#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
STARD3NL--GPBP1	10	STARD3NL	9772	chr7:38217305:+	GPBP1	24663	chr5:57237113:+	ONLY_REF_SPLICE	91a45e49-a4fe-ec37-dcc3-2b54eda2f895,311073d6-f3b9-ac00-f0c3-91dad992679f,306d83bc-64d4-0c68-85eb-52018fe8fb99,2af716f1-0ad2-39c2-a401-3512c5e0d3ec,6c354aad-4e54-5a09-e04f-2e160dd8aca2,027f6cd8-cb11-ae83-7d54-63234e927bbb,ee3468c7-1835-e614-40cc-f9b1e47aecca,eec72e36-db08-0b6d-5dc8-001b1772cf85,d231e1a8-edf1-2d66-9b05-f93eecfc28a6,7324a749-8ac7-1499-f953-2660434d962a	3.461	["INTERCHROMOSOMAL[chr7--chr5]"]	3.461	1.0	True
VPS13C--ADAM18	10	VPS13C	70147	chr15:61884128:-	ADAM18	95755	chr8:39585276:+	ONLY_REF_SPLICE	1c8fb8f2-ac3f-3edb-a383-7ce1a11ebe9e,e254ba78-6837-b03e-c68d-d09f223bca34,c8ac26cc-56ec-0386-1690-1098fc99640c,9403f22c-6c44-71f0-9e6e-707958ade15f,163e0d03-5b91-d019-77c7-81979097d4ac,ca8472f1-e38b-13f3-7f9b-beed15d32923,1e939297-551f-3fea-c7b8-191a7abe7c2e,83893a0b-010c-3128-7198-eeba2da732df,ab48fc36-94b9-9acc-073a-3f10a265c8fb,b6ab534a-a349-02b7-0c49-b624cb4aab27	3.461	["INTERCHROMOSOMAL[chr15--chr8]"]	3.461	1.0	True
UBE4A--LONRF3	10	UBE4A	16826	chr11:118386612:+	LONRF3	38083	chrX:119011815:+	ONLY_REF_SPLICE	34dbfc6e-a3c7-7d81-2cf7-5754d811ced8,cf970cbb-6311-7062-da8c-1c429db99793,e06bf060-a257-5c74-b65e-3e9f047ff296,f545f7e9-d9d6-a894-8433-60c52a2b2c08,e1418281-801b-af1b-c6b4-1c09e6f58531,f460aded-4b14-ccd9-911d-3650499fc9db,0aad591a-2483-6b94-9059-e3a99cd956d6,81d6c709-6e83-c1fe-531c-fef2732b99bf,23ddcbb5-6090-8391-29d4-8545d1966954,5d4affa8-88c5-c7dc-ef8b-e21866b41dfc	3.461	["INTERCHROMOSOMAL[chr11--chrX]"]	3.461	1.0	True
TTC34--ARID3B	10	TTC34	8092	chr1:2783609:-	ARID3B	26806	chr15:74591560:+	ONLY_REF_SPLICE	7048371e-1b86-0baf-8693-50c5356ee569,8bfd8268-bc26-5e5d-81bd-716c6a3d2e4b,7d1307fa-788a-6a4e-9752-8a9cff346d87,5063b8f7-70b3-a0d5-9117-70b908ba1394,fde5d4f2-d2f2-7244-9169-bc61b5f6e189,dbc21e95-0e16-9a52-0b7a-2047fc755785,c1a01a93-9c43-b508-3bce-393cfe017648,45fae563-c6d3-3212-483c-dd0033d29e93,970a2e31-a7f4-4e2c-a59b-8e9b3eff7ff2,b6a7b7cf-2d93-450d-1183-4444555dfe6a	3.461	["INTERCHROMOSOMAL[chr1--chr15]"]	3.461	1.0	True
TNR--CASC3	10	TNR	7890	chr1:175393780:-	CASC3	44921	chr17:40168203:+	ONLY_REF_SPLICE	dda8bb1e-ea3c-3267-1c3e-24273c753500,8b8e58eb-2ecb-2492-6a5a-f60a4b902d57,71140cac-62f1-79f5-5249-1d6e76c33bfc,9152f728-a612-a6d5-9d14-740541de1022,50ee3344-df04-f5a3-5512-74a5934381b1,cf523c33-47dd-7978-c94b-a7ed24c47fc0,beae5836-b6dd-0186-2c64-89c7fce751e1,9fb100fc-9ebe-b830-06d6-1e6f37c7dd64,34386195-5b02-e75c-fd46-01b68de2a1be,3af1d9f2-2c5d-b2fe-a1ee-27451d58a385	3.461	["INTERCHROMOSOMAL[chr1--chr17]"]	3.461	1.0	True
TMEM235--OR2Z1	10	TMEM235	6544	chr17:78239273:+	OR2Z1	13713	chr19:8730860:+	ONLY_REF_SPLICE	1a5bf852-9890-f37d-ed75-951d567ddf39,8f7ceacc-76d8-d723-b54f-6e3f74bdc99a,e0229c6a-82e4-6a75-bf20-92388987cbeb,32b46097-f26e-9823-ad42-d33237f9123a,3e10649b-572f-f370-dbf6-343031808866,f994d7bc-eb2c-0905-6de1-2e0d73d7c1e6,eb14ef72-14a0-6fcd-5f9f-2f419c15c702,8f42915c-4874-25f1-d6eb-82f4990a1aa5,5519c5df-204c-b80c-abb8-06509bb78615,66161f18-cffb-b97f-dade-9597fcc724fb	3.461	["INTERCHROMOSOMAL[chr17--chr19]"]	3.461	1.0	True
NOA1--STC1	10	NOA1	7410	chr4:56964406:-	STC1	14081	chr8:23851531:-	ONLY_REF_SPLICE	5e628922-eae7-701c-3178-a564484a688b,b1c40445-26a9-b830-bad5-e9a744344f5c,30d70905-97fe-88df-54b4-376a6f85dc53,b54611fc-528a-0b3b-c2e2-f3e1a6b833ed,5c4f11d8-1f39-cc9d-ca58-86acb73575c7,62693b25-909d-bb94-64e1-0a0a92ccfa48,13758492-1d12-8866-9b0c-b25b7c984ad3,554a5b2d-9df6-caf3-9dd8-9fdaafb1454c,a8132530-0a07-f605-140b-5a45bf150d55,80229f62-1021-2d74-9743-e34cf1480cea	3.461	["INTERCHROMOSOMAL[chr4--chr8]"]	3.461	1.0	True
PPM1J--NEUROG2	10	PPM1J	5589	chr1:112710744:-	NEUROG2	10044	chr4:112515476:-	ONLY_REF_SPLICE	2480db1b-a21a-aab6-71ab-fa2e91234e01,d93698fc-e5ae-7329-9f86-d93a805a929d,97f04c4d-69b7-24ca-1981-fb1aedd6843a,1b3f999c-7b7c-38f6-4ad2-c637619a5d0e,99b1d608-6370-8d31-940b-e1824dd9a8af,4a4375b2-07c7-c60f-365b-88e6580267b2,4c158328-8dbb-9858-6800-e0c148a709e7,b0294c22-b486-d65d-934a-2cdd4a1fc6c6,3e154d6f-440d-9c84-3ff0-f3350f083e56,3f937f8a-e584-c23a-1b78-26eb3e10cf6d	3.461	["INTERCHROMOSOMAL[chr1--chr4]"]	3.461	1.0	True
MMP17--OLFM4	10	MMP17	4779	chr12:131840856:+	OLFM4	15387	chr13:53034348:+	ONLY_REF_SPLICE	3518af8b-8ffd-3c40-6f28-3bfe76010938,3abbaf14-676c-a6a8-88c4-e345a0530991,188fc532-faeb-f5d9-5a93-6e5cafa843fb,b2bf242c-5b2e-85fb-00a6-e4b5de542c84,f6a315a0-7c19-0cd6-fb84-6d6104987cf9,5913dbb8-64b4-44a5-833b-67f8554787e0,6213e1b0-658c-f545-7242-dd50c64a7ac2,932db083-06ce-87e1-80ca-9b30447d5f6f,7646384e-3037-ae7f-234b-4f2a563f43cd,2fcde5d5-b35e-dd7e-7ba2-0c01b6ac2032	3.461	["INTERCHROMOSOMAL[chr12--chr13]"]	3.461	1.0	True
GPAT2--MCOLN3	10	GPAT2	11242	chr2:96024189:-	MCOLN3	23388	chr1:85032956:-	ONLY_REF_SPLICE	29a36a9d-ac6e-61c4-36cd-937d80ccb962,8599af16-eff8-ae5e-6872-d0e9b57510d2,4c9eaaa3-6c6c-7545-4764-6fb4834abf1b,5d71f0bd-4953-af53-710f-ea3351cef7da,51603488-72f1-8b10-2bc0-71fc5963247c,80b2616d-037f-8fe6-7d2c-443b0df83fc5,8e905926-2b3a-f8b3-1413-47a2beacfff4,0faf1e3f-ec7b-fd06-4db0-d5e9bc374b01,d58c55c6-306c-0ace-5d5c-8d4fa7a34a18,8efd7de7-12ae-f7f9-f750-19b360d9632c	3.461	["INTERCHROMOSOMAL[chr2--chr1]"]	3.461	1.0	True
EFS--SPEM3	10	EFS	4262	chr14:23359317:-	SPEM3	10473	chr17:7429368:+	ONLY_REF_SPLICE	7e08d07d-d8b2-4794-0044-6acfa4f773fc,9a7433c3-f730-3778-f88f-ffceb9b234fe,cb48ec17-fe73-f39d-6caf-58873948a3b8,61163a6e-c1ba-53d3-601d-8d27006834e3,e1c6db0f-e7dd-ad9a-5e39-f72fdd82f532,3ad3e384-6895-df58-31e2-091c166ed86a,4c89f490-007d-30cc-4093-bdd8bc29374c,c5d77487-e36d-87f3-28bd-611fa55a8c20,81b1d001-9801-8328-b020-6f7c042f8249,5854b16c-f51d-454d-482d-b645feefbd5d	3.461	[]	3.461	1.0	True
CHD3--SNIP1	10	CHD3	18348	chr17:7903991:+	SNIP1	36272	chr1:37538012:-	ONLY_REF_SPLICE	a48e33b2-71b5-7fa2-4c6a-6748a7db4a2e,25c93403-fe22-1903-5440-0f1103dbce49,235eec18-f944-a55d-ae02-f9a8d12017cc,592f0a19-6404-5a4c-4d7d-38cff854a9fe,cb331161-e437-8110-8f9d-bf2ac3caa370,9311dd1c-135a-9a59-4e72-92793711f8b9,2aad759f-5121-d7c3-d69b-b0f362c272a9,3b2654af-64eb-9a51-a7fb-d8d766c4d99b,c5e4ab6b-00b0-d754-5a51-ffd1b45d8cc7,5f0cb656-604b-2e2c-b905-92798c758f7c	3.461	["INTERCHROMOSOMAL[chr17--chr1]"]	3.461	1.0	True
RSF1--FAM90A15P	9	RSF1	19348	chr11:77683710:-	FAM90A15P	36197	chr8:7257521:+	ONLY_REF_SPLICE	682eb35a-307d-db11-a25d-b58ef3abd509,726b84f5-7719-24f1-6064-747e6a7b13a5,83011947-3ebb-323b-57fe-2c0ee8c3a538,dbd6c648-c85f-a1b7-4b05-5bd8837ba8ba,c9ca1cc4-79a2-987b-93bd-4bf9a822ffda,5797d63c-b2cd-e782-2ff4-fca64f0bb697,6aa7ca56-5265-7cd2-a798-86c794c27419,b9ea2097-5f32-27c2-7454-5f325e647ced,58fdf7d4-f6f3-766f-2bee-197ddb7fc3c5	3.115	["INTERCHROMOSOMAL[chr11--chr8]"]	3.115	1.0	True
VPS33A--ARID5B	9	VPS33A	15308	chr12:122239878:-	ARID5B	33430	chr10:62050888:+	ONLY_REF_SPLICE	575fb1fd-ae68-aad6-4df8-873bb475c439,0150f8db-34ec-0340-72fd-411135002137,128e098a-59a6-58a6-9f6e-1564bbaca000,6c4e67d5-5064-2bbe-cad9-8f87900fc4c7,a43cbdb7-2a90-d7b1-6be7-5fe53fb6701a,6b1e8ecc-cc39-f9b6-dd6a-1081133ec56a,f2dd34a1-57a4-9eb9-f35f-1788cf0972a2,75f7a2d9-acf2-2e76-66ff-222f57fc6712,446cd287-36a8-d278-f1a4-4ac05560ef75	3.115	["INTERCHROMOSOMAL[chr12--chr10]"]	3.115	1.0	True
UGT2B10--ZKSCAN2	9	UGT2B10	6164	chr4:68827548:+	ZKSCAN2	20634	chr16:25240738:-	ONLY_REF_SPLICE	d7293e51-6870-a562-71c8-fbfc5befc037,ad5887e3-b8e6-3e72-0fc5-d554379cdc10,1e7e3cd7-3f78-8d29-4186-038bc87cfbf6,d9893da3-cbf1-1979-a654-2154e8153c79,01a4cc00-2257-4879-24d2-9f6ef83ae7d4,1b30b2e8-092d-bb71-ceb0-89f646ee84c4,8f512070-c7a4-b71c-819c-d8e223040fef,4a92d942-8d83-d401-1d39-1726bf529b9d,c19cb663-8f29-6f30-29b9-8ca498950f5c	3.115	["INTERCHROMOSOMAL[chr4--chr16]"]	3.115	1.0	True
TSLP--TMEM132D	9	TSLP	4584	chr5:111073645:+	TMEM132D	20299	chr12:129082032:-	ONLY_REF_SPLICE	019a781c-00d5-8234-e1dd-9b328fb66ed4,47c25866-cb89-4e6f-4ca1-26110b0357f2,89b9a401-e234-97ef-56b8-aa8eb6f75a8a,b343dc33-6148-b328-c5ad-ba3dca28416b,7e2ac1af-278d-fbff-c797-f57979028a66,5fa8eaac-1662-11d8-f32f-ba7c8e4eb0fd,d3fac362-f436-6f74-7f06-065638751a3d,8eeaadaf-be46-3886-4c69-c720d2b32e62,1619452b-5c73-366b-da11-55065254d4d1	3.115	["INTERCHROMOSOMAL[chr5--chr12]"]	3.115	1.0	True
SSB--ITGB1BP2	9	SSB	6725	chr2:169805577:+	ITGB1BP2	18440	chrX:71304542:+	ONLY_REF_SPLICE	e78d8f07-1803-0537-3753-8f97149a4d03,19b80b3f-a9c4-76b5-c725-88afcb58a459,95dc837e-85d1-f4f6-dc80-b555b6a59b67,95247127-ff37-dd4e-a4b0-f75260fc74a5,f7669c64-ed0b-a2ea-b952-de4e2b5cac22,9b946189-3ce2-1cef-aea7-751657750453,ab25b352-3fea-e594-7159-50c5bcb01bea,934c4c22-ce31-ff39-223b-0efd18240d9e,29c87923-a45b-e31a-0347-9b36c559e661	3.115	["INTERCHROMOSOMAL[chr2--chrX]"]	3.115	1.0	True
SMAD2--JDP2	9	SMAD2	15347	chr18:47848475:-	JDP2	59839	chr14:75461426:+	ONLY_REF_SPLICE	9aced8ac-65be-4dbe-0da9-881c9e5e7484,f14057bf-53e2-9c2c-40d2-e2ce0c61c36d,370ed923-14e7-3e37-84f4-196ad859ba3e,962a341f-5d46-640b-0b39-c991694ac7c2,71f9be1b-53f3-0a9e-c121-2ee6fba98429,a346c58f-10b6-6c92-0a78-db0dbc03b6f0,26b2e30e-0dff-876a-d709-1e6c934db1cc,d028b855-3168-61d6-d0cd-90cca1b2c8f3,d3477aff-cb89-57e7-5eae-7c45f2748aad	3.115	["INTERCHROMOSOMAL[chr18--chr14]"]	3.115	1.0	True
SLC9A4--TBC1D3K	9	SLC9A4	7275	chr2:102508281:+	TBC1D3K	27095	chr17:37933354:+	ONLY_REF_SPLICE	44d9ca3f-711c-5ff2-7f0d-a4a25617223f,01bfd91f-aa2e-93f4-f1ec-0c29095f8c1e,0a386f18-a747-9d3c-3cea-a47638040bee,d24e3a4f-78a4-8159-576c-9ccf70a94066,cd6f033c-4e79-0e10-5737-a43ff0bf3f9e,5896fd03-4e0a-6123-e379-e46ab649e31e,7b02b25b-01d1-f767-1790-cae10f90a3ef,5955da60-3ef6-ed4f-4581-1a9fe42761db,bca2e724-8fee-b33c-5322-2ee260ee77b5	3.115	["INTERCHROMOSOMAL[chr2--chr17]"]	3.115	1.0	True
MLLT1--PRR20A	9	MLLT1	11038	chr19:6213939:-	PRR20A	17965	chr13:57141286:+	ONLY_REF_SPLICE	52e335e8-5a6a-43e8-9a55-9978a6a36f5a,611540a0-175b-7c83-aaa2-149387ecee91,b9bac912-dd0c-c66f-37bc-ed3a1e75baca,23a607ee-f656-3fac-603a-0049c07af72c,d9cd0d0e-5fb9-f059-7b0a-840541b37232,e52f8d7d-83eb-284a-a89f-2874568e53f1,19699181-7048-b83c-9f1f-1faa09f7664a,f7237887-bfcd-4d46-2f8c-e23b5338d06b,9d72f2a5-7b1e-abe4-fe34-e6693932d8ca	3.115	["INTERCHROMOSOMAL[chr19--chr13]"]	3.115	1.0	True
NKX2-3--RANGAP1	9	NKX2-3	1548	chr10:99533489:+	RANGAP1	20611	chr22:41252991:-	ONLY_REF_SPLICE	113de8b2-ac42-f1f7-fd7d-b30f5cf462a5,6f198ca5-4b6f-6963-e972-975fb2944b0d,de25196b-cce1-d213-8379-c8a28d21bc14,e1d577ac-e0f8-f0bc-a1ea-aca549500f4a,3d406531-7264-33e2-3b56-458e3833c48d,c110350a-b02d-7fa4-0922-9caf351415af,97bd7742-b6f2-4d20-df66-1611e2bdd165,3f29c327-89bc-188d-2253-d56adbe23199,271ec9b8-a833-e826-ac2a-efad19abc25f	3.115	["INTERCHROMOSOMAL[chr10--chr22]"]	3.115	1.0	True
HTRA3--GOLGA6L2	9	HTRA3	7022	chr4:8294201:+	GOLGA6L2	18448	chr15:23444212:-	ONLY_REF_SPLICE	7ec3a83a-8024-a135-9bd4-1c178de97c45,946e50a8-93b0-12c8-520c-40b15b7c7d5a,5670de73-d754-26fd-1403-d3718c94f4a8,87a08d0e-c052-51a9-c27d-83324782a008,c207669d-5297-70fe-4537-2e2c3fb753ed,ccf48262-6bbe-508c-1735-dbd09f71fe02,e3e953be-41d9-2e43-c97d-b6d728ddcf42,f0d540cb-a592-d8d7-c4e3-9bb339983ba3,4fdfd6ff-2e7d-312f-d2f2-af64d330c04a	3.115	["INTERCHROMOSOMAL[chr4--chr15]"]	3.115	1.0	True
ECE2--LGR5	9	ECE2	6219	chr3:184285105:+	LGR5	19052	chr12:71535115:+	ONLY_REF_SPLICE	3b77cb3b-6b33-ba9c-b7ec-99366a3c1a73,cabcca9e-bf30-0d31-f514-90c4c226f5b0,e229e64e-2b9b-6d4f-b1d5-1f1b36786aef,56f54357-846a-647a-70f2-8acb5aaa3257,023ab9b3-bcdd-f4b8-99a0-70e4cf743812,35bfe822-a4ee-73a2-1414-e976da378156,dda83c02-84a8-f376-a825-1af89d962c1d,4de675d9-f90f-68fb-7a33-ec934996bbd8,a6c3f134-a260-ad68-520f-1962bfc99348	3.115	["INTERCHROMOSOMAL[chr3--chr12]"]	3.115	1.0	True
ATPSCKMT--DYRK1A	9	ATPSCKMT	4985	chr5:10236478:-	DYRK1A	35218	chr21:37490175:+	ONLY_REF_SPLICE	0283b5c0-759f-7b1f-1ed8-c83aa5ef5c0a,287cdb91-10a8-fc5c-77e9-6f37d73822fd,662ceb52-5bf1-75d4-1edd-ea6f603dc213,43c51463-bc22-4ec2-670a-6807c956665e,2008c987-d0e9-5770-4db5-37f1167222d8,fba024e7-676e-9037-980d-c956688396b0,c9dea273-8ccc-d177-fad0-808f24c3976e,fb50af4a-1920-e74a-d92f-719baedfc403,3a37a5e3-28aa-21bc-bd78-3e242ac95da8	3.115	[]	3.115	1.0	True
ADAMTS7--SMO	9	ADAMTS7	12770	chr15:78774167:-	SMO	31819	chr7:129205610:+	ONLY_REF_SPLICE	8d5aebce-f3da-c26d-5410-d6607d3b05da,ba56d4ab-5a1e-d564-a7b8-71d8b19ee5ac,291738a8-1844-122a-3b03-23e8a180aeda,2a8f247f-85a0-eeb9-eec7-fce565d810c1,6d58a61f-f5ba-4ffd-ac7b-2090fff79451,45bf5e05-2ba2-d298-c173-dc2fc34943d5,e86908f4-0c14-f485-54f4-2d15f3748056,3a5bcd77-9783-fde3-3eaf-6df4c27c021a,71085a9e-8028-2822-1331-59ec433a80a4	3.115	["INTERCHROMOSOMAL[chr15--chr7]"]	3.115	1.0	True
