#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
PARK7--DEFB134	19	PARK7	4348	chr1:7965425:+	DEFB134	15630	chr8:11994122:-	ONLY_REF_SPLICE	364ff7a7-8aeb-4dca-bb90-79bc899f9d02,b136959e-eb74-1994-352c-85a24e2f39c9,1593c932-3ef2-f5ef-502e-8618ee1b866e,817eed0a-7651-e13c-e51c-d9035a50ecc7,6621149d-83a5-5de0-7c67-df73c69f4490,33d4d726-7a21-66ce-a386-879d2718b6ac,a7be32ee-4465-860c-2d7a-a26a4f0bd71e,1f6914e6-311d-668e-cf36-265b7963967a,dd0d0c8b-f389-cab3-f4c7-d7eb21acd67a,973ba588-51aa-5f00-7fe3-cb28cce15ce2,5214c71c-ad26-509f-4182-1b9625ad5320,3af92a39-9fd9-f2fd-028d-0b6d45cc4eb8,6081fb1c-1b0f-1e33-5c0d-f2716ba3983c,127e0a83-8f00-3f69-2846-86794f32b032,7b6fdaea-0d42-9347-2be1-69a49d501ac0,bf475aa5-7413-d1a6-9291-34fd6d55f3c9,42dc58cd-a7ce-2867-d0ab-70756a77af40,f24c45a0-5d79-1153-0422-f15fdacbbb58,7b622d05-84fe-b44c-1249-c8b021f382c7	7.074	["INTERCHROMOSOMAL[chr1--chr8]"]	7.074	1.0	True
PDCD7--CHST9	19	PDCD7	4273	chr15:65119718:-	CHST9	15255	chr18:26917350:-	ONLY_REF_SPLICE	7a51c687-5d9a-1491-0191-bde97a366a3d,8cfcbdcb-1513-5708-cc9a-f56897a802fb,3f9191a9-9496-533d-20e2-35d44cf79c2a,77da95c3-f9fa-de50-67fe-fe7818753d88,78ef9fa3-5cbc-0f21-1db6-6a9df7822599,22f54c61-ac7a-c7f0-de30-88c22a54e2a7,b953d230-76d9-1402-d814-0b67fc669f77,7475f381-ec5e-3b94-3ee7-0ca8b50bafd3,bb0136e5-7748-e6dd-d84b-345fe852eec6,aed6253f-94b7-999c-1ccf-89ecfa5e6625,2ec81a84-642f-4528-ffb9-8c9809d492a6,ddab11b5-2fe4-d310-9df5-9429a4879fa2,29c7a6dc-9751-f01f-29b7-f792562dd973,30d67405-72fe-92f4-a63c-5677aba1c7ed,ad8fcaa5-b6c5-dc5f-cd7d-3c26eaa879d9,574c2d54-a532-57e6-c6b8-3d736b950e44,e7b2e0a3-914d-daac-5cb8-6e1095ab248a,d173ca49-ef8a-ede2-69b0-3004d1cb8bd1,d2420456-289b-d9b8-e2d5-8e6687e8d4b6	7.074	["INTERCHROMOSOMAL[chr15--chr18]"]	7.074	1.0	True
YWHAH--CREBZF	19	YWHAH	2157	chr22:31945678:+	CREBZF	12522	chr11:85663601:-	ONLY_REF_SPLICE	b4aeae03-405a-2945-3f57-6b1f31d0f7bd,55893965-b07c-84c0-ae61-62f7869f84e7,d0f6046e-c969-826a-56ba-9babb6ac0829,b7cd26a5-42c7-cbac-2894-b21a6b8384da,88564637-0ae9-dadb-43ba-533a0042b564,e696c826-576f-f38c-8bd0-811fa75406b0,04b70a94-82f3-77a0-9381-fb69693650b3,18036b4a-295c-c85d-6622-818f4da78632,23ed1017-6657-7a14-d422-6868899a0143,7de46801-4227-85b2-51ce-9939aab56357,f708af90-f2ac-f3c5-7b56-c1f2d25f623e,f3b6eeff-13fb-9359-8c59-3820e3189ea9,7f25e6c5-7dad-23f8-08f4-c897645d74f8,7f0e9d5d-aeb1-898b-2392-d61401024fbf,6a80c9aa-0256-c9b1-1c20-96de2d1d2789,f8ff7177-a477-a495-d179-e94d7ae27065,a6c85e1d-fc44-7c58-55fe-c64280f28820,b904b195-b6b4-9de2-fabf-3a00b396f5c0,3b39681e-aed2-a08b-add3-0919909f03df	7.074	["INTERCHROMOSOMAL[chr22--chr11]"]	7.074	1.0	True
JPX--ENSG00000278421	18	JPX	27698	chrX:74010019:+	ENSG00000278421	39168	chrX:74073410:+	INCL_NON_REF_SPLICE	2511ea9a-121e-b56e-b80b-8c28fe02a335,cfa114cc-045f-d565-1801-f20cb437f6ac,ae3cf2ac-2ba6-fd57-f25f-01a7c1364761,f7ebff24-93a8-f2cb-6f14-8e99bf6563b8,048a2b69-7231-4846-ec58-b8d685a42deb,af52aed5-4ef0-d56f-2bc9-d8590cd0750e,0fe0e8da-cdfd-c5d5-7614-19f7c4008b29,b7e12043-26ac-90d8-f2a2-8395c2b65673,14a5d842-457f-ceec-cd91-27d79264304c,2ed67e2e-7137-40ac-84e6-47aa699a0d0f,79ad3567-f269-80f0-1dc0-071a9e932f96,274f03c0-d6c9-f47f-6db8-e7807a45d6f3,7897d8f6-9cda-9d9f-3737-57c95238435a,7b1c8cdb-11fd-e408-f36b-ec5a46c8c450,bb9e3b44-a78e-a2ea-712a-6cc6d341c0bd,603398f5-1f13-9499-19ef-4bb6877cda52,47870523-453f-06b3-2e9b-8c0566449b14,a11c1f5c-5918-f0ad-54a1-703e56451fc4	6.702	[]	6.702	1.0	True
VGLL3--DOP1B	18	VGLL3	2809	chr3:86978526:-	DOP1B	31703	chr21:36214081:+	ONLY_REF_SPLICE	62543274-5a10-e046-8946-4fb29a0387a9,cb251922-4afe-7d31-d012-3646c1528277,c318dafb-de36-9571-398c-01943933f584,80681ec5-4cc5-d6ed-54ed-9f6d1b4fa7b8,166ea971-31b9-e6b9-93b0-a2a3ce5c2dbc,99f2c70e-b03e-f3a0-34e8-a0b0be339c57,e8c05cbf-4d02-b595-b5ab-fd653b726ab1,ef2ff839-c4e1-950e-7a70-e14998cbf8e2,fadc9a68-5cd5-fd17-1b36-0cf6eb41df18,c1abd8b1-abac-b607-cf50-82f3b0f13417,6a39563e-aed7-a8cf-6460-681212e99a6d,a07e58da-7213-f3fa-cb7e-9fae0326ec00,dfa70b07-bdea-baab-bb6a-e4956662b7db,bcb430d6-9ecc-7715-388a-9bce7dffa900,30ab152d-a703-5c19-b992-2fa7a230ee58,76adfe62-5d35-4d9c-0b70-e1a3e6b8b3f4,07919a60-0cee-33ee-3f17-09078be4829e,0e6d5096-7a0f-39bd-fe1d-18986f28f431	6.702	[]	6.702	1.0	True
JPX--ENSG00000278421	17	JPX	26689	chrX:74009010:+	ENSG00000278421	39168	chrX:74073410:+	INCL_NON_REF_SPLICE	411cec9d-b4b8-4478-5821-ab32b44ea9e3,da90a16a-37c3-8d23-2bed-9d213a0f96ee,30c1874f-2951-09e9-e8f2-2599b6f25dc6,6832373c-c2d0-3284-493b-78210590148d,1004f0e8-e5e7-dd3c-5023-3128a68b10c4,c998d6d3-f011-5dd7-e98a-1a1322ba51f7,72233554-6d1b-6c6d-b09e-6197ccd0c585,45fd24da-5ab7-f026-9fa6-5c61c085afed,5d9dd3c8-b6cf-f9b6-a618-b6a7ba1a0da1,ca244221-5a62-6eec-20eb-b063edaa6b2c,6b2bf127-a3fd-447f-8e43-b11dab4b43d4,e851c40b-f9d6-19c8-e3a7-f836c84c6d15,feb39f59-5016-9619-04fa-586f12b33af7,50c881af-2c51-f028-3b42-e20b6090ec0a,737342b0-062f-ba41-4585-c875085ea5b6,316754bd-4def-23a8-31f6-aa5480434376,9e033b9c-e263-3c91-912b-6d3099b99b89	6.33	[]	6.702	0.9444941808415399	True
RPSAP14--ENSG00000273974	17	RPSAP14	1425	chrX:74031886:+	ENSG00000273974	4352	chrX:74280394:+	INCL_NON_REF_SPLICE	ee142a58-35e1-7172-83e5-9858c22aea9a,811ce97d-cfdf-872d-f685-e6880ec942ab,401a8b8f-635d-a99d-730b-94d3482c4b28,aebd4d41-159e-b06c-2eb6-510cd0291943,141a3d1e-30fb-6aa0-d026-625005c4c155,2817faf2-015e-5604-0265-8997a11a1874,fc189b23-457c-335a-5db1-3761d272efe5,3d1656d2-129c-5a0c-467e-e1ae12b94e77,c837759d-df22-b9fa-1531-ce261cdc455c,8dcd069d-9b69-af5d-7353-154cd4cc8685,334618c9-66f7-f251-1be0-e607742db713,93935442-0aad-68b3-c8d6-26f7b53370fe,c5a525d6-fb35-7fec-e18b-174243bc12d3,e79780b9-8d8c-5d1a-982b-0645d60b072c,fdbb2359-4171-7679-6453-a2ad939a3878,4e6d89d2-84ae-98c3-7c9d-319c474ec669,1a31ff78-a7f8-c060-71e4-85152c3f7093	6.33	[]	7.447	0.8500067141130657	True
TNR--CASC3	17	TNR	7890	chr1:175393780:-	CASC3	44921	chr17:40168203:+	ONLY_REF_SPLICE	c3532e2d-ca26-1cb5-938a-69159d598d5b,e49d5e07-7e3f-bed0-73bc-a7c8b5d15231,461b345e-a944-1172-fb03-f3f2bf915d29,2ad91e61-890d-71cd-0346-1ad8df026082,254df61d-7e69-3455-14a5-451b3b968d0b,ee9a6431-8347-0a8f-fa80-59266a3eec79,2c6328d5-6abd-faed-4cf4-d8fae391ae0c,2fec0b4d-7c71-d49b-089c-93f24a8cbf86,3a4625d2-7e1c-4255-5914-d84b94f979a9,f491da88-cd01-c704-277c-f36fb4be6e87,aa3f7447-a5e7-1b07-8d51-d4e39b8870a0,b359d561-2640-4fa1-e18d-eb7167b8bb7c,d1b62068-d30b-f3a8-03eb-0188051783ec,d81672ec-4b44-762a-5d38-5512e3ff3082,b95f6356-00d2-95f8-8393-6a4dca30dc34,2f88bbe1-900e-00dd-216d-ba570f82b8d2,d695ef4c-32ea-24e8-69f1-25122938af1d	6.33	["INTERCHROMOSOMAL[chr1--chr17]"]	6.33	1.0	True
HMHB1--IL31	17	HMHB1	1144	chr5:143812304:+	IL31	5611	chr12:122173992:-	ONLY_REF_SPLICE	23404d7b-8b70-fd0a-ef9d-d57e205b3176,d06e3ce4-9559-b31f-bde1-5e593689c5c8,919bf7d0-f3dd-72a6-f36d-d80aa31c87d1,aeb113b9-62ac-0344-900a-18ca2640bbc5,036d4ac8-78e1-58cf-501c-7cd3f6258c34,a6d1afe2-0708-4639-e86d-b49741f479ec,239926a4-8336-dcff-2768-9a64108a5e00,4eab60c0-e8d0-2e27-506c-2dbc24f20383,4f4e91a0-60fc-9b8d-b9e7-5300a0301cf6,6e55c00b-968b-e1cb-c068-2f8b9d0b304a,29aaeecf-cb71-86fd-9ea9-81386151d28d,653ebd3b-58bc-034b-f867-d50cddba400f,f2becebd-ece5-22fb-062b-c2b95ba18965,1e3e1b1e-310b-ef7b-0840-303ab6e8d5b7,afee0388-b4a7-83fa-92f2-e20a68034e14,68d7d7c3-feee-a8c2-070b-2468d5b1d7b3,7f71eb28-b229-6b66-7b23-42e6983f3651	6.33	["INTERCHROMOSOMAL[chr5--chr12]"]	6.33	1.0	True
ERO1A--ZNF177	17	ERO1A	3737	chr14:52682325:-	ZNF177	29913	chr19:9380057:+	ONLY_REF_SPLICE	86cf4877-01e2-30b6-c790-d49410305493,84a4ef3b-1978-0974-db22-3c9e51154c37,7e4d4bcf-8bf2-d85b-4976-13c673edadbf,d346b0db-d653-e5d9-c987-be2737207c66,45cb3810-3ae4-0975-ae49-8db1eea608ee,e165da2e-ff56-1e3c-5cb6-acef2444967d,159e268c-4911-8d2c-c5a4-c96618103afe,df98004a-a5bd-782f-395f-6bffa7371c85,fcb12ac8-2e6e-04d8-2273-2ee4a05022e0,e2675d3b-962e-8cf9-d8d2-92d4849884d2,d0a37874-58bc-1e90-7c76-fea326da7d1c,92292359-669c-fbb7-afed-d91327ba78b5,a09f0bab-7b6b-773e-e985-343ef109b81b,66dc0373-7dd2-2abc-053d-44eba7fb1acf,26f8e253-c81d-7464-b16e-604d0cd18b86,2d7a55b7-a7c4-6028-adb2-ea7983e67f88,8cd0f915-5402-fb65-2f02-d081e8c02390	6.33	[]	6.33	1.0	True
