#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
RCC1--POLR3D	1	RCC1	2920	chr1:28508905:+	POLR3D	23214	chr8:22250075:+	ONLY_REF_SPLICE	c2b88b4f-d787-4b34-80d5-e64705027a41	0.975	["INTERCHROMOSOMAL[chr1--chr8]"]	0.975	1.0	True
RCC1--SNX5	1	RCC1	2920	chr1:28508905:+	SNX5	34353	chr20:17944144:-	ONLY_REF_SPLICE	c7626cad-a2a0-4ba1-b884-92a360859a23	0.975	["INTERCHROMOSOMAL[chr1--chr20]"]	0.975	1.0	True
RERE--DYNLRB1	1	RERE	32082	chr1:8422727:-	DYNLRB1	51273	chr20:34526268:+	ONLY_REF_SPLICE	c3029ebf-1ed6-4624-adfd-3701dc2f2160	0.975	["INTERCHROMOSOMAL[chr1--chr20]"]	0.975	1.0	True
ROCK2--XPO1	1	ROCK2	4987	chr2:11286539:-	XPO1	45767	chr2:61533903:-	ONLY_REF_SPLICE	24df8eb1-dbb0-48da-85a2-2d7192800501	0.975	["INTRACHROMOSOMAL[chr2:50.13Mb]"]	0.975	1.0	True
RSRC2--GCN1	1	RSRC2	5203	chr12:122521385:-	GCN1	41637	chr12:120156992:-	ONLY_REF_SPLICE	1b65bbbe-ae64-4e81-bed5-a24b9d65fe2c	0.975	[]	0.975	1.0	True
SCARB1--FBRSL1	1	SCARB1	4982	chr12:124863595:-	FBRSL1	37663	chr12:132508153:+	ONLY_REF_SPLICE	cd45b74d-2723-4a70-8bbb-e65c3d1267f9	0.975	["INTRACHROMOSOMAL[chr12:7.61Mb]"]	0.975	1.0	True
SCN9A--WDR70	1	SCN9A	3690	chr2:166311499:-	WDR70	54030	chr5:37605064:+	ONLY_REF_SPLICE	bb639935-2c13-4ab8-9ee4-8e4bedcf722a	0.975	["INTERCHROMOSOMAL[chr2--chr5]"]	0.975	1.0	True
SEC22B--RNPC3	1	SEC22B	3485	chr1:120163210:-	RNPC3	33804	chr1:103555034:+	ONLY_REF_SPLICE	558723ce-1957-48ed-b3de-39c115fbcfa5	0.975	["INTRACHROMOSOMAL[chr1:45.79Mb]"]	0.975	1.0	True
SELENOF--CTNNA1	1	SELENOF	2787	chr1:86903281:-	CTNNA1	25769	chr5:138812183:+	ONLY_REF_SPLICE	21f98110-b932-4f57-ba3f-0d514399831d	0.975	[]	0.975	1.0	True
POLR1B--TIA1	1	POLR1B	2962	chr2:112545922:+	TIA1	37728	chr2:70215494:-	ONLY_REF_SPLICE	0efd6c6d-0e39-4879-9552-91bf9fca5840	0.975	["INTRACHROMOSOMAL[chr2:42.29Mb]"]	0.975	1.0	True
PMM2--SIL1	1	PMM2	4987	chr16:8801910:+	SIL1	41608	chr5:139133471:-	ONLY_REF_SPLICE	432abbb0-aaa2-467c-8931-cbcd1d1d239f	0.975	["INTERCHROMOSOMAL[chr16--chr5]"]	0.975	1.0	True
SIK3--CADM1	1	SIK3	3476	chr11:116954044:-	CADM1	47539	chr11:115217991:-	ONLY_REF_SPLICE	2486ab9c-9f36-471f-b0a6-d532d2406d1d	0.975	["INTRACHROMOSOMAL[chr11:1.34Mb]"]	0.975	1.0	True
PLEKHM1P1--ENSG00000235077	1	PLEKHM1P1	3923	chr17:64821767:-	ENSG00000235077	17764	chr7:100140172:+	ONLY_REF_SPLICE	68d34464-7362-4788-8323-2cfbb55ed249	0.975	[]	0.975	1.0	True
LINC00513--COQ2	1	LINC00513	5535	chr7:130916132:+	COQ2	14900	chr4:83279114:-	ONLY_REF_SPLICE	9fb2be4c-bcc8-4cef-b379-0b415c19263f	0.975	[]	0.975	1.0	True
LINC03009--RBM39	1	LINC03009	2605	chr7:76551522:+	RBM39	27251	chr20:35713096:-	ONLY_REF_SPLICE	8af39872-888a-4da6-a370-0ec8ef2058a5	0.975	[]	0.975	1.0	True
MERTK--MRPL37	1	MERTK	5973	chr2:111965277:+	MRPL37	31258	chr1:54209946:+	ONLY_REF_SPLICE	4fe9c453-e359-4a05-8a43-141cb6a9b16c	0.975	["INTERCHROMOSOMAL[chr2--chr1]"]	0.975	1.0	True
MORN1--PRKCZ	1	MORN1	6854	chr1:2384978:-	PRKCZ	58500	chr1:2184583:+	ONLY_REF_SPLICE	bf2e9e6e-2fa3-49b2-8a74-f17b0d8d23bc	0.975	["INTRACHROMOSOMAL[chr1:0.14Mb]"]	0.975	1.0	True
MTG1--TTC3	1	MTG1	7895	chr10:133402773:+	TTC3	33544	chr21:37108392:+	ONLY_REF_SPLICE	44362086-bbe7-4fdf-b303-f71fe7d0bf18	0.975	["INTERCHROMOSOMAL[chr10--chr21]"]	0.975	1.0	True
MTPN--NFX1	1	MTPN	3363	chr7:135950599:-	NFX1	35528	chr9:33366629:+	ONLY_REF_SPLICE	3544946a-0245-4a4d-97b7-520fdba24928	0.975	["INTERCHROMOSOMAL[chr7--chr9]"]	0.975	1.0	True
MYCBP2--SH3BGRL2	1	MYCBP2	64314	chr13:77139196:-	SH3BGRL2	113540	chr6:79696485:+	ONLY_REF_SPLICE	8e7c93df-f58b-49a6-bd54-5a72dc8820aa	0.975	["INTERCHROMOSOMAL[chr13--chr6]"]	0.975	1.0	True
NCOA3--COX19	1	NCOA3	1133	chr20:47502019:+	COX19	39473	chr7:926644:-	ONLY_REF_SPLICE	ad1df493-1cd0-48ee-9ec2-d96128f203ef	0.975	["INTERCHROMOSOMAL[chr20--chr7]"]	0.975	1.0	True
NGEF--SETD2	1	NGEF	1189	chr2:233013068:-	SETD2	54931	chr3:47057490:-	ONLY_REF_SPLICE	a6053171-f016-409b-a380-97074594706b	0.975	["INTERCHROMOSOMAL[chr2--chr3]"]	0.975	1.0	True
OIP5-AS1--UPF3A	1	OIP5-AS1	3143	chr15:41286100:+	UPF3A	43515	chr13:114298840:+	ONLY_REF_SPLICE	8abfcaab-0129-4a90-9dac-0f78606bfdd6	0.975	["INTERCHROMOSOMAL[chr15--chr13]"]	0.975	1.0	True
PARD3--RP9P	1	PARD3	5559	chr10:34516979:-	RP9P	42377	chr7:32921430:-	ONLY_REF_SPLICE	346d2264-a79d-4452-980a-a0adf3f3466f	0.975	["INTERCHROMOSOMAL[chr10--chr7]"]	0.975	1.0	True
PCCA-DT--PCCA	1	PCCA-DT	1340	chr13:100088633:-	PCCA	33418	chr13:100309833:+	ONLY_REF_SPLICE	0609f4de-145a-40f1-b5b3-9046de80601c	0.975	[]	0.975	1.0	True
PDCD6--NR5A1	1	PDCD6	2152	chr5:272772:+	NR5A1	25710	chr9:124483005:-	ONLY_REF_SPLICE	714c07c1-193e-47c0-a78c-83a69508ec06	0.975	["INTERCHROMOSOMAL[chr5--chr9]"]	0.975	1.0	True
PGLS-DT--DNAJC10	1	PGLS-DT	1547	chr19:17511343:-	DNAJC10	25426	chr2:182740299:+	ONLY_REF_SPLICE	5e570787-5339-4d8a-8126-9d92be213225	0.975	[]	0.975	1.0	True
PHACTR2--UTRN	1	PHACTR2	3751	chr6:143678209:+	UTRN	92538	chr6:144730357:+	ONLY_REF_SPLICE	72c5563b-002c-4a23-bb3d-9cf54a255640	0.975	["INTRACHROMOSOMAL[chr6:0.45Mb]"]	0.975	1.0	True
PKMYT1--ABCB6	1	PKMYT1	1832	chr16:2979648:-	ABCB6	18975	chr2:219215082:-	ONLY_REF_SPLICE	fed9fb35-5231-4b0d-b70e-892a06fb9c3d	0.975	["INTERCHROMOSOMAL[chr16--chr2]"]	0.975	1.0	True
PKNOX1--RPL7	1	PKNOX1	1155	chr21:42974664:+	RPL7	24053	chr8:73292795:-	ONLY_REF_SPLICE	1c5419c9-c71a-4e32-b956-32bf82988015	0.975	["INTERCHROMOSOMAL[chr21--chr8]"]	0.975	1.0	True
SHB--SURF4	1	SHB	6928	chr9:37948635:-	SURF4	17062	chr9:133367445:-	ONLY_REF_SPLICE	f9a5a76f-a83d-4b71-861c-c610039006bd	0.975	["INTRACHROMOSOMAL[chr9:95.29Mb]"]	0.975	1.0	True
SLC33A1--DDX1	1	SLC33A1	4896	chr3:155842432:-	DDX1	32590	chr2:15617244:+	ONLY_REF_SPLICE	c0803217-c565-482e-982a-937444be42d2	0.975	["INTERCHROMOSOMAL[chr3--chr2]"]	0.975	1.0	True
LAMA5--FHOD1	1	LAMA5	9989	chr20:62338016:-	FHOD1	52501	chr16:67229718:-	ONLY_REF_SPLICE	071f65ac-d396-43ec-b751-346e20dc7994	0.975	["INTERCHROMOSOMAL[chr20--chr16]"]	0.975	1.0	True
TMED4--NUF2	1	TMED4	2195	chr7:44581093:-	NUF2	20256	chr1:163343733:+	ONLY_REF_SPLICE	2a4f4b19-d773-4475-b04f-6cf7ba2c8922	0.975	["INTERCHROMOSOMAL[chr7--chr1]"]	0.975	1.0	True
TRIM29--MSANTD3	1	TRIM29	1320	chr11:120185210:-	MSANTD3	31243	chr9:100450557:+	ONLY_REF_SPLICE	4ea24434-3434-431b-baab-76a0aab43843	0.975	["INTERCHROMOSOMAL[chr11--chr9]"]	0.975	1.0	True
TRIP10--ACADVL	1	TRIP10	5989	chr19:6743598:+	ACADVL	20368	chr17:7223968:+	ONLY_REF_SPLICE	05b85fc5-af16-4ac4-acd4-08c12e5cfbb2	0.975	["INTERCHROMOSOMAL[chr19--chr17]"]	0.975	1.0	True
TVP23C--IRF2BP2	1	TVP23C	7982	chr17:15540433:-	IRF2BP2	21087	chr1:234607852:-	ONLY_REF_SPLICE	f25e1204-857a-4cbc-8f59-bc75a9f4012e	0.975	["INTERCHROMOSOMAL[chr17--chr1]"]	0.975	1.0	True
UQCRC2--SEC23B	1	UQCRC2	13706	chr16:21976243:+	SEC23B	35232	chr20:18543019:+	ONLY_REF_SPLICE	5d377802-f9c8-4acb-a90f-61a86c961942	0.975	["INTERCHROMOSOMAL[chr16--chr20]"]	0.975	1.0	True
USO1--SEC31A	1	USO1	1309	chr4:75724885:+	SEC31A	61030	chr4:82829058:-	ONLY_REF_SPLICE	84ba3824-2e52-46b9-a988-ab258cba2e94	0.975	["INTRACHROMOSOMAL[chr4:7.00Mb]"]	0.975	1.0	True
VPS26A--CLUAP1	1	VPS26A	2919	chr10:69133047:+	CLUAP1	24461	chr16:3512383:+	ONLY_REF_SPLICE	9c4baa86-3ec0-4025-b3ec-0ea6c7752919	0.975	["INTERCHROMOSOMAL[chr10--chr16]"]	0.975	1.0	True
XRN2--TPP2	1	XRN2	1143	chr20:21303473:+	TPP2	60523	chr13:102657056:+	ONLY_REF_SPLICE	a8a42efc-2bb1-40ec-8c0e-9d361b1dce44	0.975	["INTERCHROMOSOMAL[chr20--chr13]"]	0.975	1.0	True
ZDHHC8--UBL5	1	ZDHHC8	4034	chr22:20139892:+	UBL5	15155	chr19:9828592:+	ONLY_REF_SPLICE	3db8680d-0c32-4782-9d6d-380aad466f63	0.975	["INTERCHROMOSOMAL[chr22--chr19]"]	0.975	1.0	True
ZDHHC8--VPS9D1	1	ZDHHC8	4034	chr22:20139892:+	VPS9D1	19276	chr16:89712099:-	ONLY_REF_SPLICE	a6ada85a-92f8-44d3-b47e-d8c4496fde33	0.975	["INTERCHROMOSOMAL[chr22--chr16]"]	0.975	1.0	True
ZFYVE21--KLC1	1	ZFYVE21	1250	chr14:103715979:+	KLC1	34861	chr14:103700655:+	ONLY_REF_SPLICE	aae06785-a549-446b-ac15-51507a8fddbf	0.975	["INTRACHROMOSOMAL[chr14:0.00Mb]","LOCAL_REARRANGEMENT:+:[1481]"]	0.975	1.0	True
ZHX2--GNB1	1	ZHX2	1292	chr8:122781946:+	GNB1	22989	chr1:1839238:-	ONLY_REF_SPLICE	d83ca3b5-7635-4ce6-8a6e-93a442e96765	0.975	["INTERCHROMOSOMAL[chr8--chr1]"]	0.975	1.0	True
ZNF106--BTBD1	1	ZNF106	1162	chr15:42490980:-	BTBD1	38741	chr15:83041925:-	ONLY_REF_SPLICE	bf195bf0-8269-4eb6-8bb2-1c26cd91f309	0.975	["INTRACHROMOSOMAL[chr15:40.53Mb]"]	0.975	1.0	True
ZNF518A--MTHFD1L	1	ZNF518A	1278	chr10:96129992:+	MTHFD1L	23551	chr6:150876090:+	ONLY_REF_SPLICE	3ac42cd5-81e9-44f2-b751-cedea4613a51	0.975	["INTERCHROMOSOMAL[chr10--chr6]"]	0.975	1.0	True
ZNF627--EPS15L1	1	ZNF627	6261	chr19:11597630:+	EPS15L1	44344	chr19:16355851:-	ONLY_REF_SPLICE	f059163b-7da7-456f-b8f1-a569f7b954e6	0.975	["INTRACHROMOSOMAL[chr19:4.74Mb]"]	0.975	1.0	True
ZNF644--RPAP2	1	ZNF644	3886	chr1:90982310:-	RPAP2	27163	chr1:92333391:+	ONLY_REF_SPLICE	20f35be3-a06f-4aa9-9386-794e6ecdb03e	0.975	["INTRACHROMOSOMAL[chr1:1.28Mb]"]	0.975	1.0	True
ZNFX1--MGME1	1	ZNFX1	14364	chr20:49253666:-	MGME1	32432	chr20:17988166:+	ONLY_REF_SPLICE	b129b281-0af7-4cba-837c-537725e5da8d	0.975	["INTRACHROMOSOMAL[chr20:31.25Mb]"]	0.975	1.0	True
ZNRF2--PFDN1	1	ZNRF2	4562	chr7:30323737:+	PFDN1	18533	chr5:140246057:-	ONLY_REF_SPLICE	ba854ca5-6fcc-4ebd-8150-7559df08953f	0.975	["INTERCHROMOSOMAL[chr7--chr5]"]	0.975	1.0	True
TRAPPC12--COQ3	1	TRAPPC12	5479	chr2:3401893:+	COQ3	36684	chr6:99371587:-	ONLY_REF_SPLICE	9fcd4842-ced2-4d95-b4b2-fab0b69578e0	0.975	["INTERCHROMOSOMAL[chr2--chr6]"]	0.975	1.0	True
TIMM9--ACTR10	1	TIMM9	5017	chr14:58410843:-	ACTR10	10907	chr14:58202855:+	ONLY_REF_SPLICE	00612df8-03f5-4314-b0b2-b5d641ee5513	0.975	["INTRACHROMOSOMAL[chr14:0.17Mb]"]	0.975	1.0	True
SLC35F5--MIR4435-2HG	1	SLC35F5	17265	chr2:113719154:-	MIR4435-2HG	47743	chr2:111429620:-	ONLY_REF_SPLICE	8fe81172-df77-452d-adeb-32d16b3c3fa3	0.975	[]	0.975	1.0	True
TBCK--ALG2	1	TBCK	6679	chr4:106295094:-	ALG2	48053	chr9:99218836:-	ONLY_REF_SPLICE	4b56fe61-a102-44c8-b697-e0eb64dbe08f	0.975	["INTERCHROMOSOMAL[chr4--chr9]"]	0.975	1.0	True
SLC66A2--KCNG2	1	SLC66A2	7118	chr18:79943329:-	KCNG2	26592	chr18:79899040:+	ONLY_REF_SPLICE	99cf71e3-19f2-4ab1-8234-7255a49edf03	0.975	[]	0.975	1.0	True
SNHG8--PHKB	1	SNHG8	1435	chr4:118279137:+	PHKB	31833	chr16:47610826:+	ONLY_REF_SPLICE	1ea22d30-d0e9-4c45-a121-3b3dab976467	0.975	["INTERCHROMOSOMAL[chr4--chr16]"]	0.975	1.0	True
SNTB1--EEF1E1	1	SNTB1	6581	chr8:120632444:-	EEF1E1	26004	chr6:8080030:-	ONLY_REF_SPLICE	1d3af352-bbb0-4223-83d7-29c267d5a0d3	0.975	["INTERCHROMOSOMAL[chr8--chr6]"]	0.975	1.0	True
SNX25--SNHG1	1	SNX25	17965	chr4:185346650:+	SNHG1	31116	chr11:62854064:-	ONLY_REF_SPLICE	f2ee42a7-9289-4625-947a-cf6fc9c42c5a	0.975	["INTERCHROMOSOMAL[chr4--chr11]"]	0.975	1.0	True
SNX29--PCID2	1	SNX29	5455	chr16:12027444:+	PCID2	52665	chr13:113185560:-	ONLY_REF_SPLICE	eb5acab5-15dc-4889-8a02-64cc3c1936c0	0.975	["INTERCHROMOSOMAL[chr16--chr13]"]	0.975	1.0	True
SPCS2--NARS2	1	SPCS2	1139	chr11:74949399:+	NARS2	21912	chr11:78559619:-	ONLY_REF_SPLICE	dcc4162e-c581-4013-807d-ed132310ca55	0.975	["INTRACHROMOSOMAL[chr11:3.46Mb]"]	0.975	1.0	True
SPPL3--CHMP4B	1	SPPL3	1514	chr12:120903845:-	CHMP4B	24288	chr20:33850952:+	ONLY_REF_SPLICE	d93b4ea2-c4c5-4595-a065-c9f28a0070b1	0.975	["INTERCHROMOSOMAL[chr12--chr20]"]	0.975	1.0	True
SPRING1--ACSS3	1	SPRING1	1281	chr12:116737790:-	ACSS3	31363	chr12:81134816:+	ONLY_REF_SPLICE	75807ecc-b23f-425a-ab4c-d5c81f50b767	0.975	[]	0.975	1.0	True
SPRY2--MIA2	1	SPRY2	1505	chr13:80340622:-	MIA2	22405	chr14:39276934:+	ONLY_REF_SPLICE	7237acb2-bd7e-4d01-a202-108c713c13d0	0.975	["INTERCHROMOSOMAL[chr13--chr14]"]	0.975	1.0	True
SQLE--PYCR2	1	SQLE	6108	chr8:125007487:+	PYCR2	19103	chr1:225922079:-	ONLY_REF_SPLICE	bd162566-adcf-4f6c-be0c-137a54bb62ee	0.975	["INTERCHROMOSOMAL[chr8--chr1]"]	0.975	1.0	True
SQSTM1--RNF130	1	SQSTM1	4139	chr5:179811682:+	RNF130	28784	chr5:179970506:-	ONLY_REF_SPLICE	b958b92f-e379-49c8-87ee-566515150ec2	0.975	["INTRACHROMOSOMAL[chr5:0.07Mb]","LOCAL_INVERSION:+:-:[73573]"]	0.975	1.0	True
SRFBP1--KCNN2	1	SRFBP1	3256	chr5:121975387:+	KCNN2	25758	chr5:114404438:+	ONLY_REF_SPLICE	54314554-21c2-42b8-8dc4-83c82c94150a	0.975	["INTRACHROMOSOMAL[chr5:7.47Mb]"]	0.975	1.0	True
SSB--DYNC1I2	1	SSB	5621	chr2:169801026:+	DYNC1I2	29923	chr2:171744049:+	ONLY_REF_SPLICE	af88b53a-e89b-488c-a620-db55f14c3b89	0.975	["INTRACHROMOSOMAL[chr2:1.88Mb]"]	0.975	1.0	True
SYNE3--NCOR1	1	SYNE3	2214	chr14:95475678:-	NCOR1	89297	chr17:16034944:-	ONLY_REF_SPLICE	f1c53a7f-a7f3-4b4b-965d-9deace687952	0.975	["INTERCHROMOSOMAL[chr14--chr17]"]	0.975	1.0	True
TAX1BP1--SLC5A9	1	TAX1BP1	15337	chr7:27796219:+	SLC5A9	40601	chr1:48237679:+	ONLY_REF_SPLICE	cdd25bf1-4b8b-4ca8-8455-15a07df668b2	0.975	["INTERCHROMOSOMAL[chr7--chr1]"]	0.975	1.0	True
TBC1D14--ADD1	1	TBC1D14	6339	chr4:6967424:+	ADD1	46536	chr4:2904764:+	ONLY_REF_SPLICE	77b3a941-8f89-47d3-a0e4-5598011c1871	0.975	["INTRACHROMOSOMAL[chr4:3.98Mb]"]	0.975	1.0	True
TBCA--ZCCHC9	1	TBCA	4748	chr5:77708242:-	ZCCHC9	17639	chr5:81308561:+	ONLY_REF_SPLICE	5f0cbe0d-9fb9-4cd0-a372-c7c1f129d441	0.975	["INTRACHROMOSOMAL[chr5:3.43Mb]"]	0.975	1.0	True
LARP4--DCTD	1	LARP4	2426	chr12:50401028:+	DCTD	34160	chr4:182915575:-	ONLY_REF_SPLICE	d41f107c-fc26-4fc5-9bf0-4a083592170d	0.975	["INTERCHROMOSOMAL[chr12--chr4]"]	0.975	1.0	True
KPNB1--NPEPPS	1	KPNB1	7735	chr17:47661178:+	NPEPPS	59784	chr17:47613669:+	ONLY_REF_SPLICE	cf94b9a8-3961-4ed2-88d6-ac2013defca4	0.975	["Klijn_CellLines","INTRACHROMOSOMAL[chr17:0.03Mb]","LOCAL_REARRANGEMENT:+:[26200]"]	0.975	1.0	True
ABCA1--PSPC1	1	ABCA1	26122	chr9:104818663:-	PSPC1	73505	chr13:19674984:-	ONLY_REF_SPLICE	f59f6e1d-cff1-4515-8f5e-2c4ba34c27cf	0.975	["INTERCHROMOSOMAL[chr9--chr13]"]	0.975	1.0	True
CACUL1--RNF32-DT	1	CACUL1	3970	chr10:118729295:-	RNF32-DT	32691	chr7:156605764:-	ONLY_REF_SPLICE	ca6b7195-8b75-44a7-9b8e-e4b4008cc07a	0.975	[]	0.975	1.0	True
CARM1--TMEM181	1	CARM1	1370	chr19:10871922:+	TMEM181	18988	chr6:158573420:+	ONLY_REF_SPLICE	b956aba4-3c48-4878-8c5e-2d352b6d39b5	0.975	["INTERCHROMOSOMAL[chr19--chr6]"]	0.975	1.0	True
CEP131--SLC29A1	1	CEP131	1231	chr17:81222769:-	SLC29A1	29856	chr6:44230347:+	ONLY_REF_SPLICE	dbc27ff0-b5f4-444e-adc3-b4413ca7ae33	0.975	["INTERCHROMOSOMAL[chr17--chr6]"]	0.975	1.0	True
CHD1L--FMO5	1	CHD1L	1177	chr1:147242830:+	FMO5	39110	chr1:147190249:-	ONLY_REF_SPLICE	cdc9e751-c613-4309-aedf-1886ccd4604a	0.975	["INTRACHROMOSOMAL[chr1:0.00Mb]","NEIGHBORS_OVERLAP:+:-:[409]"]	0.975	1.0	True
CHMP3--MRPL3	1	CHMP3	1176	chr2:86563304:-	MRPL3	28167	chr3:131471279:-	ONLY_REF_SPLICE	bdb2980b-054b-480c-b61b-9c6bbc7ef6f6	0.975	["INTERCHROMOSOMAL[chr2--chr3]"]	0.975	1.0	True
CISD1--DNAJC12	1	CISD1	1143	chr10:58269304:+	DNAJC12	14055	chr10:67823392:-	ONLY_REF_SPLICE	c526356f-886d-41f3-b307-974ba278b9ac	0.975	["INTRACHROMOSOMAL[chr10:9.51Mb]"]	0.975	1.0	True
CLPX--VPS35	1	CLPX	4248	chr15:65178934:-	VPS35	23782	chr16:46683606:-	ONLY_REF_SPLICE	046ae773-7709-4def-b678-09cb7da3bdfa	0.975	["INTERCHROMOSOMAL[chr15--chr16]"]	0.975	1.0	True
CNOT1--IPO5	1	CNOT1	30334	chr16:58543607:-	IPO5	67240	chr13:97992892:+	ONLY_REF_SPLICE	7de78488-7a24-452d-bd69-cec041696be7	0.975	["INTERCHROMOSOMAL[chr16--chr13]"]	0.975	1.0	True
CPE--FERMT2	1	CPE	2639	chr4:165379528:+	FERMT2	27030	chr14:52881469:-	ONLY_REF_SPLICE	d3a7fd00-9129-4e2b-9105-f64e4978b284	0.975	["INTERCHROMOSOMAL[chr4--chr14]"]	0.975	1.0	True
CRLS1--POLI	1	CRLS1	4586	chr20:6015490:+	POLI	20551	chr18:54271360:+	ONLY_REF_SPLICE	9eb51357-e979-4c3c-8ddf-059a1f267c8e	0.975	["INTERCHROMOSOMAL[chr20--chr18]"]	0.975	1.0	True
CSNK1G2--TLK2	1	CSNK1G2	6732	chr19:1969959:+	TLK2	26574	chr17:62523134:+	ONLY_REF_SPLICE	22820420-5b6d-4c9a-ae50-1d5a1454f084	0.975	["INTERCHROMOSOMAL[chr19--chr17]"]	0.975	1.0	True
CTTN-DT--UBE2D2	1	CTTN-DT	1391	chr11:70398098:-	UBE2D2	15092	chr5:139600372:+	ONLY_REF_SPLICE	15834147-6370-49e3-b5fd-b96cc879f144	0.975	[]	0.975	1.0	True
CYB5B--FBXO5	1	CYB5B	2336	chr16:69424857:+	FBXO5	21771	chr6:152975621:-	ONLY_REF_SPLICE	4a0c5934-a9e3-4a10-8244-fc0d4a552d17	0.975	["INTERCHROMOSOMAL[chr16--chr6]"]	0.975	1.0	True
DCAF11--PLEKHM1	1	DCAF11	8156	chr14:24121517:+	PLEKHM1	36723	chr17:45450763:-	ONLY_REF_SPLICE	928e31e8-cf26-4df4-835e-744780198316	0.975	["INTERCHROMOSOMAL[chr14--chr17]"]	0.975	1.0	True
DCDC2--E2F3	1	DCDC2	7689	chr6:24278049:-	E2F3	26018	chr6:20490168:+	ONLY_REF_SPLICE	07fc0689-8224-4095-8b53-d441ae688a45	0.975	["INTRACHROMOSOMAL[chr6:3.68Mb]"]	0.975	1.0	True
DHCR24--HMGB2	1	DHCR24	3027	chr1:54883618:-	HMGB2	22025	chr4:173333214:-	ONLY_REF_SPLICE	7e254e78-8005-4fc2-abb1-f42be632630d	0.975	["INTERCHROMOSOMAL[chr1--chr4]"]	0.975	1.0	True
DHX35--XRN2	1	DHX35	3336	chr20:38972651:+	XRN2	50500	chr20:21381994:+	ONLY_REF_SPLICE	68c1f0d0-b326-4fb9-9e54-40e5f8850d8e	0.975	["INTRACHROMOSOMAL[chr20:17.57Mb]"]	0.975	1.0	True
DLAT--FGFR1OP2	1	DLAT	3323	chr11:112028945:+	FGFR1OP2	30774	chr12:26963342:+	ONLY_REF_SPLICE	c4220fe8-33e0-4158-a0e9-10b6e3ee4f61	0.975	["INTERCHROMOSOMAL[chr11--chr12]"]	0.975	1.0	True
