#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
CASP6--ZBTB44	17	CASP6	2920	chr4:109698300:-	ZBTB44	15589	chr11:130239896:-	ONLY_REF_SPLICE	96b5ad2c-5008-b354-ed28-8a40ba978749,0f366900-7d12-0cc9-23d9-b2405a0d2bed,cff75d4c-1a10-d425-e2a4-2332c1becbc5,a1a29c54-c96b-3b09-f225-e1ac7fd24f66,06a22f94-f71a-919f-8f7a-96e47393bad8,94568f7c-fe5d-6dda-5006-b06dae9853db,5d4fe802-03a4-d143-329f-c0faadcbb81d,969dff4a-8f62-275e-8595-e25f422747a3,72a51fa9-e1a2-ad5e-3368-b63d0c791dce,96433d9b-7807-2f1d-8380-b18dd174a7c9,c4d3fa77-3a10-dc62-0481-5aaff6f7b7c9,d845d0be-22ea-022d-b770-4432f4f82d2f,d0514e16-dbc1-8468-32ae-8ce3764c194f,d3d09405-f52b-e61d-2081-c7e7859bbf2e,db20621f-b346-185b-ae92-cd21a1ace4b5,23647f8a-9cbd-0480-2025-f0732abef710,43fca731-206c-3367-0037-2dd47f4eebe7	6.252	["INTERCHROMOSOMAL[chr4--chr11]"]	6.252	1.0	True
DPPA2--BCAP29	17	DPPA2	3428	chr3:109312545:-	BCAP29	16468	chr7:107593955:+	ONLY_REF_SPLICE	c1c58055-2a73-7175-e324-09b5480bed58,55dcdd91-acd2-2cd9-4e5e-602edbe6c7e0,42d0d6b4-c7f7-a275-a599-ca98d6f63d67,9f107df7-72c9-2ec4-5769-deee9e4732c6,2925557f-ce81-e816-971d-be9e9bb22b12,b0fca325-ac43-49fd-64fb-ae60bceb6c2f,0cd5a58b-c596-01d7-ae46-67e38c129d44,79b1e46b-c703-5890-4f5a-6e1a14af9e43,1c246339-ca92-54cf-ef4e-da5463b85eef,7205003c-659d-e401-8781-e1e125c407a6,f5f8133c-43ed-3af3-38e0-023f6101088d,601ce299-0c42-a6f6-b71a-af8d56dfb7d7,e5f7abf8-3d63-bada-1bc6-cb19fefde2b3,96cc139f-d499-1862-a455-f1399828c64e,76797575-af6d-5a47-2208-8a36e6053364,e5790952-5b96-95c9-0da5-a4f277166ce4,81adda7a-ddca-855a-8865-0de9f77f81a0	6.252	["INTERCHROMOSOMAL[chr3--chr7]"]	6.252	1.0	True
TEKT5--DBF4B	17	TEKT5	8079	chr16:10635764:-	DBF4B	20540	chr17:44736830:+	ONLY_REF_SPLICE	57b1cfcc-1b4a-1bfc-40d4-3df6a8bf259b,8f34a638-0bd7-cec1-2e79-be720b428b8b,3c11a034-9658-16e3-af99-78014c564806,93dfef33-96d2-88e6-b528-6ce52826bda3,51994c1d-9728-5b78-1b98-f64cc04de55c,2c9a59a5-0b82-1875-45d0-7b7acdf1d55b,a35d4945-3f12-777c-d180-8639e45912af,60a2de9f-f8aa-56c5-eb65-bbd505cbccfd,eb9de3e6-7a26-0fdd-64af-7556dd262c20,be1abe93-8f8b-ef0a-87bf-2b62f1d5d970,4192fa02-6081-efbf-e23a-0ddb95e25e05,22780408-6b4b-4ea0-eac5-b61f521f7087,b1e12003-9716-8497-b5cd-d7e46b3d6dfd,9064c7ad-92df-f703-1763-86c89e809fa0,eaa339b7-e1c9-cbd8-70ab-e0f9b8532b0a,eae04d17-0f20-5629-9b0a-417de7cde2ef,b90bf2a3-94eb-e4da-6408-09ec45f6d646	6.252	["INTERCHROMOSOMAL[chr16--chr17]"]	6.252	1.0	True
MEF2C--CPHXL	16	MEF2C	17295	chr5:88804598:-	CPHXL	40053	chr16:75718458:-	ONLY_REF_SPLICE	afe1ae86-c061-c33e-89b9-4a7945b83ab9,ffee84c9-da17-310a-2aa1-38cb8feef00f,6812a828-faf2-13a5-6384-534fcf974658,35f83b5e-1fa3-bc12-bdcd-dceff1922ac7,67300758-5c16-d106-84cc-bbe50f04d40d,b03122c0-7ae7-a0f6-1fc0-c9841aaa93c6,80e162e0-5776-debe-44db-a6402b95184d,3a229c1b-1b36-e641-f4bf-db0b24402079,0922c82b-fa52-a6c0-5331-5bbf07f1bbb3,07a47dc6-dd9e-0e33-5836-4d6b2d5a05e7,21469a11-887c-405b-b980-52e81cef05a9,80187354-c36a-6ee9-e361-4b56afd25ce0,e960033e-ec9d-acc4-1280-8f7814e1fb84,a39e5ac6-19a8-7293-89b9-006b93640e77,6436681a-593c-6c64-86bf-4c891d277f8e,91dcee25-622f-32fe-d6b4-c03ab13e9683	5.884	[]	5.884	1.0	True
RPSAP14--ENSG00000273974	16	RPSAP14	1425	chrX:74031886:+	ENSG00000273974	4344	chrX:74280386:+	INCL_NON_REF_SPLICE	2dd40002-ca86-e08a-9ab1-69113f86c3d5,06c7f850-922e-a4a1-8d13-9b5a9f13eaab,5906a418-d345-6e31-fda7-112291f2e7ec,80c7cc4a-d998-5260-0fc2-c1755cdb7d67,353207b3-44b9-211f-ddab-0cb2e68d70d2,4ea8d388-c54d-7915-bd34-19639f95ed57,1172ee75-3d3e-27f5-f394-d1d35c88ba89,998016a8-ffc5-7215-7669-c600ef296f0a,c647614e-0b23-31af-dd82-bad4a8b740f8,8a9d990e-c9e9-72ea-ffa9-03ff70dc69c0,145daee2-c9c0-e62b-a88e-51b9acd0571c,2e1379e6-a3de-14a1-7d66-f7337c86745d,f7da635f-c6b4-b040-b5bb-ecd7685ace17,32b7f2dc-922d-fea0-cc8f-dca3df214018,c5f6d397-484b-e179-675e-799b6620e2d8,13325420-c642-6247-3857-23a971c72e7d	5.884	[]	5.884	1.0	True
PCYT1A--TRBV12-5	16	PCYT1A	9195	chr3:196242562:-	TRBV12-5	22463	chr7:142581130:+	ONLY_REF_SPLICE	760d3be6-ca01-0110-fc83-63cecd4a14c0,f2093344-1a46-b460-f436-5850aef57075,62721b36-2c04-e69e-cfa7-82e898215151,1cadac1e-1958-95fc-853c-452af2460f62,ab71b8f6-6f4a-4b3e-03d7-b253c033fd83,7321cfa6-8cd3-58ef-b327-c689f8fc52ee,f30db61d-49ab-b0ce-05aa-9d9930896893,402afd66-1160-aebf-728d-415641aa7a65,91e2bc57-e79d-7f00-2be9-3aa1735ef363,13359821-eeff-59c7-630d-0701cb8580be,6b2d24a5-acdc-c9f2-1104-3ccd0e58738f,e20e60b4-ccd0-3478-9bbd-3bfbc2408448,b566d36c-e1af-1b52-a13a-94998c00f9f5,83cfa4e8-9df7-5848-2616-c1094159a657,21b3197d-8028-1f4e-2ea2-213da9dc8099,3a2f084d-7a50-c58a-93d6-6034977c8cfd	5.884	["INTERCHROMOSOMAL[chr3--chr7]"]	5.884	1.0	True
CBY2--MYO1A	16	CBY2	1146	chr13:45702465:+	MYO1A	12961	chr12:57044003:-	ONLY_REF_SPLICE	1b77419f-2f03-3a4a-5401-17e7670a5f19,2cab8ab6-91ff-90f9-77f2-b48c1d5223af,ddaed0df-31d7-bd7b-eec2-54075d85e389,12537f59-6fe5-28a1-dd8d-874e4134a529,748f0d26-4775-7c17-ad22-e4342c648800,22387a58-bdf7-6f66-d530-e83e2ad5b697,921e7e7e-445e-32e4-ca3f-fb6891722402,e4f633d7-bbca-6586-66d3-333a59036193,78e0eab9-cb23-1366-c362-0d0d418325b3,671bd462-a362-0366-db7d-7635249c4c76,4fc146e1-75fb-d9d1-a9ac-a9256dea773a,1c9c747d-ad1d-22b8-8254-67a61539bb18,10a1e50f-b430-f082-eb2b-f0e7f5f8ca36,625f1f47-93bc-c488-0326-efb05f04fa68,1a7b7d84-0605-17bd-c32a-e98632fb559a,e5dca2fa-5a70-86ce-259f-d2745b6c7fc0	5.884	[]	5.884	1.0	True
KIF26B--SHD	16	KIF26B	17029	chr1:245646280:+	SHD	37598	chr19:4282870:+	ONLY_REF_SPLICE	6a7974db-1f75-14a6-3608-e3462ad4fcd9,d5e3c98f-860f-685f-a3fc-d484664301ec,df9c4426-dda9-2aa9-6454-12ff0b9fb8d4,12e4d31a-0aa9-2059-9b5a-d3363a1ffa3e,e3157f18-aa81-4702-990e-22bb2bf12491,093b5d8f-32ab-adba-49d9-a8e4c543b9dd,7e8f28aa-72e8-6173-2b55-d91fedfbc98e,7bdb1264-a1bd-b111-65ab-705c5759db2d,1ecdf142-0c1c-c830-522e-8331c52d0a49,f402fd9a-a16a-9782-e2c5-26f624484da9,aaeb7d25-d57f-c219-6e4b-ff97dbc5b229,244254a1-6f8c-2cae-9eb2-221d6e10cc31,995c89da-4c02-d040-1551-fdbd9b3ede9c,0b361fb5-9aaf-bfaf-b7bb-a2ff618b3e5f,b49a6faf-2323-2579-6224-05f8f0a760ae,c948e6b6-7807-8a15-80bb-c15ee13fb810	5.884	["INTERCHROMOSOMAL[chr1--chr19]"]	5.884	1.0	True
IQCD--PRLHR	16	IQCD	3170	chr12:113207438:-	PRLHR	10859	chr10:118595250:-	ONLY_REF_SPLICE	0c3f4ef1-c6bb-3ae1-7db0-e68ea3d273cb,35857fac-87e4-10f2-ccc7-91149f6d2a7e,c61e4b63-291f-236d-629c-0c51e2599850,7594c471-0b5a-1635-3e92-d498a4ff0e5b,ae454f95-ffae-6599-2109-f3a1e9f11df1,29250b02-a40e-f707-c3cf-b13a238b9341,c361e1b3-90b5-c0e5-501e-29937308cf53,4ac68253-aa7a-9ef0-65c8-073f6f5a1c5e,6a08086a-aeca-954e-5ae2-d189ec24bfe1,2139ad6e-c1de-f48e-2260-cad7bdfbd2c6,6ab13c7d-5363-e5f4-0aa3-e37049dcc3d1,59311bcd-f232-6efe-327c-95f31b6aaf85,c06a9279-4f2e-5e63-0b79-bf607aa52a56,293aaa03-3a82-c44a-960d-b404838de337,22e6b64f-3658-02e6-4d49-c1c5c22f3141,c0024f77-522d-a973-a628-54861660c4d8	5.884	["INTERCHROMOSOMAL[chr12--chr10]"]	5.884	1.0	True
CST1--HEPACAM2	16	CST1	1630	chr20:23750639:-	HEPACAM2	10152	chr7:93215685:-	ONLY_REF_SPLICE	4159d11e-3925-82ee-337f-8e7381a23d07,9528696e-d21b-017f-bcbc-854c90373409,ef4698f5-0d17-f35b-d347-b43a2c34272b,5ac1f6bf-0f23-c1d6-2433-795254090f12,e4318bae-3a92-6933-e9dd-bcbbfc7f23f9,3b4a6134-7c6b-be13-3362-9e10a249affe,f0961e10-b7d2-b175-27c7-cb2e74d55a67,3a23a38a-c4dc-2c3c-4459-ae7894b41a46,da91ffb7-b855-e811-b8a9-fcb664658737,2f4411c8-b2d2-ddfd-21a0-e8aca6fa1797,17498901-df73-a24b-c3e3-9bdad7f0a2d0,ae37e376-66f9-34a9-ffbf-7476d174b0e1,f4de2c79-ed8f-cd4f-5716-2dcd4515ae46,81370bd5-74c2-1bae-0398-1226b0168bae,61b1d58f-fe9b-bd5b-b6fc-f0121ed9ed0b,13ab38b2-cbc6-0739-2071-8558e359b9df	5.884	["INTERCHROMOSOMAL[chr20--chr7]"]	5.884	1.0	True
MAN1A2--GPATCH3	15	MAN1A2	12239	chr1:117496982:+	GPATCH3	28144	chr1:26897725:-	ONLY_REF_SPLICE	410330e8-9ec6-53fa-0665-ad1950386d0d,f97d7c42-2a7d-85e7-45b1-a56797d57ada,daea9636-899d-3403-6bca-146b8ba1bc85,7047ceda-a375-6d1f-aa2f-1acaa50518ad,48d6529e-9734-2802-f4a5-1a27ed28463c,8fd11db1-643f-ed8b-1827-c4f11295c00a,a84610a2-07be-49ba-a631-0635ea976c99,3a8ccd13-673d-8354-69ff-172bfdb98da2,2e10de06-12ac-c9e0-11cd-7e51b5a67281,81aa0f1d-e6ed-c890-c05e-9bbe4d7a63da,806b1c64-ad62-419e-d742-3803c016d08d,5c1ca95b-e553-d049-697d-4d55112e51fc,9c436a3f-6d16-fb12-1112-1b9e9832bda3,fe0b4817-65c1-3792-43ce-d6d683417e80,54b377af-d215-0276-9237-5c1c243ebeb8	5.516	["INTRACHROMOSOMAL[chr1:90.47Mb]"]	5.516	1.0	True
ZNF284--EIF3L	15	ZNF284	4307	chr19:44082105:+	EIF3L	19546	chr22:37870176:+	ONLY_REF_SPLICE	3e4557c5-a6ac-1a62-f613-f7bd36d1fd2a,7d405701-41b2-3ff3-cb43-3fdcf7692e76,2a1b873a-1e79-dd73-202a-7de2b3eeaf3b,0101ea0a-5f95-600e-5326-4ae423dde18d,0fd4455e-2f2e-20b0-458f-feadf977fe6f,6b6bfd4d-f3b0-3ea5-f5ed-79e376ec4fe4,f68412f5-f490-9e52-5958-3ea9c68d2abe,9d069ed0-5ddb-71b7-dea5-19305bafbe72,0beae590-bed7-eaf8-35d9-d37622611180,852d53a2-bb35-94e6-09f0-c77ef87092ef,14430964-a14e-92c8-8d64-259b35899b97,b74f4d35-89ef-dbe2-5f7e-65feb49e0da4,2565e3bb-190e-9bc4-b798-6ed9adbf51ad,4f75d828-7ea3-6bd2-2c42-c721572382e1,14e0fb91-79c6-079c-830e-ea01ee15b7ef	5.516	["INTERCHROMOSOMAL[chr19--chr22]"]	5.516	1.0	True
TRAPPC3L--PFKFB1	15	TRAPPC3L	5746	chr6:116500481:-	PFKFB1	26175	chrX:54933462:-	ONLY_REF_SPLICE	64e65040-0620-5001-78f8-d07102206fbc,52e554ba-873d-d5e8-908b-87889c26734d,9a65e779-9dce-78e8-aef2-a6b3e5ade1c3,b784a8e2-a298-8d09-0f08-c360dfc5e697,5f687860-d61a-144c-ccb6-957f0ee3bf7b,7328136f-0fca-5eef-8bfe-4577bfb61cfc,61a02c19-853e-62d7-fd46-af65cd9e9569,673b6834-6ce8-3579-cea8-bda9bee173b3,fab522a2-05e9-b6e9-58fa-5f5c30ab576a,32bf936c-0438-5178-cefb-1db5cec0a73d,abe21082-3fb6-db69-eea9-6d87a59b3fa7,3b0ecd40-1200-7b0d-48cc-5c5f4ac23675,2a24820d-172e-31ba-de42-01807a6a6e6c,670edb7f-b6c2-d888-a39f-d8db86f807e1,d637753d-1f0b-21f9-8e2b-6e28b13373cb	5.516	["INTERCHROMOSOMAL[chr6--chrX]"]	5.516	1.0	True
