sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
nanopore2023_10x_0.8_15000,PDZD8:PTPA,chr10,117318872,-,chr9,129134795,+,Inf,0,6,FALSE,TRUE,TRUE,08638e14-c94b-53ad-2f5b-1ca75490a753,1276,HighConfidence,-
nanopore2023_10x_0.8_15000,FOXJ3:SCP2,chr1,42199102,-,chr1,53014890,+,10815.807,0,5,FALSE,TRUE,TRUE,0fcd3f11-9268-b47f-0786-b601c883f703,811,HighConfidence,-
nanopore2023_10x_0.8_15000,ORC1:DYNLT5,chr1,52401362,-,chr1,66770387,+,14369.027,0,5,FALSE,TRUE,TRUE,09787515-3feb-1e2f-a163-7297b2fbf569,1646,HighConfidence,-
nanopore2023_10x_0.8_15000,NCR2:BAG2,chr6,41335928,+,chr6,57183778,+,15847.854,0,5,TRUE,TRUE,FALSE,afa186ca-29aa-3c0f-47e0-4ae9f6937bf2,5863,HighConfidence,-
nanopore2023_10x_0.8_15000,TOPAZ1:RUBCN,chr3,44306426,+,chr3,197683439,-,153377.012,0,5,FALSE,TRUE,TRUE,6d93b846-fcd2-64bd-18af-153277cb62d8,628,HighConfidence,-
nanopore2023_10x_0.8_15000,QSOX1:SERTM1,chr1,180196890,+,chr13,36694906,+,Inf,0,5,TRUE,TRUE,TRUE,03359bec-89aa-4cd6-8c28-c6c363d403e2,2899,HighConfidence,-
nanopore2023_10x_0.8_15000,DPPA2:DUS4L-BCAP29,chr3,109312545,-,chr7,107593955,+,Inf,0,5,TRUE,TRUE,TRUE,3fbd4afc-950a-b4c2-253e-537ca0987e6f,442,HighConfidence,-
nanopore2023_10x_0.8_15000,SOHLH2:ZNF606,chr13,36201879,-,chr19,58001370,-,Inf,0,5,FALSE,TRUE,TRUE,5db7bf1a-360d-5c41-6bf2-98a19627b1a7,742,HighConfidence,-
nanopore2023_10x_0.8_15000,HNRNPUL1:TLCD5,chr19,41301704,+,chr11,120329977,+,Inf,0,5,TRUE,TRUE,TRUE,6f6e546c-a659-02cc-3037-1caadc3ae17f,1431,HighConfidence,-
nanopore2023_10x_0.8_15000,MMP24:SERPINB3,chr20,35254754,+,chr18,63660856,-,Inf,0,5,FALSE,TRUE,TRUE,58205a17-7493-226f-476c-03bf6b01453c,861,HighConfidence,-
nanopore2023_10x_0.8_15000,ENSG00000249209:PCDHGA1,chr21,33909082,-,chr5,141510947,+,Inf,0,5,TRUE,TRUE,TRUE,66dd129d-97f1-1b12-a289-9c3d055c4a37,663,HighConfidence,-
nanopore2023_10x_0.8_15000,MUC3A:FCGBP,chr7,100960645,+,chr19,39872651,-,Inf,0,5,FALSE,TRUE,TRUE,5fb4b70b-c25f-866f-19f1-ca3a68499c68,8658,HighConfidence,-
nanopore2023_10x_0.8_15000,TAF5L:KAT6B,chr1,229610106,-,chr10,74970020,+,Inf,0,5,FALSE,TRUE,TRUE,6bc8ba9f-fcb8-ffb3-24df-71b8ec240a37,503,HighConfidence,-
nanopore2023_10x_0.8_15000,TSPAN9:ZNF99,chr12,3281329,+,chr19,22759682,-,Inf,0,5,FALSE,TRUE,TRUE,3c52ebbb-5e7c-694d-cb5c-4ba46e5ccfc1,615,HighConfidence,-
nanopore2023_10x_0.8_15000,RBPMS2:ARF6,chr15,64749000,-,chr14,49893256,+,Inf,0,5,FALSE,TRUE,TRUE,c9693fab-c96f-c37d-f273-f4f06b8e8fdd,3705,HighConfidence,-
nanopore2023_10x_0.8_15000,HS3ST6:ENSG00000256566,chr16,1917911,-,chr20,2492825,-,Inf,0,5,FALSE,TRUE,TRUE,8428171b-f6b0-743b-7895-bcc4a131d8d8,380,HighConfidence,-
nanopore2023_10x_0.8_15000,SMCR8:ACP5,chr17,18318149,+,chr19,11576843,-,Inf,0,5,FALSE,TRUE,TRUE,5306f35f-6f3e-8cc4-0e64-3f6e317266fa,2724,HighConfidence,-
nanopore2023_10x_0.8_15000,METTL23:SYNDIG1,chr17,76733215,+,chr20,24543020,+,Inf,0,5,FALSE,TRUE,TRUE,263d384a-4cc1-778d-ae8a-57af7388428b,260,HighConfidence,-
nanopore2023_10x_0.8_15000,CHD3:SNIP1,chr17,7903991,+,chr1,37538012,-,Inf,0,5,FALSE,TRUE,TRUE,0a6814a5-2fea-358b-cab4-b9659846c336,3465,HighConfidence,-
nanopore2023_10x_0.8_15000,PEX26:PRF1,chr22,18080014,+,chr10,70599181,-,Inf,0,5,TRUE,TRUE,TRUE,2aaab569-8b98-8ebc-e3b0-4bd4ab7d3acd,358,HighConfidence,-
nanopore2023_10x_0.8_15000,CDKN2AIP:CLIC1,chr4,183445069,+,chr6,31731003,-,Inf,0,5,FALSE,TRUE,TRUE,0a3ca6df-b485-a1fd-01da-bebb4d008b9e,420,HighConfidence,-
nanopore2023_10x_0.8_15000,EGFL6:TROAP,chrX,13594928,+,chr12,49323604,+,Inf,0,5,FALSE,TRUE,TRUE,0b2464b5-07b5-cc9e-b081-4cd05c88a906,651,HighConfidence,-
nanopore2023_10x_0.8_15000,SCGB1D1:CLDN19,chr11,62192243,+,chr1,42738313,-,Inf,0,5,FALSE,TRUE,TRUE,b74119b3-3248-95be-08cc-91f5ff7425ff,2194,HighConfidence,-
nanopore2023_10x_0.8_15000,RSF1:FAM90A3P,chr11,77683710,-,chr8,7265143,+,Inf,0,5,FALSE,TRUE,TRUE,414fbe1b-ee06-a587-6ce1-2b68bb4f2e2d,3008,HighConfidence,-
nanopore2023_10x_0.8_15000,BCL2L2:MFNG,chr14,23308199,+,chr22,37474677,-,Inf,0,5,FALSE,TRUE,TRUE,c681890e-2245-6622-35b9-485b92c1104e,605,HighConfidence,-
nanopore2023_10x_0.8_15000,HAPSTR1:ENSG00000284292,chr16,9103259,+,chr7,99348852,+,Inf,0,5,FALSE,TRUE,TRUE,38583acf-a2ba-3ced-597e-41c1cd7f6bd7,957,HighConfidence,-
nanopore2023_10x_0.8_15000,TMEM91:ZBTB25,chr19,41382921,+,chr14,64449638,-,Inf,0,5,FALSE,TRUE,TRUE,2eb4e51d-d592-27c9-c881-b9911fac29a2,508,HighConfidence,-
nanopore2023_10x_0.8_15000,GRSF1:TMEM61,chr4,70831539,-,chr1,54986097,+,Inf,0,5,FALSE,TRUE,TRUE,7e37be04-9174-8446-993f-ee9aa0fcfce5,820,HighConfidence,-
nanopore2023_10x_0.8_15000,GPSM3:TAF7L,chr6,32192472,-,chrX,101287545,-,Inf,0,5,FALSE,TRUE,TRUE,233b9712-5d49-dbbf-2390-1c9fe9e83013,2010,HighConfidence,-
nanopore2023_10x_0.8_15000,NEK6:POC1B,chr9,124312649,+,chr12,89525204,-,Inf,0,5,TRUE,TRUE,TRUE,a04110c6-81ec-fa92-06f7-3a191c343303,3875,HighConfidence,-
nanopore2023_10x_0.8_15000,NHSL2:TNFSF9,chrX,72134704,+,chr19,6534600,+,Inf,0,5,TRUE,TRUE,TRUE,24ab7036-4e3a-6f9b-6ae4-0ecf8221246f,1267,HighConfidence,-
nanopore2023_10x_0.8_15000,HNRNPU:PANX2,chr1,244863674,-,chr22,50178934,+,Inf,0,5,TRUE,TRUE,TRUE,73f6afe1-07dd-46a6-5ac0-badc32ae298d,1227,HighConfidence,-
nanopore2023_10x_0.8_15000,HOXC13:ZNF121,chr12,53939642,+,chr19,9567109,-,Inf,0,5,FALSE,TRUE,TRUE,2c36cd76-3772-e7bf-a0de-d31be2a30761,472,HighConfidence,-
nanopore2023_10x_0.8_15000,ABCC1:UBE2C,chr16,16124915,+,chr20,45815390,+,Inf,0,5,TRUE,TRUE,TRUE,41550264-ad14-e456-eae5-6191a6f550e4,451,HighConfidence,-
nanopore2023_10x_0.8_15000,ZNF814:TICRR,chr19,57888767,-,chr15,89601489,+,Inf,0,5,TRUE,TRUE,TRUE,9829e1f1-535e-f552-7860-906c93433d53,4269,HighConfidence,-
nanopore2023_10x_0.8_15000,AMOTL2:PIGA,chr3,134366283,-,chrX,15326046,-,Inf,0,5,TRUE,TRUE,TRUE,e5694a93-a1f7-8ac5-84b1-f8eaf2859588,1296,HighConfidence,-
nanopore2023_10x_0.8_15000,ENSG00000289027:RPP25L,chr7,92127505,-,chr9,34611332,-,Inf,0,5,FALSE,TRUE,TRUE,df1a6bc9-4e63-aa74-f2b5-83f925c62a15,729,HighConfidence,-
nanopore2023_10x_0.8_15000,YEATS4:ZFC3H1,chr12,69370798,+,chr12,71623597,-,2252.8,0,4,TRUE,TRUE,TRUE,d371cfe2-dc0e-8220-e01b-798e91a10309,507,HighConfidence,-
nanopore2023_10x_0.8_15000,ODF3L1:ESF1,chr15,75726171,+,chr20,13717514,-,Inf,0,4,FALSE,TRUE,TRUE,01ad058f-d830-a337-62dc-f79aee1915c9,490,HighConfidence,-
nanopore2023_10x_0.8_15000,MED9:C11orf65,chr17,17477265,+,chr11,108405559,-,Inf,0,4,FALSE,TRUE,TRUE,4aead896-a8b5-bd70-7cd0-5b0b1ff51c8c,558,HighConfidence,-
nanopore2023_10x_0.8_15000,TMPRSS15:CBFB,chr21,18352903,-,chr16,67036639,+,Inf,0,4,FALSE,TRUE,TRUE,1b006b35-7074-8270-6a59-572c115a1c5f,1904,HighConfidence,-
nanopore2023_10x_0.8_15000,CELSR1:CDV3,chr22,46397674,-,chr3,133584002,+,Inf,0,4,FALSE,TRUE,TRUE,006bc611-af05-c1f0-8566-3052249ce7b0,3283,HighConfidence,-
nanopore2023_10x_0.8_15000,ARMC10:PTGER1,chr7,103075411,+,chr19,14474337,-,Inf,0,4,FALSE,TRUE,TRUE,29e071e4-105a-133b-dffa-4e5786381266,500,HighConfidence,-
nanopore2023_10x_0.8_15000,KCNK2:YWHAG,chr1,215195092,+,chr7,76330233,-,Inf,0,4,TRUE,TRUE,TRUE,0f4f0372-ed46-e5da-844e-228b4f15bd5d,3305,HighConfidence,-
nanopore2023_10x_0.8_15000,ENSG00000271741:SOCS5,chr1,35020383,-,chr2,46758519,+,Inf,0,4,FALSE,TRUE,TRUE,57ec4060-eedb-9c94-9c6f-e40d06a2df35,349,HighConfidence,-
nanopore2023_10x_0.8_15000,SARM1:TGFBRAP1,chr17,28388539,+,chr2,105296510,-,Inf,0,4,FALSE,TRUE,TRUE,4ff7af65-f036-8ed2-7206-7edf603991cf,4564,HighConfidence,-
nanopore2023_10x_0.8_15000,NME1:UGT1A8,chr17,51160081,+,chr2,233768220,+,Inf,0,4,FALSE,TRUE,TRUE,91b1eeb4-c783-2c24-53ea-7ae6d3293cbb,519,HighConfidence,-
nanopore2023_10x_0.8_15000,KLF1:TRBV5-5,chr19,12885317,-,chr7,142482726,+,Inf,0,4,TRUE,TRUE,TRUE,42e7a604-f082-ce4e-075b-a744b8cee335,279,HighConfidence,-
nanopore2023_10x_0.8_15000,MYH7B:DNAAF2,chr20,35002085,+,chr14,49626048,-,Inf,0,4,TRUE,TRUE,TRUE,63d26514-c66a-bef1-cbd0-62b327c170b3,853,HighConfidence,-
nanopore2023_10x_0.8_15000,KANSL1L:ACE2,chr2,210098086,-,chrX,15591856,-,Inf,0,4,FALSE,TRUE,TRUE,182c7448-3fd9-0f98-6e5d-70b25522bd99,2790,HighConfidence,-
nanopore2023_10x_0.8_15000,UGT2B10:ZKSCAN2,chr4,68827548,+,chr16,25240738,-,Inf,0,4,FALSE,TRUE,TRUE,07921805-8240-6a36-b312-e8bbcead287e,1042,HighConfidence,-
nanopore2023_10x_0.8_15000,MOCS1:EHHADH,chr6,39913774,-,chr3,185235462,-,Inf,0,4,FALSE,TRUE,TRUE,9ea2cc6a-20fd-bc9d-0180-6b05c387584e,2189,HighConfidence,-
nanopore2023_10x_0.8_15000,ALKAL1:LEO1,chr8,52565067,-,chr15,51954575,-,Inf,0,4,FALSE,TRUE,TRUE,4c98565d-71f2-91af-daaa-0732928f3b81,894,HighConfidence,-
nanopore2023_10x_0.8_15000,TMPRSS5:CRTAC1,chr11,113689765,-,chr10,97901639,-,Inf,0,4,TRUE,TRUE,TRUE,7533926a-5d3f-33a1-de7c-2e3497b03b1d,1579,HighConfidence,-
nanopore2023_10x_0.8_15000,TNR:CASC3,chr1,175393780,-,chr17,40168203,+,Inf,0,4,FALSE,TRUE,TRUE,15648db8-bdd1-7002-6354-f390d6d5a717,1863,HighConfidence,-
nanopore2023_10x_0.8_15000,AQP6:ENSG00000249773,chr12,49974482,+,chr7,55954909,+,Inf,0,4,TRUE,TRUE,TRUE,057cbe78-a431-044b-8395-a2e71211b413,507,HighConfidence,-
nanopore2023_10x_0.8_15000,EFS:SPEM3,chr14,23359317,-,chr17,7429368,+,Inf,0,4,FALSE,TRUE,TRUE,946cace9-052c-ebf5-63c9-5495af0e0ad5,1533,HighConfidence,-
nanopore2023_10x_0.8_15000,CHST14:TLX1,chr15,40471639,+,chr10,101134175,+,Inf,0,4,FALSE,TRUE,TRUE,575664e1-abdd-47db-6a7b-567b588d12ef,1021,HighConfidence,-
nanopore2023_10x_0.8_15000,ADAMTS7:SMO,chr15,78774167,-,chr7,129205610,+,Inf,0,4,TRUE,TRUE,TRUE,8bd457a0-a4b6-5e43-ab59-2ff2a9dc54e1,2666,HighConfidence,-
nanopore2023_10x_0.8_15000,SLC9A5:AMACR,chr16,67255184,+,chr5,34005899,-,Inf,0,4,FALSE,TRUE,TRUE,1da63f13-f8b5-a347-0ecd-f75d9d8434b5,219,HighConfidence,-
nanopore2023_10x_0.8_15000,RASD1:CCDC3,chr17,17495896,-,chr10,12998512,-,Inf,0,4,FALSE,TRUE,TRUE,458e2599-157d-e856-f0c7-301a6a736065,2184,HighConfidence,-
nanopore2023_10x_0.8_15000,P2RX5-TAX1BP3:PTPN4,chr17,3679590,-,chr2,119965497,+,Inf,0,4,FALSE,TRUE,TRUE,4e1e8ba9-f52a-13e0-1196-325f4327b4e8,1408,HighConfidence,-
nanopore2023_10x_0.8_15000,EFNB3:RRP1,chr17,7705720,+,chr21,43792672,+,Inf,0,4,FALSE,TRUE,TRUE,e4d08f54-240c-6c1e-9c3f-890e72f6a5b0,2594,HighConfidence,-
nanopore2023_10x_0.8_15000,C18orf25:REXO4,chr18,46216595,+,chr9,133412921,-,Inf,0,4,FALSE,TRUE,TRUE,68f89d7c-134a-d1f8-8f8f-188cd1d928bb,1532,HighConfidence,-
nanopore2023_10x_0.8_15000,MYH14:STXBP5L,chr19,50292389,+,chr3,121223003,+,Inf,0,4,FALSE,TRUE,TRUE,1e7759fd-bac9-5212-886d-57423c64b533,2352,HighConfidence,-
nanopore2023_10x_0.8_15000,SAFB:RFPL2,chr19,5667886,+,chr22,32193192,-,Inf,0,4,FALSE,TRUE,TRUE,75100dd8-9612-c356-4b3d-6ef7ffffe188,1187,HighConfidence,-
nanopore2023_10x_0.8_15000,CRYBB3:INHBA,chr22,25202792,+,chr7,41690542,-,Inf,0,4,FALSE,TRUE,TRUE,09a6aad2-8ffa-a7c1-8cbe-4c36c23e0d74,5203,HighConfidence,-
nanopore2023_10x_0.8_15000,IRAK2:MAD2L2,chr3,10222831,+,chr1,11676140,-,Inf,0,4,FALSE,TRUE,TRUE,064976fd-d8bc-f42d-122d-d9d80e4072bd,1212,HighConfidence,-
nanopore2023_10x_0.8_15000,NEIL3:SPINK13,chr4,177360677,+,chr5,148282104,+,Inf,0,4,TRUE,TRUE,TRUE,7311c28f-b32f-f02b-2759-9d24696543ce,350,HighConfidence,-
nanopore2023_10x_0.8_15000,AFDN:TMEM260,chr6,167969198,+,chr14,56609106,+,Inf,0,4,FALSE,TRUE,TRUE,d3bf55ad-3283-497a-b808-91f170c82036,981,HighConfidence,-
nanopore2023_10x_0.8_15000,STARD3NL:GPBP1,chr7,38217305,+,chr5,57237113,+,Inf,0,4,TRUE,TRUE,TRUE,6a0e9df3-627b-a372-9fbb-32edc929cb7a,2869,HighConfidence,-
nanopore2023_10x_0.8_15000,RAC1:PCDHGA1,chr7,6387283,+,chr5,141510947,+,Inf,0,4,FALSE,TRUE,TRUE,02877e5d-0da0-bcf2-032b-7b8f502721d8,300,HighConfidence,-
nanopore2023_10x_0.8_15000,TEX11:DTWD2,chrX,70624839,-,chr5,118848218,-,Inf,0,4,FALSE,TRUE,TRUE,328240c8-b46d-2868-df11-f7c962528e33,994,HighConfidence,-
nanopore2023_10x_0.8_15000,CLDN10:PKD2L1,chr13,95434047,+,chr10,100293379,-,Inf,0,4,FALSE,TRUE,TRUE,bab403d4-1bd1-eacc-9ce0-89a303601b93,989,HighConfidence,-
nanopore2023_10x_0.8_15000,SMCR8:ACP5,chr17,18318149,+,chr19,11576840,-,Inf,0,4,FALSE,TRUE,TRUE,206d8ae0-a5f6-760f-ec5a-47803263bbb1,2788,HighConfidence,-
nanopore2023_10x_0.8_15000,PARK7:DEFB134,chr1,7965425,+,chr8,11994122,-,Inf,0,4,FALSE,TRUE,TRUE,c5e0c6ce-af56-b7f3-8ce2-9c00587b594d,956,HighConfidence,-
nanopore2023_10x_0.8_15000,MAST3:SPECC1L,chr19,18110741,+,chr22,24330256,+,Inf,0,4,FALSE,TRUE,TRUE,bd261c8f-2a26-df59-ffe8-98aa3c38418f,298,HighConfidence,-
nanopore2023_10x_0.8_15000,ISM1:MS4A6E,chr20,13221914,+,chr11,60335530,+,Inf,0,4,TRUE,TRUE,TRUE,24e59716-007c-9b9a-d042-3a484102f8d3,436,HighConfidence,-
nanopore2023_10x_0.8_15000,DPP10:CENPT,chr2,115815729,+,chr16,67834100,-,Inf,0,4,TRUE,TRUE,TRUE,20c9e538-dff9-8292-e79a-7088953d54a7,274,HighConfidence,-
nanopore2023_10x_0.8_15000,GRIK1:RAB28,chr21,29651118,-,chr4,13460828,-,Inf,0,4,TRUE,TRUE,TRUE,5ebaf7d2-5928-993f-4649-0fe4aea518db,1315,HighConfidence,-
nanopore2023_10x_0.8_15000,EVA1C:C12orf54,chr21,32453508,+,chr12,48492947,+,Inf,0,4,FALSE,TRUE,TRUE,a25518ff-6824-dde1-cae4-9b67eff29a88,432,HighConfidence,-
nanopore2023_10x_0.8_15000,SATB1:MAL,chr3,18394462,-,chr2,95053381,+,Inf,0,4,TRUE,TRUE,TRUE,5a17ec24-ec85-0bbf-f1c0-a5d821378b34,1454,HighConfidence,-
nanopore2023_10x_0.8_15000,FILIP1L:APAF1,chr3,99930769,-,chr12,98677425,+,Inf,0,4,FALSE,TRUE,TRUE,4b700b4a-8af1-2e35-32f4-e4d68305ead3,1870,HighConfidence,-
nanopore2023_10x_0.8_15000,AP3B1:PRR19,chr5,78128030,-,chr19,42310271,+,Inf,0,4,FALSE,TRUE,TRUE,03d9cc97-1281-740b-5287-1e689c7610b2,2077,HighConfidence,-
nanopore2023_10x_0.8_15000,OGFRL1:TMEM275,chr6,71293379,+,chr1,46533650,-,Inf,0,4,TRUE,TRUE,TRUE,b3751a5b-c35d-df7f-a86c-b17f49b7dc90,1450,HighConfidence,-
nanopore2023_10x_0.8_15000,CLTA:KL,chr9,36191273,+,chr13,33055047,+,Inf,0,4,TRUE,TRUE,TRUE,791009e1-d143-f386-b73a-f9c69d8dcc96,324,HighConfidence,-
nanopore2023_10x_0.8_15000,SLC22A12:LTBP3,chr11,64592882,+,chr11,65540382,-,947.5,0,3,FALSE,TRUE,TRUE,1586ac42-f513-16c2-0131-f2a354d04a1d,685,HighConfidence,-
nanopore2023_10x_0.8_15000,UQCC1:TPX2,chr20,35366557,-,chr20,31771560,+,3594.996,0,3,TRUE,TRUE,TRUE,de607ee2-1534-a335-fe81-1493bc7b4d0b,2371,HighConfidence,-
nanopore2023_10x_0.8_15000,CDH7:STARD6,chr18,65814604,+,chr18,54354577,-,11460.024,0,3,FALSE,TRUE,TRUE,190381b8-c4b2-3ad1-60dd-213c62cd2bcb,906,HighConfidence,-
