#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
UBE4A--LONRF3	9	UBE4A	16826	chr11:118386612:+	LONRF3	38083	chrX:119011815:+	ONLY_REF_SPLICE	de20aca0-c6e4-815e-fa8c-ddb47b6786ec,292f94f5-6b73-93e1-70bd-57d51d5435ce,07af7244-4bce-74a0-f426-5cfb6d981d78,0ca8bcfd-fc59-9ae2-0acf-9d384e9f4a2d,b82ce5f9-8f27-0b8e-fe61-f9fcc37eaa21,20e3870c-218c-d2c7-70ad-885b5ad19e57,1951c8f7-ca67-26bd-dfae-67eedc869905,094a5cb3-3195-45d4-6cf9-99128ea13842,a881a228-6388-6a1f-271a-ad6391afee83	3.211	["INTERCHROMOSOMAL[chr11--chrX]"]	3.211	1.0	True
SLC6A17--FFAR2	9	SLC6A17	2763	chr1:110167215:+	FFAR2	21820	chr19:35449714:+	ONLY_REF_SPLICE	b64d69e7-457d-b368-d992-e23c859db41f,a71e9b08-9dc4-06e3-58c1-4af5ea631b92,dca029a5-de8d-8ca8-6ee7-3196f31eb605,4bae21be-33b0-2b1a-7d04-36e2f4e01754,56fe071c-770e-8fe0-94e9-46165144f3b4,8f4885f7-6bc9-7450-7df8-bf1e169f5de0,24516961-c919-aecb-850f-31c514c22f5c,e5d6c6a9-1465-2eed-def4-1dea88eceaa3,c6a069c9-d478-6b4f-a58a-8c808d1d24fb	3.211	["INTERCHROMOSOMAL[chr1--chr19]"]	3.211	1.0	True
KLHL4--GRIN2A	9	KLHL4	6011	chrX:87622423:+	GRIN2A	30930	chr16:9938551:-	ONLY_REF_SPLICE	1e2dd612-60b9-86ca-e0a2-c7cadd7bb3e0,2618b416-673c-48fe-0591-cde1a9a4126d,4ea17942-9c5e-bfbd-d583-9c28587d4cef,481cbddb-8ea7-785f-ce14-70ecc089d640,f63c73d4-d4aa-be5b-3973-b0df97a35465,d1041cc7-fa17-ff85-3db6-9193fe3f9f08,1002aabb-ff15-9899-4a2d-e2e714d702a8,99a5fce3-6d64-c2c9-0246-370d35dcc912,43930b32-a57c-9629-0544-5e1119f3a547	3.211	["INTERCHROMOSOMAL[chrX--chr16]"]	3.211	1.0	True
JPX--ENSG00000273974	9	JPX	35342	chrX:74063564:+	ENSG00000273974	39159	chrX:74073401:+	INCL_NON_REF_SPLICE	adeb6843-99ff-b7f8-7647-e5a8e039a6ae,528f710c-e7f9-e013-b789-24a29fd7812f,247ebcd0-5b0c-0e95-cfb3-ca767526d196,85986656-bc09-da79-6bd7-a89fdf7f0365,8022665a-1d09-1f0a-27e6-aab60dff4021,f5ec3520-10e3-39d6-a7f6-14af45bcd731,2780ab05-0843-5e01-1cd1-b05ca8db0638,c22a6aac-1974-bace-d899-d156fb077224,acbfd8f1-69b1-d0cc-eb95-55350334cf2f	3.211	[]	3.211	1.0	True
FASTKD2--DGAT2L6	9	FASTKD2	10022	chr2:206788155:+	DGAT2L6	25606	chrX:70204305:+	ONLY_REF_SPLICE	895e509f-0673-834f-e835-d5c5413a4c97,a4e90049-7b32-2597-e277-66f204fd4141,e551411c-d4c6-45e8-efce-c9a8ac84c148,037a542a-a79f-831c-d5cc-1d631b3244c0,904e8da2-33dc-02ef-d8e3-bcd409bea254,6366cefd-186b-0604-3709-83ad61f91413,061017b1-fb13-7057-3586-0bb7ebcf6684,e410df64-81b0-b41f-eab6-ae82038fef5d,05b7b103-779e-d47c-2b93-36c313de81f0	3.211	["INTERCHROMOSOMAL[chr2--chrX]"]	3.211	1.0	True
CNOT6L--DLX2	9	CNOT6L	11181	chr4:77731387:-	DLX2	26125	chr2:172101646:-	ONLY_REF_SPLICE	99fef6e8-5074-0da2-38ba-397c8ce73175,997e5be8-9bfd-dda4-e91a-bdc907a8ea00,cafeadcf-c596-8208-a719-775e9aae11cd,1ecc05e4-5aec-b350-a861-527a139cc433,a12e7fb0-2157-324a-ad5f-42f962987673,d9209fd7-2e43-405f-9468-5a7a02cf88a8,1b325ca1-5836-d200-911e-ffa645815f5f,8f8d321c-b730-9126-236d-0193d52b27f7,fecf7e41-a963-065f-a640-bfe15af13956	3.211	["INTERCHROMOSOMAL[chr4--chr2]"]	3.211	1.0	True
PDZD8--PTPA	8	PDZD8	4315	chr10:117318872:-	PTPA	28040	chr9:129134795:+	ONLY_REF_SPLICE	38d70bb9-a592-aa78-5b5a-e02c5eb0dd34,682bc507-8dd8-2ba6-03b5-76b2a2df9b7b,b96acb9c-1a08-f45e-61f5-41828dab10ae,bfbce4c1-463b-d8f6-458f-67bfd1954539,005e091c-2f40-a8b2-f5c7-14f7ce22d027,08638e14-c94b-53ad-2f5b-1ca75490a753,0e5ce6ca-f315-8f01-4c81-9fe015012ef1,acb212a8-5534-9e0a-4f6e-35223545e878	2.854	[]	2.854	1.0	True
VPS33A--ARID5B	8	VPS33A	15308	chr12:122239878:-	ARID5B	33430	chr10:62050888:+	ONLY_REF_SPLICE	866b7177-b77d-c157-e258-1ea40d7cb44b,84aeb661-5710-45aa-ed88-c75dc8e1952e,129da468-d43e-1624-41c7-6bcaf70038e4,ec98be80-dc0c-9fae-01bd-de45b1f39db0,bd7a6d4f-cb57-56d6-2da2-cc35bca8c6c9,f9ed8b10-f638-49d9-640b-9b28d730dad8,e105526f-7626-6aa9-dce0-f85332e042f7,5c01a9a3-1b47-9243-a1fb-8e1d90e8042b	2.854	["INTERCHROMOSOMAL[chr12--chr10]"]	2.854	1.0	True
UGT2B10--ZKSCAN2	8	UGT2B10	6164	chr4:68827548:+	ZKSCAN2	20634	chr16:25240738:-	ONLY_REF_SPLICE	8f91947d-80a9-b6ea-6bef-634681d252ae,2eddec47-dc21-1093-aa7d-145c74bb78e9,dd77f411-b9c1-adea-1046-b72ab80d4566,52c9ae05-03c2-78e0-cd00-576918080613,2f53a02e-4b95-d4b1-7ef4-ae6e29bc2b32,07921805-8240-6a36-b312-e8bbcead287e,c26eac65-48b7-7f1f-137e-e0fb5f04ecd5,77d65ee6-f8dc-e697-6de9-99caaa73799a	2.854	["INTERCHROMOSOMAL[chr4--chr16]"]	2.854	1.0	True
TNR--CASC3	8	TNR	7890	chr1:175393780:-	CASC3	44921	chr17:40168203:+	ONLY_REF_SPLICE	bd433a45-cd2b-88f7-f696-dc3c41dbbd3c,eeb6491b-0084-dc8e-ad25-e0d46e6cf29d,4b26bd7b-1ddf-ee94-cf4a-c8c448c37a7c,3f230288-2fbf-d0d2-cbcd-90af0be5561f,a7fce624-1f8a-157e-324e-d10c7d488fd9,15648db8-bdd1-7002-6354-f390d6d5a717,5c239c75-4ce3-40f0-8945-381775ef728d,2067e983-4d06-092a-6a15-c025bee9a4cd	2.854	["INTERCHROMOSOMAL[chr1--chr17]"]	2.854	1.0	True
TNKS2--GAPT	8	TNKS2	7803	chr10:91827203:+	GAPT	33686	chr5:58494145:+	ONLY_REF_SPLICE	46583571-163c-3e73-c969-2ae5e2428eed,725bff66-1319-530f-065b-b1bcd4b297e9,5d71d8f0-8cbd-d2a0-0f14-e1b0ed5f895f,a98ee250-21ca-41ba-2f9d-06eda50b8d92,791aa46f-b260-17ae-afe1-4aa6215352bb,3cc3b513-de82-095b-a12d-e433c73b653f,e7edb6f1-6cb3-673d-be69-9cf22f32aed9,100362fd-be15-0a30-5c1b-ea3d9ba0bbbb	2.854	["INTERCHROMOSOMAL[chr10--chr5]"]	2.854	1.0	True
TMEM235--OR2Z1	8	TMEM235	6544	chr17:78239273:+	OR2Z1	13713	chr19:8730860:+	ONLY_REF_SPLICE	7ca6c767-df40-7c5b-a9c3-64f0b9eb1a2a,997aff7d-d029-185f-e806-b401ce118c74,845c3077-205f-932f-5169-91eedfbb949c,7a9f05c6-83d3-99b0-a3fe-bbb5f8fa440f,24c33f6c-3974-a466-21e1-fad14a91e824,354d7ac4-fafd-530e-e0ee-fa2565570614,8b926ab2-ac46-503e-f2e9-a0713274c49f,af95cb14-bd88-370b-0f0c-aad8bdd82311	2.854	["INTERCHROMOSOMAL[chr17--chr19]"]	2.854	1.0	True
STK25--ART4	8	STK25	7799	chr2:241498989:-	ART4	18676	chr12:14841153:-	ONLY_REF_SPLICE	f6740173-3ed6-c1c0-215f-212ca311bf57,e2d5cf65-ab02-b16f-8440-7ce2fa91073f,d6661c27-90d5-4b16-0eb3-4a0b3fd34d44,e1a70ce9-b86d-7563-a424-e5524cbdb0af,184f2c94-f05f-6297-8a93-b139402750eb,38af83c6-7a19-71dc-0eac-8cfc0fd24fea,e110cb5f-0f5e-b099-43db-a0554d43b5d5,adc4a63a-b5fe-12a9-9f22-ff75150cf2f4	2.854	["INTERCHROMOSOMAL[chr2--chr12]"]	2.854	1.0	True
STARD8--PHF6	8	STARD8	11082	chrX:68719398:+	PHF6	32057	chrX:134393909:+	ONLY_REF_SPLICE	c7568b4b-b0c2-9f3a-7fc4-3ecaab5dade1,206865e3-9380-62f2-bdea-b4d7de8e105b,19b3381f-7b17-01f6-2deb-dc9ab3284e55,43454f7e-853d-c8e4-f0f1-1821b57c3b56,89c29c4d-28b4-a073-a0f1-96c6b4d4d2fb,83e83c3f-8021-d8e3-71cf-0821922073d1,53b7d8da-b4d3-51c9-a50e-6e3f9214346e,a186c443-686f-b47a-7be1-1237b203c14b	2.854	["INTRACHROMOSOMAL[chrX:65.65Mb]"]	2.854	1.0	True
SIAH3--TGFBR3L	8	SIAH3	1259	chr13:45851495:-	TGFBR3L	14719	chr19:7917473:+	ONLY_REF_SPLICE	67a9e8bf-6e62-9570-4c36-117634ed1ebb,54384913-3fa2-5bdb-bc75-a92c99e45ad5,c2db1b97-7f41-9be7-b3dd-0b183b0f3a50,f33e1665-9054-f970-fd3d-1d9d04f10d4c,86f6350f-fc66-3d65-0daa-ee53e7c137ba,d4d8c516-d897-ce29-ca2a-41f1be909f9b,6466b1b6-5c19-6738-4c18-910a0227482e,7a65217c-7e1c-d5bf-3d09-f98b46f19748	2.854	["INTERCHROMOSOMAL[chr13--chr19]"]	2.854	1.0	True
PLXNA4--LIMS4	8	PLXNA4	7628	chr7:132489292:-	LIMS4	62844	chr2:110447160:-	ONLY_REF_SPLICE	350cc093-90d8-6dbd-e026-6fce313757c7,79676aeb-86fa-ba4b-fac4-827ad2c5ee1b,c4d9a8ba-ecd4-c107-ba90-b0c56be39754,fe04f9ca-4691-b0e6-0557-3f2cb8030a99,28b2d3a3-d15d-9a3b-dd38-23dfb240e8f2,10abaac9-e738-01c4-1209-b117e9691486,d595de1d-2bcc-0fb2-faed-8e52380ac6ce,367b6c82-ba9a-bcb5-c0e9-559d119ef357	2.854	[]	2.854	1.0	True
NAPEPLD--LLGL1	8	NAPEPLD	7250	chr7:103119577:-	LLGL1	19821	chr17:18233778:+	ONLY_REF_SPLICE	0d0d866f-9ee0-86fc-1aa4-b1f2a78d90b9,b04010fb-102e-cf81-8e6e-e2bdd556010f,97589a46-07a9-4b26-3cf4-aafca9a14f18,69f6afba-247b-e539-7867-e0b1e98dbaf5,7b4c1e44-86af-2fa1-da86-692e1e7dc36f,a1abac34-06d7-4995-9ce5-b7f9f2f2c510,e374d542-9959-d938-e33b-7ee835a0c400,86fa74d8-c12a-3be7-65b1-f7b4472700ee	2.854	["INTERCHROMOSOMAL[chr7--chr17]"]	2.854	1.0	True
PDE6B--AMOT	8	PDE6B	10179	chr4:657023:+	AMOT	35626	chrX:112790782:-	ONLY_REF_SPLICE	8b429afe-e3d2-a545-7b1a-577542134a19,316b4ac8-df6a-7228-4045-241408852e23,e2919f3b-1f42-6d1e-d020-6bacd86e1c7d,782d16b6-ed9f-aef9-6151-358564401fec,54f97bb5-0c0c-20d4-9308-9a8ffb8be6bb,fc04f0db-dfbe-ced7-821f-e2d3a2e76ab0,9ea5f133-4837-31d8-a7ef-23f98f347d85,f8558061-db46-af15-c40c-1f9114655f3e	2.854	["INTERCHROMOSOMAL[chr4--chrX]"]	2.854	1.0	True
MBD1--PCDH20	8	MBD1	5959	chr18:50275129:-	PCDH20	18853	chr13:61413966:-	ONLY_REF_SPLICE	fe8d4f23-f818-ee7c-0cbe-c0efc42cfd32,741f33bc-9358-a1cb-7c93-bc72f083b437,8f17d86a-10bb-da1b-5060-bcb2e9847b33,dcc1c7e6-265f-a6fd-e9d7-e2b989e1e419,1422c497-c193-133c-853b-d2c69b55e1fd,dc836c65-c939-f60f-5028-13c06a76bdf0,7a40eb86-1f63-6c45-4793-55ecf5a9fa60,48357e7f-3734-334f-a14b-3dce9ed8a17b	2.854	["INTERCHROMOSOMAL[chr18--chr13]"]	2.854	1.0	True
KLHDC1--UBE2J1	8	KLHDC1	9526	chr14:49732816:+	UBE2J1	22269	chr6:89338543:-	ONLY_REF_SPLICE	0d6f213f-451e-d0b1-5d5c-4bb435f7529d,367363c1-42ca-40e8-bd04-5ef530b4e9bb,79b9de9d-f6a7-3a7a-f71c-f9210b6cf9a8,4c8e9f77-7d2c-e5c8-684c-542c40273a59,2a590343-9a50-eb47-2de2-045b1507fb98,aea4a768-b0eb-8cc2-b47e-98d363ba9763,6f8cb630-8b8c-90bf-11bb-f6d385f98f20,bd4dff16-6456-6e5e-581d-4e99c7478241	2.854	["INTERCHROMOSOMAL[chr14--chr6]"]	2.854	1.0	True
HOXC13--ZNF121	8	HOXC13	1812	chr12:53939642:+	ZNF121	10650	chr19:9567109:-	ONLY_REF_SPLICE	9164218c-4dd4-b00b-940d-66906740ec29,176fc957-32a8-11bf-3223-889478755a1c,846490a5-6553-f741-1493-b448b54a1fc4,2c36cd76-3772-e7bf-a0de-d31be2a30761,0f43841d-cdbe-1d7a-278c-e45f8963cb18,b5280f81-fb44-5893-2e93-351d8cb5add1,1090d6ae-088b-38bd-9511-e1a61dd1b51e,17919ee5-8b71-5b43-6101-ee91157f0dbb	2.854	["INTERCHROMOSOMAL[chr12--chr19]"]	2.854	1.0	True
GGN--MCM6	8	GGN	3436	chr19:38385647:-	MCM6	9002	chr2:135872843:-	ONLY_REF_SPLICE	bfa115fa-ede7-b3e2-aa30-eb4d7e20e633,11f46712-a8f0-ce9e-1da3-7bd4df61b457,537313ed-554a-ca1e-7953-287bacb47dc7,4b37b875-c3dd-3c0c-2333-f4e982296df3,3749607e-6afd-94d4-e7d1-0621e415be56,95b4339e-b65a-e8c3-a40b-3d9bad9bdcfa,b515230b-b058-f781-ecbc-a84285b222c5,8435779d-86be-921b-ca7a-7379db48d3c6	2.854	["INTERCHROMOSOMAL[chr19--chr2]"]	2.854	1.0	True
CDH7--STARD6	8	CDH7	7416	chr18:65814604:+	STARD6	33628	chr18:54354577:-	ONLY_REF_SPLICE	65337dfd-7273-2f67-1c69-19b1b49439f2,56c64a72-e21e-d56d-0348-4b44435c6b89,ba8aec9c-3e45-d8a5-31df-e1f37535b58c,ebd55917-6705-6012-b66e-436dadf69de4,62ab25e7-a59b-8a9d-16b7-22d9b1f2598d,190381b8-c4b2-3ad1-60dd-213c62cd2bcb,eef71682-4380-f7f5-71a8-e30d0c1c6ac2,bff23576-b6dc-8ec4-a373-cd41239d8f64	2.854	["INTRACHROMOSOMAL[chr18:11.39Mb]"]	2.854	1.0	True
CCDC39--GPIHBP1	8	CCDC39	21192	chr3:180619811:-	GPIHBP1	32614	chr8:143213822:+	ONLY_REF_SPLICE	450f8bc3-d0da-7964-1325-5f13ca5d1f09,e65ea279-5ca8-65fd-ee93-91f4dd7d2c9e,564718ae-aea3-e2b6-0e5a-43134fab89a6,ba9f8054-1bc2-74da-51b2-5a30524c9729,cf745494-4803-3d9f-27d7-685a82d1906a,d952204d-8724-b5fb-aedf-93f621db8108,644e7155-86f7-dc78-eed0-ab9ffccb10a1,591ce731-9ab4-9b5f-2bf8-944a2cf30190	2.854	["INTERCHROMOSOMAL[chr3--chr8]"]	2.854	1.0	True
AP2M1--WAPL	8	AP2M1	7692	chr3:184182047:+	WAPL	24964	chr10:86460496:-	ONLY_REF_SPLICE	e3f7df95-fc38-a5ad-c7e5-8325ec1b8888,ff02f8fd-f55e-08a9-5c30-90527253b6ad,e9ba610c-f752-9d09-293a-777ad05d31ef,fb0e2dd9-370b-a1cf-312f-d0b14dc0f972,9844c5bb-bca8-722b-c5aa-736cee6ad763,976d7cac-a34a-2598-96c6-d265dffc29e3,1e43b382-0cb2-bedd-c2a2-c7d38392b6ce,c9f64dab-e99d-1704-4b0c-d4f78ee1d963	2.854	[]	2.854	1.0	True
ALDH1A2--MANSC4	8	ALDH1A2	26649	chr15:58010649:-	MANSC4	45144	chr12:27763396:-	ONLY_REF_SPLICE	07e44a19-501f-f705-45b2-ff515f02809c,c3277ebc-dcee-55db-eb33-6ace68e7d230,fc317fb6-134e-a946-22a2-246be85c523d,5fb812cd-9b32-1122-ec31-09d9b18a6205,d948645f-012f-ec0d-2b7c-30fd55e7e9ea,c25a98e7-116d-5d9e-402f-97b3d461d2f8,0e6af2c9-679a-6905-d208-86bd3cac7e03,ab43a7b7-ccfe-b367-83d4-7b4cb2e22890	2.854	["INTERCHROMOSOMAL[chr15--chr12]"]	2.854	1.0	True
ORC1--DYNLT5	8	ORC1	3045	chr1:52401362:-	DYNLT5	24118	chr1:66770387:+	ONLY_REF_SPLICE	8dd2cecd-fb20-f1d7-53df-8cb999da6c8c,5467a8b4-8a84-7dca-480a-8bef0277a64f,9f43e410-fce9-f995-830e-3bc2ef5864e7,09787515-3feb-1e2f-a163-7297b2fbf569,42e9c7ca-bac2-a24c-1a0f-f559286b1473,9c569092-e412-a418-ba58-0fe765c612ca,4c7a1f96-f335-240f-293d-f64657103cc0,99110b64-6e03-9111-e0f4-067061505e23	2.854	[]	2.854	1.0	True
SMAD2--JDP2	7	SMAD2	15347	chr18:47848475:-	JDP2	59839	chr14:75461426:+	ONLY_REF_SPLICE	c40b05cd-1b66-066c-58c8-931a4822116e,c3478895-c6cf-5bb0-07c3-7253fe9e8e9f,8e1a3bde-7493-ab47-fda3-9a6d0d8a88da,878cbb55-193c-b3f0-47aa-552e16a09acd,b7730311-ff9a-5922-8ab3-d0b77fb73f60,949dc05a-c864-0d1b-009f-b1a3e548817f,448d2379-c4de-64e7-768c-fafa9f68817c	2.498	["INTERCHROMOSOMAL[chr18--chr14]"]	2.498	1.0	True
