sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
HEYA8_ONT_cDNA_Q10,EFCAB11:ENSG00000258792,chr14,89931541,-,chr14,89629136,-,302.412,0,6,FALSE,TRUE,FALSE,01da0e8e-0c8f-4837-a4b6-e940dd9e575a,346,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ZNF519:ANKRD20A11P,chr18,14132275,-,chr21,13954150,-,Inf,0,6,FALSE,TRUE,TRUE,a7743dea-556a-4d34-a658-a2a25291f7e4,660,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SCARB1:UBC,chr12,124863595,-,chr12,124913774,-,50.175,0,5,TRUE,TRUE,TRUE,a487b6cb-2f10-46a5-9f16-9e7cbe2409aa,377,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ENSG00000285108:CCDC26,chr8,129706555,-,chr8,129352980,-,353.584,0,5,FALSE,TRUE,FALSE,1c7dc343-5a75-4043-b70e-07974e467bf8,338,HighConfidence,-
HEYA8_ONT_cDNA_Q10,MB21D2:FGF12,chr3,192917630,-,chr3,192360538,-,557.094,0,5,TRUE,TRUE,FALSE,7b41e73a-269d-4362-b571-21a985637618,320,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,HMGA2:CHMP1A,chr12,65828087,+,chr16,89647331,-,Inf,0,5,TRUE,TRUE,TRUE,1686ce1a-d406-4849-8f47-770c674963b7,1081,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,NLK:ENSG00000266527,chr17,28043331,+,chr17,27879107,+,164.221,0,4,FALSE,TRUE,TRUE,a1be187c-ed36-44ab-8fcf-68953a3756bc,2565,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PLPBP:EIF1,chr8,37766355,+,chr17,41689778,+,Inf,0,4,TRUE,TRUE,TRUE,03968d1b-22ba-46f8-adc8-7b240ef5905a,488,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ENSG00000224905:ANKRD20A11P,chr21,14027597,+,chr21,13954150,-,73.445,0,3,FALSE,TRUE,TRUE,868d6973-2c0f-4d49-af17-627477dc4d1d,284,HighConfidence,-
HEYA8_ONT_cDNA_Q10,TCEA1:RGS20,chr8,54010430,-,chr8,53913497,+,96.933,0,3,FALSE,TRUE,TRUE,dc265e19-5a8c-4a02-aa92-6cfe9145948c,366,HighConfidence,-
HEYA8_ONT_cDNA_Q10,MTF2:RPL5,chr1,93079531,+,chr1,92836190,+,243.335,0,3,FALSE,TRUE,TRUE,e93ef765-504d-48d0-99d1-8d025332cb38,743,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,MATR3:RHOG,chr5,139279129,+,chr11,3828206,-,Inf,0,3,FALSE,TRUE,TRUE,21b696e7-dc1e-4b48-b474-b3df03261699,1318,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PKIA:IMMP1L,chr8,78516468,+,chr11,31433570,-,Inf,0,3,FALSE,TRUE,TRUE,7c2bafc9-e7a7-4f97-b8e9-6982e690b8b1,222,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ZFYVE21:KLC1,chr14,103715979,+,chr14,103700655,+,15.321,0,2,TRUE,TRUE,TRUE,41598381-dad2-4444-8b42-0710a7cb74fb,534,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RPLP1:KIF23,chr15,69453721,+,chr15,69429111,+,24.606,0,2,TRUE,TRUE,TRUE,6caa2601-48d4-4db2-b3f2-20c0dcca4ff4,2650,HighConfidence,-
HEYA8_ONT_cDNA_Q10,TAF3:ATP5F1C,chr10,7824560,+,chr10,7797047,+,27.51,0,2,TRUE,TRUE,TRUE,b013d2c3-4429-464c-aaa4-0ce22ba194d1,700,HighConfidence,-
HEYA8_ONT_cDNA_Q10,MED29:RPS16,chr19,39391638,+,chr19,39433761,-,42.126,0,2,TRUE,TRUE,TRUE,316ff4a0-f5f5-447e-9e8d-3724293a6358,330,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PRKAA1:RPL37,chr5,40777445,-,chr5,40832573,-,55.121,0,2,TRUE,TRUE,TRUE,a54d1fe7-80c2-42ae-9fae-d64375fae671,353,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,GSR:PPP2CB,chr8,30727530,-,chr8,30799755,-,72.223,0,2,TRUE,TRUE,TRUE,3896e454-3ab8-4dc6-9c56-a95fe5c10cc2,1559,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ENSG00000224905:ANKRD20A11P,chr21,14027597,+,chr21,13951260,-,76.336,0,2,FALSE,TRUE,TRUE,22a96a0f-2eea-49ed-af3d-2444888a97ac,274,HighConfidence,-
HEYA8_ONT_cDNA_Q10,GM2A:ANXA6,chr5,151212889,+,chr5,151129529,-,83.358,0,2,TRUE,TRUE,TRUE,0b34dd59-1884-4bd7-b980-e5d5d7f7ffb5,363,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ZFAND6:BCL2A1,chr15,80059809,+,chr15,79961174,-,98.634,0,2,FALSE,TRUE,TRUE,adc81500-db7f-4add-867e-183c644320b1,225,HighConfidence,-
HEYA8_ONT_cDNA_Q10,IGF2BP2:TRA2B,chr3,185821012,-,chr3,185931852,-,110.836,0,2,FALSE,TRUE,TRUE,8366f0bb-c661-4ac5-9f71-493414f9e6f3,227,HighConfidence,-
HEYA8_ONT_cDNA_Q10,AKAP12:MTHFD1L,chr6,151240724,+,chr6,151092467,+,148.255,0,2,TRUE,TRUE,TRUE,bf9c58de-2e0e-4dd8-8532-61c50d4eafd6,597,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RAD21:EIF3H,chr8,116874611,-,chr8,116658980,-,215.635,0,2,FALSE,TRUE,FALSE,570aeff1-a014-48d4-bef8-06c5115bf132,1045,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,MRPS6:ENSG00000272657,chr21,34073745,+,chr21,34293681,+,219.944,0,2,FALSE,TRUE,FALSE,6f8826d0-cc11-4d87-9773-9d1c00854dfb,284,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RB1:MED4,chr13,48307406,+,chr13,48079975,-,227.433,0,2,FALSE,TRUE,TRUE,79cf6dd2-ece3-449d-93f2-75a953cf8895,991,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,ATP2C1:NEK11,chr3,130932138,+,chr3,131162408,+,230.273,0,2,FALSE,TRUE,FALSE,84479e75-4b6c-41d8-a320-fe78564afa61,1656,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,YWHAZ:ZNF706,chr8,100951929,-,chr8,101201743,-,249.808,0,2,FALSE,TRUE,TRUE,88c5b6d4-5531-4383-ba0b-af52cfbaa147,239,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ITSN1:ENSG00000249209,chr21,33642713,+,chr21,33909211,-,266.499,0,2,FALSE,TRUE,TRUE,519cbd90-9a2a-4c49-88ae-7bdbb1e29d9c,375,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ATRX:PGK1,chrX,77785982,-,chrX,78109867,+,323.882,0,2,TRUE,TRUE,TRUE,a01899a4-69e8-4d53-82c8-116c1578e733,1744,HighConfidence,-
HEYA8_ONT_cDNA_Q10,DPH6-DT:LINC02853,chr15,35711889,+,chr15,36049102,+,337.215,0,2,FALSE,TRUE,FALSE,370d7fdb-ef26-4503-a2c7-e702573032f4,628,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ANKRD42:PRCP,chr11,83198642,+,chr11,82839425,-,359.216,0,2,TRUE,TRUE,TRUE,3764500b-92a0-4291-89ad-9adfdb45953a,1232,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PTBP3:UGCG,chr9,112333470,-,chr9,111914605,+,418.864,0,2,TRUE,TRUE,TRUE,5e65283e-ebca-4747-a8e7-4111d2a608ad,887,HighConfidence,-
HEYA8_ONT_cDNA_Q10,CRCP:ENSG00000291136,chr7,66114970,+,chr7,66554837,-,439.87,0,2,FALSE,TRUE,TRUE,3505c972-d337-43db-82cc-3b749aa774c2,1368,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RAB3GAP1:UBXN4,chr2,135175588,+,chr2,135748267,+,572.685,0,2,FALSE,TRUE,FALSE,81279c62-bc19-4e5c-8698-9ab0645c60ce,422,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RORA:ANXA2,chr15,61229053,-,chr15,60364523,-,864.535,0,2,TRUE,TRUE,FALSE,fd465ad5-2f43-4e0d-9623-ae1df5d45668,1266,HighConfidence,Yes
HEYA8_ONT_cDNA_Q10,METTL3:DAD1,chr14,21511124,-,chr14,22575233,-,1064.095,0,2,TRUE,TRUE,TRUE,4261fcf9-f4d4-4ee5-b993-6a73c6f11025,519,HighConfidence,-
HEYA8_ONT_cDNA_Q10,DDRGK1:SIRPA,chr20,3200342,-,chr20,1895439,+,1304.904,0,2,TRUE,TRUE,TRUE,496ab5c0-c71c-4ecc-bce6-c0f2dd8b3a32,3971,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ZMYND8:ZFAS1,chr20,47347856,-,chr20,49289045,+,1941.196,0,2,FALSE,TRUE,TRUE,b14e0b9d-3015-484e-bfaa-85874e7fca7d,336,HighConfidence,-
HEYA8_ONT_cDNA_Q10,DLC1:TUSC3,chr8,13276262,-,chr8,15730666,+,2454.403,0,2,FALSE,TRUE,TRUE,c5835912-c44b-443d-83e1-44e57c49edba,435,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SMYD3:SDCCAG8,chr1,246507054,-,chr1,243489014,+,3018.041,0,2,TRUE,TRUE,TRUE,ea6de7ac-4e02-4c12-ac56-7d99abeee314,328,HighConfidence,-
HEYA8_ONT_cDNA_Q10,CCNG1:RARS1,chr5,163437804,+,chr5,168488602,+,5050.802,0,2,FALSE,TRUE,FALSE,11aaf976-6992-4e9b-af97-a28ef5bd05ae,305,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RNF111:SNX1,chr15,59031702,+,chr15,64118117,+,5086.419,0,2,TRUE,TRUE,FALSE,1650ddd1-744d-4548-b443-a2b7674ccb66,1354,HighConfidence,-
HEYA8_ONT_cDNA_Q10,MET:IMMP2L,chr7,116672577,+,chr7,111561923,-,5110.656,0,2,FALSE,TRUE,TRUE,31ed1a0c-9c05-45b4-a439-f8f73705ad29,1104,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ENSG00000144785:RACGAP1,chr12,56314851,-,chr12,50002300,-,6312.554,0,2,TRUE,TRUE,FALSE,45ea7284-3409-4693-882c-9ce86e48ba15,2627,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SPRY4-AS1:P4HA2,chr5,142467831,+,chr5,132195480,-,10272.352,0,2,FALSE,TRUE,TRUE,0c3c9089-9c42-4a6c-8735-df5b8ad5b397,1181,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ZNF114-AS1:SUGP2,chr19,48270145,-,chr19,18991149,-,29279.006,0,2,FALSE,TRUE,FALSE,822a7173-6ab7-4218-89fc-c87701df838e,262,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RNF7:ENSG00000283765,chr3,141738516,+,chr3,183844326,-,42105.81,0,2,TRUE,TRUE,TRUE,7f33a63c-edf5-4938-ac4c-87124c1cf763,743,HighConfidence,-
HEYA8_ONT_cDNA_Q10,BPTF:YWHAE,chr17,67826337,+,chr17,1354347,-,66471.996,0,2,FALSE,TRUE,TRUE,54a7c9b5-26d7-477b-9a37-6414ade2c1f4,387,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ATXN1:TMEM242,chr6,16485972,-,chr6,157292999,-,140807.024,0,2,FALSE,TRUE,TRUE,de59e27e-2565-4f2f-85fa-bb64aea5aedd,703,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ITGA5:ANKS3,chr12,54418981,-,chr16,4724831,-,Inf,0,2,TRUE,TRUE,TRUE,447663dd-3087-4470-9ee1-fdd5653b551d,338,HighConfidence,-
HEYA8_ONT_cDNA_Q10,MDM2:SCFD1,chr12,68813628,+,chr14,30694773,+,Inf,0,2,TRUE,TRUE,TRUE,060dcb05-0b71-41a2-9845-c539c71311b1,819,HighConfidence,-
HEYA8_ONT_cDNA_Q10,CRADD:PRKCSH,chr12,93679072,+,chr19,11450646,+,Inf,0,2,FALSE,TRUE,TRUE,0a9954d3-0fe3-44df-9834-daf860e1f8c5,463,HighConfidence,-
HEYA8_ONT_cDNA_Q10,CRYL1:NDUFS6,chr13,20489370,-,chr5,1814339,+,Inf,0,2,TRUE,TRUE,TRUE,294fc712-6314-4c91-a189-c7bc3b6f2b5f,457,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SUGT1:UBE3A,chr13,52659249,+,chr15,25340228,-,Inf,0,2,FALSE,TRUE,TRUE,771655be-2a33-48e6-88ab-1d480bbdbe6c,509,HighConfidence,-
HEYA8_ONT_cDNA_Q10,CCNB1IP1:PROCA1,chr14,20325539,-,chr17,28704843,-,Inf,0,2,FALSE,TRUE,TRUE,87e7d1df-cf99-46cc-9d25-b0d30422fe56,661,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SOCS4:KLHL24,chr14,55031991,+,chr3,183643480,+,Inf,0,2,FALSE,TRUE,TRUE,0924d885-0647-493d-9d5c-9682b80f4b22,2219,HighConfidence,-
HEYA8_ONT_cDNA_Q10,KCNAB2:TXNRD2,chr1,6041872,+,chr22,19875807,-,Inf,0,2,TRUE,TRUE,TRUE,1bf2c069-785f-4641-96af-cb16b936ffd6,458,HighConfidence,-
HEYA8_ONT_cDNA_Q10,NPC1:SLC4A7,chr18,23586287,-,chr3,27452498,-,Inf,0,2,TRUE,TRUE,TRUE,a009c56c-0b82-4aa1-9bea-adb44f657ecc,7193,HighConfidence,-
HEYA8_ONT_cDNA_Q10,DYM:LAPTM4B,chr18,49163685,-,chr8,97805353,+,Inf,0,2,TRUE,TRUE,TRUE,13d9c050-6278-43a4-ad78-a1fc3ef21e8c,1971,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SLC25A36:DAP3,chr3,140963227,+,chr1,155738609,+,Inf,0,2,FALSE,TRUE,TRUE,75a13aa2-6b4b-426f-9357-a9297854d3a3,509,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SLC6A6:DYNLT1,chr3,14478568,+,chr6,158637205,-,Inf,0,2,TRUE,TRUE,TRUE,191519ee-2ff4-4546-bd0c-6f33a52d128d,603,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PDHB:FKBP3,chr3,58431877,-,chr14,45130800,-,Inf,0,2,TRUE,TRUE,TRUE,024fb500-cffe-46f4-8e47-55f04be96a70,368,HighConfidence,-
HEYA8_ONT_cDNA_Q10,FAM86DP:EVA1C,chr3,75426450,-,chr21,32433151,+,Inf,0,2,FALSE,TRUE,TRUE,4d0bb43e-d045-4f1b-8c92-969e0bfe14ff,222,HighConfidence,-
HEYA8_ONT_cDNA_Q10,DCAF16:HDAC2,chr4,17810447,-,chr6,113960018,-,Inf,0,2,FALSE,TRUE,TRUE,4d85931c-72aa-44d2-8708-58d92f2c29dc,379,HighConfidence,-
HEYA8_ONT_cDNA_Q10,MATR3:ITGB3BP,chr5,139278408,+,chr1,63454968,-,Inf,0,2,FALSE,TRUE,TRUE,44015852-13d6-4f8f-ba7d-52a1eee6b1ad,692,HighConfidence,-
HEYA8_ONT_cDNA_Q10,UBE2D2:RNPC3,chr5,139614617,+,chr1,103555034,+,Inf,0,2,FALSE,TRUE,TRUE,65b40abb-a1db-4e35-8b08-b37cdd04090d,350,HighConfidence,-
HEYA8_ONT_cDNA_Q10,NDUFB2:TUBA1C,chr7,140704963,+,chr12,49272253,+,Inf,0,2,FALSE,TRUE,TRUE,244141e0-09b2-4e14-8d0e-c77bbb55132d,1189,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PVT1:UACA,chr8,127796008,+,chr15,70699660,-,Inf,0,2,FALSE,TRUE,TRUE,03e8e812-3e9b-4a7d-88b4-23303e092dd4,2675,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PLPBP:ATP5F1C,chr8,37766355,+,chr10,7797047,+,Inf,0,2,TRUE,TRUE,TRUE,39745592-0d27-478e-8515-907240083467,403,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PLPBP:PPA2,chr8,37766355,+,chr4,105399164,-,Inf,0,2,TRUE,TRUE,TRUE,0fc1eb8a-521e-47c8-93a6-e605e840aae6,497,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RPL12:GAS5,chr9,127449281,-,chr1,173864704,-,Inf,0,2,FALSE,TRUE,TRUE,26abe6b5-fa5c-40cb-8173-72b64c0715db,364,HighConfidence,-
HEYA8_ONT_cDNA_Q10,TTC9C:ENSG00000285906,chr11,62735564,+,chr3,11193887,-,Inf,0,2,FALSE,TRUE,TRUE,5eeb732e-25db-4c75-93b5-f7c85fb19102,668,HighConfidence,-
HEYA8_ONT_cDNA_Q10,MALAT1:ST7L,chr11,65500778,+,chr1,112584126,-,Inf,0,2,FALSE,TRUE,TRUE,6f35ee1b-0135-4ea2-9279-fb15324874da,967,HighConfidence,-
HEYA8_ONT_cDNA_Q10,FGFR1OP2:KATNA1,chr12,26957743,+,chr6,149595234,-,Inf,0,2,FALSE,TRUE,TRUE,44d0b104-a872-482a-90f5-dcfe2815807d,749,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SINHCAF:WDR43,chr12,31323944,-,chr2,28935521,+,Inf,0,2,FALSE,TRUE,TRUE,948b83c0-1b77-49e3-937b-2842bf162a9a,673,HighConfidence,-
HEYA8_ONT_cDNA_Q10,VAMP1:MRPS21,chr12,6464890,-,chr1,150308048,+,Inf,0,2,FALSE,TRUE,TRUE,a3487453-b339-4af0-a179-0dcb42b4843b,460,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RCC1:ECI1,chr1,28508905,+,chr16,2240145,-,Inf,0,2,FALSE,TRUE,TRUE,f7929931-6b74-49d9-ac1a-01fff117078a,342,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RCC1:ZNF207,chr1,28508905,+,chr17,32369295,+,Inf,0,2,FALSE,TRUE,TRUE,4d4e7dc6-26e7-4f3f-9759-25a770a25645,255,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RCC1:SH3YL1,chr1,28508905,+,chr2,230044,-,Inf,0,2,FALSE,TRUE,TRUE,213ef921-5b3e-49c0-83d3-7e6ebd32e30b,253,HighConfidence,-
HEYA8_ONT_cDNA_Q10,NDFIP2:HNRNPD,chr13,79539775,+,chr4,82354154,-,Inf,0,2,FALSE,TRUE,TRUE,bb3bd34c-2e9b-4301-8f04-9c648b785cc6,610,HighConfidence,-
HEYA8_ONT_cDNA_Q10,UBAC2:SRP54,chr13,99318069,+,chr14,35028088,+,Inf,0,2,FALSE,TRUE,TRUE,765c6d5c-58b6-466d-addc-02c29e44fc9b,719,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RDH11:CMC4,chr14,67692934,-,chrX,155064033,-,Inf,0,2,FALSE,TRUE,TRUE,50e187b5-b22b-4c4e-bfe6-81be0aa8ece3,539,HighConfidence,-
HEYA8_ONT_cDNA_Q10,RPLP1:PHKB,chr15,69453721,+,chr16,47463882,+,Inf,0,2,TRUE,TRUE,TRUE,a4ee7f35-4753-4cd0-ba46-ae79fbb2c5cb,372,HighConfidence,-
HEYA8_ONT_cDNA_Q10,POLG:RPS20,chr15,89334673,-,chr8,56073768,-,Inf,0,2,FALSE,TRUE,TRUE,73fe6cbb-80da-4349-9509-2b648c18f003,423,HighConfidence,-
HEYA8_ONT_cDNA_Q10,TVP23C-CDRT4:MICU1,chr17,15545785,-,chr10,72477256,-,Inf,0,2,FALSE,TRUE,TRUE,1eebe4a6-8160-4375-8e72-51f0b2395430,640,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SEC14L1:SET,chr17,77089271,+,chr9,128691170,+,Inf,0,2,FALSE,TRUE,TRUE,e04ade7c-d4a8-41cb-b510-94e91af3f4fc,414,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ZFAS1:DYNC1LI1,chr20,49279208,+,chr3,32526908,-,Inf,0,2,FALSE,TRUE,TRUE,3681aa8b-b93f-4de5-aed6-fb1bd7a21c6a,302,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ENSG00000224905:ENSG00000290461,chr21,14027597,+,chr18,14205148,+,Inf,0,2,FALSE,TRUE,TRUE,19173bfc-64a6-4f8c-b4c0-09fb5bc1ceda,268,HighConfidence,-
HEYA8_ONT_cDNA_Q10,WDR12:CNIH4,chr2,202911436,-,chr1,224365879,+,Inf,0,2,FALSE,TRUE,TRUE,9eba0877-0666-492c-b98c-8dd013a36b29,563,HighConfidence,-
HEYA8_ONT_cDNA_Q10,EIF4A2:TACO1,chr3,186784696,+,chr17,63607802,+,Inf,0,2,FALSE,TRUE,TRUE,38371a18-d2e0-46db-adff-75e186c95314,699,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PHYKPL:DYNLT1,chr5,178229940,-,chr6,158637205,-,Inf,0,2,FALSE,TRUE,TRUE,5dfd7652-cb40-4b44-8d0b-7e72bf8701e2,618,HighConfidence,-
HEYA8_ONT_cDNA_Q10,SCAMP1:ENSG00000235337,chr5,78421960,+,chr2,220212357,+,Inf,0,2,FALSE,TRUE,TRUE,d689f025-0d85-4bd4-9cac-cbb26b80d5fd,345,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ENSG00000234147:CHMP1A,chr6,140898188,-,chr16,89647331,-,Inf,0,2,FALSE,TRUE,TRUE,cc3b6a9a-6b77-4563-8fad-93c65824b038,2040,HighConfidence,-
HEYA8_ONT_cDNA_Q10,DUS4L-BCAP29:PCMT1,chr7,107583982,+,chr6,149810616,+,Inf,0,2,FALSE,TRUE,TRUE,2e112813-aaee-4c2c-a251-af1698024fa1,357,HighConfidence,-
HEYA8_ONT_cDNA_Q10,ENSG00000237773:SP100,chr7,17298352,-,chr2,230473384,+,Inf,0,2,FALSE,TRUE,TRUE,04cc6b5b-aa14-4ac4-a10d-752b63bdc947,216,HighConfidence,-
HEYA8_ONT_cDNA_Q10,PLPBP:ENTPD1-AS1,chr8,37766355,+,chr10,96042927,-,Inf,0,2,FALSE,TRUE,TRUE,6028691e-b8d6-4747-9e6c-bd23193d323c,461,HighConfidence,-
HEYA8_ONT_cDNA_Q10,LINC01204:PLK2,chrX,45521848,+,chr5,58455779,-,Inf,0,2,FALSE,TRUE,TRUE,8b4d013c-2338-40f8-a8ca-3950b1ebc1af,1366,HighConfidence,-
HEYA8_ONT_cDNA_Q10,CCDC32:CBX3,chr15,40562775,-,chr7,26201770,+,Inf,0,28,NA,FALSE,TRUE,202a809a-baa5-41ac-a113-4d61da12bb81,959,LowConfidence,Yes
HEYA8_ONT_cDNA_Q10,DGKI:RBFOX2,chr7,137513824,-,chr22,35838649,-,Inf,0,12,NA,FALSE,TRUE,584134b4-9dee-4fcb-a956-d3b92bb605c5,633,LowConfidence,-
HEYA8_ONT_cDNA_Q10,RIN2:NBEAL1,chr20,19823907,+,chr2,203190698,+,Inf,0,11,NA,FALSE,TRUE,630784d3-0386-4bbb-95ec-c362af7344fc,389,LowConfidence,-
HEYA8_ONT_cDNA_Q10,DGKI:ENSG00000257322,chr7,137513866,-,chr12,93083710,-,Inf,0,8,NA,FALSE,TRUE,0f80ef6d-2412-4609-91d6-112e0fcd3d60,515,LowConfidence,-
HEYA8_ONT_cDNA_Q10,KIFC1:NBEAL1,chr6,33400644,+,chr2,203190801,+,Inf,0,8,NA,FALSE,TRUE,4a319d33-ed0d-4831-b1f3-d969b8583d2e,775,LowConfidence,-
HEYA8_ONT_cDNA_Q10,RIN2:NBEAL1,chr20,19824031,+,chr2,203190804,+,Inf,0,6,NA,FALSE,TRUE,22653890-d02b-43b8-9a6d-6839e55d8665,549,LowConfidence,-
HEYA8_ONT_cDNA_Q10,DGKI:ENSG00000257322,chr7,137513820,-,chr12,93083659,-,Inf,0,6,NA,FALSE,TRUE,c19e2e0c-5c12-460e-99b7-22e861c40bad,555,LowConfidence,-
HEYA8_ONT_cDNA_Q10,SBF2:UGCG,chr11,10272048,-,chr9,111914606,+,Inf,0,5,NA,FALSE,TRUE,4d327798-0550-4c8b-87c9-8dce3c379688,3509,LowConfidence,-
HEYA8_ONT_cDNA_Q10,KIFC1:NBEAL1,chr6,33400496,+,chr2,203190696,+,Inf,0,5,NA,FALSE,TRUE,8cde3240-32bf-4c1f-bec6-4943e5d3b16e,329,LowConfidence,-
HEYA8_ONT_cDNA_Q10,ZNF519:ANKRD20A11P,chr18,14132274,-,chr21,13979928,-,Inf,0,5,NA,FALSE,TRUE,21d8958e-6b25-48e3-94f1-0c753c2eb46b,994,LowConfidence,-
HEYA8_ONT_cDNA_Q10,ATG7:VGLL4,chr3,11556400,+,chr3,11601938,-,45.538,0,4,NA,FALSE,TRUE,85fe9e85-fcba-4adb-b949-1b1ee7e6e065,324,LowConfidence,-
HEYA8_ONT_cDNA_Q10,MGST1:ENSG00000283240,chr12,16358608,+,chr12,16661768,+,303.16,0,4,NA,FALSE,FALSE,b1d6baa6-53b0-451a-8d8c-c9f91c0d3009,506,LowConfidence,-
HEYA8_ONT_cDNA_Q10,RPL41:ENSG00000291063,chr12,56117814,+,chr17,31034303,+,Inf,0,4,NA,FALSE,TRUE,0e27e625-4f5c-464e-9de8-b153ef938596,315,LowConfidence,-
