#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
FAM161B--SERBP1	17	FAM161B	9439	chr14:73935949:-	SERBP1	19376	chr1:67425223:-	ONLY_REF_SPLICE	4d1bd260-9083-ea79-6d42-55c5586bb6fe,aea4bf7b-1762-3e12-5119-9c8e5d05c5c3,4050a295-bba9-d112-dd91-94eca313809b,afe930ef-58d7-093a-aeb6-5702270c06aa,55a0ad7b-b827-069d-1fa1-7db24a95f28d,3885bceb-18d4-b3c7-a627-bb49d7358473,5fa7c15e-7cda-1f89-665c-51348458f017,e29d877c-7db4-0f13-fb20-e7f723a5b743,581808cf-094d-e0b2-d23f-5675547a33a2,4f9b61ad-690a-348b-26e1-934be3f7cf8b,16f71cc5-8a81-6f24-958f-36b32d756876,ac9ea4ca-3b6f-5d23-7280-3cc89f4c8b9a,67ca5700-2218-7a22-a80a-86ddff5b01cf,9eda9a51-d99e-976c-5399-44ec97f8841b,cafc8111-1fd1-4f8a-1da0-1ce28513965c,02727218-9066-eba8-a1e3-4cbf657a41b4,0cb6d1ef-9a0a-32fe-d142-aa5ac289b70a	6.335	["INTERCHROMOSOMAL[chr14--chr1]"]	6.335	1.0	True
MVP--TMEM60	17	MVP	12039	chr16:29836958:+	TMEM60	23651	chr7:77794423:-	ONLY_REF_SPLICE	d12a7618-8dab-97e2-5d06-f05008e8e3e8,fa982012-61f8-b146-5858-c998cf26dd67,139a36ea-3198-c2e0-c917-edd6ad928749,eefeb8d2-c9bd-15f0-ed6a-1826948b2ed3,07f18fb9-040a-68c6-a27b-aab1f13be688,985d0c64-be1d-cdd1-f06e-86ac895d5824,e7569c17-9c5d-3b73-d63f-2c50579d0da0,35809c1f-018b-933e-8a2b-1702a127a5e3,98595e44-5f18-67bc-af3b-68ed159161bd,0c7ad2c1-afc7-8991-10eb-7b77d426b0d1,145b6dec-47b8-ca67-2899-a28c0fa17b90,ce9c8d7e-1f82-1a34-b077-13c587eb0b39,c2cd9535-7cf2-e445-6cfc-684d0cdd5335,99f523f8-e31b-6acf-edda-d349d3cd198c,9c4d5de8-044a-b0d0-e03a-25e0a12b28fd,9d6643cb-b51b-c005-26bc-c56b9ccc80a8,bf3436f4-57a4-c388-49cb-22a602dc9192	6.335	["INTERCHROMOSOMAL[chr16--chr7]"]	6.335	1.0	True
ENSG00000232900--JAG1	17	ENSG00000232900	1454	chr20:10908826:-	JAG1	16437	chr20:10673025:-	INCL_NON_REF_SPLICE	9b0f51fe-ad02-b6cb-affa-00d30057b749,c230970b-35f8-2679-5082-6474eda595db,9b3a6035-cbee-3188-8963-356da1c10147,9f11ad48-ba7d-fff6-4f21-55894a34fc02,bf8985c5-f4d8-700d-a090-ec91d0253b89,8bf0dad6-d140-6476-7d86-3cad6ff50d32,7d63d5d8-72f5-e7d1-3c86-44716364ff30,674ac177-b011-4198-b9ea-6b7d81ddee2a,e1977baf-bc68-19b9-0118-6f2eba032193,476dfc73-7783-a119-d537-53e8f5180e67,32f07152-49e0-8626-44e1-88ae4ae0d4e8,b2c834b5-309a-2462-4b4f-2e3fcb50128a,e034884a-04e3-5f02-dfb0-4a816b229745,dab57bfe-ebe3-1675-8193-dce5045ea02c,aef29cb0-43f5-75e2-2ba2-c1812184c957,6acc04d3-3529-c0e9-d488-5577006be900,966f02c2-b4c4-212d-b265-6de64a378145	6.335	[]	6.335	1.0	True
METTL21C--C7orf31	16	METTL21C	3946	chr13:102686940:-	C7orf31	10322	chr7:25168465:-	ONLY_REF_SPLICE	6fdbc556-fbee-bb2a-b6aa-004e04d4261c,447d04ca-a667-fb3b-8442-fe6e071f1853,21a7aa0d-059b-3b41-84ba-341a4fdc8f66,f5b704c4-0383-c9b0-65c3-9c071a17afb3,48e57738-af65-0835-4b4d-e6d92c042a7a,8b830f9c-df63-878f-ae35-0d2c2f9cfeab,db9d6f50-a498-d4e6-9415-f924e3fd593b,892151b5-fe28-e46a-db14-7f370071a5a3,3ad6c0de-783e-7b1e-cc18-f837fdfbb3f4,91f079ce-ba95-4bae-7bb6-0627977977d0,e6da4341-baae-a305-7186-fde64bb85a59,52b8c3c7-78d8-b050-56c4-93f6f5a41dd3,38d5b2be-5d14-004a-6ee0-63fb3dcfa1eb,38133220-08ea-e1d9-3899-4bfdeb92d00d,4e694bd2-acd9-aace-0957-e563708df40d,c1112e12-8d46-77a0-334c-e731a389b732	5.962	["INTERCHROMOSOMAL[chr13--chr7]"]	5.962	1.0	True
STIMATE--FUBP1	16	STIMATE	12206	chr3:52840500:-	FUBP1	23063	chr1:77967666:-	ONLY_REF_SPLICE	1cf21842-5093-3799-cbf7-8093bacb8f9c,a5b2c82a-2d30-394d-fc57-5be2521b1326,aee3642b-3a93-414b-be10-8ec8896f417b,752615b2-5bec-8891-6df3-18744425afff,bae766eb-17b0-c6d4-f9c6-8293439d4eba,676fc548-6ea6-2100-7651-ca31c5db309f,5eeac3a2-5171-fc84-7e32-7cde54f695c3,f4c5b4e9-8f9d-8396-3e26-678725dcef25,0df6215f-ac7e-8619-f0db-34597aeec8d6,fbd00d0a-6caa-7c01-1c52-883c43c14bc8,9b0bdb99-d6c5-b4a1-4276-5f9cbe0c6072,39393685-d1da-566c-13bc-d3b795bdcc16,a6136697-23e5-6edb-9fa0-4943595dad2d,c0b69806-c5b9-71cf-d130-a2a4c10e5798,df0dcddd-ee13-2c44-4a63-490179b6fb7a,6fbd160d-ad97-30a8-6f4d-e4eab448c6df	5.962	[]	5.962	1.0	True
RGCC--RALGDS	16	RGCC	5158	chr13:41468838:+	RALGDS	25518	chr9:133100382:-	ONLY_REF_SPLICE	b358a762-a66b-d635-258d-094c5374ffb2,4661f182-93a5-3b29-8828-949ab4d9767c,b2f95cd2-a017-c642-f6c4-a45b897324f4,ed3fd033-7301-0f38-5efb-7d6891b1899f,51b77bc9-1b10-8038-ed7b-9e2a83f95b9d,ed1a6901-dce4-3f98-0b0a-01a7ac6bc042,4d141479-f680-0a58-04c8-0cb3030a239e,680d2d48-3708-3565-09f0-8aa52bfac971,e59b2c53-252e-ce05-2443-26cb2139ca6a,e4833bb6-922e-2edc-1cb9-690ba2eb339b,81d85249-1aab-7408-b592-842661c1c376,29f51163-060b-5043-a510-cc455a732cc0,d4b0397a-c616-e42d-063b-bab31fcd8383,821aa82e-ef8f-fb8a-c277-b7a1d527bbbc,0ed88168-4487-60ef-65cc-523badf6430b,7f101132-3e58-32ba-55eb-b09d8e6efcd0	5.962	["INTERCHROMOSOMAL[chr13--chr9]"]	5.962	1.0	True
PEX26--PRF1	16	PEX26	2825	chr22:18080014:+	PRF1	29378	chr10:70599181:-	ONLY_REF_SPLICE	2ef99a52-fcf5-991d-7368-124313310dee,9114ab81-cf8d-b2f8-892e-d6b9fc3b9b3d,ff157a0c-4f53-1a22-1e31-5490d1f76457,68c15b3b-5615-420c-6589-3a19ea33a2b7,8a2a08e1-9424-882b-0e63-571fa76c4198,d4c43b08-2d5f-22a0-194d-40616e4e66b4,ac12be8a-e15e-c78f-d009-e3b427490433,3dddf71a-8b23-3590-d3e3-3634b790a177,1b58dbd0-2bca-4ad6-6dfe-789ffb297f56,82de2f98-a536-d4a7-334e-cd492889de5a,cd27b46f-a477-86e3-76e3-3759c49d5af1,aa47ae9a-846e-5d6e-b9db-fe19c0ee4401,bd2802f2-cded-07cf-5b5e-5091b29cf5e6,819a47e3-55aa-1626-c8e1-66c7b46cc854,04c0b9ff-9b02-c5ef-3eaa-a1b75382a5d2,88973b71-54c7-6e91-dacf-8ec7e0e4bf56	5.962	["INTERCHROMOSOMAL[chr22--chr10]"]	5.962	1.0	True
MPRIP--C11orf98	16	MPRIP	18302	chr17:17150233:+	C11orf98	51797	chr11:62663333:-	ONLY_REF_SPLICE	8fd9e827-bb88-ad6f-0349-d021a102eb6a,2f973d83-aa7f-a169-3681-171f8510f780,79c005aa-bdb7-4db8-857b-190efca80c61,4c853910-a33d-489c-0493-b967a2b13506,2de48451-245c-3165-f20d-0560c11f1102,97f9aa10-9a19-f2b8-77e3-4107d4593cfa,b79f57c2-e7b2-a418-8868-db3dfed459ca,a74bcc4a-eed4-668d-9fb2-44b5ce455379,51c8683e-d805-449b-e81a-6fff58fd30de,7be732cc-7195-f08e-5a43-8ed3dfc6f210,1183f997-11a6-0486-1e7b-b80b5ffe9051,03fefb5c-3f80-2ade-d6c0-a22351c19fd7,93e80ffd-ec81-95e7-e010-b8b31888ee32,7f50f72a-7d09-9a75-5632-1eeec69d98a0,0f813c8d-f707-e305-44ae-78a5f2eefb3d,c211c934-5f96-59ee-c4f7-85d680d285ae	5.962	["INTERCHROMOSOMAL[chr17--chr11]"]	5.962	1.0	True
CACFD1--NHERF4	16	CACFD1	4758	chr9:133465447:+	NHERF4	16099	chr11:119189463:+	ONLY_REF_SPLICE	887b42ba-5129-c8bb-5f81-f71a3f3be955,b82f9583-a740-f6b8-33cd-53c7f2720b49,b10e14f1-6349-6470-b903-359c54df5b5b,90229617-5a79-1403-c975-60f28b5a28a0,5af7fe6e-202c-9200-ce4d-a4962d7ae270,3b324787-422b-d35e-7a6c-332b7e1c072f,e104494e-de47-dde4-bd42-8ba087bb5a10,eee88c13-2a47-6145-cbff-0025305a0f77,59199e6d-2fae-7045-25cc-96ec3aa2b0d0,d3bcbd68-f40a-b9d6-1ec5-fdd0dd4fb5f7,52894971-6d72-5d5b-0341-a4484ec6a110,fb4bec86-79c5-c7d8-b682-5aafbaaa1e03,0aeac209-9166-cc89-4a88-c04e749fabbe,085d0a2b-f5b8-206c-f818-eee6e278e4e6,34f82732-b966-a043-fa58-c081346fab2c,5a998619-f6ce-5250-8b27-ef7c8394a1b9	5.962	[]	5.962	1.0	True
ERICH5--HSPB7	16	ERICH5	1206	chr8:98064727:+	HSPB7	11012	chr1:16015759:-	ONLY_REF_SPLICE	5340ef9c-6825-4b25-752b-1ccf2a1adc88,323d0a78-e9f3-dd65-0860-91353edbdbdd,7627b989-3844-10a2-4a2d-36312d89bfc7,03f9be9f-51e1-319b-a533-96425372ac80,c2c1ab84-7dab-6e27-ec22-1d7fe2bd207a,d095a2af-02ee-b0c2-c3ae-235e63586c60,d8cde952-1964-87cf-db84-0bef1f01bc25,1b9781ab-f3c6-ec29-b60f-0123dd0d3866,f42ae057-abe5-5983-f8b8-4f1ccd568d91,48b9eb0a-99f7-837c-8c6f-a7f2ba717663,619bc629-b62e-175f-d082-a9978b9a9516,096ebb83-cc68-56dc-ced8-1e753313df4e,11786429-9231-4f76-eec0-c7ffc3bb8fca,c0395ef2-7952-08b4-c7d8-107e8a41e65e,1e696b22-aaad-a5d9-8cc6-a656ee322376,401fd4b4-f690-5b44-f30e-8aecebf14aee	5.962	["INTERCHROMOSOMAL[chr8--chr1]"]	5.962	1.0	True
EGFL6--TROAP	16	EGFL6	3541	chrX:13594928:+	TROAP	18980	chr12:49323604:+	ONLY_REF_SPLICE	ce05dbe0-c6fd-cd0b-ede2-6056eedfa9f7,461476ba-152e-c69a-f1ce-2c9fc76505c1,781eaa9b-bb1a-93c5-b085-d95ee8f7afde,0fe9a7f1-5632-9a5d-302d-5eb8fee012f0,88c32d68-412d-0ad7-0263-893d46e07980,f8d53eeb-5656-4476-0a82-a2d3654742ac,979866de-f828-8168-b0c5-0efa230850bd,1ba1ae8a-01a2-460c-0876-91072d5b4b5a,1d6a12ae-da80-5034-9bc3-69fed630fb17,f62b11d1-ab02-af13-84be-a86450cb2ded,076cf3fa-e915-d701-279e-15e08b93b25d,1f7e5bc9-68c9-cb21-a645-1cc606ddde29,4443e9b6-0584-4656-ca8a-918288732c33,165ac455-c6cb-65ce-3507-5e3cfcdb156e,99fc2f37-b2ff-4291-174e-d6a64a36855a,04e7ce1d-f613-fe00-225d-f11a25cd1962	5.962	["INTERCHROMOSOMAL[chrX--chr12]"]	5.962	1.0	True
EFTUD2--MYH7	16	EFTUD2	7768	chr17:44885256:-	MYH7	53860	chr14:23415270:-	ONLY_REF_SPLICE	b7b81bc2-d4f1-8154-1c8c-e893d0c831fc,04f49bd4-72d0-0de4-5f9c-0cdd7df4b1b1,67ec97b7-e0e7-1aa6-3cbb-9a5b0cf02588,f468a0eb-e897-e602-147d-fc04b45a5d57,bde6b79a-b7b4-2f11-cce4-2eee4803ba24,c33efbd4-531d-0a59-daf4-6b20ead87e30,e65ad697-06ed-a254-d77f-8f039907122a,7d381d98-03b6-384e-300f-317501889cb1,a9ba3957-f63a-5274-b833-86b93336be4e,a789a3c4-4375-1b85-617c-d2f60bf713e0,23536f39-8339-8c33-2b84-e1faf9264e62,d4a8df50-bd1c-832e-8f95-559d7df3192f,5eddfb85-1fe2-1d19-659d-ae6efc93dcf9,2f6f1a7c-adc0-aea0-b4d7-1cbf3efdcbe8,79e5270c-2a43-1bc9-35d0-84e611273f19,acefadcd-0313-319f-d3b4-dd40f0f39165	5.962	["INTERCHROMOSOMAL[chr17--chr14]"]	5.962	1.0	True
ATP5PO--DONSON	16	ATP5PO	5987	chr21:33907341:-	DONSON	13634	chr21:33586181:-	ONLY_REF_SPLICE	b424eef5-7f90-949c-2807-4ef3051afbe8,b229a71b-f437-cdc5-a82c-59055d569fad,dea317c1-b893-d27a-a2d9-4c8c381d3f3b,0f90fff2-0257-3f06-cbaa-824fcd24e818,f4f247b0-ac9a-edf7-abdd-3ddc7fe54711,ededf98d-ce3f-b3f1-eb6b-44360a8b1139,7c5784fa-5f6d-61d8-1733-f96c19d6c52b,a8e58a02-21fc-5740-14ef-ab653db8d90c,72779c75-c0e6-f1b2-2f97-61c2f7adb906,a792cc2b-6492-6f74-0fcf-561b4a848c3f,7e6e3492-15ab-43ca-2559-25bd724e9a5b,c8b57e2c-2bcc-43d6-a7c5-0cb5d486530c,c77a7843-73c5-97bc-8a65-79db948a0ffa,ae0e97a4-2b14-e7bb-fe96-4db25129aad0,11831fdc-3ffe-ef6e-3bf9-797229964dde,c62d9044-0185-8536-2065-778df0e0032b	5.962	[]	5.962	1.0	True
