sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
SKBR3_PacBio_Q10,CDK1:XIST,chr10,60785787,+,chrX,73841473,-,Inf,0,2,FALSE,TRUE,TRUE,SRR7346977.2633113,5282,HighConfidence,-
SKBR3_PacBio_Q10,ENSG00000291177:MTSS1,chr19,19776994,+,chr8,124591235,-,Inf,0,2,FALSE,TRUE,TRUE,SRR7346977.2919119,7053,HighConfidence,-
SKBR3_PacBio_Q10,ATAD5:ENSG00000265356,chr17,30879486,+,chr17,34038905,-,3159.419,0,25,NA,FALSE,TRUE,SRR7346977.2399581,4029,LowConfidence,-
SKBR3_PacBio_Q10,KLHDC2:SNTB1,chr14,49782593,+,chr8,120553036,-,Inf,0,4,NA,FALSE,TRUE,SRR7346977.895402,1395,LowConfidence,Yes
SKBR3_PacBio_Q10,ATAD5:ENSG00000265356,chr17,30878095,+,chr17,34038905,-,3160.81,0,3,NA,FALSE,TRUE,SRR7346977.1626624,2531,LowConfidence,-
SKBR3_PacBio_Q10,RN7SK:MALAT1,chr6,52995918,+,chr11,65500967,+,Inf,0,3,NA,FALSE,TRUE,SRR7346977.2211846,335,LowConfidence,-
SKBR3_PacBio_Q10,NOA1:POLR2B,chr4,56963457,-,chr4,56994404,+,30.947,0,2,NA,FALSE,TRUE,SRR7346977.2600954,1117,LowConfidence,-
SKBR3_PacBio_Q10,SUMF1:LRRFIP2,chr3,4362040,-,chr3,37129147,-,32767.107,0,2,NA,FALSE,TRUE,SRR7346977.1256182,1921,LowConfidence,-
SKBR3_PacBio_Q10,ENSG00000290560:ENSG00000290548,chr5,69640193,-,chr5,34182865,-,35457.328,0,2,NA,FALSE,FALSE,SRR7346977.2481075,4693,LowConfidence,-
SKBR3_PacBio_Q10,MRE11:TRPV1,chr11,94416117,-,chr17,3566246,-,Inf,0,2,NA,FALSE,TRUE,SRR7346977.2699238,943,LowConfidence,-
SKBR3_PacBio_Q10,MALAT1:FASN,chr11,65500676,+,chr17,82079106,-,Inf,0,2,NA,FALSE,TRUE,SRR7346977.1328566,1658,LowConfidence,-
SKBR3_PacBio_Q10,AGAP5:BMS1P4-AGAP5,chr10,73692043,-,chr10,73713332,-,21.288,0,1,FALSE,TRUE,TRUE,SRR7346977.1334128,322,PotentialTransSplicing,-
SKBR3_PacBio_Q10,LINC01297:POTEG,chr14,19381177,-,chr14,19404735,-,23.556,0,1,FALSE,TRUE,TRUE,SRR7346977.2814397,15346,PotentialTransSplicing,-
SKBR3_PacBio_Q10,PPP1R10:ABCF1,chr6,30605923,-,chr6,30580406,+,25.517,0,1,FALSE,TRUE,TRUE,SRR7346977.1817594,1468,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CSKMT:GANAB,chr11,62665946,+,chr11,62639731,-,26.215,0,1,FALSE,TRUE,TRUE,SRR7346977.1956786,344,PotentialTransSplicing,-
SKBR3_PacBio_Q10,LINC01297:POTEG,chr14,19368193,-,chr14,19404735,-,36.533,0,1,FALSE,TRUE,TRUE,SRR7346977.2528646,5246,PotentialTransSplicing,-
SKBR3_PacBio_Q10,LINC01297:POTEG,chr14,19381177,-,chr14,19425712,-,44.533,0,1,FALSE,TRUE,TRUE,SRR7346977.2404124,5484,PotentialTransSplicing,-
SKBR3_PacBio_Q10,SCARB1:UBC,chr12,124863595,-,chr12,124913774,-,50.175,0,1,TRUE,TRUE,TRUE,SRR7346977.871870,665,PotentialTransSplicing,-
SKBR3_PacBio_Q10,POTEM:ENSG00000257891,chr14,18988421,+,chr14,18929696,+,58.722,0,1,FALSE,TRUE,TRUE,SRR7346977.2028213,2295,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CORO2A:NANS,chr9,98157460,-,chr9,98076918,+,80.542,0,1,TRUE,TRUE,TRUE,SRR7346977.593583,807,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TRAM1:XKR9,chr8,70583164,-,chr8,70674818,+,91.649,0,1,FALSE,TRUE,TRUE,SRR7346977.113434,1238,PotentialTransSplicing,-
SKBR3_PacBio_Q10,BOLA2B:SMG1P5,chr16,30193358,-,chr16,30288785,-,95.425,0,1,FALSE,TRUE,TRUE,SRR7346977.2434291,12644,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ARCN1:KMT2A,chr11,118572550,+,chr11,118468775,+,103.773,0,1,TRUE,TRUE,TRUE,SRR7346977.1947412,3095,PotentialTransSplicing,-
SKBR3_PacBio_Q10,UVSSA:CTBP1,chr4,1355245,+,chr4,1238337,-,116.907,0,1,FALSE,TRUE,TRUE,SRR7346977.2377681,1329,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CAB39L:PHF11,chr13,49376967,-,chr13,49513059,+,136.09,0,1,TRUE,TRUE,TRUE,SRR7346977.562514,1441,PotentialTransSplicing,-
SKBR3_PacBio_Q10,IPP:MAST2,chr1,45716895,-,chr1,45882364,+,165.467,0,1,FALSE,TRUE,TRUE,SRR7346977.2268494,1290,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ENSG00000264324:AUP1,chr2,74362052,-,chr2,74528006,-,165.951,0,1,FALSE,TRUE,TRUE,SRR7346977.2598386,4614,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CMTM8:CMTM7,chr3,32239119,+,chr3,32441840,+,202.724,0,1,TRUE,TRUE,FALSE,SRR7346977.4339,357,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,HERC1:DAPK2,chr15,63833827,-,chr15,64040267,-,206.437,0,1,FALSE,TRUE,TRUE,SRR7346977.1688496,146,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,ESF1:TASP1,chr20,13766777,-,chr20,13559114,-,207.67,0,1,TRUE,TRUE,FALSE,SRR7346977.1610921,1184,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,CYP4B1:CYP4X1,chr1,46815264,+,chr1,47029990,+,214.728,0,1,FALSE,TRUE,FALSE,SRR7346977.2030135,4500,PotentialTransSplicing,-
SKBR3_PacBio_Q10,SENP6:MYO6,chr6,75602576,+,chr6,75817501,+,214.927,0,1,FALSE,TRUE,FALSE,SRR7346977.1580056,758,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,PICALM:SYTL2,chr11,85974708,-,chr11,85758114,-,216.597,0,1,TRUE,TRUE,FALSE,SRR7346977.3016593,3650,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,TOP2A:SMARCE1,chr17,40416740,-,chr17,40636526,-,219.783,0,1,TRUE,TRUE,TRUE,SRR7346977.888942,259,PotentialTransSplicing,-
SKBR3_PacBio_Q10,BLTP3B:ANKS1B,chr12,100047530,-,chr12,99825389,-,222.144,0,1,FALSE,TRUE,FALSE,SRR7346977.3027576,271,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TMEM154:FBXW7,chr4,152640928,-,chr4,152411872,-,229.059,0,1,FALSE,TRUE,FALSE,SRR7346977.2659528,614,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,ZDHHC16:AVPI1,chr10,97446353,+,chr10,97679915,-,233.558,0,1,FALSE,TRUE,TRUE,SRR7346977.658485,360,PotentialTransSplicing,-
SKBR3_PacBio_Q10,KICS2:SRGAP1,chr12,64222003,-,chr12,63983947,+,238.058,0,1,TRUE,TRUE,TRUE,SRR7346977.2115412,3424,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ABI1:ANKRD26,chr10,26823138,-,chr10,27067286,-,244.145,0,1,TRUE,TRUE,TRUE,SRR7346977.330344,404,PotentialTransSplicing,-
SKBR3_PacBio_Q10,GPR137B:EDARADD,chr1,236168755,+,chr1,236414260,+,245.511,0,1,FALSE,TRUE,FALSE,SRR7346977.1703442,212,PotentialTransSplicing,-
SKBR3_PacBio_Q10,GRTP1:TFDP1,chr13,113350849,-,chr13,113610996,+,260.149,0,1,TRUE,TRUE,TRUE,SRR7346977.1162232,2212,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TSPAN3:SCAPER,chr15,77070892,-,chr15,76804633,-,266.261,0,1,TRUE,TRUE,FALSE,SRR7346977.1950379,1857,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,PACSIN2:TTLL12,chr22,42912021,-,chr22,43183149,-,271.122,0,1,TRUE,TRUE,TRUE,SRR7346977.2716060,258,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,TRIM5:ENSG00000239920,chr11,5937401,-,chr11,5645863,-,291.54,0,1,FALSE,TRUE,FALSE,SRR7346977.960657,2556,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ENSG00000288902:ENSG00000239498,chr2,220024789,+,chr2,220322101,+,297.313,0,1,FALSE,TRUE,FALSE,SRR7346977.1253431,383,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CCDC142:MOB1A,chr2,74475612,-,chr2,74156645,-,318.979,0,1,FALSE,TRUE,FALSE,SRR7346977.2721084,4131,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ABCC5:PSMD2,chr3,183981727,-,chr3,184308708,+,326.98,0,1,FALSE,TRUE,TRUE,SRR7346977.2822775,442,PotentialTransSplicing,-
SKBR3_PacBio_Q10,STK3:VPS13B,chr8,98774739,-,chr8,99102953,+,328.214,0,1,FALSE,TRUE,TRUE,SRR7346977.2019472,258,PotentialTransSplicing,-
SKBR3_PacBio_Q10,MAGEA3-DT:GABRA3,chrX,152697595,-,chrX,152364596,-,333.001,0,1,FALSE,TRUE,FALSE,SRR7346977.270794,1041,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ZFR:PDZD2,chr5,32379115,-,chr5,32010330,+,368.786,0,1,TRUE,TRUE,TRUE,SRR7346977.2607870,2780,PotentialTransSplicing,-
SKBR3_PacBio_Q10,AVL9:KBTBD2,chr7,32495802,+,chr7,32879942,-,384.142,0,1,TRUE,TRUE,TRUE,SRR7346977.2072889,334,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ENSG00000288902:ENSG00000239498,chr2,220024789,+,chr2,220450299,+,425.515,0,1,FALSE,TRUE,FALSE,SRR7346977.1334016,382,PotentialTransSplicing,-
SKBR3_PacBio_Q10,RHBDD1:MFF,chr2,226914351,+,chr2,227355677,+,441.331,0,1,FALSE,TRUE,FALSE,SRR7346977.2346806,2026,PotentialTransSplicing,-
SKBR3_PacBio_Q10,PAPSS1:DKK2,chr4,107631631,-,chr4,107188525,-,443.107,0,1,FALSE,TRUE,FALSE,SRR7346977.2835639,2055,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ZNF800:SND1,chr7,127373342,-,chr7,127844324,+,470.982,0,1,FALSE,TRUE,TRUE,SRR7346977.2513411,4876,PotentialTransSplicing,-
SKBR3_PacBio_Q10,HCCS-DT:MID1,chrX,11055936,-,chrX,10567603,-,488.337,0,1,FALSE,TRUE,FALSE,SRR7346977.900274,2989,PotentialTransSplicing,-
SKBR3_PacBio_Q10,FAM13B:HSPA9,chr5,138021031,-,chr5,138561789,-,540.755,0,1,FALSE,TRUE,TRUE,SRR7346977.1117714,4916,PotentialTransSplicing,-
SKBR3_PacBio_Q10,STK3:VPS13B,chr8,98706467,-,chr8,99384208,+,677.742,0,1,FALSE,TRUE,TRUE,SRR7346977.1023450,1725,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CFD:MBD3,chr19,861956,+,chr19,1585214,-,723.261,0,1,TRUE,TRUE,TRUE,SRR7346977.1003638,559,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CPD:NF1,chr17,30431881,+,chr17,31155983,+,724.105,0,1,TRUE,TRUE,FALSE,SRR7346977.2627625,1784,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,ABCD3:FNBP1L,chr1,94418588,+,chr1,93549278,+,869.307,0,1,TRUE,TRUE,TRUE,SRR7346977.2565145,409,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ABCD3:FNBP1L,chr1,94418588,+,chr1,93547347,+,871.238,0,1,FALSE,TRUE,TRUE,SRR7346977.2637456,5494,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TOM1:MYH9,chr22,35338788,+,chr22,36286846,-,948.06,0,1,TRUE,TRUE,TRUE,SRR7346977.1571671,1401,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ARMH4:DAAM1,chr14,58297955,-,chr14,59263441,+,965.485,0,1,FALSE,TRUE,TRUE,SRR7346977.2100890,4804,PotentialTransSplicing,-
SKBR3_PacBio_Q10,MGRN1:TRAP1,chr16,4683932,+,chr16,3690985,-,992.944,0,1,TRUE,TRUE,TRUE,SRR7346977.2145599,1899,PotentialTransSplicing,-
SKBR3_PacBio_Q10,LINC03009:PTPN12,chr7,76551522,+,chr7,77571078,+,1019.564,0,1,FALSE,TRUE,FALSE,SRR7346977.1863511,3095,PotentialTransSplicing,-
SKBR3_PacBio_Q10,MAPK8IP3:FAM234A,chr16,1729578,+,chr16,249549,+,1480.016,0,1,FALSE,TRUE,TRUE,SRR7346977.1998442,729,PotentialTransSplicing,-
SKBR3_PacBio_Q10,KIF16B:OVOL2,chr20,16494291,-,chr20,18024952,-,1530.659,0,1,FALSE,TRUE,TRUE,SRR7346977.2836496,4483,PotentialTransSplicing,-
SKBR3_PacBio_Q10,UQCC1:CHMP4B,chr20,35394092,-,chr20,33848467,+,1545.625,0,1,FALSE,TRUE,TRUE,SRR7346977.729378,5517,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CCDC57:RNF213,chr17,82163200,-,chr17,80325030,+,1838.171,0,1,TRUE,TRUE,TRUE,SRR7346977.2949095,2344,PotentialTransSplicing,-
SKBR3_PacBio_Q10,EVI5:ZNF644,chr1,92784836,-,chr1,90941309,-,1843.53,0,1,FALSE,TRUE,FALSE,SRR7346977.2028103,3272,PotentialTransSplicing,-
SKBR3_PacBio_Q10,SAMD12:MRPL13,chr8,118439862,-,chr8,120425366,-,1985.502,0,1,FALSE,TRUE,TRUE,SRR7346977.297140,603,PotentialTransSplicing,-
SKBR3_PacBio_Q10,SAMD12:MRPL13,chr8,118439832,-,chr8,120425366,-,1985.531,0,1,FALSE,TRUE,TRUE,SRR7346977.717359,363,PotentialTransSplicing,-
SKBR3_PacBio_Q10,HNRNPH1:NSD1,chr5,179634065,-,chr5,177135087,+,2498.975,0,1,FALSE,TRUE,TRUE,SRR7346977.2522566,5478,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CENPM:PRR5-ARHGAP8,chr22,41945225,-,chr22,44825483,+,2880.26,0,1,FALSE,TRUE,TRUE,SRR7346977.991164,762,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ISG20:AKAP13,chr15,88639594,+,chr15,85645818,+,2993.772,0,1,FALSE,TRUE,TRUE,SRR7346977.721750,338,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ITGB6:GPD2,chr2,160169212,-,chr2,156496044,+,3673.168,0,1,TRUE,TRUE,TRUE,SRR7346977.2683181,1264,PotentialTransSplicing,-
SKBR3_PacBio_Q10,STRN:BIRC6,chr2,36877891,-,chr2,32429146,+,4448.744,0,1,FALSE,TRUE,TRUE,SRR7346977.2923890,1640,PotentialTransSplicing,-
SKBR3_PacBio_Q10,CYB561:ARSG,chr17,63435688,-,chr17,68306943,+,4871.255,0,1,TRUE,TRUE,TRUE,SRR7346977.2007190,5748,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ENSG00000287566:ZMYND11,chr10,5551001,-,chr10,179994,+,5371.005,0,1,FALSE,TRUE,TRUE,SRR7346977.2156915,4248,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TRAK1:SMARCC1,chr3,42176890,+,chr3,47622341,-,5445.452,0,1,TRUE,TRUE,TRUE,SRR7346977.1548635,3049,PotentialTransSplicing,-
SKBR3_PacBio_Q10,MYDGF:DNMT1,chr19,4668595,-,chr19,10149968,-,5481.37,0,1,TRUE,TRUE,TRUE,SRR7346977.1824566,3665,PotentialTransSplicing,-
SKBR3_PacBio_Q10,GRIN2D:CIC,chr19,48442382,+,chr19,42286771,+,6155.605,0,1,FALSE,TRUE,TRUE,SRR7346977.2327521,1090,PotentialTransSplicing,-
SKBR3_PacBio_Q10,RANBP17:HMMR,chr5,171170203,+,chr5,163490390,+,7679.812,0,1,FALSE,TRUE,TRUE,SRR7346977.1740468,690,PotentialTransSplicing,-
SKBR3_PacBio_Q10,UBQLN1:SPTLC1,chr9,83707500,-,chr9,92080963,-,8373.46,0,1,FALSE,TRUE,TRUE,SRR7346977.1363097,3032,PotentialTransSplicing,-
SKBR3_PacBio_Q10,BASP1:MTRR,chr5,17065700,+,chr5,7870770,+,9194.927,0,1,FALSE,TRUE,TRUE,SRR7346977.1954090,2939,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TMEM181:SASH1,chr6,158608750,+,chr6,148474110,+,10134.635,0,1,FALSE,TRUE,TRUE,SRR7346977.2416879,3356,PotentialTransSplicing,-
SKBR3_PacBio_Q10,HSP90AA1:FBLN5,chr14,102083034,-,chr14,91942961,-,10140.08,0,1,FALSE,TRUE,FALSE,SRR7346977.1364263,1283,PotentialTransSplicing,-
SKBR3_PacBio_Q10,PIGU:YWHAB,chr20,34657180,-,chr20,44901531,+,10244.35,0,1,TRUE,TRUE,TRUE,SRR7346977.283344,242,PotentialTransSplicing,-
SKBR3_PacBio_Q10,USP6NL:LARP4B,chr10,11611443,-,chr10,885760,-,10725.686,0,1,FALSE,TRUE,FALSE,SRR7346977.982844,175,PotentialTransSplicing,-
SKBR3_PacBio_Q10,WDR27:EZR,chr6,169664166,-,chr6,158771407,-,10892.76,0,1,FALSE,TRUE,FALSE,SRR7346977.3011677,2199,PotentialTransSplicing,-
SKBR3_PacBio_Q10,PVT1:LINC00536,chr8,128009718,+,chr8,115977436,-,12032.28,0,1,FALSE,TRUE,TRUE,SRR7346977.844934,1571,PotentialTransSplicing,-
SKBR3_PacBio_Q10,USP22:NDEL1,chr17,21028542,-,chr17,8443927,+,12584.615,0,1,FALSE,TRUE,TRUE,SRR7346977.926701,2937,PotentialTransSplicing,-
SKBR3_PacBio_Q10,VPS8:LRCH3,chr3,184870805,+,chr3,197814908,+,12944.105,0,1,FALSE,TRUE,FALSE,SRR7346977.2644702,3920,PotentialTransSplicing,-
SKBR3_PacBio_Q10,OSBPL1A:VAPA,chr18,24225042,-,chr18,9931810,+,14293.235,0,1,FALSE,TRUE,TRUE,SRR7346977.1954146,1237,PotentialTransSplicing,-
SKBR3_PacBio_Q10,VPS8:SEC62,chr3,184870805,+,chr3,169975608,+,14895.187,0,1,TRUE,TRUE,TRUE,SRR7346977.1124371,1881,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TRIP12:PIKFYVE,chr2,229858772,-,chr2,208298641,+,21560.132,0,1,FALSE,TRUE,TRUE,SRR7346977.2888644,1649,PotentialTransSplicing,-
SKBR3_PacBio_Q10,GCNT1:CORO2A,chr9,76460177,+,chr9,98157660,-,21697.484,0,1,FALSE,TRUE,TRUE,SRR7346977.2363932,228,PotentialTransSplicing,-
SKBR3_PacBio_Q10,PRKDC:TRAM1,chr8,47933020,-,chr8,70598255,-,22665.226,0,1,FALSE,TRUE,TRUE,SRR7346977.2115116,1848,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TRAM1:VPS13B,chr8,70583164,-,chr8,99384208,+,28801.048,0,1,TRUE,TRUE,TRUE,SRR7346977.2849493,8250,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ENSG00000291136:ZKSCAN1,chr7,66592257,-,chr7,100033305,+,33441.049,0,1,FALSE,TRUE,TRUE,SRR7346977.1378845,3408,PotentialTransSplicing,-
SKBR3_PacBio_Q10,BLTP3B:HELB,chr12,100072672,-,chr12,66304731,+,33767.938,0,1,TRUE,TRUE,TRUE,SRR7346977.2650686,4298,PotentialTransSplicing,-
SKBR3_PacBio_Q10,ELOVL1:RNF207,chr1,43367915,-,chr1,6211867,+,37156.049,0,1,FALSE,TRUE,TRUE,SRR7346977.154480,127,PotentialTransSplicing,-
SKBR3_PacBio_Q10,FASN:MED24,chr17,82092455,-,chr17,40032090,-,42060.37,0,1,TRUE,TRUE,FALSE,SRR7346977.1460143,2520,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TBC1D31:ZNF704,chr8,123077257,+,chr8,80821615,-,42255.644,0,1,FALSE,TRUE,TRUE,SRR7346977.2197575,3798,PotentialTransSplicing,Yes
SKBR3_PacBio_Q10,POLR2J3:KMT2C,chr7,102566997,-,chr7,152230321,-,49663.317,0,1,FALSE,TRUE,TRUE,SRR7346977.2449492,9725,PotentialTransSplicing,-
SKBR3_PacBio_Q10,MTERF4:MYO1B,chr2,241089188,-,chr2,191393073,+,49696.116,0,1,FALSE,TRUE,TRUE,SRR7346977.1487194,3589,PotentialTransSplicing,-
SKBR3_PacBio_Q10,SPIDR:ENSG00000289653,chr8,47713641,+,chr8,102858150,-,55144.512,0,1,FALSE,TRUE,TRUE,SRR7346977.1918035,1849,PotentialTransSplicing,-
SKBR3_PacBio_Q10,RAB1A:ASAP2,chr2,65129893,-,chr2,9279317,+,55850.575,0,1,FALSE,TRUE,TRUE,SRR7346977.2802111,5266,PotentialTransSplicing,-
SKBR3_PacBio_Q10,TRAM1:LONRF1,chr8,70583164,-,chr8,12743282,-,57839.888,0,1,TRUE,TRUE,FALSE,SRR7346977.754644,708,PotentialTransSplicing,-
SKBR3_PacBio_Q10,PRKCE:UXS1,chr2,45843063,+,chr2,106166083,-,60323.018,0,1,TRUE,TRUE,TRUE,SRR7346977.1276805,1424,PotentialTransSplicing,-
SKBR3_PacBio_Q10,UGGT2:N4BP2L2,chr13,95877279,-,chr13,32521449,-,63355.834,0,1,FALSE,TRUE,FALSE,SRR7346977.2813683,6582,PotentialTransSplicing,-
