#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
CDC25A--DNAJC7	1	CDC25A	9695	chr3:48174284:-	DNAJC7	45636	chr17:41977323:-	ONLY_REF_SPLICE	84ab8538-6dc7-48fd-aa2b-7312b60b0e5c	1.729	["INTERCHROMOSOMAL[chr3--chr17]"]	1.729	1.0	True
CDK5RAP3--RPL41	1	CDK5RAP3	4924	chr17:47974448:+	RPL41	16141	chr12:56117482:+	ONLY_REF_SPLICE	c22a88da-9da8-4703-9994-c5b6cd129ab2	1.729	["INTERCHROMOSOMAL[chr17--chr12]"]	1.729	1.0	True
CEP72--ENSG00000291079	1	CEP72	3376	chr5:620261:+	ENSG00000291079	27228	chr5:1629630:-	ONLY_REF_SPLICE	7b7f1a53-8a1f-4210-a5be-e1da22bce172	1.729	[]	1.729	1.0	True
CHD2--SLCO3A1	1	CHD2	13898	chr15:92937625:+	SLCO3A1	72123	chr15:92094881:+	ONLY_REF_SPLICE	576277bb-ed16-477a-be3c-3abef177336b	1.729	["INTRACHROMOSOMAL[chr15:0.73Mb]"]	1.729	1.0	True
CHML--HNRNPC	1	CHML	1488	chr1:241639882:-	HNRNPC	25619	chr14:21213117:-	ONLY_REF_SPLICE	caacbaea-e5f5-49d9-be68-6ea77c24348a	1.729	["INTERCHROMOSOMAL[chr1--chr14]"]	1.729	1.0	True
DONSON--ZNF692	1	DONSON	10058	chr21:33578299:-	ZNF692	19902	chr1:248857859:-	ONLY_REF_SPLICE	3d3fd9b6-c077-438c-8cef-f3b6c3447855	1.729	["INTERCHROMOSOMAL[chr21--chr1]"]	1.729	1.0	True
KIF4A--NDUFV2	1	KIF4A	5482	chrX:70302398:+	NDUFV2	34694	chr18:9117838:+	ONLY_REF_SPLICE	94058638-f9b9-4cc3-a881-93f2849172a8	1.729	["INTERCHROMOSOMAL[chrX--chr18]"]	1.729	1.0	True
EDEM3--TMEM59	1	EDEM3	1419	chr1:184754489:-	TMEM59	44947	chr1:54043525:-	ONLY_REF_SPLICE	58c3e55c-a44d-4782-9d48-86e60c075515	1.729	["INTRACHROMOSOMAL[chr1:130.64Mb]"]	1.729	1.0	True
EFCAB2--SMYD3	1	EFCAB2	9627	chr1:245083688:+	SMYD3	44236	chr1:245929937:-	ONLY_REF_SPLICE	8539b0b7-0802-4f1f-9bf8-4327232ab16c	1.729	["INTRACHROMOSOMAL[chr1:0.62Mb]"]	1.729	1.0	True
EIF2S2--PYCR2	1	EIF2S2	3430	chr20:34103462:-	PYCR2	15716	chr1:225922383:-	ONLY_REF_SPLICE	aeba7611-d893-497c-a267-12205db00ba6	1.729	["INTERCHROMOSOMAL[chr20--chr1]"]	1.729	1.0	True
ELAVL1--SPAG5	1	ELAVL1	3505	chr19:7991644:-	SPAG5	26700	chr17:28579837:-	ONLY_REF_SPLICE	ee9279e7-bbc8-4f7a-a354-300872177f63	1.729	["INTERCHROMOSOMAL[chr19--chr17]"]	1.729	1.0	True
ENSG00000226043--TFDP2	1	ENSG00000226043	2404	chr21:22212813:+	TFDP2	32033	chr3:141953016:-	ONLY_REF_SPLICE	0ef657f6-1625-4f7a-b5c2-1671f49d96be	1.729	[]	1.729	1.0	True
ENSG00000248837--LCORL	1	ENSG00000248837	20570	chr4:23105616:+	LCORL	57250	chr4:17845901:-	ONLY_REF_SPLICE	d4e7ca0f-4fb3-49ee-91fb-58e98b2c67f6	1.729	[]	1.729	1.0	True
ENSG00000251095--MMRN1	1	ENSG00000251095	5240	chr4:89587940:+	MMRN1	30228	chr4:89909276:+	ONLY_REF_SPLICE	1772fe14-077d-4bac-b939-08860e0d12c0	1.729	[]	1.729	1.0	True
ENSG00000283128--NDUFB1	1	ENSG00000283128	1929	chr7:155643468:-	NDUFB1	24287	chr14:92117642:-	ONLY_REF_SPLICE	62d96271-b255-4cab-82ee-3c22477de3d2	1.729	[]	1.729	1.0	True
EPS15--HCG18	1	EPS15	31180	chr1:51394381:-	HCG18	44830	chr6:30314482:-	ONLY_REF_SPLICE	17ab2678-8995-492e-ad83-7c6236364639	1.729	["INTERCHROMOSOMAL[chr1--chr6]"]	1.729	1.0	True
EPS8--STRAP	1	EPS8	9083	chr12:15789161:-	STRAP	45836	chr12:15889928:+	ONLY_REF_SPLICE	659c6e9c-d9a1-434a-9043-5d650a45e809	1.729	["INTRACHROMOSOMAL[chr12:0.00Mb]","LOCAL_INVERSION:-:+:[62]"]	1.729	1.0	True
FAM53C--OGFOD2	1	FAM53C	3956	chr5:138335485:+	OGFOD2	22603	chr12:122978325:+	ONLY_REF_SPLICE	c51240e0-5595-43af-90cf-d2fcd746b837	1.729	["INTERCHROMOSOMAL[chr5--chr12]"]	1.729	1.0	True
GOLGA4--POLR2I	1	GOLGA4	16925	chr3:37302332:+	POLR2I	41909	chr19:36114713:-	ONLY_REF_SPLICE	7719cc90-0f7e-4405-ac4d-31d71b1c006e	1.729	["INTERCHROMOSOMAL[chr3--chr19]"]	1.729	1.0	True
INTS10--VAPA	1	INTS10	17836	chr8:19844238:+	VAPA	38256	chr18:9954053:+	ONLY_REF_SPLICE	47d99ec2-7f87-40ab-b21b-5d6a62c7a512	1.729	["INTERCHROMOSOMAL[chr8--chr18]"]	1.729	1.0	True
ZMIZ2--RBCK1	1	ZMIZ2	1411	chr7:44748991:+	RBCK1	25566	chr20:417526:+	ONLY_REF_SPLICE	46cd52f9-8ce6-4c8e-b3bf-3fbffb6dada8	1.729	["INTERCHROMOSOMAL[chr7--chr20]"]	1.729	1.0	True
