#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
NELL1--TTC9B	17	NELL1	24679	chr11:21370948:+	TTC9B	36261	chr19:40217369:-	ONLY_REF_SPLICE	9ccf2207-62ff-4b0f-f28b-ccaeec722952,e2e369f3-2323-3960-742a-3ac6666a3eb4,1117dce8-e126-aea9-3a41-3017674ba13a,b99cb238-4cc0-8acb-0451-f909ebe68b72,ff9e37bc-388d-2cc7-44eb-8a6800b443b0,a4dd99a6-9ad1-8fae-3181-81a203916208,8453503d-b641-f86e-b0bc-0193d6427efb,813c6f75-8a57-0190-cccc-0299d423f0d1,f18ca093-c1d7-189d-dfdf-73f732e474f5,a345aaca-e674-94ec-6a29-7781d6eb2714,6b444651-93e0-3d9f-e1fb-55007dd4cde6,d5b2f312-3550-c65f-e8ad-485999c70b91,22dafb05-cf37-40b3-99a0-8df3333c1cfd,1ebc892e-5c1e-ebe2-8efa-07f25816d456,fa530d1d-beae-7596-fc5f-3e3766d80b9f,66ae72cb-ddae-3c07-d486-29428c0351f2,24c1a30c-b751-7adf-d489-7d66006f85af	6.234	["INTERCHROMOSOMAL[chr11--chr19]"]	6.234	1.0	True
CENPA--MYL10	17	CENPA	4111	chr2:26792833:+	MYL10	15917	chr7:101616298:-	ONLY_REF_SPLICE	5d342453-b6b7-339c-e8b8-d1738827775e,df8f953f-21e0-063a-b562-ac42a4c56afe,5109c83e-eff8-adab-92a1-1d6fdf7390ed,72d9a915-8de6-10a0-250b-e2e64fa7242c,94b85e40-29a8-3ae4-ba72-9f08d083019a,a7fd5294-56c7-94ad-8014-2994f755d94d,5bc487d0-3174-4eaa-72a9-556ba867fe38,5107f695-a3f9-a895-9f01-e00b60ba02de,35461b60-f029-2f9b-f9a9-5c0cae7b92da,59b014a0-3cb6-cab4-242a-341b38a62dde,ac413c19-185b-bca1-e485-51ffdba2a3a6,261386dd-1793-e7f5-6b3e-c71b1871bfdc,2ecf73bf-b2fb-9c99-05d5-c459798e3685,efc9a0b1-eaba-eabb-7a4f-b540420e137e,8016d686-5918-ade3-fdd0-75fb793db91a,84656452-da6d-d262-ae05-84133e9f6f9f,80e51757-d2d1-1491-77c1-26d2483527e5	6.234	["INTERCHROMOSOMAL[chr2--chr7]"]	6.234	1.0	True
MTAP--CDKN2B-AS1	16	MTAP	7463	chr9:21818202:+	CDKN2B-AS1	36748	chr9:22029433:+	ONLY_REF_SPLICE	0a690e49-d8e5-e9f8-4acd-75dfb8dd4e2f,3ca285be-31cb-9c49-116b-498c9880b7ff,5cf19354-295e-ec93-59cf-68a79ccf9f89,85e0882c-9b0e-15eb-c003-012458401445,b837a85f-5ad9-2881-69de-384b9116eecd,4d1fcf84-b74a-bca4-f345-7e41a6be17bf,8a3a3e3c-0346-0f9a-5de7-a5b03a949a68,a94057fe-ebc3-5457-d6f6-cf27b2c5743a,050a5a9c-dbec-406c-89cb-8664e74741c9,fc2e2957-9d23-7654-5670-76c05e9234f9,5e86d6cd-4016-871f-98c8-723ed59c0b73,02202882-3962-bff2-edf4-9df27e04bb68,d555e09f-d79b-f12b-2e83-cec2232d4da7,b71069a0-4329-ad9a-3ced-2daa4f229ea5,6a6b0a49-e74c-88e4-edcf-c30d514d1433,b3cfc5f4-48c6-df78-2341-741b6486cf7b	5.867	["DepMap2023","ChimerSeq","TCGA_StarF2019","CCLE_StarF2019","INTRACHROMOSOMAL[chr9:0.06Mb]","NEIGHBORS[57127]"]	5.867	1.0	True
TAC4--DICER1	16	TAC4	3628	chr17:49841552:-	DICER1	18029	chr14:95131639:-	ONLY_REF_SPLICE	aba214e8-954c-7a69-2283-6b9f619cc71d,a1601279-0fed-ae4c-d955-33a1af4953a3,cbef492f-18d1-ad5b-4d6b-ec39d006aefd,d95f9116-4f29-818f-07f5-669401a2b8ee,18d6ef21-0006-b393-429f-4bcd559bc65c,eb92aa9d-c040-d4fd-24ca-b9fded9127f4,2e2cec3f-b92c-e68b-e06c-1fc5d882b916,82930eed-6dd9-80a9-b8f0-d755e1929656,bbcbbbb4-783c-8865-40f2-76a136a8c315,f321c96b-08ae-cd13-78b0-0012b0fd2b44,19f86556-75cb-45d8-2eae-acf7da9eda98,6cae2ced-43d9-5288-60c9-ad5c45e71a3f,4e7b9039-1480-9efb-e23f-b72bf330d991,a934679b-7e7d-9fc9-1507-74a3db1bff3d,c75500ed-dc17-619c-e8e9-8f24937f2b45,8ad1a90d-6f5e-5d16-6f88-dc8010538bd0	5.867	["INTERCHROMOSOMAL[chr17--chr14]"]	5.867	1.0	True
SLC38A4--DECR2	16	SLC38A4	15132	chr12:46769284:-	DECR2	23525	chr16:405146:+	ONLY_REF_SPLICE	8eef53e8-ec69-9d6a-b1af-dc5ae61d8a34,b752aef3-6587-b818-f13b-9f31ac794770,a8601dba-19e1-5917-c4b9-f58b3dc474db,35dc3c66-80f1-3610-6ff1-4120ed8ffb3b,a9860c4b-ace7-9dc9-2338-942403b3d90a,d595ae73-997a-0238-6e93-919f621cbae3,be6b35b0-8477-263d-c643-4115433d4eac,c2ae15cc-9e26-1471-16f4-5dbcaf33d716,cadbc37a-4c22-6a20-4018-a9eaaf32bc71,6d1a6953-0b6a-e9b1-4070-c56f2b4a2620,8f7b224f-0368-9422-0458-f8135dd3fac0,4daaf51f-4022-5908-c3d7-058e17009e82,abaaa3c9-7a3a-0204-c0cf-d6400268456c,0f661556-59bb-925b-9479-996b7b51c458,d710cf1d-7d89-6d84-242f-47bb7fc7ae62,a2fd836d-5419-a7eb-4a56-a7cf268e0d4f	5.867	["INTERCHROMOSOMAL[chr12--chr16]"]	5.867	1.0	True
SATB1--MAL	16	SATB1	18377	chr3:18394462:-	MAL	39559	chr2:95053381:+	ONLY_REF_SPLICE	ece992c0-fad1-c260-1b0c-5ac6bd508a1a,075389ec-2389-eb20-07d5-12ee46e11e16,ea8c7ee0-d552-7c8c-9a0a-f4d135abb935,f812818e-9843-eda3-2521-26a18a5851f5,3964f343-f4ec-3f58-3abd-7d3a1c586399,2ff93dc4-1bb1-3781-756a-0bd90572a84b,a0ba73da-986a-07d0-abad-c18fa6c4d097,5e3043b3-fc48-ccad-6f1e-c2f9407d74e9,448271a3-72d5-b29f-c829-72df31f15170,f6b6794d-0b4d-7d36-155d-83fa3e77225e,e1b4256e-f409-e097-7f25-b3187fd25964,5b2f1f72-620b-9d75-ee8d-25ea74a33759,359b6ba3-e211-2bc9-a582-8051b32e4b64,48f3b174-7a9b-4d09-ab24-60d513698d41,3f265def-9001-c3d4-006d-c191d1c3dca7,34f106ba-0f30-7b10-6934-aa97a44fafe3	5.867	["INTERCHROMOSOMAL[chr3--chr2]"]	5.867	1.0	True
PRDM10--SEMA6B	16	PRDM10	20350	chr11:129915660:-	SEMA6B	38026	chr19:4554476:-	ONLY_REF_SPLICE	a37173ae-20ee-5de2-776d-80ca9479f62d,eff5bcac-bd25-c4c0-05cb-946961f28147,44700b3c-8b53-7fac-50a9-cd4329e6ec0c,dfbc47e6-ca68-491f-efa0-41e1e10b4106,70409be8-5d83-6616-f8ae-2e24ac241d00,f8f991d0-c5b9-bc61-3b66-c258bdfcd92b,20c8856b-1136-7e3d-d44d-55c9354a9b03,d6c52b19-613f-108d-0b7f-758665ea9c9a,61190095-3005-de62-9f5c-13cbc8102143,22e7ba1a-46ce-7b29-312c-2507de027177,c6ba5cef-96ed-86c5-e019-6f955ef302da,d60bd582-9466-b66f-5b11-bed486ed4bee,c30c239f-d02c-1174-d72d-809be9f63554,98d02195-ab11-5bc6-f411-b429568f9b8e,422ecd56-0cf6-2469-9c6a-eaf5443c6dd8,4f2675ec-577b-70b3-6553-d1c55c65f2df	5.867	["INTERCHROMOSOMAL[chr11--chr19]"]	5.867	1.0	True
ODF3L1--ESF1	16	ODF3L1	3131	chr15:75726171:+	ESF1	21507	chr20:13717514:-	ONLY_REF_SPLICE	8b84c63c-3292-640b-0b97-398b747e4c75,d2557228-e3fe-0bbc-1298-24fd475e6237,8b712eea-71e5-e746-0e1d-7a0c3808e32b,0393a6f0-2c64-19da-1a5a-749e77e270fa,6ed10f31-95ab-b77d-eb58-14020d6e4774,b285cc30-43d8-2e2c-65b2-ddf58ba06630,1665c1e4-3d19-c1c0-7d86-199b1c049667,99ed23f2-ae63-8774-b9aa-d36412210761,22141aa7-49dc-ebeb-a714-efc9b44a1100,943e8c21-4807-8e50-7c77-81018fe4b111,0a03ccc7-a614-e381-dc1a-f12304f5c844,54e47abd-5d28-4723-960b-2ef54ecadaf1,5a5fcbb5-311f-5aad-7ad1-8a5e14f16d6a,192955e0-4610-293a-dcb3-5db13855578e,b690675a-e0bd-a42c-e808-5d1ef33f4603,c773644f-9509-a1f2-dd2c-95efe7f549d7	5.867	["INTERCHROMOSOMAL[chr15--chr20]"]	5.867	1.0	True
NDUFAF5--PRR20B	16	NDUFAF5	5723	chr20:13794941:+	PRR20B	24003	chr13:57148948:+	ONLY_REF_SPLICE	bcf8808d-2fe3-59fc-1e9c-bcf6516be316,757d91d1-1915-a7f3-73b7-72dc281e3d59,7da4fdf7-dc9a-2d38-c7a5-7286032f8cd0,40f301ba-152c-d733-00fa-5a7e9c8f10df,2f7f5823-b5e9-0240-93ad-05db57a5e84f,ec8d9cdd-d810-91c7-88e0-897ef82dccfe,c46d8953-15ac-8bc8-a429-9d9593f20103,fd0504ce-d0ae-b389-e997-3239c6400ddd,43cb341a-44cd-ae56-799c-b217ea7c66e3,8fc5b95f-929e-51a1-bb52-c6dbc3fcae6b,9fefc875-8c3d-736a-40ec-5719e419d3e9,f73fbf28-2958-ee42-c1a5-c4e79ce2256a,d749d31c-52ac-09c9-4a4a-3ef746f21888,fbcd866c-81cc-d963-0509-ea2057cc7fdc,51274af8-1965-c388-9829-c3d1d44b5332,00164fe3-4477-01ea-76d6-b73445438123	5.867	["INTERCHROMOSOMAL[chr20--chr13]"]	5.867	1.0	True
FZD4--TRBV6-7	16	FZD4	1595	chr11:86954801:-	TRBV6-7	12526	chr7:142488001:+	ONLY_REF_SPLICE	6e107a7a-20fe-90a9-56d6-39a5337dad4a,828de8bf-7131-64af-70b6-b3c9bfe40d2b,c0a4aefa-4cf3-9f17-1ea4-808ef8b212b5,eb74db08-2109-bb83-8c0d-e4d5dc195db7,a09f7aea-cab2-fb97-347d-92a426e4418f,b4f161c7-933c-576a-b45e-5b1a7f9583de,230cdb5a-673f-6449-2f97-223e9ff926c7,e5bb701d-8b13-6901-4133-b95110f1a619,859015e1-b5a8-8c2a-53a5-c5b6682c7703,2329f819-fbf1-fed9-765e-ff58b591c184,97636f9f-9b23-b572-f2b6-80598faad39c,a9cde503-db33-4ceb-ae0d-33f7927c21ae,a5c45f3f-7367-da99-51a3-59c444248779,26e05791-4f45-9e01-4de4-81e0aa8cae5a,c6350277-b1a2-a423-ec0c-3739eb4331a7,c71ac594-b980-800f-a120-bd8e5707e304	5.867	["INTERCHROMOSOMAL[chr11--chr7]"]	5.867	1.0	True
MPRIP--LBHD1	16	MPRIP	18302	chr17:17150233:+	LBHD1	56720	chr11:62663333:-	ONLY_REF_SPLICE	bef64f33-bf90-c4b1-e13d-de19bdd00e9b,2f7595ef-2a14-54e5-7d4f-992133a1dc2e,d0f54c26-3111-e9c1-1373-8a1ba1dbcbd9,933116d7-4050-edb3-7955-8a6026f54f96,58b2a544-8849-772e-5f77-f891e2ff0960,cb2ad18f-e2bb-82f8-91e1-6fa9c58a35a9,6776bb07-3dc2-f8ef-06c6-dca5110b65db,47864b14-80b3-620c-d2c8-9d107a948c5e,eda87921-2894-c0f1-1794-e776d9ab0890,5d159b06-1414-0754-c37c-bf713bbe7371,206fe465-795b-f09f-ac73-229b544a8cd0,b7f35319-e9b6-4091-c232-928f51cc8c6c,0bdd595d-9477-8f33-6b89-01652b9378b6,3e93ae9c-fba9-fa64-981f-29b098a8e7bb,4cffa35d-99a1-88dd-53bd-6db5a20b1ec6,c42e41ec-e966-6da9-a647-c70ee0170a3d	5.867	["INTERCHROMOSOMAL[chr17--chr11]"]	5.867	1.0	True
CHIC2--PIAS3	16	CHIC2	2775	chr4:54048955:-	PIAS3	14162	chr1:145853664:-	ONLY_REF_SPLICE	52f8974d-e3d6-829d-9db5-a6bbf1c86e72,4ed4024a-0618-f4dd-6774-2249ee6a280b,d6fe1071-1209-91dc-4127-b140b6d106cc,bbc33baa-dc32-b59e-f66c-fa2ea176ce2c,129e3b8c-3581-36fe-1825-79ca8af5061d,48c05645-d8a4-0813-fe1d-775d30f4b3ed,21c1d7e0-aa40-7ef3-b8e2-1b1bab8e78cd,0e97cf80-075e-6545-5c6a-0967b4555125,0e104023-9567-0b09-1154-42632675cf54,6b17f554-0cb5-a244-3aab-a9a67561d29e,ab834f2f-ff9a-ec4e-fc1a-4dbfbb424a05,9b32876c-f561-3218-ee48-58d70cca73a7,6a4a5083-a82e-7615-b069-76a06bb6c8e3,04c212df-1c93-9d7e-9156-0969ed9d7895,2d93f3e9-513a-e0d4-6671-d7d3266090ad,fbaa3fe0-5964-d1ad-cbe6-a1adeef15baa	5.867	["INTERCHROMOSOMAL[chr4--chr1]"]	5.867	1.0	True
CCNP--MARCHF9	16	CCNP	2539	chr19:40224722:-	MARCHF9	11471	chr12:57758563:+	ONLY_REF_SPLICE	a264a990-e574-6210-b432-28c83a847a2c,1cebfca4-a67a-b7d1-e58d-cb899fc7a7bf,1fc36e19-f44a-a6a7-d5db-8d76d44eee2f,ccdc7ec9-f2ad-1368-65d2-15b8636ef5cf,5be3e0c0-4380-f912-eb1e-002a6e35ff61,fa3a9b5d-dc88-1f0b-7e47-2dfd1483a0ee,1672c96b-e5e7-1fd3-260f-a89b860a0ed6,e4accb07-a873-5539-d076-57ced97a740a,0d7aeffd-0252-95af-5c4f-13bd0d37e3b0,445838f9-fcab-b60d-0c42-f2c751eb0510,cde98796-344e-b38d-7c22-8253ec5a732a,34ff59a4-da0c-3d90-c525-aac413430588,7371706d-b773-5f83-8d69-662429e3035d,5735c418-1a6c-ee88-8949-eced4a553012,4a4ec7f9-c805-565f-f881-bc430b68a29a,338bd4d8-52f8-8d35-79ba-2f18ddf72f4d	5.867	[]	5.867	1.0	True
