#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
PCBP1--PCBP1-AS1	2	PCBP1	2641	chr2:70106307:-	PCBP1-AS1	9666	chr2:70092825:-	INCL_NON_REF_SPLICE	f0a95af9-51a0-4854-992f-6ebfac73716c,f71deff8-5c76-4e1a-bd28-ca35dfe5f7ec	1.151	["INTRACHROMOSOMAL[chr2:0.00Mb]","NEIGHBORS_OVERLAP:+:-:[1749]"]	1.151	1.0	True
ENSG00000254721--FADD	2	ENSG00000254721	1359	chr11:70207032:-	FADD	7051	chr11:70206633:+	INCL_NON_REF_SPLICE	0a1c3fde-d36f-4688-84dc-8669747574c6,606d7af1-ebd5-4cae-bc9b-e1c85c4aa4d1	1.151	[]	1.151	1.0	True
ENSG00000229190--STAM	2	ENSG00000229190	3671	chr10:17695077:-	STAM	13100	chr10:17695077:+	INCL_NON_REF_SPLICE	5a1b34cc-fb28-4ade-970c-84b992a95a51,73f81761-c280-40c3-bb29-84527469d5ee	1.151	[]	1.151	1.0	True
POLR2K--SCFD1	1	POLR2K	1794	chr8:100151416:+	SCFD1	46738	chr14:30715924:+	ONLY_REF_SPLICE	6bb7c2e4-653f-4f7a-9d11-312a33e635ec	0.576	["INTERCHROMOSOMAL[chr8--chr14]"]	0.576	1.0	True
PRMT5-DT--PSMB5	1	PRMT5-DT	1146	chr14:22929752:+	PSMB5	9859	chr14:23033674:-	ONLY_REF_SPLICE	048b6716-2967-41d1-91c9-fbabd487730d	0.576	[]	0.576	1.0	True
PRKAR1A--NDUFA10	1	PRKAR1A	1769	chr17:68512548:+	NDUFA10	37970	chr2:239990182:-	ONLY_REF_SPLICE	5f428a9e-c51f-49a4-bdc1-e97e78458453	0.576	["INTERCHROMOSOMAL[chr17--chr2]"]	0.576	1.0	True
PRKAG1--RNH1	1	PRKAG1	7293	chr12:49005462:-	RNH1	20859	chr11:499923:-	ONLY_REF_SPLICE	715ef18f-c62f-408b-b2cb-16c6ebd0edaa	0.576	["INTERCHROMOSOMAL[chr12--chr11]"]	0.576	1.0	True
PRH1--CLEC2D	1	PRH1	1187	chr12:11171422:-	CLEC2D	23853	chr12:9687902:+	ONLY_REF_SPLICE	2f2dc58a-ea78-4ee1-8342-c9ed021d1d3c	0.576	["INTRACHROMOSOMAL[chr12:1.13Mb]"]	0.576	1.0	True
PPHLN1--TUBB4B	1	PPHLN1	11329	chr12:42355222:+	TUBB4B	35177	chr9:137242496:+	ONLY_REF_SPLICE	dbe2fef2-4360-4c71-af09-3ba1c31fe12b	0.576	["INTERCHROMOSOMAL[chr12--chr9]"]	0.576	1.0	True
PPAT--SSR1	1	PPAT	6179	chr4:56403040:-	SSR1	24147	chr6:7298823:-	ONLY_REF_SPLICE	f97ea8a0-39b4-405b-8001-a2388d39775c	0.576	["INTERCHROMOSOMAL[chr4--chr6]"]	0.576	1.0	True
POLR3K--EEF1D	1	POLR3K	1133	chr16:53476:-	EEF1D	18996	chr8:143586852:-	ONLY_REF_SPLICE	bb2e3032-5e88-4521-a017-ec6fb06563a1	0.576	["INTERCHROMOSOMAL[chr16--chr8]"]	0.576	1.0	True
PLOD3--EXOSC9	1	PLOD3	11310	chr7:101207578:-	EXOSC9	26692	chr4:121816369:+	ONLY_REF_SPLICE	e1b5f852-4982-4598-9272-9dce127b40a6	0.576	["INTERCHROMOSOMAL[chr7--chr4]"]	0.576	1.0	True
POLR2J3--C16orf95	1	POLR2J3	5774	chr7:102566997:-	C16orf95	14973	chr16:87315823:-	ONLY_REF_SPLICE	9d2e595e-63ec-4196-9a6c-713351b0eb62	0.576	["INTERCHROMOSOMAL[chr7--chr16]"]	0.576	1.0	True
POLR2J3--AP3B1	1	POLR2J3	5774	chr7:102566997:-	AP3B1	52582	chr5:78039274:-	ONLY_REF_SPLICE	d034da16-1be8-4e47-9a1c-eadf6b4f80c9	0.576	["INTERCHROMOSOMAL[chr7--chr5]"]	0.576	1.0	True
POLR1C--YIPF3	1	POLR1C	2431	chr6:43513113:+	YIPF3	21552	chr6:43512874:-	ONLY_REF_SPLICE	b4fcd3ff-02ca-4d8d-ac02-deeddefd8da1	0.576	["INTRACHROMOSOMAL[chr6:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5163]"]	0.576	1.0	True
PMM2--ENSG00000260136	1	PMM2	12406	chr16:8811178:+	ENSG00000260136	34065	chr16:23457428:+	ONLY_REF_SPLICE	6e16fd5b-6748-4ec9-b4e4-bbd8b9217eaf	0.576	[]	0.576	1.0	True
PSMA3-AS1--VCL	1	PSMA3-AS1	1180	chr14:58297955:-	VCL	23748	chr10:74043083:+	ONLY_REF_SPLICE	326dd4a7-7038-42d2-9418-f4b4afdee752	0.576	["INTERCHROMOSOMAL[chr14--chr10]"]	0.576	1.0	True
PLA2G4A--MOSMO	1	PLA2G4A	7652	chr1:186911389:+	MOSMO	32129	chr16:22085208:+	ONLY_REF_SPLICE	27dc01c7-2cc1-48d8-a560-fb00fc1ecd5d	0.576	[]	0.576	1.0	True
PIGF--ANXA4	1	PIGF	6588	chr2:46592475:-	ANXA4	23249	chr2:69806385:+	ONLY_REF_SPLICE	005710e1-4d33-4a5f-a87f-08d178308b51	0.576	["INTRACHROMOSOMAL[chr2:23.03Mb]"]	0.576	1.0	True
PRSS23--PICALM	1	PRSS23	8131	chr11:86823593:+	PICALM	25393	chr11:86031611:-	ONLY_REF_SPLICE	f4e0c607-15f3-4966-be87-8be78ad258c6	0.576	["INTRACHROMOSOMAL[chr11:0.72Mb]"]	0.576	1.0	True
RBBP6--LSM3	1	RBBP6	18323	chr16:24567505:+	LSM3	27747	chr3:14181560:+	ONLY_REF_SPLICE	1e390b61-a010-4838-aa0c-c34225acba4d	0.576	["INTERCHROMOSOMAL[chr16--chr3]"]	0.576	1.0	True
PSMA7--PARK7	1	PSMA7	5740	chr20:62138171:-	PARK7	15847	chr1:7970894:+	ONLY_REF_SPLICE	76627527-a390-456f-828a-0c69d9de3226	0.576	["INTERCHROMOSOMAL[chr20--chr1]"]	0.576	1.0	True
RBMX--ALCAM	1	RBMX	2303	chrX:136879319:-	ALCAM	34504	chr3:105552144:+	ONLY_REF_SPLICE	6a5f2567-ad51-4624-8145-e4ff52fcd0d1	0.576	["INTERCHROMOSOMAL[chrX--chr3]"]	0.576	1.0	True
RNF207--CCT3	1	RNF207	1828	chr1:6206302:+	CCT3	23370	chr1:156325089:-	ONLY_REF_SPLICE	356da4e8-bebd-47f2-ac46-fd815f0df3f6	0.576	["INTRACHROMOSOMAL[chr1:150.09Mb]"]	0.576	1.0	True
RNF19A--INSIG2	1	RNF19A	10333	chr8:100274953:-	INSIG2	27503	chr2:118107090:+	ONLY_REF_SPLICE	4e527ab0-07a6-4123-9f0c-97c2526bd563	0.576	["INTERCHROMOSOMAL[chr8--chr2]"]	0.576	1.0	True
RCOR3--KIF20B	1	RCOR3	7618	chr1:211274262:+	KIF20B	47682	chr10:89743808:+	ONLY_REF_SPLICE	5da94b76-9af9-459c-b6f3-72ec8c843089	0.576	["INTERCHROMOSOMAL[chr1--chr10]"]	0.576	1.0	True
RCC1--HCG18	1	RCC1	2920	chr1:28508905:+	HCG18	33198	chr6:30296237:-	ONLY_REF_SPLICE	edf73f8b-26b0-4e05-808c-c3d83e9dc56f	0.576	["INTERCHROMOSOMAL[chr1--chr6]"]	0.576	1.0	True
RCC1--BOLA3	1	RCC1	2920	chr1:28508905:+	BOLA3	22602	chr2:74142360:-	ONLY_REF_SPLICE	c156311b-2525-485e-91a7-ff8d1ffa17e2	0.576	["INTERCHROMOSOMAL[chr1--chr2]"]	0.576	1.0	True
RCC1--ATP5F1B	1	RCC1	2916	chr1:28508901:+	ATP5F1B	23405	chr12:56640192:-	ONLY_REF_SPLICE	4529712f-de8e-412b-816c-fc1ffd1e85b7	0.576	[]	0.576	1.0	True
RBM33-DT--FAM120AOS	1	RBM33-DT	2738	chr7:155643468:-	FAM120AOS	18743	chr9:93441373:-	ONLY_REF_SPLICE	09dcf6d3-1ac8-497e-9845-fc482bc74fa2	0.576	[]	0.576	1.0	True
PSMD11--TRIM37	1	PSMD11	6816	chr17:32464578:+	TRIM37	44611	chr17:59017424:-	ONLY_REF_SPLICE	626b5be0-d73d-40f1-b212-0073e942888b	0.576	["INTRACHROMOSOMAL[chr17:26.50Mb]"]	0.576	1.0	True
RBM25--MMS19	1	RBM25	11898	chr14:73099750:+	MMS19	46923	chr10:97461896:-	ONLY_REF_SPLICE	4bf7cecd-fb24-4b6e-a2df-f992e4647919	0.576	["INTERCHROMOSOMAL[chr14--chr10]"]	0.576	1.0	True
RBFOX2--PANK2	1	RBFOX2	5236	chr22:35840192:-	PANK2	44701	chr20:3916927:+	ONLY_REF_SPLICE	4c8f08c3-f089-4db4-8f9a-1a08e2e7fbf1	0.576	["INTERCHROMOSOMAL[chr22--chr20]"]	0.576	1.0	True
PDE10A--HMGB3	1	PDE10A	1589	chr6:165987529:-	HMGB3	90827	chrX:150985595:+	ONLY_REF_SPLICE	76a828c2-e405-42eb-a3ce-f6c6f490fbd4	0.576	["INTERCHROMOSOMAL[chr6--chrX]"]	0.576	1.0	True
RARS1--RBM39	1	RARS1	5669	chr5:168494650:+	RBM39	37513	chr20:35710420:-	ONLY_REF_SPLICE	166e7fee-1942-4eb8-a205-22f45d4634ea	0.576	[]	0.576	1.0	True
RALA--AOPEP	1	RALA	1261	chr7:39623825:+	AOPEP	36420	chr9:95005158:+	ONLY_REF_SPLICE	2a59907b-2e72-4401-a1e5-5e6bb63fe6eb	0.576	[]	0.576	1.0	True
RAD1--GRSF1	1	RAD1	3870	chr5:34914695:-	GRSF1	22372	chr4:70825431:-	ONLY_REF_SPLICE	5b766335-7a2e-487f-9359-46f7c5682074	0.576	["INTERCHROMOSOMAL[chr5--chr4]"]	0.576	1.0	True
PGAP2--NCAPH	1	PGAP2	4194	chr11:3811424:+	NCAPH	18828	chr2:96351831:+	ONLY_REF_SPLICE	f343d0f8-7b5e-40db-854c-131cb65a4fd3	0.576	["INTERCHROMOSOMAL[chr11--chr2]"]	0.576	1.0	True
OLA1--CSPP1	1	OLA1	5157	chr2:174223033:-	CSPP1	61497	chr8:67149783:+	ONLY_REF_SPLICE	4b04fd7c-72e8-4efa-b7b7-51caa41c4a59	0.576	["INTERCHROMOSOMAL[chr2--chr8]"]	0.576	1.0	True
PDE10A--AOPEP	1	PDE10A	1589	chr6:165987529:-	AOPEP	124741	chr9:95086682:+	ONLY_REF_SPLICE	e1e3eba1-fcc7-4f3b-8c93-6759ba3b6db7	0.576	[]	0.576	1.0	True
MTERF1--ENSG00000235450	1	MTERF1	2749	chr7:91876878:-	ENSG00000235450	14985	chr7:91380867:-	ONLY_REF_SPLICE	438cb919-aa18-4af6-8f69-d5708033d1eb	0.576	[]	0.576	1.0	True
MYO16-AS1--TBC1D5	1	MYO16-AS1	1029	chr13:109201455:-	TBC1D5	44443	chr3:17238419:-	ONLY_REF_SPLICE	2ed6106a-3692-473b-8f53-042f6018bfc2	0.576	["INTERCHROMOSOMAL[chr13--chr3]"]	0.576	1.0	True
MYEOV--XRCC5	1	MYEOV	1426	chr11:69294576:+	XRCC5	33526	chr2:216205188:+	ONLY_REF_SPLICE	9f86efc9-d3e1-404c-a0a3-25f0e08a060c	0.576	["INTERCHROMOSOMAL[chr11--chr2]"]	0.576	1.0	True
MTPAP--NRP1	1	MTPAP	8903	chr10:30349119:-	NRP1	31323	chr10:33256471:-	ONLY_REF_SPLICE	3570c71a-e6dd-4b5f-887b-05b1715f9b61	0.576	["INTRACHROMOSOMAL[chr10:2.80Mb]"]	0.576	1.0	True
MTHFD2--BRIX1	1	MTHFD2	11662	chr2:74208721:+	BRIX1	27118	chr5:34922217:+	ONLY_REF_SPLICE	b08cc90c-e9f6-491e-8047-5c452104d392	0.576	["INTERCHROMOSOMAL[chr2--chr5]"]	0.576	1.0	True
MTF2--DR1	1	MTF2	1297	chr1:93079531:+	DR1	22083	chr1:93353908:+	ONLY_REF_SPLICE	e0dc7a10-638a-4e0e-b4e5-d3045a8a57df	0.576	["DepMap2023","CCLE_StarF2019","INTRACHROMOSOMAL[chr1:0.21Mb]"]	0.576	1.0	True
MTF1--NASP	1	MTF1	3342	chr1:37857251:-	NASP	37891	chr1:45614096:+	ONLY_REF_SPLICE	46d58ddd-21f0-4204-aacb-bd2d8c5cb05b	0.576	["INTRACHROMOSOMAL[chr1:7.72Mb]"]	0.576	1.0	True
MRM3--CHMP4A	1	MRM3	1975	chr17:783327:+	CHMP4A	10382	chr14:24211824:-	ONLY_REF_SPLICE	b5dabc40-67e5-436d-96b2-fd29f1376cf4	0.576	[]	0.576	1.0	True
MYPN--SMAD2	1	MYPN	1096	chr10:68087992:+	SMAD2	43680	chr18:47896809:-	ONLY_REF_SPLICE	faf4f77a-37ca-4799-8a7c-6d342b09e6ca	0.576	["INTERCHROMOSOMAL[chr10--chr18]"]	0.576	1.0	True
MPV17--MGST3	1	MPV17	3903	chr2:27322448:-	MGST3	27159	chr1:165654279:+	ONLY_REF_SPLICE	ba6aa841-4019-4fd2-8587-32079f4b740d	0.576	["INTERCHROMOSOMAL[chr2--chr1]"]	0.576	1.0	True
MGST1--ENSG00000256564	1	MGST1	18133	chr12:16383604:+	ENSG00000256564	26900	chr12:16573511:+	ONLY_REF_SPLICE	0a15fb41-da72-4f96-9d7b-f5d4aa686f97	0.576	[]	0.576	1.0	True
MFSD14A--MTRES1	1	MFSD14A	10683	chr1:100078548:+	MTRES1	19905	chr6:107039749:+	ONLY_REF_SPLICE	6ef00011-52c4-45b5-a159-ccca56d5c710	0.576	[]	0.576	1.0	True
MCM3--ASPM	1	MCM3	3647	chr6:52282045:-	ASPM	51008	chr1:197086972:-	ONLY_REF_SPLICE	bfdbdc2f-1310-428f-b9d8-bc332f9c81f3	0.576	["INTERCHROMOSOMAL[chr6--chr1]"]	0.576	1.0	True
LYPLAL1--PIR	1	LYPLAL1	3432	chr1:219179426:+	PIR	22363	chrX:15407550:-	ONLY_REF_SPLICE	a4896226-1c8e-4271-82a9-08203f46482f	0.576	["INTERCHROMOSOMAL[chr1--chrX]"]	0.576	1.0	True
LYPLA1--ASH2L	1	LYPLA1	2110	chr8:54100908:-	ASH2L	34421	chr8:38143739:+	ONLY_REF_SPLICE	42f9184e-5af6-481b-b0c5-fd1b76c386ae	0.576	["INTRACHROMOSOMAL[chr8:15.90Mb]"]	0.576	1.0	True
MYO1E--RNF111	1	MYO1E	5858	chr15:59256284:-	RNF111	43409	chr15:59030804:+	ONLY_REF_SPLICE	d0f1949d-79c4-4f41-8ddf-a90b1658760e	0.576	["INTRACHROMOSOMAL[chr15:0.04Mb]","LOCAL_INVERSION:-:+:[35015]"]	0.576	1.0	True
NAA35--GKAP1	1	NAA35	6530	chr9:85962180:+	GKAP1	36028	chr9:83799328:-	ONLY_REF_SPLICE	916d8a9d-257c-4c46-b29f-f78ced654e4d	0.576	["INTRACHROMOSOMAL[chr9:2.11Mb]"]	0.576	1.0	True
PDCD11--ZC3H8	1	PDCD11	2218	chr10:103398528:+	ZC3H8	45258	chr2:112233371:-	ONLY_REF_SPLICE	585a9987-260c-421c-af7d-ed7486cd01ec	0.576	["INTERCHROMOSOMAL[chr10--chr2]"]	0.576	1.0	True
NSF--CDC27	1	NSF	7258	chr17:46630450:+	CDC27	41212	chr17:47158303:-	ONLY_REF_SPLICE	c4089fe8-f428-4e95-bf94-87ffc86c98d0	0.576	["INTRACHROMOSOMAL[chr17:0.36Mb]"]	0.576	1.0	True
PCID2--ACYP1	1	PCID2	8182	chr13:113190872:-	ACYP1	27082	chr14:75053659:-	ONLY_REF_SPLICE	a2310a0d-2fe0-4a0e-8148-b08a9dd595e2	0.576	["INTERCHROMOSOMAL[chr13--chr14]"]	0.576	1.0	True
PARD6B--CPSF1	1	PARD6B	1273	chr20:50731852:+	CPSF1	19891	chr8:144394796:-	ONLY_REF_SPLICE	7378a8d3-6daa-4230-bad1-5dcb8eb88284	0.576	["INTERCHROMOSOMAL[chr20--chr8]"]	0.576	1.0	True
PARD3--LNCSRLR	1	PARD3	30794	chr10:34269657:-	LNCSRLR	40414	chr3:146066685:-	ONLY_REF_SPLICE	69cfd955-d777-4bf1-8457-27e9dbae48dc	0.576	[]	0.576	1.0	True
RPN2--CTNNBL1	1	RPN2	3154	chr20:37184373:+	CTNNBL1	47970	chr20:37859899:+	ONLY_REF_SPLICE	36512ec9-4868-4724-b3e2-a5fe801579ce	0.576	["INTRACHROMOSOMAL[chr20:0.45Mb]"]	0.576	1.0	True
NUP42--CMC4	1	NUP42	3973	chr7:23187146:+	CMC4	17295	chrX:155064033:-	ONLY_REF_SPLICE	c38f9745-b1ad-4e1a-9b2f-10cdacb0912b	0.576	[]	0.576	1.0	True
NUDCD3--SEPTIN7	1	NUDCD3	11128	chr7:44404440:-	SEPTIN7	32959	chr7:35872666:+	ONLY_REF_SPLICE	0df89210-608c-4a86-a56f-144a297cac2a	0.576	[]	0.576	1.0	True
NRG1--GRB14	1	NRG1	17237	chr8:32722042:+	GRB14	59365	chr2:164497490:-	ONLY_REF_SPLICE	ddd7a984-c978-41ba-a9ab-316ff381cf25	0.576	["INTERCHROMOSOMAL[chr8--chr2]"]	0.576	1.0	True
NAA38--AATF	1	NAA38	2175	chr17:7883235:-	AATF	15374	chr17:36986617:+	ONLY_REF_SPLICE	39ee3cb8-ee81-4b86-8aa7-7016443282cb	0.576	["INTRACHROMOSOMAL[chr17:29.06Mb]"]	0.576	1.0	True
NRBP1--POLR2G	1	NRBP1	9004	chr2:27437360:+	POLR2G	17961	chr11:62765182:+	ONLY_REF_SPLICE	c24a3964-e5a7-4b8c-875c-095fb98ff0c6	0.576	["INTERCHROMOSOMAL[chr2--chr11]"]	0.576	1.0	True
NRAS--CSDE1	1	NRAS	2901	chr1:114713800:-	CSDE1	37816	chr1:114718745:-	ONLY_REF_SPLICE	eef43a16-b335-4056-a932-f31f99be7957	0.576	["ChimerPub","INTRACHROMOSOMAL[chr1:0.00Mb]","LOCAL_REARRANGEMENT:-:[19]"]	0.576	1.0	True
NPW--TLE1	1	NPW	1177	chr16:2010102:+	TLE1	15816	chr9:81620557:-	ONLY_REF_SPLICE	ede6fde5-4cef-4591-8e29-f13a2bd5c899	0.576	["INTERCHROMOSOMAL[chr16--chr9]"]	0.576	1.0	True
NOP56--PTGR1	1	NOP56	1801	chr20:2653393:+	PTGR1	23024	chr9:111563231:-	ONLY_REF_SPLICE	b9b7687f-66e4-454c-a32c-effad362f298	0.576	["INTERCHROMOSOMAL[chr20--chr9]"]	0.576	1.0	True
NFAT5--CYB5B	1	NFAT5	4270	chr16:69568548:+	CYB5B	47917	chr16:69459093:+	ONLY_REF_SPLICE	f23005ef-f36f-4c07-b835-394b38b02e91	0.576	["DEEPEST2019","DepMap2023","ChimerSeq","TCGA_StarF2019","CCLE_StarF2019","INTRACHROMOSOMAL[chr16:0.10Mb]","LOCAL_REARRANGEMENT:+:[98828]"]	0.576	1.0	True
NDUFA11--TKT	1	NDUFA11	1395	chr19:5903612:-	TKT	23442	chr3:53231550:-	ONLY_REF_SPLICE	95161de3-de48-4753-8d97-1afdbed8eb18	0.576	["INTERCHROMOSOMAL[chr19--chr3]"]	0.576	1.0	True
RPL17--ANP32E	1	RPL17	3055	chr18:49490454:-	ANP32E	12947	chr1:150229144:-	ONLY_REF_SPLICE	6d4d21ef-f6d6-4ab9-9068-df2d1fc73185	0.576	["INTERCHROMOSOMAL[chr18--chr1]"]	0.576	1.0	True
SLC23A2--AP3S2	1	SLC23A2	3344	chr20:4970793:-	AP3S2	30528	chr15:89889140:-	ONLY_REF_SPLICE	7c0c59fb-42d9-4c69-b10d-2d9ee01c24b3	0.576	["INTERCHROMOSOMAL[chr20--chr15]"]	0.576	1.0	True
RPS18--VPS52	1	RPS18	1652	chr6:33272726:+	VPS52	13335	chr6:33264900:-	ONLY_REF_SPLICE	828e8dfc-70b4-4612-9305-8e3d83f2cf3f	0.576	["DepMap2023","CCLE_StarF2019","INTRACHROMOSOMAL[chr6:0.00Mb]","NEIGHBORS_OVERLAP:+:-:[37]"]	0.576	1.0	True
RRN3--SPATA5L1	1	RRN3	10919	chr16:15074723:-	SPATA5L1	34337	chr15:45421043:+	ONLY_REF_SPLICE	23245d83-e451-417e-b9ea-92ccbc38896b	0.576	["INTERCHROMOSOMAL[chr16--chr15]"]	0.576	1.0	True
USP47--PRMT3	1	USP47	1802	chr11:11842224:+	PRMT3	52140	chr11:20407911:+	ONLY_REF_SPLICE	f081a202-697b-4822-b460-230aad3a7bd2	0.576	["INTRACHROMOSOMAL[chr11:8.43Mb]"]	0.576	1.0	True
USP36--TM4SF1	1	USP36	3308	chr17:78838587:-	TM4SF1	33561	chr3:149375769:-	ONLY_REF_SPLICE	eb1ffa48-0e76-4f22-b919-c302b6ed7cae	0.576	["INTERCHROMOSOMAL[chr17--chr3]"]	0.576	1.0	True
USP33--RPL5	1	USP33	6666	chr1:77739265:-	RPL5	37912	chr1:92840551:+	ONLY_REF_SPLICE	05912fb1-5b22-409f-8b09-1a4c2d8943c8	0.576	["INTRACHROMOSOMAL[chr1:15.07Mb]"]	0.576	1.0	True
UGDH-AS1--SMIM14	1	UGDH-AS1	1619	chr4:39528338:+	SMIM14	14368	chr4:39605180:-	ONLY_REF_SPLICE	0622de67-15a6-4eb0-a502-889c6edf53a9	0.576	["INTRACHROMOSOMAL[chr4:0.05Mb]","NEIGHBORS_OVERLAP:+:-:[48377]"]	0.576	1.0	True
UBE2N--NUDT4	1	UBE2N	1093	chr12:93441855:-	NUDT4	16545	chr12:93394609:+	ONLY_REF_SPLICE	1a901d51-4646-4819-9bd5-6655cdead861	0.576	["INTRACHROMOSOMAL[chr12:0.00Mb]","NEIGHBORS_OVERLAP:-:+:[2473]"]	0.576	1.0	True
UBE2G2--UACA	1	UBE2G2	7331	chr21:44777299:-	UACA	42878	chr15:70660216:-	ONLY_REF_SPLICE	a0eb7bf0-ffee-41f7-8f2c-2ba05ce4dbef	0.576	["INTERCHROMOSOMAL[chr21--chr15]"]	0.576	1.0	True
UBAP2L--TPM3	1	UBAP2L	5539	chr1:154228725:+	TPM3	56102	chr1:154157721:-	ONLY_REF_SPLICE	64b9108b-31d5-44e4-aa5a-f02efe02a6ba	0.576	["INTRACHROMOSOMAL[chr1:0.03Mb]","LOCAL_INVERSION:+:-:[25531]"]	0.576	1.0	True
