sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
A549_ONT_cDNA_Q10,STX18-AS1:MSX1,chr4,4649542,+,chr4,4862701,+,213.162,0,1,FALSE,TRUE,FALSE,64a9cbaa-ac5c-4ba2-928f-76b75fce4173,802,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MYO1E:RNF111,chr15,59256284,-,chr15,59030804,+,225.481,0,1,FALSE,TRUE,TRUE,d0f1949d-79c4-4f41-8ddf-a90b1658760e,1543,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,YWHAZ:ZNF706,chr8,100953269,-,chr8,101201743,-,248.471,0,1,FALSE,TRUE,TRUE,85be9d9c-4050-43f0-ac59-7fed1febf064,222,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MTF2:DR1,chr1,93079531,+,chr1,93353908,+,274.38,0,1,FALSE,TRUE,FALSE,e0dc7a10-638a-4e0e-b4e5-d3045a8a57df,332,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MIR4435-2HG:ANAPC1,chr2,111494885,-,chr2,111777057,-,282.168,0,1,FALSE,TRUE,TRUE,2e0fc44d-7d9c-40ae-b179-24bc36d44105,708,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,LINC03051:LINC02024,chr3,117997182,-,chr3,117678980,-,318.207,0,1,FALSE,TRUE,FALSE,7493f6dc-ca3a-4479-92cd-79b177fa716f,347,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TIGAR:ENSG00000255639,chr12,4331317,+,chr12,4654292,+,322.978,0,1,TRUE,TRUE,FALSE,389347f8-9399-4ac9-be0f-4783411df2f6,174,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,CCT4:XPO1,chr2,61885020,-,chr2,61493053,-,391.969,0,1,TRUE,TRUE,FALSE,3e204ae9-6b02-4086-94f0-f4c3e71aa15a,1587,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,BOLA3:TPRKB,chr2,74145189,-,chr2,73732285,-,412.912,0,1,FALSE,TRUE,FALSE,34100634-7471-4402-8e9a-60a0f64ff98d,283,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,G2E3:AP4S1,chr14,30581116,+,chr14,31066126,+,485.012,0,1,FALSE,TRUE,FALSE,28066e1c-4f5a-4bde-9b24-e6c9191500fb,223,PotentialTransSplicing,Yes
A549_ONT_cDNA_Q10,ARL15:NDUFS4,chr5,54171784,-,chr5,53658551,+,513.233,0,1,FALSE,TRUE,TRUE,1a7136a9-894d-4a96-ae0f-48eaf665048c,393,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,RPN2:CTNNBL1,chr20,37184373,+,chr20,37859899,+,675.527,0,1,TRUE,TRUE,FALSE,36512ec9-4868-4724-b3e2-a5fe801579ce,463,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PRSS23:PICALM,chr11,86823593,+,chr11,86031611,-,791.981,0,1,FALSE,TRUE,TRUE,f4e0c607-15f3-4966-be87-8be78ad258c6,405,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,EIF3E:NUDCD1,chr8,108248613,-,chr8,109245481,-,996.866,0,1,TRUE,TRUE,TRUE,f71f3744-5913-4122-ae57-e531d5d9a1d1,163,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,CNIH1:KTN1,chr14,54436369,-,chr14,55612019,+,1175.651,0,1,TRUE,TRUE,TRUE,25014419-20bc-4ed4-a665-75cb89580c71,255,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,VWDE:PHF14,chr7,12403659,-,chr7,11169416,+,1234.245,0,1,FALSE,TRUE,TRUE,5148f656-e723-4a2d-8fb8-74f3acc6e158,290,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000282381:ENSG00000291136,chr7,65269538,+,chr7,66554837,-,1285.301,0,1,FALSE,TRUE,TRUE,637d4739-d347-4f59-8f74-d8e4a435add9,202,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,HNRNPA2B1:TAX1BP1,chr7,26200572,-,chr7,27827738,+,1627.166,0,1,TRUE,TRUE,TRUE,fd6e58e0-c11b-462e-a177-ce654e18483d,320,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ACACA:PLXDC1,chr17,37330173,-,chr17,39079164,-,1748.987,0,1,TRUE,TRUE,TRUE,9793a5dd-ed05-4651-8a05-6fd101522184,443,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ACACA:PLXDC1,chr17,37330173,-,chr17,39087702,-,1757.526,0,1,FALSE,TRUE,TRUE,447bbce0-f6d7-42c4-8569-99343d5a5e9f,1426,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ZNF148:MGLL,chr3,125375102,-,chr3,127722566,-,2347.462,0,1,FALSE,TRUE,TRUE,76a12d08-1bb0-4077-a79c-effcd499a157,228,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MTPAP:NRP1,chr10,30349119,-,chr10,33256471,-,2907.35,0,1,TRUE,TRUE,TRUE,3570c71a-e6dd-4b5f-887b-05b1715f9b61,301,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,DPY19L4:LAPTM4B,chr8,94739790,+,chr8,97851397,+,3111.61,0,1,FALSE,TRUE,FALSE,a5091b4b-826a-47e9-aa66-29672ce519f4,773,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TRIT1:THRAP3,chr1,39883318,-,chr1,36282533,+,3600.786,0,1,TRUE,TRUE,TRUE,644bfcf3-8646-4f39-882f-9666ceadc698,287,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,INTS1:ZDHHC4,chr7,1502901,-,chr7,6581607,+,5078.703,0,1,FALSE,TRUE,TRUE,7fe17c8b-75c7-425c-ba59-4693ed3bb10c,581,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,FMN2:PCNX2,chr1,240211235,+,chr1,233065661,-,7145.575,0,1,FALSE,TRUE,TRUE,f1ea514a-9ac4-40e2-991a-2852fe64c82e,433,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,FBXO36:FARSB,chr2,229922609,+,chr2,222600083,-,7322.523,0,1,FALSE,TRUE,TRUE,d1b666c1-85a0-4020-ade1-a2f4318efc4e,188,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MTF1:NASP,chr1,37857251,-,chr1,45614096,+,7756.844,0,1,TRUE,TRUE,TRUE,46d58ddd-21f0-4204-aacb-bd2d8c5cb05b,597,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000144785:XPOT,chr12,56314851,-,chr12,64430049,+,8115.198,0,1,TRUE,TRUE,TRUE,010b661a-d261-4606-8c6c-0c3f7e6754d6,521,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,USP47:PRMT3,chr11,11842224,+,chr11,20407911,+,8565.694,0,1,TRUE,TRUE,FALSE,f081a202-697b-4822-b460-230aad3a7bd2,336,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PMM2:ENSG00000260136,chr16,8811178,+,chr16,23457428,+,14646.255,0,1,FALSE,TRUE,FALSE,6e16fd5b-6748-4ec9-b4e4-bbd8b9217eaf,254,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,USP33:RPL5,chr1,77739265,-,chr1,92840551,+,15101.284,0,1,TRUE,TRUE,TRUE,05912fb1-5b22-409f-8b09-1a4c2d8943c8,323,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ATR:IFT80,chr3,142566121,-,chr3,160381718,-,17815.588,0,1,FALSE,TRUE,TRUE,fd2dddb0-782d-479e-bf19-771f1b043b06,438,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SEC11A:RPS27L,chr15,84716025,-,chr15,63155731,-,21560.3,0,1,FALSE,TRUE,FALSE,26230642-de92-405c-9dc4-23f5a8b143d4,420,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PIGF:ANXA4,chr2,46592475,-,chr2,69806385,+,23213.9,0,1,TRUE,TRUE,TRUE,005710e1-4d33-4a5f-a87f-08d178308b51,473,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PSMD11:TRIM37,chr17,32464578,+,chr17,59017424,-,26552.847,0,1,TRUE,TRUE,TRUE,626b5be0-d73d-40f1-b212-0073e942888b,580,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,NAA38:AATF,chr17,7883235,-,chr17,36986617,+,29103.376,0,1,FALSE,TRUE,TRUE,39ee3cb8-ee81-4b86-8aa7-7016443282cb,1088,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SNX14:ZUP1,chr6,85593579,-,chr6,116660846,-,31067.264,0,1,FALSE,TRUE,TRUE,bbf54521-9639-4bab-893e-96b2f8b233e1,1459,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,CALCOCO2:EIF4A3,chr17,48841887,+,chr17,80140140,-,31298.251,0,1,TRUE,TRUE,TRUE,c3724b8b-cc18-4dae-bdf5-a1d27002205f,1197,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,AK6:VDAC1,chr5,69369657,-,chr5,133976021,-,64606.362,0,1,FALSE,TRUE,TRUE,0c72a9e3-ac7d-42f4-b2b0-37a21201beec,1224,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,STRN:ARPC2,chr2,36916078,-,chr2,218228738,+,181312.66,0,1,TRUE,TRUE,TRUE,bb72e803-c025-4d5a-9751-c3625fa82553,516,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PDCD11:ZC3H8,chr10,103398528,+,chr2,112233371,-,Inf,0,1,TRUE,TRUE,TRUE,585a9987-260c-421c-af7d-ed7486cd01ec,284,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,GLRX3:CARS1,chr10,130180321,+,chr11,3020332,-,Inf,0,1,FALSE,TRUE,TRUE,88ae8398-ba7a-4898-a2e5-141cf32a2170,1250,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PARD3:LNCSRLR,chr10,34269657,-,chr3,146066685,-,Inf,0,1,FALSE,TRUE,TRUE,69cfd955-d777-4bf1-8457-27e9dbae48dc,243,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,AKR1C2:TGIF1,chr10,5003752,-,chr18,3456354,+,Inf,0,1,TRUE,TRUE,TRUE,50150e61-12f7-4b0f-8012-51577f0540c1,176,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SUPV3L1:TMEM126B,chr10,69191766,+,chr11,85635667,+,Inf,0,1,TRUE,TRUE,TRUE,f542b7ee-9fad-458b-9af9-d085dce7e0db,648,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,DSCAML1:NECTIN3,chr11,117776791,-,chr3,111144899,+,Inf,0,1,TRUE,TRUE,TRUE,81eb456c-615e-4d32-bcac-628056363b14,676,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ACP2:NVL,chr11,47245682,-,chr1,224268133,-,Inf,0,1,TRUE,TRUE,TRUE,d4306887-bfb3-4e80-a213-d774ea543e97,580,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000288880:SNAPC5,chr1,150629993,+,chr15,66495419,-,Inf,0,1,FALSE,TRUE,TRUE,85e6ce91-f9d2-4256-8af1-9ea6bc1a0321,556,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MYEOV:XRCC5,chr11,69294576,+,chr2,216205188,+,Inf,0,1,FALSE,TRUE,TRUE,9f86efc9-d3e1-404c-a0a3-25f0e08a060c,473,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ARAP1:TBC1D22A,chr11,72732515,-,chr22,47111508,+,Inf,0,1,FALSE,TRUE,TRUE,1f11e50a-a843-40b3-bdd4-03454ee57ac3,750,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,RPS3:MRPS22,chr11,75400777,+,chr3,139351031,+,Inf,0,1,TRUE,TRUE,TRUE,c7af684c-608c-497b-9499-f1d6189f697d,203,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TAF1D:PHF14,chr11,93737064,-,chr7,11111350,+,Inf,0,1,TRUE,TRUE,TRUE,7d06b3e4-9507-4864-8626-7b3deb656c05,937,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,RCOR3:KIF20B,chr1,211274262,+,chr10,89743808,+,Inf,0,1,TRUE,TRUE,TRUE,5da94b76-9af9-459c-b6f3-72ec8c843089,561,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SLCO1B3-SLCO1B7:CCT5,chr12,20858571,+,chr5,10258111,+,Inf,0,1,TRUE,TRUE,TRUE,dba516fc-52e0-460c-97c5-ebc842fda164,1439,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,C2CD5:ATP5F1C,chr12,22523426,-,chr10,7806974,+,Inf,0,1,TRUE,TRUE,TRUE,0e35e464-f8e6-4951-bf03-d270e257126b,257,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,GALNT2:MPHOSPH6,chr1,230203290,+,chr16,82151514,-,Inf,0,1,TRUE,TRUE,TRUE,791c69b3-d389-4eea-93eb-f4fc6470e7c3,826,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SPRTN:TXN,chr1,231339868,+,chr9,110251462,-,Inf,0,1,TRUE,TRUE,TRUE,37ef066c-f985-46d0-9cf6-ff76767da90e,206,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PPHLN1:TUBB4B,chr12,42355222,+,chr9,137242496,+,Inf,0,1,FALSE,TRUE,TRUE,dbe2fef2-4360-4c71-af09-3ba1c31fe12b,479,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MYL6:RPL23,chr12,56159622,+,chr17,38852732,-,Inf,0,1,TRUE,TRUE,TRUE,2ca6d709-49d0-43cd-b3be-570e28085577,438,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000144785:PDXDC1,chr12,56314851,-,chr16,15008779,+,Inf,0,1,TRUE,TRUE,TRUE,fe39bcec-182e-422b-bacb-4f45e84761b5,1353,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TBK1:NAA15,chr12,64490119,+,chr4,139393591,+,Inf,0,1,TRUE,TRUE,TRUE,61149aba-ccb1-4b37-8aa8-e3023f0134c4,1721,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,CPSF6:ANAPC10,chr12,69262562,+,chr4,144995603,-,Inf,0,1,FALSE,TRUE,TRUE,c3669a33-19de-4d46-8f32-d632e64e19c4,504,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,CPSF6:ASPH,chr12,69262562,+,chr8,61684188,-,Inf,0,1,FALSE,TRUE,TRUE,a4f1304c-f3ed-4fe1-b8ef-888271a196f7,577,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,FAM66C:RALGAPA2,chr12,8188535,+,chr20,20546832,-,Inf,0,1,FALSE,TRUE,TRUE,b97d6188-a54f-46be-89d1-9172ea58c803,218,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PHACTR4:EIF2A,chr1,28407463,+,chr3,150581618,+,Inf,0,1,FALSE,TRUE,TRUE,36cb25a3-b719-47e9-82d6-980be99249da,539,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,RCC1:ATP5F1B,chr1,28508901,+,chr12,56640192,-,Inf,0,1,FALSE,TRUE,TRUE,4529712f-de8e-412b-816c-fc1ffd1e85b7,748,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SNRPF:LINC01909,chr12,95859076,+,chr18,70348972,+,Inf,0,1,FALSE,TRUE,TRUE,b23af86b-5d78-4d1d-9b38-231b8d7b0880,175,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,HNRNPC:ECHDC1,chr14,21269298,-,chr6,127331030,-,Inf,0,1,FALSE,TRUE,TRUE,07ca018a-40f3-454a-a85d-767fb3bf2f1d,1834,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,NUMB:RPL37A,chr14,73323130,-,chr2,216499270,+,Inf,0,1,TRUE,TRUE,TRUE,ed73e063-c856-4985-885f-51e56f986412,527,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,GALK2:ZEB1,chr15,49292537,+,chr10,31461037,+,Inf,0,1,TRUE,TRUE,TRUE,5210073d-24c2-4329-9b10-ab4d736c2eed,1676,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TMOD3:CIPC,chr15,51902036,+,chr14,77109812,+,Inf,0,1,TRUE,TRUE,TRUE,2498c9f4-d593-43b5-be21-e16fadd41fd6,1139,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ANXA2:SAT1,chr15,60364429,-,chrX,23785328,+,Inf,0,1,FALSE,TRUE,TRUE,f494e947-a175-4e62-8f2b-e1f66f59bdbb,757,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,DIS3L:MTX2,chr15,66295141,+,chr2,176296860,+,Inf,0,1,FALSE,TRUE,TRUE,72f24979-e09f-40c2-a709-b0c593d093ca,369,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,WDR73:BCAP31,chr15,84647890,-,chrX,153715689,-,Inf,0,1,TRUE,TRUE,TRUE,c60674ef-be6d-4c2e-a1c3-db1656786067,447,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,RRN3:SPATA5L1,chr16,15074723,-,chr15,45421043,+,Inf,0,1,FALSE,TRUE,TRUE,23245d83-e451-417e-b9ea-92ccbc38896b,1179,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TMEM219:MTFR2,chr16,29971578,+,chr6,136231388,-,Inf,0,1,FALSE,TRUE,TRUE,eaadbf1a-1cf2-4652-afe3-6cb55c59e6af,889,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000187185:CHD6,chr16,57798632,+,chr20,41457428,-,Inf,0,1,FALSE,TRUE,TRUE,98989561-8129-4936-80f7-9258217744ec,440,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SPATA33:PNPT1,chr16,89658209,+,chr2,55662026,-,Inf,0,1,FALSE,TRUE,TRUE,7becdc7e-53c4-495f-8050-e1f80406c9ae,211,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ALDH3A2:AOPEP,chr17,19652632,+,chr9,95086682,+,Inf,0,1,FALSE,TRUE,TRUE,8b61f5b6-ae6d-4a94-b3ea-f1499e8f6bcb,545,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TMEM11-DT:AGFG1,chr17,21214450,+,chr2,227551959,+,Inf,0,1,FALSE,TRUE,TRUE,ed2d4340-2fc8-42cc-8977-7f34e9f8f98f,1206,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000266313:POLR3C,chr17,27334377,+,chr1,145840922,+,Inf,0,1,FALSE,TRUE,TRUE,8f411ffa-2ac5-4b19-8625-5ff212980fe8,387,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,FKBP10:NPIPA1,chr17,41818527,+,chr16,14950050,+,Inf,0,1,FALSE,TRUE,TRUE,f811bebc-cec8-49c7-8dac-4ced654231fe,563,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,BRCA1:GOLT1B,chr17,43170126,-,chr12,21506885,+,Inf,0,1,FALSE,TRUE,TRUE,81f3b3c2-3581-461f-b7b3-3aa897d4a6ea,977,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,PRKAR1A:NDUFA10,chr17,68512548,+,chr2,239990182,-,Inf,0,1,FALSE,TRUE,TRUE,5f428a9e-c51f-49a4-bdc1-e97e78458453,633,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,NAT9:RPS16,chr17,74775622,-,chr19,39433761,-,Inf,0,1,FALSE,TRUE,TRUE,8204332f-def5-4364-a53b-c03431488e05,432,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,USP36:TM4SF1,chr17,78838587,-,chr3,149375769,-,Inf,0,1,FALSE,TRUE,TRUE,eb1ffa48-0e76-4f22-b919-c302b6ed7cae,348,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,RPL26:S100A6,chr17,8377523,-,chr1,153534830,-,Inf,0,1,FALSE,TRUE,TRUE,58b4d25c-6aa5-489f-aca3-7ca38755af4a,563,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,MBD1:RACK1,chr18,50279883,-,chr5,181241639,-,Inf,0,1,TRUE,TRUE,TRUE,a8200d00-53b7-4dd0-b75a-b9cf2d418777,809,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,LINC02582:PNISR,chr18,73332581,+,chr6,99402710,-,Inf,0,1,FALSE,TRUE,TRUE,4b7abb0a-9d95-4f80-b543-495001c4db5c,209,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,C19orf25:KANSL2,chr19,1478774,-,chr12,48655060,-,Inf,0,1,FALSE,TRUE,TRUE,50f5fd8f-4255-411a-bb85-81f0af2f3615,205,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ZNF43:LINC02203,chr19,21843145,-,chr15,21595606,+,Inf,0,1,FALSE,TRUE,TRUE,0183e972-4a98-42b7-a2a1-c4c75f340805,551,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,GLMN:STRAP,chr1,92297961,-,chr12,15890597,+,Inf,0,1,TRUE,TRUE,TRUE,86aad392-0be7-4593-9232-27680de296ba,185,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,UBA2:RNF121,chr19,34428570,+,chr11,71994719,+,Inf,0,1,TRUE,TRUE,TRUE,f7aa5144-a29a-4ba0-8d05-427e82936f9b,239,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000267698:LRRFIP2,chr19,36019384,+,chr3,37055165,-,Inf,0,1,FALSE,TRUE,TRUE,570caa03-4ff3-4f52-b6c6-a0ae58ec1543,522,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ENSG00000267698:AGO2,chr19,36019384,+,chr8,140585311,-,Inf,0,1,FALSE,TRUE,TRUE,d79748c5-2641-4fee-b4e8-8ca62f11bca3,452,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ZNF875:GARS1,chr19,37318186,+,chr7,30628560,+,Inf,0,1,FALSE,TRUE,TRUE,dfa56718-c446-4b37-be90-1457dd86085a,336,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,FBXO17:ATP5MF-PTCD1,chr19,38975586,-,chr7,99460193,-,Inf,0,1,FALSE,TRUE,TRUE,a9687833-f811-473c-a47e-cb8cbf4e07cb,469,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TIMM50:PRPSAP1,chr19,39482916,+,chr17,76328862,-,Inf,0,1,FALSE,TRUE,TRUE,7f58d5b9-2b45-44ac-a60b-564bc66745e5,517,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,ZNF160:NECTIN3,chr19,53103265,-,chr3,111144899,+,Inf,0,1,FALSE,TRUE,TRUE,a1770ed6-34e2-4237-b734-29f8ae2a4a96,1382,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,TFPT:UBAC2,chr19,54114442,-,chr13,99318022,+,Inf,0,1,TRUE,TRUE,TRUE,be8cf12c-9b54-49cf-9ef6-531a85f2f551,403,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,RPL28:CDK2AP1,chr19,55386693,+,chr12,123267282,-,Inf,0,1,FALSE,TRUE,TRUE,0fd0b619-a5d2-46d5-a97a-20cf89cad48c,315,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,NOP56:PTGR1,chr20,2653393,+,chr9,111563231,-,Inf,0,1,FALSE,TRUE,TRUE,b9b7687f-66e4-454c-a32c-effad362f298,345,PotentialTransSplicing,-
A549_ONT_cDNA_Q10,SLC23A2:AP3S2,chr20,4970793,-,chr15,89889140,-,Inf,0,1,FALSE,TRUE,TRUE,7c0c59fb-42d9-4c69-b10d-2d9ee01c24b3,1774,PotentialTransSplicing,-
