sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
H9_ONT_cDNA_Q10,VWDE:PHF14,chr7,12403659,-,chr7,10982372,+,1421.29,0,3,TRUE,TRUE,TRUE,bbb67c0b-c34e-48f9-9b9c-820901655485,248,HighConfidence,-
H9_ONT_cDNA_Q10,FBXO42:SFPQ,chr1,16352255,-,chr1,35178036,-,18825.777,0,3,FALSE,TRUE,TRUE,4f30d17f-1419-4654-84df-9ed727cb6ef9,336,HighConfidence,-
H9_ONT_cDNA_Q10,FKBP2:MIR302CHG,chr11,64243497,+,chr4,112647467,-,Inf,0,3,FALSE,TRUE,TRUE,31335790-d367-4879-8390-8a0d627d12e7,444,HighConfidence,-
H9_ONT_cDNA_Q10,SF1:GNAS,chr11,64776498,-,chr20,58895612,+,Inf,0,3,FALSE,TRUE,TRUE,07bbb96e-8a46-4946-b2f5-a73c0ab077e1,326,HighConfidence,-
H9_ONT_cDNA_Q10,TRAF5:ATRX,chr1,211365468,+,chrX,77633712,-,Inf,0,3,TRUE,TRUE,TRUE,04760d0b-0ff6-4df9-9d23-c26eb2f7738d,979,HighConfidence,-
H9_ONT_cDNA_Q10,ZNF519:GNAS,chr18,14124350,-,chr20,58895612,+,Inf,0,3,FALSE,TRUE,TRUE,7f5e8797-b75e-4a39-b25d-bae8e6f4e68f,387,HighConfidence,-
H9_ONT_cDNA_Q10,ATG4B:MIR302CHG,chr2,241651335,+,chr4,112647467,-,Inf,0,3,FALSE,TRUE,TRUE,43c3c7ca-d994-491c-8866-4e7bb70785f0,303,HighConfidence,-
H9_ONT_cDNA_Q10,MIR302CHG:PANK2,chr4,112648654,-,chr20,3918671,+,Inf,0,3,FALSE,TRUE,TRUE,122f8304-61a4-4a45-af08-bf48a6b110cc,194,HighConfidence,-
H9_ONT_cDNA_Q10,LINC01618:SNX5,chr4,52712959,+,chr20,17961326,-,Inf,0,3,FALSE,TRUE,TRUE,1db6d4e1-f5e2-4629-aa4e-f5c8cfda0a93,2233,HighConfidence,-
H9_ONT_cDNA_Q10,RBMX:CPSF2,chrX,136875086,-,chr14,92135367,+,Inf,0,3,TRUE,TRUE,TRUE,9324d1d9-4dfc-4365-af07-c4f01f6fba9c,308,HighConfidence,-
H9_ONT_cDNA_Q10,DNAJC11:TRIM24,chr1,6667709,-,chr7,138519189,+,Inf,0,3,FALSE,TRUE,TRUE,340e0264-12a8-424f-99aa-d82d5d9ac4c8,3144,HighConfidence,-
H9_ONT_cDNA_Q10,ZRANB2:MIR302CHG,chr1,71069276,-,chr4,112647467,-,Inf,0,3,FALSE,TRUE,TRUE,c4eb253a-2c6c-4760-bd12-9d70ddaecfa8,424,HighConfidence,-
H9_ONT_cDNA_Q10,LINC01618:SEPHS1,chr4,52712959,+,chr10,13345028,-,Inf,0,3,FALSE,TRUE,TRUE,0ba4f94f-f0c5-47a7-8e40-83fd283b7250,269,HighConfidence,-
H9_ONT_cDNA_Q10,LINGO2:KIAA0319L,chr9,28947818,-,chr1,35435081,-,Inf,0,3,FALSE,TRUE,TRUE,3c9b96c2-21e1-49d3-a5ba-2fbaf5e8110d,316,HighConfidence,-
H9_ONT_cDNA_Q10,PGD:DMKN,chr1,10418925,+,chr19,35503447,-,Inf,0,3,TRUE,TRUE,TRUE,c3c6ebb1-ffcc-4ee9-850a-9d20e7e158d1,265,HighConfidence,-
H9_ONT_cDNA_Q10,DLEU2:MIR302CHG,chr13,50049584,-,chr4,112647467,-,Inf,0,3,FALSE,TRUE,TRUE,d3302e42-1a9a-4e9b-bed9-bfd72d956da0,397,HighConfidence,-
H9_ONT_cDNA_Q10,ENSG00000269842:MIR302CHG,chr19,53670711,+,chr4,112647467,-,Inf,0,3,FALSE,TRUE,TRUE,266e5745-ea6f-4fd0-9617-5072100f9b21,258,HighConfidence,-
H9_ONT_cDNA_Q10,CHD2:CHASERR,chr15,92901299,+,chr15,92885515,+,15.779,0,2,FALSE,TRUE,TRUE,f73b6360-9203-496b-b73f-2cca1fa7a1dc,722,HighConfidence,-
H9_ONT_cDNA_Q10,PDCD11:TAF5,chr10,103398528,+,chr10,103378235,+,20.29,0,2,FALSE,TRUE,TRUE,40af9394-6f0f-4301-8dc9-380b9abac614,507,HighConfidence,-
H9_ONT_cDNA_Q10,SKA3:SAP18,chr13,21176375,-,chr13,21146805,+,29.571,0,2,FALSE,TRUE,TRUE,296926e7-06a7-43e9-a13d-0b58de3817dc,260,HighConfidence,-
H9_ONT_cDNA_Q10,OIP5-AS1:OIP5,chr15,41286100,+,chr15,41319780,-,33.684,0,2,FALSE,TRUE,TRUE,4af96b9a-d762-4813-902a-ab2223b7f5f7,426,HighConfidence,-
H9_ONT_cDNA_Q10,TARDBP:SRM,chr1,11020599,+,chr1,11056757,-,36.159,0,2,TRUE,TRUE,TRUE,35ad2d51-a61a-4cd3-9c9b-1e935064d791,886,HighConfidence,-
H9_ONT_cDNA_Q10,MED29:RPS16,chr19,39393637,+,chr19,39433761,-,40.123,0,2,TRUE,TRUE,TRUE,4897a23b-05af-4de0-8496-01e8479be5e0,478,HighConfidence,-
H9_ONT_cDNA_Q10,TIA1:SNRPG,chr2,70248405,-,chr2,70289372,-,40.963,0,2,TRUE,TRUE,TRUE,644c96d8-4cb9-4231-9f29-a5fe592e7196,442,HighConfidence,Yes
H9_ONT_cDNA_Q10,UBQLN1:GKAP1,chr9,83707500,-,chr9,83753359,-,45.855,0,2,TRUE,TRUE,TRUE,020b7caa-140a-457c-88d1-c202c7df0b35,809,HighConfidence,Yes
H9_ONT_cDNA_Q10,NOP58:SUMO1,chr2,202265986,+,chr2,202220106,-,45.88,0,2,TRUE,TRUE,TRUE,48d80736-1bf2-47e7-8105-3e6c1a942841,1059,HighConfidence,-
H9_ONT_cDNA_Q10,MANBA:UBE2D3,chr4,102760718,-,chr4,102809855,-,49.132,0,2,TRUE,TRUE,TRUE,cd09724b-3b9f-4870-9918-8139254f0133,3526,HighConfidence,-
H9_ONT_cDNA_Q10,SCARB1:UBC,chr12,124863595,-,chr12,124913774,-,50.175,0,2,TRUE,TRUE,TRUE,11c11c7f-30a3-48a3-a13f-1c250f32652d,2228,HighConfidence,-
H9_ONT_cDNA_Q10,RB1:ITM2B,chr13,48307406,+,chr13,48253808,+,53.595,0,2,TRUE,TRUE,TRUE,b5d3deb4-ee0f-4f46-9a8b-867920bcec27,513,HighConfidence,Yes
H9_ONT_cDNA_Q10,GRTP1:LAMP1,chr13,113363762,-,chr13,113306485,+,57.277,0,2,TRUE,TRUE,TRUE,026642ac-8f55-4f1c-bc12-b83dc7ffeefd,2256,HighConfidence,-
H9_ONT_cDNA_Q10,METAP2:USP44,chr12,95474330,+,chr12,95534326,-,59.997,0,2,FALSE,TRUE,TRUE,80e57c65-3bc3-4871-9641-15f9597766cb,732,HighConfidence,-
H9_ONT_cDNA_Q10,DNAJC24:IMMP1L,chr11,31370859,+,chr11,31433570,-,62.714,0,2,TRUE,TRUE,TRUE,79add94c-54be-4c5e-8f72-0c5c5e9fc299,299,HighConfidence,-
H9_ONT_cDNA_Q10,DEGS1:NVL,chr1,224183418,+,chr1,224250318,-,66.9,0,2,TRUE,TRUE,TRUE,304ab566-98a5-48e9-8841-28ccff75ce84,767,HighConfidence,-
H9_ONT_cDNA_Q10,VSNL1:SMC6,chr2,17592236,+,chr2,17670575,-,78.338,0,2,TRUE,TRUE,TRUE,04c3a58a-69d5-417f-8a3d-1f95f1685101,576,HighConfidence,-
H9_ONT_cDNA_Q10,SELENOV:RPS16,chr19,39516021,+,chr19,39433761,-,82.258,0,2,FALSE,TRUE,TRUE,76c8c885-1dec-40db-ae5b-012f4473e5d9,694,HighConfidence,-
H9_ONT_cDNA_Q10,HINFP:HYOU1,chr11,119130954,+,chr11,119045831,-,85.119,0,2,FALSE,TRUE,TRUE,2ed87a9d-8c3c-4993-8112-c8b66817bc9e,540,HighConfidence,-
H9_ONT_cDNA_Q10,IREB2:CRABP1,chr15,78439881,+,chr15,78347927,+,91.942,0,2,FALSE,TRUE,TRUE,5da2fa55-1b1c-4cd4-83c0-bd8be9d3ac71,413,HighConfidence,-
H9_ONT_cDNA_Q10,ANO7:PASK,chr2,241218381,+,chr2,241115413,-,102.967,0,2,FALSE,TRUE,TRUE,153b6eb5-4876-4b3a-94cf-a5a7c5894da7,238,HighConfidence,-
H9_ONT_cDNA_Q10,PFKFB3:RBM17,chr10,6203336,+,chr10,6097048,+,106.286,0,2,FALSE,TRUE,TRUE,b00a4612-4beb-420e-ad48-d96541428c20,2564,HighConfidence,-
H9_ONT_cDNA_Q10,RPRD2:MRPS21,chr1,150417725,+,chr1,150308048,+,109.676,0,2,TRUE,TRUE,TRUE,1a2527d5-2ec1-4b74-b11d-28477ec8418a,411,HighConfidence,-
H9_ONT_cDNA_Q10,EIF3H:RAD21,chr8,116755666,-,chr8,116866761,-,111.092,0,2,TRUE,TRUE,TRUE,15acb18f-a40c-45bf-9b36-d19caa66acc7,3589,HighConfidence,Yes
H9_ONT_cDNA_Q10,GRTP1:DCUN1D2,chr13,113344863,-,chr13,113461136,-,116.269,0,2,TRUE,TRUE,TRUE,d577f455-bc61-427a-9b2f-be57e01f55e0,529,HighConfidence,-
H9_ONT_cDNA_Q10,STAG3L5P:CASTOR3P,chr7,100338889,+,chr7,100213133,-,125.757,0,2,FALSE,TRUE,TRUE,2b5ad36e-be6e-4e2f-b684-d9a38a40ead5,3197,HighConfidence,-
H9_ONT_cDNA_Q10,IFT140:JPT2,chr16,1557935,-,chr16,1685439,+,127.512,0,2,TRUE,TRUE,TRUE,4d22f0e0-1c66-4b82-b240-8d5588b10095,3064,HighConfidence,-
H9_ONT_cDNA_Q10,STX18:NSG1,chr4,4541797,-,chr4,4409573,+,132.229,0,2,TRUE,TRUE,TRUE,71bc088c-7443-4211-99a4-984f452b89cc,318,HighConfidence,-
H9_ONT_cDNA_Q10,TARS2:PRPF3,chr1,150505705,+,chr1,150349157,+,156.545,0,2,TRUE,TRUE,TRUE,19e3a6bd-819c-400b-af7e-25f4b083b12a,2047,HighConfidence,Yes
H9_ONT_cDNA_Q10,TRA2A:FAM221A,chr7,23531789,-,chr7,23689269,+,157.481,0,2,FALSE,TRUE,TRUE,6f457edc-fb13-4625-b5e3-c07bc4b94308,301,HighConfidence,-
H9_ONT_cDNA_Q10,VPS26C:TTC3,chr21,37267238,-,chr21,37108392,+,158.836,0,2,FALSE,TRUE,TRUE,20317bf4-a894-4e86-8eff-e91f47a5a670,1596,HighConfidence,-
H9_ONT_cDNA_Q10,NCOR1:UBB,chr17,16215362,-,chr17,16381902,+,166.542,0,2,FALSE,TRUE,TRUE,0f5a56db-e171-48a6-be8a-52583fb6f8f5,967,HighConfidence,-
H9_ONT_cDNA_Q10,ENSG00000291079:NDUFS6,chr5,1632845,-,chr5,1814339,+,181.497,0,2,FALSE,TRUE,TRUE,5451591e-16cf-4c59-9cd5-fea68db3ef6b,342,HighConfidence,-
H9_ONT_cDNA_Q10,TYW1B:CALN1,chr7,72616672,-,chr7,72412275,-,204.406,0,2,FALSE,TRUE,FALSE,477d8c91-0607-4a7d-8b4d-28c028f42466,556,HighConfidence,-
H9_ONT_cDNA_Q10,RSPH3:EZR,chr6,158993839,-,chr6,158789371,-,204.469,0,2,TRUE,TRUE,FALSE,10897a6d-98f5-4b4e-9275-9d65fa765214,2895,HighConfidence,-
H9_ONT_cDNA_Q10,MTDH:LAPTM4B,chr8,97644887,+,chr8,97851397,+,206.511,0,2,TRUE,TRUE,FALSE,2fe5ec54-9a82-4294-9474-7822db3c5dae,1318,HighConfidence,-
H9_ONT_cDNA_Q10,HIF1A:PRKCH,chr14,61695839,+,chr14,61485502,+,210.333,0,2,FALSE,TRUE,TRUE,0573fd8d-4179-48a4-a40b-96497f385dcc,2044,HighConfidence,Yes
H9_ONT_cDNA_Q10,TRA2A:IGF2BP3,chr7,23531789,-,chr7,23319254,-,212.536,0,2,TRUE,TRUE,FALSE,36627b55-27ec-4baf-beb5-3995ab6cf0da,297,HighConfidence,-
H9_ONT_cDNA_Q10,VTI1A:LINC02935,chr10,112668998,+,chr10,112888735,+,219.739,0,2,FALSE,TRUE,FALSE,b01867d1-5c7c-441c-b490-855b54614a54,833,HighConfidence,-
H9_ONT_cDNA_Q10,DGKK:SHROOM4,chrX,50470034,-,chrX,50695937,-,225.898,0,2,TRUE,TRUE,TRUE,9462b56a-fa47-4f38-a056-a6a9cb640f25,868,HighConfidence,-
H9_ONT_cDNA_Q10,SLC16A12:LIPA,chr10,89462379,-,chr10,89228398,-,233.985,0,2,FALSE,TRUE,FALSE,778b2884-39e4-4972-9510-981a7120f9db,2302,HighConfidence,-
H9_ONT_cDNA_Q10,ENSG00000227486:KLF8,chrX,56014961,+,chrX,56250231,+,235.273,0,2,FALSE,TRUE,FALSE,05f73412-f203-49ce-9006-abf4b1e6e18c,1777,HighConfidence,-
H9_ONT_cDNA_Q10,ATL2:HNRNPLL,chr2,38343268,-,chr2,38591648,-,248.376,0,2,TRUE,TRUE,TRUE,26921faf-544f-4cdc-9b30-cd104be90555,501,HighConfidence,Yes
H9_ONT_cDNA_Q10,MRPS6:ITSN1,chr21,34073745,+,chr21,33794341,+,279.401,0,2,TRUE,TRUE,TRUE,9707122b-65f7-4319-ba6b-b255a30fbdc2,2362,HighConfidence,-
H9_ONT_cDNA_Q10,VEZT:USP44,chr12,95252071,+,chr12,95534326,-,282.26,0,2,TRUE,TRUE,TRUE,1abe952d-3774-4534-9b86-142ff285460b,290,HighConfidence,-
H9_ONT_cDNA_Q10,ENSG00000251314:CAST,chr5,96379652,+,chr5,96675539,+,295.892,0,2,FALSE,TRUE,FALSE,c7f12a2a-fc3f-4efe-ac87-3d60b9ce2a7c,527,HighConfidence,-
H9_ONT_cDNA_Q10,GNGT1:TFPI2-DT,chr7,93591771,+,chr7,93893242,+,301.476,0,2,FALSE,TRUE,FALSE,8988f7d8-6eb2-4eec-bc2c-0d314e5b1779,468,HighConfidence,-
H9_ONT_cDNA_Q10,CEP70:ARMC8,chr3,138525490,-,chr3,138221926,+,303.569,0,2,TRUE,TRUE,TRUE,ff9f3cee-bee3-4cc8-9415-2beff583743c,1204,HighConfidence,-
H9_ONT_cDNA_Q10,TMLHE:CLIC2,chrX,155612792,-,chrX,155299145,-,313.651,0,2,FALSE,TRUE,FALSE,bf4f419d-f954-4b0e-bbf4-b123f63385da,2462,HighConfidence,-
H9_ONT_cDNA_Q10,STX18-AS1:MSX1,chr4,4544907,+,chr4,4862701,+,317.797,0,2,FALSE,TRUE,FALSE,65130626-527c-445d-a45a-637bdc7ebf30,689,HighConfidence,-
H9_ONT_cDNA_Q10,LRRTM4:ENSG00000286932,chr2,77592815,-,chr2,77210838,-,381.986,0,2,FALSE,TRUE,FALSE,9970dd43-6ec2-40ce-9354-8609b8b6c30c,513,HighConfidence,-
H9_ONT_cDNA_Q10,ENSG00000254444:TRIM5,chr11,6110264,-,chr11,5680238,-,430.029,0,2,FALSE,TRUE,FALSE,654a730a-97fc-4b81-81c4-846cc22e6c40,751,HighConfidence,-
H9_ONT_cDNA_Q10,COL18A1:SLX9,chr21,45405473,+,chr21,44960100,+,445.37,0,2,TRUE,TRUE,TRUE,34b951c1-4cac-4df2-841d-51344e2d8f9c,285,HighConfidence,-
H9_ONT_cDNA_Q10,SEC22B:PHGDH,chr1,120176307,-,chr1,119721170,+,455.142,0,2,TRUE,TRUE,TRUE,667b7839-3ce5-42f2-b7f1-7641099a6ea1,319,HighConfidence,-
H9_ONT_cDNA_Q10,ITGB1BP1:TAF1B,chr2,9418626,-,chr2,9904859,+,486.235,0,2,TRUE,TRUE,TRUE,c8bc49be-6325-4d6c-95a2-4a38b77cce4f,544,HighConfidence,-
H9_ONT_cDNA_Q10,TBCA:AP3B1,chr5,77776205,-,chr5,78267595,-,491.381,0,2,TRUE,TRUE,TRUE,31b19be9-3cee-46aa-bb05-fb57883eaf32,242,HighConfidence,-
H9_ONT_cDNA_Q10,TTC17:HSD17B12,chr11,43359113,+,chr11,43854715,+,495.607,0,2,TRUE,TRUE,FALSE,9ed10e6d-b53c-4a01-b764-11aa6d8b93ef,274,HighConfidence,-
H9_ONT_cDNA_Q10,ST13:ADSL,chr22,40856431,-,chr22,40358864,+,497.566,0,2,TRUE,TRUE,TRUE,a10a8a40-86d8-4dd6-afdd-7c6bf510d69a,1155,HighConfidence,-
H9_ONT_cDNA_Q10,HCCS-DT:MID1,chrX,11106901,-,chrX,10567603,-,539.302,0,2,FALSE,TRUE,FALSE,5f651218-1d84-4b3f-bbb5-4b7de702a981,5894,HighConfidence,-
H9_ONT_cDNA_Q10,USP44:NDUFA12,chr12,95551272,-,chr12,94971620,-,579.655,0,2,FALSE,TRUE,FALSE,734f7617-2ae7-4deb-959f-a8b7c59b5a2c,206,HighConfidence,Yes
H9_ONT_cDNA_Q10,RPN2:CTNNBL1,chr20,37184373,+,chr20,37779187,+,594.815,0,2,TRUE,TRUE,FALSE,6ae875e1-c040-4eac-89cd-a5332f148d92,1024,HighConfidence,-
H9_ONT_cDNA_Q10,ADAMTS3:ANKRD17,chr4,72548478,-,chr4,73177533,-,629.048,0,2,TRUE,TRUE,TRUE,7c4554f9-daa8-4baf-912a-0e3d4cf5de49,2301,HighConfidence,-
H9_ONT_cDNA_Q10,ATP6AP2:USP9X,chrX,40589116,+,chrX,41230501,+,641.388,0,2,TRUE,TRUE,FALSE,96673ee6-c34a-4d6a-9e3e-b970f208a1c1,602,HighConfidence,Yes
H9_ONT_cDNA_Q10,C19orf25:AP3D1,chr19,1478774,-,chr19,2138714,-,659.936,0,2,FALSE,TRUE,TRUE,a7f4e16b-9b4a-496b-8183-aeaa8246d844,269,HighConfidence,-
