#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
POLE--PGAM5	1	POLE	1123	chr12:132687254:-	PGAM5	42373	chr12:132714858:+	ONLY_REF_SPLICE	SRR5009375.10458	1.625	["INTRACHROMOSOMAL[chr12:0.02Mb]","LOCAL_INVERSION:-:+:[23454]"]	1.625	1.0	True
MIR22HG--NFIC	1	MIR22HG	2045	chr17:1716130:-	NFIC	12791	chr19:3381712:+	ONLY_REF_SPLICE	SRR5009438.1693	1.625	["INTERCHROMOSOMAL[chr17--chr19]"]	1.625	1.0	True
NBR2--ECH1	1	NBR2	1220	chr17:43125770:+	ECH1	15515	chr19:38817575:-	ONLY_REF_SPLICE	SRR5009379.2251	1.625	["INTERCHROMOSOMAL[chr17--chr19]"]	1.625	1.0	True
NBPF9--SFSWAP	1	NBPF9	1291	chr1:149103271:-	SFSWAP	61331	chr12:131786463:+	ONLY_REF_SPLICE	SRR5009532.7937	1.625	["INTERCHROMOSOMAL[chr1--chr12]"]	1.625	1.0	True
NAT14--ANKLE2	1	NAT14	1593	chr19:55485780:+	ANKLE2	13081	chr12:132755133:-	ONLY_REF_SPLICE	SRR5009375.885	1.625	["INTERCHROMOSOMAL[chr19--chr12]"]	1.625	1.0	True
MRPL45P2--RBM26	1	MRPL45P2	2364	chr17:47491015:-	RBM26	40095	chr13:79314993:-	ONLY_REF_SPLICE	SRR5009436.736	1.625	[]	1.625	1.0	True
MIR3667HG--RARS2	1	MIR3667HG	1138	chr22:49657405:-	RARS2	49150	chr6:87520252:-	ONLY_REF_SPLICE	SRR5009528.6947	1.625	[]	1.625	1.0	True
MIR31HG--SRBD1	1	MIR31HG	1403	chr9:21559489:-	SRBD1	55848	chr2:45413293:-	ONLY_REF_SPLICE	SRR5009440.7023	1.625	["INTERCHROMOSOMAL[chr9--chr2]"]	1.625	1.0	True
MIR100HG--ZNF131	1	MIR100HG	31191	chr11:122180336:-	ZNF131	80859	chr5:43122039:+	ONLY_REF_SPLICE	SRR5009384.5288	1.625	["INTERCHROMOSOMAL[chr11--chr5]"]	1.625	1.0	True
POLDIP2--FDPS	1	POLDIP2	2322	chr17:28355795:-	FDPS	18321	chr1:155317941:+	ONLY_REF_SPLICE	SRR5009492.1308	1.625	["INTERCHROMOSOMAL[chr17--chr1]"]	1.625	1.0	True
MIER2--HNRNPD	1	MIER2	11374	chr19:312191:-	HNRNPD	27961	chr4:82354154:-	ONLY_REF_SPLICE	SRR5009434.3092	1.625	["INTERCHROMOSOMAL[chr19--chr4]"]	1.625	1.0	True
METAP2--CCT2	1	METAP2	1811	chr12:95474330:+	CCT2	24883	chr12:69592059:+	ONLY_REF_SPLICE	SRR5009540.9234	1.625	["INTRACHROMOSOMAL[chr12:25.87Mb]"]	1.625	1.0	True
MEGF6--C19orf48P	1	MEGF6	4721	chr1:3579825:-	C19orf48P	37497	chr19:50802257:-	ONLY_REF_SPLICE	SRR5009433.2178	1.625	[]	1.625	1.0	True
MCTP2--CAV1	1	MCTP2	1127	chr15:94231664:+	CAV1	42046	chr7:116526525:+	ONLY_REF_SPLICE	SRR5009501.146	1.625	["INTERCHROMOSOMAL[chr15--chr7]"]	1.625	1.0	True
MBD1--RPS16	1	MBD1	4710	chr18:50276378:-	RPS16	19218	chr19:39433761:-	ONLY_REF_SPLICE	SRR5009460.10784	1.625	["INTERCHROMOSOMAL[chr18--chr19]"]	1.625	1.0	True
LSM3--ZBTB24	1	LSM3	3272	chr3:14184032:+	ZBTB24	14973	chr6:109475482:-	ONLY_REF_SPLICE	SRR5009460.12657	1.625	["INTERCHROMOSOMAL[chr3--chr6]"]	1.625	1.0	True
NEMF--ENSG00000289531	1	NEMF	1127	chr14:49852695:-	ENSG00000289531	38647	chr14:50061033:-	ONLY_REF_SPLICE	SRR5009440.3269	1.625	[]	1.625	1.0	True
NFE2L2--PSMD14	1	NFE2L2	16984	chr2:177264532:-	PSMD14	50303	chr2:161385464:+	ONLY_REF_SPLICE	SRR5009470.1015	1.625	["INTRACHROMOSOMAL[chr2:15.82Mb]"]	1.625	1.0	True
NOC3L--ZNF619	1	NOC3L	1130	chr10:94362830:-	ZNF619	27923	chr3:40486806:+	ONLY_REF_SPLICE	SRR5009442.3885	1.625	["INTERCHROMOSOMAL[chr10--chr3]"]	1.625	1.0	True
NPC1--RER1	1	NPC1	1220	chr18:23586287:-	RER1	39240	chr1:2395784:+	ONLY_REF_SPLICE	SRR5009469.12745	1.625	["INTERCHROMOSOMAL[chr18--chr1]"]	1.625	1.0	True
NUP155--ADIPOR1	1	NUP155	4009	chr5:37358081:-	ADIPOR1	51839	chr1:202941701:-	ONLY_REF_SPLICE	SRR5009523.5895	1.625	["INTERCHROMOSOMAL[chr5--chr1]"]	1.625	1.0	True
OGDH--IVNS1ABP	1	OGDH	3401	chr7:44624565:+	IVNS1ABP	33834	chr1:185301563:-	ONLY_REF_SPLICE	SRR5009412.6600	1.625	["INTERCHROMOSOMAL[chr7--chr1]"]	1.625	1.0	True
OSBPL5--PTPA	1	OSBPL5	9247	chr11:3126473:-	PTPA	45343	chr9:129142445:+	ONLY_REF_SPLICE	SRR5009523.630	1.625	[]	1.625	1.0	True
OSBPL8--KRR1	1	OSBPL8	1413	chr12:76559397:-	KRR1	39785	chr12:75508446:-	ONLY_REF_SPLICE	SRR5009470.1543	1.625	["INTRACHROMOSOMAL[chr12:0.84Mb]"]	1.625	1.0	True
PACRGL--PCM1	1	PACRGL	9973	chr4:20713539:+	PCM1	56893	chr8:17989859:+	ONLY_REF_SPLICE	SRR5009384.388	1.625	["INTERCHROMOSOMAL[chr4--chr8]"]	1.625	1.0	True
PDCD6--TAF9	1	PDCD6	2152	chr5:272772:+	TAF9	22038	chr5:69366725:-	ONLY_REF_SPLICE	SRR5009409.2189	1.625	["INTRACHROMOSOMAL[chr5:69.01Mb]"]	1.625	1.0	True
PDGFA--SUN1	1	PDGFA	2358	chr7:518939:-	SUN1	37755	chr7:869349:+	ONLY_REF_SPLICE	SRR5009373.2294	1.625	["TCGA_StarF2019","INTRACHROMOSOMAL[chr7:0.30Mb]"]	1.625	1.0	True
PDIA3--RPL4	1	PDIA3	15600	chr15:43766910:+	RPL4	32206	chr15:66500376:-	ONLY_REF_SPLICE	SRR5009371.113	1.625	["INTRACHROMOSOMAL[chr15:22.72Mb]"]	1.625	1.0	True
PDIA3--SMIM7	1	PDIA3	5972	chr15:43753902:+	SMIM7	35299	chr19:16631724:-	ONLY_REF_SPLICE	SRR5009540.7413	1.625	["INTERCHROMOSOMAL[chr15--chr19]"]	1.625	1.0	True
PDP1--PABPC1	1	PDP1	3478	chr8:93917945:+	PABPC1	23074	chr8:100712789:-	ONLY_REF_SPLICE	SRR5009513.826	1.625	["INTRACHROMOSOMAL[chr8:6.76Mb]"]	1.625	1.0	True
PDP1--TMEM187	1	PDP1	2612	chr8:93917079:+	TMEM187	16464	chrX:153981850:+	ONLY_REF_SPLICE	SRR5009440.7446	1.625	["INTERCHROMOSOMAL[chr8--chrX]"]	1.625	1.0	True
PFN1--UBB	1	PFN1	1799	chr17:4948263:-	UBB	8515	chr17:16381902:+	ONLY_REF_SPLICE	SRR5009460.14384	1.625	["INTRACHROMOSOMAL[chr17:11.43Mb]"]	1.625	1.0	True
SLC20A1--CCDC138	1	SLC20A1	1191	chr2:112646129:+	CCDC138	19499	chr2:108794540:+	ONLY_REF_SPLICE	SRR5009394.3593	1.625	["INTRACHROMOSOMAL[chr2:3.76Mb]"]	1.625	1.0	True
SKA3--EEF1AKMT1	1	SKA3	1178	chr13:21176375:-	EEF1AKMT1	14761	chr13:20757617:-	ONLY_REF_SPLICE	SRR5009460.11204	1.625	[]	1.625	1.0	True
SLC25A38--SERPINE2	1	SLC25A38	1424	chr3:39383793:+	SERPINE2	24691	chr2:223984950:-	ONLY_REF_SPLICE	SRR5009504.470	1.625	["INTERCHROMOSOMAL[chr3--chr2]"]	1.625	1.0	True
SLC25A16--ASCC1	1	SLC25A16	1278	chr10:68527246:-	ASCC1	33675	chr10:72161674:-	ONLY_REF_SPLICE	SRR5009447.5115	1.625	["INTRACHROMOSOMAL[chr10:3.57Mb]"]	1.625	1.0	True
TUBB3--SAMD1	1	TUBB3	2975	chr16:89923458:+	SAMD1	16893	chr19:14089362:-	ONLY_REF_SPLICE	SRR5009380.13185	1.625	["INTERCHROMOSOMAL[chr16--chr19]"]	1.625	1.0	True
VCP--HSPA8	1	VCP	1336	chr9:35072333:-	HSPA8	26048	chr11:123057919:-	ONLY_REF_SPLICE	SRR5009436.9400	1.625	["INTERCHROMOSOMAL[chr9--chr11]"]	1.625	1.0	True
USP15--RPL5	1	USP15	1166	chr12:62260503:+	RPL5	48643	chr1:92833389:+	ONLY_REF_SPLICE	SRR5009516.11315	1.625	["INTERCHROMOSOMAL[chr12--chr1]"]	1.625	1.0	True
USF1--ATP6V0B	1	USF1	3841	chr1:161042586:-	ATP6V0B	11780	chr1:43976090:+	ONLY_REF_SPLICE	SRR5009447.1395	1.625	["INTRACHROMOSOMAL[chr1:117.06Mb]"]	1.625	1.0	True
UBE2K--ZNF131	1	UBE2K	5618	chr4:39774933:+	ZNF131	25184	chr5:43122039:+	ONLY_REF_SPLICE	SRR5009440.7003	1.625	["INTERCHROMOSOMAL[chr4--chr5]"]	1.625	1.0	True
TXNRD1--MRPS7	1	TXNRD1	11664	chr12:104289040:+	MRPS7	35448	chr17:75262497:+	ONLY_REF_SPLICE	SRR5009532.8254	1.625	["INTERCHROMOSOMAL[chr12--chr17]"]	1.625	1.0	True
TXNRD1--ARHGAP29	1	TXNRD1	11664	chr12:104289040:+	ARHGAP29	36901	chr1:94231643:-	ONLY_REF_SPLICE	SRR5009424.4501	1.625	["INTERCHROMOSOMAL[chr12--chr1]"]	1.625	1.0	True
TSPAN14-AS1--ELP3	1	TSPAN14-AS1	1447	chr10:80535580:-	ELP3	28835	chr8:28189649:+	ONLY_REF_SPLICE	SRR5009375.13199	1.625	[]	1.625	1.0	True
TMEM165--LYAR	1	TMEM165	12850	chr4:55424643:+	LYAR	28245	chr4:4268615:-	ONLY_REF_SPLICE	SRR5009513.226	1.625	["INTRACHROMOSOMAL[chr4:51.11Mb]"]	1.625	1.0	True
TSG101--LDHA	1	TSG101	1177	chr11:18526775:-	LDHA	29068	chr11:18403694:+	ONLY_REF_SPLICE	SRR5009379.3306	1.625	["INTRACHROMOSOMAL[chr11:0.06Mb]","LOCAL_INVERSION:-:+:[59911]"]	1.625	1.0	True
TRNAU1AP--ZNF565	1	TRNAU1AP	4862	chr1:28564834:+	ZNF565	21626	chr19:36195156:-	ONLY_REF_SPLICE	SRR5009414.2178	1.625	["INTERCHROMOSOMAL[chr1--chr19]"]	1.625	1.0	True
TRHDE-AS1--ZDHHC7	1	TRHDE-AS1	5219	chr12:72271823:-	ZDHHC7	37572	chr16:84974878:-	ONLY_REF_SPLICE	SRR5009433.2632	1.625	["INTERCHROMOSOMAL[chr12--chr16]"]	1.625	1.0	True
TPM4--RAN	1	TPM4	1718	chr19:16067738:+	RAN	25664	chr12:130872836:+	ONLY_REF_SPLICE	SRR5009460.11914	1.625	["INTERCHROMOSOMAL[chr19--chr12]"]	1.625	1.0	True
TPM2--ACP2	1	TPM2	4273	chr9:35685064:-	ACP2	13827	chr11:47244867:-	ONLY_REF_SPLICE	SRR5009448.6081	1.625	["INTERCHROMOSOMAL[chr9--chr11]"]	1.625	1.0	True
TPI1--ZC3H18	1	TPI1	1563	chr12:6867681:+	ZC3H18	26324	chr16:88630485:+	ONLY_REF_SPLICE	SRR5009375.14772	1.625	["INTERCHROMOSOMAL[chr12--chr16]"]	1.625	1.0	True
VCP--RPS7	1	VCP	11351	chr9:35060313:-	RPS7	23187	chr2:3577710:+	ONLY_REF_SPLICE	SRR5009523.3124	1.625	["INTERCHROMOSOMAL[chr9--chr2]"]	1.625	1.0	True
VGLL4--LINC00511	1	VGLL4	21136	chr3:11601833:-	LINC00511	39861	chr17:72599144:-	ONLY_REF_SPLICE	SRR5009447.4710	1.625	["INTERCHROMOSOMAL[chr3--chr17]"]	1.625	1.0	True
VPS37A--HOOK3	1	VPS37A	1439	chr8:17247369:+	HOOK3	23954	chr8:42906173:+	ONLY_REF_SPLICE	SRR5009492.5272	1.625	["INTRACHROMOSOMAL[chr8:25.59Mb]"]	1.625	1.0	True
VPS37B--NIPA2	1	VPS37B	1176	chr12:122895952:-	NIPA2	17523	chr15:22851639:+	ONLY_REF_SPLICE	SRR5009504.4074	1.625	["INTERCHROMOSOMAL[chr12--chr15]"]	1.625	1.0	True
VTI1A--LINC02935	1	VTI1A	13845	chr10:112668998:+	LINC02935	24436	chr10:112890966:+	ONLY_REF_SPLICE	SRR5009513.8173	1.625	[]	1.625	1.0	True
WDR18--GNA11	1	WDR18	5703	chr19:992121:+	GNA11	20191	chr19:3121345:+	ONLY_REF_SPLICE	SRR5009532.15614	1.625	["INTRACHROMOSOMAL[chr19:2.10Mb]"]	1.625	1.0	True
WDR37--DHX15	1	WDR37	2688	chr10:1056968:+	DHX15	39182	chr4:24540299:-	ONLY_REF_SPLICE	SRR5009523.5092	1.625	["INTERCHROMOSOMAL[chr10--chr4]"]	1.625	1.0	True
XPO4--MCM6	1	XPO4	1379	chr13:20902670:-	MCM6	44544	chr2:135852915:-	ONLY_REF_SPLICE	SRR5009432.1983	1.625	["INTERCHROMOSOMAL[chr13--chr2]"]	1.625	1.0	True
XPO7--FUS	1	XPO7	1127	chr8:21919788:+	FUS	41980	chr16:31188325:+	ONLY_REF_SPLICE	SRR5009423.12828	1.625	["INTERCHROMOSOMAL[chr8--chr16]"]	1.625	1.0	True
XRCC5--MRPS5	1	XRCC5	18604	chr2:216148276:+	MRPS5	36011	chr2:95110041:-	ONLY_REF_SPLICE	SRR5009528.6058	1.625	["INTRACHROMOSOMAL[chr2:120.96Mb]"]	1.625	1.0	True
ZDHHC16--FAM193A	1	ZDHHC16	1184	chr10:97446353:+	FAM193A	38901	chr4:2716023:+	ONLY_REF_SPLICE	SRR5009375.12194	1.625	["INTERCHROMOSOMAL[chr10--chr4]"]	1.625	1.0	True
ZFPM2-AS1--SLC35B1	1	ZFPM2-AS1	1144	chr8:106060381:-	SLC35B1	24639	chr17:49705281:-	ONLY_REF_SPLICE	SRR5009402.12861	1.625	["INTERCHROMOSOMAL[chr8--chr17]"]	1.625	1.0	True
ZGPAT--MEAF6	1	ZGPAT	2700	chr20:63709164:+	MEAF6	15634	chr1:37495918:-	ONLY_REF_SPLICE	SRR5009481.1811	1.625	["INTERCHROMOSOMAL[chr20--chr1]"]	1.625	1.0	True
ZNF326--ZNF644	1	ZNF326	1164	chr1:89995273:+	ZNF644	27749	chr1:90982370:-	ONLY_REF_SPLICE	SRR5009402.10149	1.625	["INTRACHROMOSOMAL[chr1:0.88Mb]"]	1.625	1.0	True
ZNF586--RPS27A	1	ZNF586	3401	chr19:57776669:+	RPS27A	18386	chr2:55232808:+	ONLY_REF_SPLICE	SRR5009379.5274	1.625	["INTERCHROMOSOMAL[chr19--chr2]"]	1.625	1.0	True
ZNF770--YWHAZ	1	ZNF770	1172	chr15:34988116:-	YWHAZ	14865	chr8:100948900:-	ONLY_REF_SPLICE	SRR5009433.3848	1.625	["INTERCHROMOSOMAL[chr15--chr8]"]	1.625	1.0	True
ZNF823--AATF	1	ZNF823	1193	chr19:11738817:-	AATF	22253	chr17:37019005:+	ONLY_REF_SPLICE	SRR5009424.5244	1.625	["INTERCHROMOSOMAL[chr19--chr17]"]	1.625	1.0	True
TPCN1--HAPSTR1	1	TPCN1	3907	chr12:113226964:+	HAPSTR1	37296	chr16:9102984:+	ONLY_REF_SPLICE	SRR5009492.6713	1.625	[]	1.625	1.0	True
TMED3--MTHFS	1	TMED3	2555	chr15:79314005:+	MTHFS	30538	chr15:79889354:-	ONLY_REF_SPLICE	SRR5009409.4471	1.625	["INTRACHROMOSOMAL[chr15:0.42Mb]"]	1.625	1.0	True
LINC02985--GMNN	1	LINC02985	2377	chr12:122064682:+	GMNN	12688	chr6:24781477:+	ONLY_REF_SPLICE	SRR5009492.4386	1.625	[]	1.625	1.0	True
SNHG1--PSMA1	1	SNHG1	2435	chr11:62854519:-	PSMA1	14245	chr11:14514491:-	ONLY_REF_SPLICE	SRR5009428.13127	1.625	["INTRACHROMOSOMAL[chr11:48.21Mb]"]	1.625	1.0	True
SPIN1--CKS2	1	SPIN1	6525	chr9:88426591:+	CKS2	18837	chr9:89315170:+	ONLY_REF_SPLICE	SRR5009532.8939	1.625	["INTRACHROMOSOMAL[chr9:0.83Mb]"]	1.625	1.0	True
SNRNP70--RAN	1	SNRNP70	10260	chr19:49104735:+	RAN	16208	chr12:130873003:+	ONLY_REF_SPLICE	SRR5009414.2588	1.625	["INTERCHROMOSOMAL[chr19--chr12]"]	1.625	1.0	True
