sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
MCF7_PacBio_Q10,RRM2:ATIC,chr2,10123852,+,chr2,215326822,+,205202.973,0,3,TRUE,TRUE,FALSE,SRR1853177.129371,1439,HighConfidence,-
MCF7_PacBio_Q10,PROSER2:ANKRD28,chr10,11823470,+,chr3,15686309,-,Inf,0,3,FALSE,TRUE,TRUE,SRR1853186.154881,171,HighConfidence,-
MCF7_PacBio_Q10,ALG8:CNIH1,chr11,78124021,-,chr14,54430404,-,Inf,0,3,TRUE,TRUE,TRUE,SRR1853177.92339,1102,HighConfidence,-
MCF7_PacBio_Q10,BCAS3:ATXN7,chr17,60747279,+,chr3,63995505,+,Inf,0,3,FALSE,TRUE,TRUE,SRR1853191.151151,3215,HighConfidence,Yes
MCF7_PacBio_Q10,PARD6B:BCAS3,chr20,50731852,+,chr17,61368327,+,Inf,0,3,FALSE,TRUE,TRUE,SRR1867857.38039,399,HighConfidence,-
MCF7_PacBio_Q10,NELFCD:UBL3,chr20,58989021,+,chr13,29777263,-,Inf,0,3,TRUE,TRUE,TRUE,SRR1867910.138698,2025,HighConfidence,-
MCF7_PacBio_Q10,SMARCC1:EMCN,chr3,47738029,-,chr4,100570325,-,Inf,0,3,FALSE,TRUE,TRUE,SRR1867898.60686,544,HighConfidence,-
MCF7_PacBio_Q10,ETFA:SCAF11,chr15,76311350,-,chr12,45928859,-,Inf,0,3,FALSE,TRUE,TRUE,SRR1853187.44557,2181,HighConfidence,-
MCF7_PacBio_Q10,POLD3:EIF1,chr11,74625573,+,chr17,41690903,+,Inf,0,3,TRUE,TRUE,TRUE,SRR1867931.24166,801,HighConfidence,-
MCF7_PacBio_Q10,RNFT1:RPS6KB1,chr17,59962540,-,chr17,59930117,+,32.422,0,2,FALSE,TRUE,TRUE,SRR1853187.131156,728,HighConfidence,-
MCF7_PacBio_Q10,HNRNPA2B1:ENSG00000285860,chr7,26192495,-,chr7,26226657,-,34.159,0,2,FALSE,TRUE,TRUE,SRR1853189.137442,270,HighConfidence,-
MCF7_PacBio_Q10,CHEK2:XBP1,chr22,28724977,-,chr22,28799153,-,74.173,0,2,FALSE,TRUE,TRUE,SRR1853190.160568,229,HighConfidence,-
MCF7_PacBio_Q10,TSPAN15:HK1,chr10,69485215,+,chr10,69386323,+,98.89,0,2,TRUE,TRUE,TRUE,SRR1867844.158225,509,HighConfidence,Yes
MCF7_PacBio_Q10,GATAD2B:NUP210L,chr1,153922733,-,chr1,154030054,-,107.317,0,2,FALSE,TRUE,TRUE,SRR1867859.135440,203,HighConfidence,Yes
MCF7_PacBio_Q10,ESR1:CCDC170,chr6,151702005,+,chr6,151585889,+,116.11,0,2,FALSE,TRUE,TRUE,SRR1867826.120551,271,HighConfidence,Yes
MCF7_PacBio_Q10,EIF3L:LGALS1,chr22,37878171,+,chr22,37678483,+,199.685,0,2,FALSE,TRUE,TRUE,SRR1867857.71037,1623,HighConfidence,-
MCF7_PacBio_Q10,MTAP:CDKN2B-AS1,chr9,21818202,+,chr9,22096372,+,278.184,0,2,FALSE,TRUE,FALSE,SRR1853202.158731,514,HighConfidence,-
MCF7_PacBio_Q10,NAV1:GPR37L1,chr1,201739844,+,chr1,202127741,+,387.905,0,2,FALSE,TRUE,FALSE,SRR1867848.81409,1807,HighConfidence,-
MCF7_PacBio_Q10,VGLL4:EMC3,chr3,11702971,-,chr3,9977446,-,1725.526,0,2,FALSE,TRUE,FALSE,SRR1853186.146245,1284,HighConfidence,-
MCF7_PacBio_Q10,RAB31:USP14,chr18,9708444,+,chr18,163308,+,9545.134,0,2,FALSE,TRUE,TRUE,SRR1853186.12848,164,HighConfidence,-
MCF7_PacBio_Q10,ENSG00000258101:SLC16A7,chr12,49264653,-,chr12,59704772,+,10440.115,0,2,FALSE,TRUE,TRUE,SRR1867904.131174,137,HighConfidence,-
MCF7_PacBio_Q10,TMEM116:ZC3H14,chr12,112013002,-,chr14,88574693,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867913.12431,2214,HighConfidence,-
MCF7_PacBio_Q10,CRYL1:GP2,chr13,20489370,-,chr16,20326467,-,Inf,0,2,TRUE,TRUE,TRUE,SRR1867826.98041,336,HighConfidence,-
MCF7_PacBio_Q10,NCOA3:LINC01661,chr20,47502019,+,chr1,106838120,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867890.25240,1870,HighConfidence,-
MCF7_PacBio_Q10,ZC3H7B:MAMDC4,chr22,41339191,+,chr9,136859886,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867930.117412,463,HighConfidence,-
MCF7_PacBio_Q10,SETD5:CD59,chr3,9397977,+,chr11,33722463,-,Inf,0,2,FALSE,TRUE,TRUE,SRR1867900.21582,1421,HighConfidence,-
MCF7_PacBio_Q10,TYW1:FILNC1,chr7,67083539,+,chr6,139745386,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867917.13816,523,HighConfidence,-
MCF7_PacBio_Q10,CYC1:MANBA,chr8,144095228,+,chr4,102689684,-,Inf,0,2,TRUE,TRUE,TRUE,SRR1853187.139241,2313,HighConfidence,-
MCF7_PacBio_Q10,GSN:SMIM22,chr9,121282550,+,chr16,4794952,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867910.112225,1103,HighConfidence,-
MCF7_PacBio_Q10,EHMT1:GNAS,chr9,137711030,+,chr20,58895612,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867930.111533,149,HighConfidence,-
MCF7_PacBio_Q10,SECISBP2:SPATS2,chr9,89319797,+,chr12,49460770,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867910.13997,3230,HighConfidence,-
MCF7_PacBio_Q10,RAD51C:ATXN7,chr17,58724100,+,chr3,63979915,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1853203.89361,1005,HighConfidence,Yes
MCF7_PacBio_Q10,DTNA:DNAJB6,chr18,34493514,+,chr7,157409795,+,Inf,0,2,FALSE,TRUE,TRUE,SRR1867931.149057,205,HighConfidence,-
MCF7_PacBio_Q10,SLC25A24:NBPF6,chr1,108161182,-,chr1,108470597,+,309.415,0,38,NA,FALSE,TRUE,SRR1853189.50958,1314,LowConfidence,Yes
MCF7_PacBio_Q10,ENSG00000224738:VMP1,chr17,59107504,+,chr17,59838296,+,730.792,0,25,NA,FALSE,FALSE,SRR1853186.112433,965,LowConfidence,-
MCF7_PacBio_Q10,APPBP2-DT:PLPPR5-AS1,chr17,60526497,+,chr1,99004619,+,Inf,0,9,NA,FALSE,TRUE,SRR1853177.138229,243,LowConfidence,-
MCF7_PacBio_Q10,FUS:NUP62,chr16,31185058,+,chr19,49908981,-,Inf,0,6,NA,FALSE,TRUE,SRR1853177.61093,1491,LowConfidence,-
MCF7_PacBio_Q10,RAB10:CNBP,chr2,26135268,+,chr3,129170535,-,Inf,0,6,NA,FALSE,TRUE,SRR1867919.100912,1394,LowConfidence,-
MCF7_PacBio_Q10,NEMP2-DT:VMA21,chr2,190568585,+,chrX,151408122,+,Inf,0,6,NA,FALSE,TRUE,SRR1853187.89783,796,LowConfidence,-
MCF7_PacBio_Q10,TCTA:CIPC,chr3,49415249,+,chr14,77115943,+,Inf,0,6,NA,FALSE,TRUE,SRR1867917.8182,732,LowConfidence,-
MCF7_PacBio_Q10,NCOA3:ENSG00000235415,chr20,47637769,+,chr20,53617860,+,5980.091,0,5,NA,FALSE,FALSE,SRR1853199.133864,2677,LowConfidence,-
MCF7_PacBio_Q10,HSPE1-MOB4:STAT1,chr2,197535628,+,chr2,190970718,-,6564.91,0,5,NA,FALSE,TRUE,SRR1853177.29912,240,LowConfidence,-
MCF7_PacBio_Q10,PLPPR5-AS1:APPBP2-DT,chr1,99004618,+,chr17,60526498,+,Inf,0,5,NA,FALSE,TRUE,SRR1853177.101182,1280,LowConfidence,-
MCF7_PacBio_Q10,YIF1A:TUBA1B,chr11,66285505,-,chr12,49128736,-,Inf,0,5,NA,FALSE,TRUE,SRR1867910.133581,137,LowConfidence,-
MCF7_PacBio_Q10,DDOST:PSPH,chr1,20652226,-,chr7,56011273,-,Inf,0,5,NA,FALSE,TRUE,SRR1853177.130004,189,LowConfidence,-
MCF7_PacBio_Q10,EXOC7:NACA,chr17,76097809,-,chr12,56725288,-,Inf,0,5,NA,FALSE,TRUE,SRR1867902.106123,707,LowConfidence,-
MCF7_PacBio_Q10,ENSG00000224738:VMP1,chr17,59118048,+,chr17,59838295,+,720.247,0,4,NA,FALSE,FALSE,SRR1867909.119343,785,LowConfidence,-
MCF7_PacBio_Q10,EZR:TAGLN2,chr6,158767466,-,chr1,159919290,-,Inf,0,4,NA,FALSE,TRUE,SRR1853186.52066,1532,LowConfidence,-
MCF7_PacBio_Q10,ECHDC2:SURF1,chr1,52896358,-,chr9,133352139,-,Inf,0,4,NA,FALSE,TRUE,SRR1853177.104955,301,LowConfidence,-
MCF7_PacBio_Q10,SNHG21:BRI3BP,chr15,82750842,+,chr12,125029439,+,Inf,0,4,NA,FALSE,TRUE,SRR1867917.113127,1163,LowConfidence,-
MCF7_PacBio_Q10,ATP6V1A:SRSF10,chr3,113784805,+,chr1,23970400,-,Inf,0,4,NA,FALSE,TRUE,SRR1867902.79823,652,LowConfidence,-
MCF7_PacBio_Q10,SMU1:TGOLN2,chr9,33046876,-,chr2,85319253,-,Inf,0,4,NA,FALSE,TRUE,SRR1853186.56308,1309,LowConfidence,-
MCF7_PacBio_Q10,TMED10:MBNL1,chr14,75134697,-,chr3,152464582,+,Inf,0,4,NA,FALSE,TRUE,SRR1853187.28847,1260,LowConfidence,-
MCF7_PacBio_Q10,SLC25A24:NBPF4,chr1,108161183,-,chr1,108223747,-,62.564,0,3,NA,FALSE,TRUE,SRR1853205.150596,226,LowConfidence,-
MCF7_PacBio_Q10,POP1:MATN2,chr8,98117387,+,chr8,98030462,+,86.925,0,3,NA,FALSE,TRUE,SRR1853202.8709,111,LowConfidence,Yes
MCF7_PacBio_Q10,ENSG00000224738:VMP1,chr17,59107327,+,chr17,59838295,+,730.968,0,3,NA,FALSE,FALSE,SRR1853197.40492,300,LowConfidence,-
MCF7_PacBio_Q10,NUCKS1:EZR,chr1,205750092,-,chr6,158771265,-,Inf,0,3,NA,FALSE,TRUE,SRR1853187.127217,2028,LowConfidence,-
MCF7_PacBio_Q10,VPS26C:AK4P3,chr21,37267255,-,chr12,31616317,-,Inf,0,3,NA,FALSE,TRUE,SRR1867902.146813,1398,LowConfidence,-
MCF7_PacBio_Q10,C9orf78:ENSG00000261602,chr9,129829268,-,chr16,69710086,+,Inf,0,3,NA,FALSE,TRUE,SRR1853177.90862,799,LowConfidence,-
MCF7_PacBio_Q10,MALAT1:ATP6AP1,chr11,65499656,+,chrX,154432382,+,Inf,0,3,NA,FALSE,TRUE,SRR1867917.154357,626,LowConfidence,-
MCF7_PacBio_Q10,ARF1:NSMCE4A,chr1,228097260,+,chr10,121974521,-,Inf,0,3,NA,FALSE,TRUE,SRR1867902.64736,256,LowConfidence,-
MCF7_PacBio_Q10,TUBD1:NONO,chr17,59860337,-,chrX,71300504,+,Inf,0,3,NA,FALSE,TRUE,SRR1853186.7532,1658,LowConfidence,-
MCF7_PacBio_Q10,EIF5A:SURF4,chr17,7311430,+,chr9,133362580,-,Inf,0,3,NA,FALSE,TRUE,SRR1853177.26931,511,LowConfidence,-
MCF7_PacBio_Q10,WDR33:PRPF38A,chr2,127763064,-,chr1,52404683,+,Inf,0,3,NA,FALSE,TRUE,SRR1867919.104219,1067,LowConfidence,-
MCF7_PacBio_Q10,NME9:TTTY14,chr3,138301584,-,chrY,18991375,-,Inf,0,3,NA,FALSE,TRUE,SRR1867910.124986,768,LowConfidence,-
MCF7_PacBio_Q10,EIF4A2:MRPS14,chr3,186789646,+,chr1,175014600,-,Inf,0,3,NA,FALSE,TRUE,SRR1867921.48841,3617,LowConfidence,-
MCF7_PacBio_Q10,ATP5ME:C6orf62,chr4,672504,-,chr6,24714350,-,Inf,0,3,NA,FALSE,TRUE,SRR1853186.116937,1566,LowConfidence,-
MCF7_PacBio_Q10,CD24:MED6,chr6,106970802,-,chr14,70584609,-,Inf,0,3,NA,FALSE,TRUE,SRR1867923.48645,1216,LowConfidence,-
MCF7_PacBio_Q10,UBE2V2:CDIPT,chr8,48061402,+,chr16,29861206,-,Inf,0,3,NA,FALSE,TRUE,SRR1867917.5162,1062,LowConfidence,-
MCF7_PacBio_Q10,SYAP1:RRM2,chrX,16760797,+,chr2,10130895,+,Inf,0,3,NA,FALSE,TRUE,SRR1853177.50623,379,LowConfidence,-
MCF7_PacBio_Q10,NONO:STX16,chrX,71296998,+,chr20,58678595,+,Inf,0,3,NA,FALSE,TRUE,SRR1867919.25386,878,LowConfidence,-
MCF7_PacBio_Q10,RSL1D1:TTTY14,chr16,11838080,-,chrY,18991370,-,Inf,0,3,NA,FALSE,TRUE,SRR1867921.15903,772,LowConfidence,-
MCF7_PacBio_Q10,EIF5A:EVL,chr17,7311948,+,chr14,100128603,+,Inf,0,3,NA,FALSE,TRUE,SRR1867921.140574,718,LowConfidence,-
MCF7_PacBio_Q10,LMAN2L:SRSF8,chr2,96711967,-,chr11,95069912,+,Inf,0,3,NA,FALSE,TRUE,SRR1867929.38470,1387,LowConfidence,-
MCF7_PacBio_Q10,TMEM167A:SLC39A8,chr5,83065066,-,chr4,102315779,-,Inf,0,3,NA,FALSE,TRUE,SRR1867919.134364,2542,LowConfidence,-
MCF7_PacBio_Q10,GRIPAP1:TOMM40,chrX,48981429,-,chr19,44903532,+,Inf,0,3,NA,FALSE,TRUE,SRR1867921.141810,229,LowConfidence,-
MCF7_PacBio_Q10,CELF1:FNBP4,chr11,47565279,-,chr11,47724167,-,158.888,0,2,NA,FALSE,TRUE,SRR1867902.39764,1674,LowConfidence,Yes
MCF7_PacBio_Q10,ATP9A:ENSG00000228503,chr20,51639343,-,chr20,47958023,+,3681.32,0,2,NA,FALSE,TRUE,SRR1867862.128699,499,LowConfidence,-
MCF7_PacBio_Q10,TRIM37:ACTG1,chr17,59070833,-,chr17,81510535,-,22439.702,0,2,NA,FALSE,TRUE,SRR1867902.26896,621,LowConfidence,-
MCF7_PacBio_Q10,ANP32E:PP2D1,chr1,150226775,-,chr3,19984383,-,Inf,0,2,NA,FALSE,TRUE,SRR1867900.139916,899,LowConfidence,-
MCF7_PacBio_Q10,MALAT1:PTMA,chr11,65500174,+,chr2,231708536,+,Inf,0,2,NA,FALSE,TRUE,SRR1867900.5217,556,LowConfidence,-
MCF7_PacBio_Q10,AIP:KRT19,chr11,67490451,+,chr17,41527865,-,Inf,0,2,NA,FALSE,TRUE,SRR1853177.33122,820,LowConfidence,-
MCF7_PacBio_Q10,ENSG00000285901:HINT1,chr12,4353368,+,chr5,131162077,-,Inf,0,2,NA,FALSE,TRUE,SRR1867919.52851,411,LowConfidence,-
MCF7_PacBio_Q10,LLPH:MCCC2,chr12,66123435,-,chr5,71657705,+,Inf,0,2,NA,FALSE,TRUE,SRR1853177.86781,1049,LowConfidence,-
MCF7_PacBio_Q10,MPHOSPH8:ANGEL1,chr13,19646794,+,chr14,76788548,-,Inf,0,2,NA,FALSE,TRUE,SRR1867917.129739,799,LowConfidence,-
MCF7_PacBio_Q10,HSP90AA1:RPL9,chr14,102083002,-,chr4,39455099,-,Inf,0,2,NA,FALSE,TRUE,SRR1853203.62295,1320,LowConfidence,-
MCF7_PacBio_Q10,RN7SL1:ACTG1,chr14,49586780,+,chr17,81511963,-,Inf,0,2,NA,FALSE,TRUE,SRR1867909.73590,232,LowConfidence,-
MCF7_PacBio_Q10,ENSG00000256013:MZT2A,chr16,10529684,+,chr2,131470134,-,Inf,0,2,NA,FALSE,TRUE,SRR1853177.114278,1171,LowConfidence,-
MCF7_PacBio_Q10,OSBPL2:VCP,chr20,62293851,+,chr9,35057173,-,Inf,0,2,NA,FALSE,TRUE,SRR1853200.155759,1555,LowConfidence,-
MCF7_PacBio_Q10,TMEM50B:HP1BP3,chr21,33450495,-,chr1,20743813,-,Inf,0,2,NA,FALSE,TRUE,SRR1867921.126126,1196,LowConfidence,-
MCF7_PacBio_Q10,TUG1:ARMCX3,chr22,30978560,+,chrX,101625026,+,Inf,0,2,NA,FALSE,TRUE,SRR1853200.92092,446,LowConfidence,-
MCF7_PacBio_Q10,USP34:MRPS15,chr2,61380299,-,chr1,36460776,-,Inf,0,2,NA,FALSE,TRUE,SRR1867900.42724,535,LowConfidence,-
MCF7_PacBio_Q10,ZNF638:HSPB1,chr2,71365489,+,chr7,76304143,+,Inf,0,2,NA,FALSE,TRUE,SRR1853187.25029,2156,LowConfidence,-
MCF7_PacBio_Q10,RAF1:PSTPIP2,chr3,12587161,-,chr18,45983900,-,Inf,0,2,NA,FALSE,TRUE,SRR1867910.43471,409,LowConfidence,-
MCF7_PacBio_Q10,ENSG00000291203:TUBD1,chr4,119499570,+,chr17,59860062,-,Inf,0,2,NA,FALSE,TRUE,SRR1867900.115580,629,LowConfidence,-
MCF7_PacBio_Q10,TPMT:ABI2,chr6,18130255,-,chr2,203429693,+,Inf,0,2,NA,FALSE,TRUE,SRR1867900.13003,1264,LowConfidence,-
MCF7_PacBio_Q10,TPMT:HEATR5A,chr6,18130268,-,chr14,31292659,-,Inf,0,2,NA,FALSE,TRUE,SRR1867919.108370,1225,LowConfidence,-
MCF7_PacBio_Q10,TBCEL-TECTA:TAF9,chr11,121047664,+,chr5,69369124,-,Inf,0,2,NA,FALSE,TRUE,SRR1867931.109728,377,LowConfidence,-
MCF7_PacBio_Q10,FTH1:ATP6AP1,chr11,61967468,-,chrX,154428800,+,Inf,0,2,NA,FALSE,TRUE,SRR1867853.62224,192,LowConfidence,-
MCF7_PacBio_Q10,MTA2:KDELR2,chr11,62601479,-,chr7,6484058,-,Inf,0,2,NA,FALSE,TRUE,SRR1867931.137272,1197,LowConfidence,-
MCF7_PacBio_Q10,BAD:KRT19,chr11,64269965,-,chr17,41527879,-,Inf,0,2,NA,FALSE,TRUE,SRR1867931.92310,1046,LowConfidence,-
MCF7_PacBio_Q10,CTTN:ATP5F1A,chr11,70407333,+,chr18,46089685,-,Inf,0,2,NA,FALSE,TRUE,SRR1853189.55655,243,LowConfidence,-
MCF7_PacBio_Q10,RPLP0:CALM1,chr12,120196884,-,chr14,90397189,+,Inf,0,2,NA,FALSE,TRUE,SRR1867910.106710,616,LowConfidence,-
MCF7_PacBio_Q10,IRAK4:ENSG00000262879,chr12,43787726,+,chr17,47082105,-,Inf,0,2,NA,FALSE,TRUE,SRR1867913.141580,2440,LowConfidence,-
MCF7_PacBio_Q10,TSPAN31:DNAJC7,chr12,57747766,+,chr17,42014637,-,Inf,0,2,NA,FALSE,TRUE,SRR1867902.71571,1327,LowConfidence,-
MCF7_PacBio_Q10,GNS:HILPDA,chr12,64721621,-,chr7,128457830,+,Inf,0,2,NA,FALSE,TRUE,SRR1867919.135747,653,LowConfidence,-
MCF7_PacBio_Q10,FAM177A1:HACD2,chr14,35082150,+,chr3,123493118,-,Inf,0,2,NA,FALSE,TRUE,SRR1867910.71957,1401,LowConfidence,-
MCF7_PacBio_Q10,DMAC2L:PHC3,chr14,50325946,+,chr3,170088895,-,Inf,0,2,NA,FALSE,TRUE,SRR1867917.102702,976,LowConfidence,-
MCF7_PacBio_Q10,CIPC:GINM1,chr14,77114769,+,chr6,149591205,+,Inf,0,2,NA,FALSE,TRUE,SRR1867913.17740,2031,LowConfidence,-
MCF7_PacBio_Q10,C15orf40:TMEM41B,chr15,83005595,-,chr11,9282116,-,Inf,0,2,NA,FALSE,TRUE,SRR1853187.83828,1533,LowConfidence,-
MCF7_PacBio_Q10,BCAR1:RNF220,chr16,75251548,-,chr1,44632344,+,Inf,0,2,NA,FALSE,TRUE,SRR1853177.28348,1906,LowConfidence,-
MCF7_PacBio_Q10,CFDP1:TSPAN13,chr16,75293963,-,chr7,16783975,+,Inf,0,2,NA,FALSE,TRUE,SRR1867902.117765,557,LowConfidence,-
MCF7_PacBio_Q10,GRB2:TTTY14,chr17,75319740,-,chrY,18991364,-,Inf,0,2,NA,FALSE,TRUE,SRR1867916.148771,631,LowConfidence,-
MCF7_PacBio_Q10,C2orf49:TATDN3,chr2,105345725,+,chr1,212815762,+,Inf,0,2,NA,FALSE,TRUE,SRR1853186.70617,1098,LowConfidence,-
MCF7_PacBio_Q10,PTPN18:PIGBOS1,chr2,130374223,+,chr15,55317538,-,Inf,0,2,NA,FALSE,TRUE,SRR1853177.9499,1300,LowConfidence,-
MCF7_PacBio_Q10,TMEM50B:MOB1A,chr21,33450512,-,chr2,74153889,-,Inf,0,2,NA,FALSE,TRUE,SRR1867919.130988,1344,LowConfidence,-
MCF7_PacBio_Q10,MED15:RPL14,chr22,20566501,+,chr3,40462059,+,Inf,0,2,NA,FALSE,TRUE,SRR1867845.79802,841,LowConfidence,-
