sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
AML_ONT_Q10,RSRC2:RGPD5,chr12,122526848,-,chr2,109855862,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3596352,194,PotentialTransSplicing,-
AML_ONT_Q10,SMYD3:HMGB1,chr1,246507054,-,chr13,30463694,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1137682,291,PotentialTransSplicing,-
AML_ONT_Q10,RSRP1:PNRC1,chr1,25267740,-,chr6,89083753,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2170825,834,PotentialTransSplicing,-
AML_ONT_Q10,MYG1:N4BP2L2,chr12,53300262,+,chr13,32521449,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1478867,536,PotentialTransSplicing,-
AML_ONT_Q10,CLEC2B:CDK13,chr12,9869205,-,chr7,40045836,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.5731739,1411,PotentialTransSplicing,-
AML_ONT_Q10,PSPC1:SLAIN2,chr13,19782386,-,chr4,48369849,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3407493,636,PotentialTransSplicing,-
AML_ONT_Q10,ELF1:GBE1,chr13,40981983,-,chr3,81537095,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3725186,416,PotentialTransSplicing,-
AML_ONT_Q10,TRAPPC6B:HIKESHI,chr14,39151746,-,chr11,86337379,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048358.2668875,674,PotentialTransSplicing,-
AML_ONT_Q10,RNF220:RBX1,chr1,44412722,+,chr22,40967799,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.241747,2058,PotentialTransSplicing,-
AML_ONT_Q10,CALM1:REST,chr14,90397233,+,chr4,56910630,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.3480941,1397,PotentialTransSplicing,-
AML_ONT_Q10,CCDC32:CBX3,chr15,40561981,-,chr7,26201745,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.152063,419,PotentialTransSplicing,Yes
AML_ONT_Q10,GABPB1:UBB,chr15,50354985,-,chr17,16381902,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6645205,904,PotentialTransSplicing,-
AML_ONT_Q10,AKAP13:GET4,chr15,85380798,+,chr7,886056,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4201749,1849,PotentialTransSplicing,-
AML_ONT_Q10,IQGAP1:MED13L,chr15,90388396,+,chr12,116237705,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.598442,2908,PotentialTransSplicing,-
AML_ONT_Q10,LMF1:PNRC1,chr16,893007,-,chr6,89083753,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.3024357,950,PotentialTransSplicing,-
AML_ONT_Q10,YWHAE:ADRM1,chr17,1400047,-,chr20,62306197,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.7869717,953,PotentialTransSplicing,-
AML_ONT_Q10,SREBF1:ZNF507,chr17,17836727,-,chr19,32382467,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.237762,731,PotentialTransSplicing,-
AML_ONT_Q10,CRLF3:HMGN3,chr17,30797311,-,chr6,79201726,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.77674,323,PotentialTransSplicing,-
AML_ONT_Q10,DDX5:B3GNT2,chr17,64506076,-,chr2,62222212,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6834990,2633,PotentialTransSplicing,-
AML_ONT_Q10,DDX5:REST,chr17,64506076,-,chr4,56910630,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4981076,997,PotentialTransSplicing,-
AML_ONT_Q10,DDX5:EEF1A1,chr17,64506076,-,chr6,73520056,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3768447,750,PotentialTransSplicing,-
AML_ONT_Q10,RNF213:MCL1,chr17,80273404,+,chr1,150577491,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.760604,3010,PotentialTransSplicing,-
AML_ONT_Q10,RAB40B:GNB1,chr17,82698455,-,chr1,1839238,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4946031,455,PotentialTransSplicing,-
AML_ONT_Q10,ATP9B:ATP2B1,chr18,79374101,+,chr12,89656107,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6636964,732,PotentialTransSplicing,-
AML_ONT_Q10,TMEM259:MPO,chr19,1014192,-,chr17,58278145,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.979701,1282,PotentialTransSplicing,-
AML_ONT_Q10,ENSG00000268081:DNAAF4,chr19,21569104,-,chr15,55467161,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2147806,444,PotentialTransSplicing,-
AML_ONT_Q10,OAZ1:H3-3B,chr19,2269744,+,chr17,75779184,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3590987,841,PotentialTransSplicing,-
AML_ONT_Q10,PIP5K1C:STMN1,chr19,3700297,-,chr1,25904738,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2524821,1456,PotentialTransSplicing,-
AML_ONT_Q10,GP6-AS1:PTGR3,chr19,55006464,+,chr18,75202340,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.484139,1206,PotentialTransSplicing,-
AML_ONT_Q10,MED16:UBB,chr19,879937,-,chr17,16381902,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.6988418,1103,PotentialTransSplicing,-
AML_ONT_Q10,PABPC1L:PGK1,chr20,44932713,+,chrX,78123195,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1229771,1004,PotentialTransSplicing,-
AML_ONT_Q10,CASS4:ATG16L2,chr20,56412494,+,chr11,72816728,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3402920,3031,PotentialTransSplicing,-
AML_ONT_Q10,SS18L1:ACTB,chr20,62143889,+,chr7,5529663,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.871798,1807,PotentialTransSplicing,-
AML_ONT_Q10,RANBP2:TAL1,chr2,108719678,+,chr1,47229351,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1711943,210,PotentialTransSplicing,-
AML_ONT_Q10,SAMSN1:CCAR1,chr21,14546205,-,chr10,68722455,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.2963915,825,PotentialTransSplicing,-
AML_ONT_Q10,CLASP1:WDR49,chr2,121605701,-,chr3,167560228,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.1757734,431,PotentialTransSplicing,-
AML_ONT_Q10,ENSG00000280071:ADIPOR1,chr21,5121711,-,chr1,202941701,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.418146,946,PotentialTransSplicing,-
AML_ONT_Q10,STK17B:ITGB3BP,chr2,196156439,-,chr1,63454968,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.3878060,656,PotentialTransSplicing,-
AML_ONT_Q10,SF3B1:ILF2,chr2,197420428,-,chr1,153662556,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048358.629694,589,PotentialTransSplicing,-
AML_ONT_Q10,CLK1:UBC,chr2,200864564,-,chr12,124913774,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2622311,2234,PotentialTransSplicing,-
AML_ONT_Q10,IKZF2:UBB,chr2,213049713,-,chr17,16381902,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1349225,926,PotentialTransSplicing,-
AML_ONT_Q10,SEPTIN5:COMMD3-BMI1,chr22,19714791,+,chr10,22326431,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6704240,3039,PotentialTransSplicing,-
AML_ONT_Q10,TPTEP2-CSNK1E:PGD,chr22,38361399,-,chr1,10418826,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3966180,787,PotentialTransSplicing,-
AML_ONT_Q10,TNRC6B:PNRC1,chr22,40044998,+,chr6,89083753,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4610961,1155,PotentialTransSplicing,-
AML_ONT_Q10,TRMT61B:SH3BGRL,chr2,28869579,-,chrX,81276984,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.4054425,1676,PotentialTransSplicing,-
AML_ONT_Q10,TSEN2:C18orf25,chr3,12503784,+,chr18,46215811,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.525418,926,PotentialTransSplicing,-
AML_ONT_Q10,PIK3R4:OSBPL8,chr3,130746318,-,chr12,76356021,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.518243,569,PotentialTransSplicing,-
AML_ONT_Q10,MBNL1:HP1BP3,chr3,152244440,+,chr1,20773610,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.95141,1553,PotentialTransSplicing,-
AML_ONT_Q10,EXOC1:SMN1,chr4,55860541,+,chr5,70952439,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.1839973,648,PotentialTransSplicing,-
AML_ONT_Q10,ENSG00000250696:CCT2,chr4,69211147,+,chr12,69597156,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2115702,972,PotentialTransSplicing,-
AML_ONT_Q10,SEC31A:SSH2,chr4,82899713,-,chr17,29632931,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.410309,2827,PotentialTransSplicing,-
AML_ONT_Q10,HSPA9:JAK2,chr5,138557402,-,chr9,5021963,+,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.6811425,1468,PotentialTransSplicing,-
AML_ONT_Q10,PAIP2:UBB,chr5,139341980,+,chr17,16381902,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2502401,923,PotentialTransSplicing,-
AML_ONT_Q10,NPR3:RBBP6,chr5,32710783,+,chr16,24540612,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4787455,3229,PotentialTransSplicing,-
AML_ONT_Q10,RICTOR:SRSF11,chr5,38971877,-,chr1,70249952,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1023322,1765,PotentialTransSplicing,-
AML_ONT_Q10,ZNF131:IRF2BP2,chr5,43068217,+,chr1,234607852,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1739805,2196,PotentialTransSplicing,-
AML_ONT_Q10,TPPP:KLF2,chr5,677750,-,chr19,16326856,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6719279,1061,PotentialTransSplicing,-
AML_ONT_Q10,BCLAF1:DRAM2,chr6,136277865,-,chr1,111137586,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6776095,1218,PotentialTransSplicing,-
AML_ONT_Q10,IFNGR1:UBC,chr6,137219243,-,chr12,124913774,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1149961,2205,PotentialTransSplicing,-
AML_ONT_Q10,CASC15:RBPMS,chr6,21743042,+,chr8,30558887,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.362323,371,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:CGRRF1,chr6,26158559,+,chr14,54537722,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3763786,494,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:CHD2,chr6,26158559,+,chr15,92892004,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.267704,500,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:RAD23A,chr6,26158559,+,chr19,12947848,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2145032,491,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:ZNF626,chr6,26158559,+,chr19,20625650,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.7055184,503,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:EP300,chr6,26158559,+,chr22,41160642,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6161095,1157,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:MRPL33,chr6,26158559,+,chr2,27774424,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2390255,495,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:TRA2B,chr6,26158559,+,chr3,185923984,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.6242410,494,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:ZNF662,chr6,26158559,+,chr3,42908022,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4684709,3704,PotentialTransSplicing,-
AML_ONT_Q10,H2BC5:FRMD4B,chr6,26158559,+,chr3,69171981,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4466277,1252,PotentialTransSplicing,-
AML_ONT_Q10,RREB1:EIF5B,chr6,7108060,+,chr2,99360236,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.5396377,607,PotentialTransSplicing,-
AML_ONT_Q10,ING3:PPP2CB,chr7,120955624,+,chr8,30799755,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.720389,683,PotentialTransSplicing,-
AML_ONT_Q10,SLC37A3:MCM3,chr7,140364408,-,chr6,52266696,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.5943766,510,PotentialTransSplicing,-
AML_ONT_Q10,DNAJB6:UBXN4,chr7,157337144,+,chr2,135748267,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.966178,1209,PotentialTransSplicing,-
AML_ONT_Q10,HNRNPA2B1:SIAH1,chr7,26200572,-,chr16,48362430,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.604264,1930,PotentialTransSplicing,-
AML_ONT_Q10,ELMO1:CALM1,chr7,37448675,-,chr14,90400065,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1366225,584,PotentialTransSplicing,-
AML_ONT_Q10,GUSB:UBE2K,chr7,65979386,-,chr4,39737420,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.545438,3094,PotentialTransSplicing,-
AML_ONT_Q10,ENSG00000290832:FUBP1,chr7,72979944,-,chr1,77945642,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1678170,387,PotentialTransSplicing,-
AML_ONT_Q10,SDHAF3:TRA2B,chr7,97117897,+,chr3,185931852,-,Inf,0,1,TRUE,TRUE,TRUE,SRR12048357.4404914,1609,PotentialTransSplicing,-
AML_ONT_Q10,HOOK3:YTHDF2,chr8,42943445,+,chr1,28768929,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2726421,262,PotentialTransSplicing,-
AML_ONT_Q10,EGFL7:ACTB,chr9,136663108,+,chr7,5529663,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.478114,228,PotentialTransSplicing,-
AML_ONT_Q10,FOCAD:SRSF11,chr9,20658826,+,chr1,70249952,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.7613751,1713,PotentialTransSplicing,-
AML_ONT_Q10,UBAP1:RBM39,chr9,34179240,+,chr20,35721877,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.4871093,268,PotentialTransSplicing,-
AML_ONT_Q10,MAMDC2:TFB2M,chr9,70170631,+,chr1,246541202,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1916948,1743,PotentialTransSplicing,-
AML_ONT_Q10,UBQLN1:DNAJC13,chr9,83669185,-,chr3,132516704,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.1767499,1549,PotentialTransSplicing,-
AML_ONT_Q10,HNRNPK:ARRDC2,chr9,83980503,-,chr19,18008711,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.804202,186,PotentialTransSplicing,-
AML_ONT_Q10,CKS2:PNRC1,chr9,89311351,+,chr6,89083753,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.2803264,226,PotentialTransSplicing,-
AML_ONT_Q10,STEEP1:HNRNPK,chrX,119544353,-,chr9,83970786,-,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.3232450,762,PotentialTransSplicing,-
AML_ONT_Q10,ATRX:LSM8,chrX,77633207,-,chr7,118191912,+,Inf,0,1,FALSE,TRUE,TRUE,SRR12048357.8049516,314,PotentialTransSplicing,-
