#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
NR1H2--TMEM92	13	NR1H2	12362	chr19:50379879:+	TMEM92	20448	chr17:50277715:+	ONLY_REF_SPLICE	dcfa8397-df45-c8ac-f509-4a9bb5d0250e,8839c495-c7f0-4d4b-7997-2e6930617110,a7308da6-3740-54c2-cca6-e415c9d34a8b,a28df2a9-6524-79da-4220-973add450ab3,2564287c-2b52-1f8f-63f2-8a1d439232d4,c3750a17-5b0d-5e77-6619-02f843ec5bd7,3059fbf3-b9ca-186b-53f8-df71bb711fc2,e7cb68b0-7d44-e12f-9e93-f41db6f1718c,cf3b5a6e-dbc4-c68a-1667-1000ba5851dd,9eefdec4-2dfd-f00e-9850-35c7563da199,7ef4b2e0-2636-7366-a0ed-f493071918ba,ea814b92-985c-b5fb-1f3b-3159d2cf23fd,c80d7485-6a3b-5cef-9e42-384933a2e764	4.552	["INTERCHROMOSOMAL[chr19--chr17]"]	4.552	1.0	True
C18orf25--REXO4	13	C18orf25	3563	chr18:46216595:+	REXO4	23597	chr9:133412921:-	ONLY_REF_SPLICE	7cf47346-2a28-7dc2-08d1-60ee6bf0eba1,022d563f-989a-0f3e-5653-2bb7656c1853,da318300-e223-8c03-9fbc-5aa213aca0ba,57fed8ff-fc8a-f94a-1443-6d742669a5ed,491bea3a-67fc-7cd6-a861-be988f044462,50b89629-cf3c-6288-4a6c-1007ee0f8681,94b5bb81-2e30-c281-9ffd-ca88a7381527,d4e714d7-1df2-4823-aa83-65faa5d49327,8cad457c-d7db-b3b9-5da5-0fde739f2ca7,2c0a8ea7-9d34-8850-24ea-ea2a07e8f173,288f8091-71cf-1afc-8d7a-1b63b6b2c836,78b806ae-f54c-b09e-e2cf-7edd3313909a,7d96ec85-1da8-1dfd-f620-37244c9e6e8b	4.552	["INTERCHROMOSOMAL[chr18--chr9]"]	4.552	1.0	True
ADCY8--TTC21B	13	ADCY8	11008	chr8:130884564:-	TTC21B	65540	chr2:165880799:-	ONLY_REF_SPLICE	3bb206f5-16c8-0f77-9a5d-a9e3c4ff973f,1c5e0d0f-c34c-26de-5c2c-9709cec3a37b,1884003b-9602-03f6-4763-d2661a48454b,90e2cab4-be6e-67d0-b370-d5330244aaa6,5ea1e766-d13a-3afe-d205-a8a6ee089b27,11568193-c9bf-5b51-c3dc-b70addbd7c46,47eecde9-36c2-f1d2-a15c-e2453886b34e,39f29e3b-c1a4-b05d-4342-042110ac60d4,29fdebb1-f0a0-0188-5500-5c3702afcbf7,49691a6f-4e1c-b9da-0f0c-aa21f6600f84,0048ddc0-5ccb-b3ae-25a5-836fcdbcd832,ef20efdc-6c6b-a1e7-65f7-4b049e7eefbf,2e598c1e-4b5f-9e83-1d35-f570fcbbe5e6	4.552	["INTERCHROMOSOMAL[chr8--chr2]"]	4.552	1.0	True
PGAP3--EMC6	12	PGAP3	4923	chr17:39684597:-	EMC6	13910	chr17:3669098:+	ONLY_REF_SPLICE	15dc4589-d255-59ca-80d9-26785c9c546d,c83e97fa-7e21-ab52-6387-076c0a065ab0,8029e30a-13d3-fe9f-af2e-70dc8f1bfcef,93f7fb84-3442-fc76-10d0-8b2c4c98a6fd,45cb85d3-faa4-e2d1-6a35-acfe83360ed0,55aed839-b3fe-0e4f-fc23-323f8d64015b,115b608f-002d-ef81-b5f9-e654562b346a,d7d5f69d-8d44-5564-1f99-52e94ddaf5d9,7d1db6dd-cfad-b104-1e6b-f084335cb507,ba92437c-2f31-ccdb-10b6-a808cbf67d7c,7b6434dd-d3d5-187a-85f4-80682bb9324b,c4d30a32-fea2-76ce-ac2d-421efd956a6e	4.202	["INTRACHROMOSOMAL[chr17:36.00Mb]"]	4.202	1.0	True
TMEM245--TUBGCP3	12	TMEM245	13996	chr9:109057191:-	TUBGCP3	40670	chr13:112547752:-	ONLY_REF_SPLICE	236ca186-ffbc-3648-f17a-7b94bfe1c6fb,0c8a0523-4ae8-1e48-16b5-eb0267d88375,c8f823b4-80c5-7892-266a-159fd7e32e13,e2f44955-7651-5a34-a50d-089a9e254a0e,57ae27e7-583b-0a71-d0d2-6085eda0b198,d9dc1379-f205-ea4a-7cd3-90880e6c8801,fc24f8be-b006-55d9-9101-42571b6261bf,96ea848c-2f68-9982-87d1-2b1a07da713c,cb58db85-40f1-adea-da41-efb5dd93828e,65c38d6d-99d9-5022-345b-29d2dca1fde7,2152a790-1102-ff46-b9ff-7a322fcd9146,65e3e889-b7eb-b043-f329-5569a3e73d40	4.202	["INTERCHROMOSOMAL[chr9--chr13]"]	4.202	1.0	True
TBX19--PARP15	12	TBX19	7230	chr1:168305196:+	PARP15	29150	chr3:122635811:+	ONLY_REF_SPLICE	d33e1694-7ea3-2c9a-0fd2-a8abd4ca57ac,3685cc38-b6dd-ecc4-9599-62f905f1bb4f,77317aa5-e998-ec6d-f25e-6bc61347eb73,bd5cc148-3058-7bb7-4275-2dc6be5a481c,60d382eb-e301-240c-5451-924ec93b08d0,0fbf3346-cded-2398-d7c1-acae04b79bc0,d2825fe3-7df9-59dc-d5f8-87a8eb7c5e09,3375fceb-e4f0-6cd5-e2a3-c3ec0570582f,07731e69-7283-7d5e-eb06-4cbab79ce657,5164d234-63b4-8153-96f5-757b399e070c,87307da0-8480-43cf-32c1-49c36e7202c5,a4abf4f1-cd74-5d54-b4bf-658666fff64a	4.202	["INTERCHROMOSOMAL[chr1--chr3]"]	4.202	1.0	True
SLC6A17--FFAR2	12	SLC6A17	2763	chr1:110167215:+	FFAR2	21820	chr19:35449714:+	ONLY_REF_SPLICE	223d005f-602e-7a9e-f279-64376e677f2e,3c8c2f18-8e0d-4487-401b-3fa3c205ef8c,b2a67450-dab0-8342-9683-8a836c300c72,c37675fa-5558-869d-c748-c55bee29a3b1,7802d7e4-120d-362f-5542-e073f65a25f3,e543627a-d7de-2959-4abb-51682acbb600,4984c444-9287-082d-099d-190059f30e9f,fe8421f0-ea6e-602c-1a4f-02a4a17578a6,97d6bfda-720e-f437-4b9d-b116313f172b,a565337f-d8c1-0c23-0e72-07156361f73e,682374f3-9dda-8fee-d55f-660cbfa4c79f,ac1e90db-106a-0d59-9abd-d448dd679d7a	4.202	["INTERCHROMOSOMAL[chr1--chr19]"]	4.202	1.0	True
SLC5A7--FGF7	12	SLC5A7	7939	chr2:108006202:+	FGF7	21458	chr15:49483151:+	ONLY_REF_SPLICE	031dbd63-626a-9e83-fa6a-d28572313326,17e4316d-ff6b-b290-7604-35bdbdaf1133,596262e3-eeb8-e5a6-79c0-735ba4274cb5,3639c3e1-afbd-5508-825d-5f767c50bad0,02063b50-02f8-68e9-12da-2a53b7b6f26e,8dde0f19-9593-c63f-180d-ea78bc044008,c3db7262-706f-ef5e-4689-dafab0eaf7ea,e951fa9a-f702-2000-5492-728929f1f65e,a26d3b22-d183-92f8-d664-24e25705fa04,29a2fab3-6c98-6e1a-fec0-a3bf7b461126,1d1b3d16-67fe-3660-d511-74b15b2d8700,30ea7b0a-0fc1-48be-a79f-771e765b64e8	4.202	["INTERCHROMOSOMAL[chr2--chr15]"]	4.202	1.0	True
SERPINH1--USP6NL	12	SERPINH1	4371	chr11:75566971:+	USP6NL	25701	chr10:11501208:-	ONLY_REF_SPLICE	45289319-cc64-4b11-ad7c-70d19e5b0df3,f117a2c7-fe26-7b85-d1b7-b92629e02e79,6f5f051e-94f8-8161-4ecd-8db54740d8bf,7d8e9564-26f0-12f7-81bc-65c0b38dbe6e,5724246b-2583-f4f3-f387-00d86ae10e17,2eb62afa-474e-333a-8cc4-da48ec8e333d,8495fd35-5b16-9acc-e760-2f26cd4159fd,029cf738-4d69-bb50-c59b-636137c10c02,00d1ec6e-d330-9579-f16b-039314d69252,db6f7332-8e30-8243-6b45-a9fac8d3f02c,1f8637e8-1c4a-da5f-2cdf-71daea70eb1c,7be86d9f-6e6c-5606-4bcc-39bcc73bf31e	4.202	["INTERCHROMOSOMAL[chr11--chr10]"]	4.202	1.0	True
FGD3--DUOXA1	12	FGD3	14631	chr9:93018215:+	DUOXA1	29153	chr15:45122242:-	ONLY_REF_SPLICE	6970c4aa-a723-01cf-3ed8-0acc4b7d1fd1,844e98fa-7f39-9942-2dfe-d756cfaa95a0,2cbcb01e-e538-9747-cf53-605e506c7cda,56d670e3-0781-71e9-8055-fe16d43ed3a2,3eda921f-7bfe-fa1e-3f12-9ea918788e4a,48e28084-f836-2a45-781e-f91f280711d7,9bae96ce-5e51-6463-3069-4e169391aefd,dbf921a3-5c7e-8eb3-776d-fd3503876dda,75399ee1-33a1-30d8-6838-152e0a12deb8,a6327912-cb6c-a245-579a-9adf1aea2ea9,f999db5f-9b3d-259d-7ac5-47ca5b5299fd,263704f5-c3d0-bd01-6f65-757d305d076b	4.202	["INTERCHROMOSOMAL[chr9--chr15]"]	4.202	1.0	True
NBPF4--ZNF100	12	NBPF4	11030	chr1:108233160:-	ZNF100	26589	chr19:21744112:-	ONLY_REF_SPLICE	306e714e-4dbf-950d-c1af-972dca65804e,684bc445-3fb1-d76c-13db-f13b07b34b5d,4e193db9-a998-007f-380e-650d0f3c732f,9661f6bb-95a5-8ee0-8fb7-4bc52d76e393,4cd812d8-fe92-a11b-3a46-5dc671c08017,6d03dcc1-e011-3e83-276a-c8bf38839323,df48fd20-9ab9-d420-9710-0f2d57c7be31,53648bb5-8d69-6565-62a7-783bbb41db72,9a73afc5-2931-ac5d-16d5-d91016fd9e69,78da3389-4973-e1c9-2b4b-f7ef4e7a392f,db02c88a-1dc3-f78c-2af7-cfb0fdc57607,dc779d13-168c-5607-f79f-de6775055499	4.202	["INTERCHROMOSOMAL[chr1--chr19]"]	4.202	1.0	True
MTURN--SLC6A11	12	MTURN	2749	chr7:30137694:+	SLC6A11	16283	chr3:10823302:+	ONLY_REF_SPLICE	229feec3-5a4a-a606-765c-03b5c452b8d0,503e9fc4-d234-68e3-88d8-bb5b83ec1c82,3c3bc807-0002-b44f-098c-3132e02d7d07,a5b12861-60fd-e9f9-03b7-cea0d00abef4,080749de-75d8-58d1-a04e-2509df714ccf,a4c20904-18ae-5d7d-ceb2-fdff686cf465,4357fc10-0ee6-80d2-7933-660befe2111d,37a9c8f6-5f3f-0a7f-7c4c-da22095d5146,b0e04f52-68bc-18f2-618e-fd4b2c2a4ac6,677340c3-d650-4104-ced6-063a85cbfee5,59c648c9-3d77-d567-cf44-76d51fe66e25,1e93eccd-327b-77a9-a1f1-3376c01ccf96	4.202	["INTERCHROMOSOMAL[chr7--chr3]"]	4.202	1.0	True
ETV7--PPP3R2	12	ETV7	8208	chr6:36366875:-	PPP3R2	13851	chr9:101594657:-	ONLY_REF_SPLICE	2dd03707-923e-f6d3-b4fc-12a40e37ca20,602e60d3-a7ec-6d71-ac3e-0a29ea25e499,bff25945-7705-0a58-2ac7-f283821418e2,2e6abdab-8760-6c29-02b8-6c357a20b1a8,13bc94f5-83e4-81ca-c512-07ef0d4978fd,25649dc3-a779-d769-4def-5c15e2317893,86d69460-a267-4905-573b-91850424c2e0,0d58db86-07fc-d768-bd19-2da189b4ced4,b84529db-230d-b380-1bc7-9f27f6fa4c45,a7b1ba38-bbc3-ff30-9054-2dcb7820869e,b8b1fccb-ece8-9656-0462-c2c98c48fa77,783d092e-ba1e-2da1-37a4-5715a5d087d2	4.202	["INTERCHROMOSOMAL[chr6--chr9]"]	4.202	1.0	True
BMP7--ZBTB46	12	BMP7	1937	chr20:57265705:-	ZBTB46	27842	chr20:63769383:-	ONLY_REF_SPLICE	3aa2de26-5360-96d9-590c-ef27a457755f,94fa62ec-cae5-2ae2-e352-d33f1e196a45,0ccac97a-5ef5-7801-b6cd-268e988d7e05,0138d896-9c82-c699-a7a0-6e2c78845cbf,31b72857-3cc7-cd82-2f57-e959056cd434,c823e496-f1ab-cb72-0782-9dbfa7484442,c58de850-3576-4fb8-dd84-ceefe275fa62,5833c36d-4022-9f8a-df96-4b4c0929bd0c,f2cd56a9-530d-48d4-e492-6d57fdb6e575,7909e378-7cbe-06fc-c33d-663b1aed32c3,65b3da53-99da-774d-75f6-a8ad9d071c0b,838e9aa3-e297-a069-71f0-4ea221f28be9	4.202	["INTRACHROMOSOMAL[chr20:6.48Mb]"]	4.202	1.0	True
ARID4A--SCARA5	12	ARID4A	11968	chr14:58330169:+	SCARA5	33254	chr8:27987630:-	ONLY_REF_SPLICE	86b35709-4ad5-0c73-c0d2-4246a70cd4c0,de740285-4089-42a6-154b-494fd21d5128,c28bfdfc-13b1-6bae-e46a-8a570dbc7e8e,9da78419-b41f-09c2-29ba-71cdd8ccaf08,e6cca2d7-293a-b916-9e0a-c9f6e8dbd23f,e99ceea0-08aa-8358-70fb-6a06a4efd086,e122ef41-cb3e-38de-081c-2b0417bb4754,b8390795-29d4-6e84-fa97-ec34ab20efc4,8083e6da-024a-f4ad-9dbf-6035be421cc4,e16abc20-3e57-40ac-9f3a-0178756c14df,9a969a48-5c20-8911-6566-43b6b5878d3b,12170318-9dd5-ad32-7745-b755bb7f393f	4.202	["INTERCHROMOSOMAL[chr14--chr8]"]	4.202	1.0	True
RSF1--FAM90A4P	11	RSF1	19348	chr11:77683710:-	FAM90A4P	36197	chr8:7272765:+	ONLY_REF_SPLICE	ac5c5f16-9363-a315-7bdb-946c6326190b,e56e3e59-6e65-427d-158e-4f67c3a2dffb,769bae40-6cf1-930d-57ee-bf8cc92bd2e6,8a8f90b7-6c0b-d1e8-b58a-51e1c2c364df,054b2959-9342-3449-df33-116a67e878f3,5b23c7d2-84c4-3e2b-8f8b-a0dc12869aa4,8dc95519-9259-ce5d-f33c-5bd93d3d3114,5236e7b8-cc15-0edc-c141-d5cadc93c5b2,51104f1e-74b9-b210-7d98-9461903a1799,c36b3d54-2551-6333-2d85-a7124fb047e7,f14051a3-c6e1-3dca-0ed8-5cf31dd63b9d	3.852	["INTERCHROMOSOMAL[chr11--chr8]"]	3.852	1.0	True
ZNF622--SPDYE8	11	ZNF622	5652	chr5:16453013:-	SPDYE8	14885	chr7:73024315:-	ONLY_REF_SPLICE	62117fb1-f8ae-27b5-9e70-d42465315d23,a8d392f9-abd5-bea6-d090-00a0997b7b86,7995e611-905f-0956-c715-8e65270c3a1b,bd640ffd-aa7f-f2cc-d391-24a7ce0ef999,2a7e153e-749c-16b0-baf4-13fc8e27e438,54b46b4c-a45e-3f1b-288c-5ee9a9d4762b,98b73591-dd6e-3a40-d453-4b90232d1da1,d5dc2216-cb96-1bee-7eb8-028a7bfe7e19,30688e7a-25b2-74d5-c8d3-852f3af8ce5e,63f5b6cc-da8e-0118-873b-af6f9ec2c0cc,a38c71c1-0fb1-c2d2-8f10-d243258d1cb1	3.852	[]	3.852	1.0	True
TNNT3--KCNH4	11	TNNT3	12933	chr11:1934919:+	KCNH4	30409	chr17:42163334:-	ONLY_REF_SPLICE	69c21a72-a974-a962-9446-2e4858735e59,86d25fcd-2345-9c75-e12c-34cbe5b47764,66df8d4c-89c7-e2e0-f7df-55760e9952f6,f9da3e86-ba55-cb5e-1da9-46eea4000311,774ee294-7089-e451-8f4d-ad1c1ddad269,6f374065-2a14-4cd1-6876-c2a0a8b24f07,875c5eab-3b1a-07a2-30da-ef7c78d41eba,93c4601c-46d5-53f4-ceb2-a920c10e78b3,c395915c-f6c4-7aa7-1b76-d60ed5b9b7c8,19874acc-b059-f492-d3b1-7f7336645329,d0c96bde-f6ce-e225-8a0f-1137113873a1	3.852	["INTERCHROMOSOMAL[chr11--chr17]"]	3.852	1.0	True
TMPRSS5--CRTAC1	11	TMPRSS5	10673	chr11:113689765:-	CRTAC1	23754	chr10:97901639:-	ONLY_REF_SPLICE	2b9b1ba0-d740-9500-a589-266a8791dd4c,303b6df3-b1a4-ff29-fc93-718ebf277c28,fdb33e9c-da2b-47b1-d0e0-545d2eeec376,e1a7338b-abdc-fb99-3a9d-bb3e60b43248,7fbe7391-feea-c42e-730d-42f082479c87,71b3bef0-8f25-1310-3ac6-c13e690725f6,979cfd4f-4985-a12a-771d-0c9171eed920,6256209f-173d-8c36-61db-8f319ada29be,f2812fea-21d9-f45d-1e9c-ad592d9585f0,253ce787-efaf-d7d5-a693-1ffc9de44167,bd081fa9-64af-edf9-4b99-97454f47413a	3.852	["INTERCHROMOSOMAL[chr11--chr10]"]	3.852	1.0	True
TMPRSS15--CBFB	11	TMPRSS15	13542	chr21:18352903:-	CBFB	35147	chr16:67036639:+	ONLY_REF_SPLICE	80991162-6e3b-00d7-e4b4-838eb35a4323,5415616a-4790-c3d8-7216-de63c595bf0c,f29d21a8-9150-0e42-de96-5fce011dc249,d5b105c7-9814-2f6e-9bb4-46a9adaec0c3,6317c1e2-4ef3-54bc-1024-6ce9e49ea244,adcd6588-9734-8259-b052-f86d1b7aaba4,0667f2df-6a73-fc22-c90b-bcfee3783bab,821acc85-58ba-d1c2-7f5a-ddac0339591b,5cad82ec-37e0-a6cd-bcab-2c6dd39133c5,df22f3f3-cc0c-8cb8-8430-b0ff64d2bb7d,d5a26ed8-99c8-a5b8-94ed-4b59bd3eb67a	3.852	["INTERCHROMOSOMAL[chr21--chr16]"]	3.852	1.0	True
