#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
PAUPAR--RCN1	3	PAUPAR	3731	chr11:31816639:+	RCN1	26090	chr11:32097144:+	ONLY_REF_SPLICE	8e8800c0-ef30-046f-c8a6-e5b174ae331f,87e789fa-9e34-3005-e097-b9209cfe30b9,0b58cfb6-b3e7-2a00-6ed3-f786fa945879	11.153	["INTRACHROMOSOMAL[chr11:0.00Mb]","NEIGHBORS_OVERLAP:+:+:[2964]"]	11.153	1.0	True
NAPEPLD--LLGL1	3	NAPEPLD	7250	chr7:103119577:-	LLGL1	19821	chr17:18233778:+	ONLY_REF_SPLICE	a01a7b2b-2a24-c15e-d8ff-e4b9e65907d2,46183534-e342-4132-8be4-c79358ef8621,ca2ce0df-63ff-cfd0-268f-7d25f5a0a3fd	11.153	["INTERCHROMOSOMAL[chr7--chr17]"]	11.153	1.0	True
NBR1--KANK4	3	NBR1	14494	chr17:43195039:+	KANK4	28567	chr1:62281634:-	ONLY_REF_SPLICE	932c89f5-620a-e708-3f3c-6db46f9a93e9,0bed30bb-d106-9d68-f50d-6de36d1a4a14,53308880-7645-78ad-b9ed-d0f73eccc50d	11.153	["INTERCHROMOSOMAL[chr17--chr1]"]	11.153	1.0	True
NCCRP1--WDFY1	3	NCCRP1	2152	chr19:39198115:+	WDFY1	14953	chr2:223899051:-	INCL_NON_REF_SPLICE	a82ec154-c988-5bf1-87f4-d9b5ec17c250,04703e2b-bae7-e868-055f-26266c7e49a6,4b1cec6c-cfcb-4736-e247-0fef27ed21b3	11.153	["INTERCHROMOSOMAL[chr19--chr2]"]	11.153	1.0	True
NPIPB15--TSGA13	3	NPIPB15	5599	chr16:74385749:+	TSGA13	13603	chr7:130685360:-	ONLY_REF_SPLICE	e42eeed2-0534-0aec-d565-20342eaf26ff,370f8047-8d67-7821-9809-b3266de675e0,fef3a257-7492-599e-7c93-3340f7048737	11.153	["INTERCHROMOSOMAL[chr16--chr7]"]	11.153	1.0	True
ZNF622--SPDYE8	3	ZNF622	5652	chr5:16453013:-	SPDYE8	14885	chr7:73024315:-	ONLY_REF_SPLICE	a0179f6b-73fb-ece1-efee-adb9f950c13a,bc4d4b5e-49c1-8319-b977-47483cc722a2,c1cf3a02-b267-af61-594d-29325e555f9f	11.153	[]	11.153	1.0	True
RNF20--HSPD1	3	RNF20	2603	chr9:101535552:+	HSPD1	32858	chr2:197487198:-	ONLY_REF_SPLICE	356e7af0-f8a1-0d95-ff4d-b712d1b1f7b3,c9ad9f01-426b-8b39-0d8b-757595d11d6d,49d13ba5-7c60-3d83-96f6-1e73b12892c3	11.153	["INTERCHROMOSOMAL[chr9--chr2]"]	11.153	1.0	True
SOHLH2--ZNF606	3	SOHLH2	2325	chr13:36201879:-	ZNF606	18217	chr19:58001370:-	ONLY_REF_SPLICE	0ff797c0-2219-fa24-e9c4-f9f4894921d6,20eea026-aba6-d7e2-d627-0d552642fb14,73365a97-8070-6014-9662-c7b8872b1ad5	11.153	["INTERCHROMOSOMAL[chr13--chr19]"]	11.153	1.0	True
SRMS--FAAH2	3	SRMS	4828	chr20:63542163:-	FAAH2	19619	chrX:57431918:+	ONLY_REF_SPLICE	cd2144b7-ff25-3580-3827-cc4085dc615e,ee75500d-b3b0-7d9e-a6b6-98779e036fba,ec709385-385d-8618-b033-e33eedd7afad	11.153	["INTERCHROMOSOMAL[chr20--chrX]"]	11.153	1.0	True
THTPA--ABRAXAS1	3	THTPA	2317	chr14:23557304:+	ABRAXAS1	16401	chr4:83472288:-	ONLY_REF_SPLICE	3bb35a28-6e72-7712-7fa6-19e3bd35dcd0,5d11e557-3149-fe56-00b3-7b052473f8a3,58c6f44f-bb40-25be-b90e-4404fce3d2f0	11.153	[]	11.153	1.0	True
MFSD14A--SNRPF	3	MFSD14A	11847	chr1:100080659:+	SNRPF	18348	chr12:95861168:+	ONLY_REF_SPLICE	358b973e-4f07-78b9-c134-6dff717ab350,107baab8-fe7c-cdbf-65f7-7a24991f9fed,5e36907e-b08d-a474-edeb-f319d2d66f45	11.153	[]	11.153	1.0	True
MXD4--DYRK2	3	MXD4	3461	chr4:2257982:-	DYRK2	20061	chr12:67657106:+	ONLY_REF_SPLICE	64b04c5e-56fd-cd98-ddfe-774c46ebc3a2,3e2e75bc-0f2b-b1da-d0ca-3a4a2ad81d5b,e86d9cb7-6865-6e62-d010-b19e650786fd	11.153	["INTERCHROMOSOMAL[chr4--chr12]"]	11.153	1.0	True
SERPINH1--USP6NL	3	SERPINH1	4371	chr11:75566971:+	USP6NL	25701	chr10:11501208:-	ONLY_REF_SPLICE	7c473c5c-6dd4-2369-a49b-8e2b9b7309b3,ffd5eb53-11bd-5273-3386-70fb2291685c,1f40fc0b-ff6a-9d15-7a09-522c40125964	11.153	["INTERCHROMOSOMAL[chr11--chr10]"]	11.153	1.0	True
KLHL4--GRIN2A	3	KLHL4	6011	chrX:87622423:+	GRIN2A	30930	chr16:9938551:-	ONLY_REF_SPLICE	e06a320c-4045-a776-6a92-08d81794aedb,2313894d-a433-444a-61a1-e6c068ad7813,76aa0ebd-263c-334f-7e6e-5f65f6915654	11.153	["INTERCHROMOSOMAL[chrX--chr16]"]	11.153	1.0	True
CRYBB3--INHBA	3	CRYBB3	3266	chr22:25202792:+	INHBA	16108	chr7:41690542:-	ONLY_REF_SPLICE	b4c7b117-f2ea-5fac-e7fd-55031faa3783,41ab2f8e-bd41-9d2a-2b1f-881cd9418b2b,cc62ac0f-d0b4-f5b0-26bd-c694a37b71a3	11.153	["INTERCHROMOSOMAL[chr22--chr7]"]	11.153	1.0	True
KCNK2--YWHAG	3	KCNK2	9970	chr1:215195092:+	YWHAG	17504	chr7:76330233:-	ONLY_REF_SPLICE	917b02fb-8f25-4d9c-899b-be500547318f,d73fb50e-68fb-1dcb-0016-78641187652f,12f2a83b-78b8-ec4c-95ad-d64c0b2a74c2	11.153	["INTERCHROMOSOMAL[chr1--chr7]"]	11.153	1.0	True
AP5B1--TMCO2	3	AP5B1	1535	chr11:65780442:-	TMCO2	14012	chr1:40251283:+	ONLY_REF_SPLICE	4df7a95d-214f-05ab-cc50-ee3ffc9085cd,112f66a7-b0c4-2391-13df-de54a7fff7f3,17037f0b-ebb9-07c6-2b34-36aa0c3446ae	11.153	["INTERCHROMOSOMAL[chr11--chr1]"]	11.153	1.0	True
C5orf58--BLTP3A	3	C5orf58	5864	chr5:170237365:+	BLTP3A	27311	chr6:34871819:+	ONLY_REF_SPLICE	494b38b8-e95c-0379-8622-6506d69f1a8d,0fa65050-c0c0-9ee3-b2e6-f0add9078326,086b82ef-ecd9-da15-d7f0-00c615e4f4a7	11.153	[]	11.153	1.0	True
CACFD1--NHERF4	3	CACFD1	4758	chr9:133465447:+	NHERF4	16099	chr11:119189463:+	ONLY_REF_SPLICE	cbd4d08b-593b-c18b-a670-5d679083692e,fa2e8f2a-2d3c-7831-d117-1dbea67aeacd,cb223e5d-460d-e10e-aacd-3c02a429f0a7	11.153	[]	11.153	1.0	True
AARSD1P1--ENSG00000273974	3	AARSD1P1	1309	chrX:74069584:+	ENSG00000273974	5550	chrX:74073825:+	INCL_NON_REF_SPLICE	60184259-2a84-fd9b-ef75-bb08ab39a57b,1386964d-15ac-2511-c0a1-b91b486f93f3,7247e83d-cb4c-2420-5d64-fd4af1d4a41a	11.153	[]	14.871	0.7499831887566405	True
FZD4--TRBV6-7	3	FZD4	1595	chr11:86954801:-	TRBV6-7	12526	chr7:142488001:+	ONLY_REF_SPLICE	8fac1572-247b-4953-b70a-4c681d12c7fd,97d7d5d2-12ef-fe74-d762-0542d6f6770d,5759764b-a9d5-8a94-693f-5baa087096dc	11.153	["INTERCHROMOSOMAL[chr11--chr7]"]	11.153	1.0	True
ECE2--LGR5	3	ECE2	6219	chr3:184285105:+	LGR5	19052	chr12:71535115:+	ONLY_REF_SPLICE	afe77b67-4f25-f227-3ec6-dc1a55eba551,c1e55ef6-65ee-8143-6f6b-da97b26d6323,ddeab62a-a19b-ecc3-8279-ab58976bb338	11.153	["INTERCHROMOSOMAL[chr3--chr12]"]	11.153	1.0	True
ENSG00000254485--SRGAP3	3	ENSG00000254485	6169	chr3:9326010:-	SRGAP3	15602	chr3:9124917:-	ONLY_REF_SPLICE	37aab1f1-2212-7906-2c31-db15065160c4,92e30c4f-ce5b-8b62-1e63-9718db5eaf0c,d535cc86-787d-036d-fe90-0ebf883cf583	11.153	[]	11.153	1.0	True
FBXW12--PNPLA4	3	FBXW12	5848	chr3:48379558:+	PNPLA4	21546	chrX:7912093:-	ONLY_REF_SPLICE	1edfcae0-9602-ad82-ac98-2b7f917697c4,5c3a5e7b-6598-08e8-ecc4-7e21ffa6d1ec,dd961c75-5e52-9745-b1ab-7016a61737bd	11.153	["INTERCHROMOSOMAL[chr3--chrX]"]	11.153	1.0	True
CT47A1--HCN3	3	CT47A1	3016	chrX:120983745:-	HCN3	10549	chr1:155284539:+	ONLY_REF_SPLICE	463167d1-2716-b156-7a8f-abecbc4ec28e,9ef1c830-3d2b-35f2-e126-8bb8636a288e,5ce720b8-81e0-ddcb-9afe-79b3a01376d5	11.153	["INTERCHROMOSOMAL[chrX--chr1]"]	11.153	1.0	True
RBPMS2--ARF6	2	RBPMS2	5904	chr15:64749000:-	ARF6	12015	chr14:49893256:+	ONLY_REF_SPLICE	df1146c5-9d9b-ea2f-145e-4abaa361fbd0,12ddf820-62f4-240f-f487-87f3153b85d8	7.435	["INTERCHROMOSOMAL[chr15--chr14]"]	7.435	1.0	True
ORC1--DYNLT5	2	ORC1	3045	chr1:52401362:-	DYNLT5	24118	chr1:66770387:+	ONLY_REF_SPLICE	c083d3bf-d174-13f4-dd5b-b9ee43604409,76353743-c81f-28b8-b122-207276b313c3	7.435	[]	7.435	1.0	True
OTOF--HBA1	2	OTOF	20288	chr2:26475914:-	HBA1	40216	chr16:177283:+	ONLY_REF_SPLICE	871f8a5e-b7e8-e263-8908-4b415b127ddf,787dbbf3-b5ea-2138-c73e-70e6ee66b461	7.435	["INTERCHROMOSOMAL[chr2--chr16]"]	7.435	1.0	True
PDZD8--PTPA	2	PDZD8	4315	chr10:117318872:-	PTPA	28040	chr9:129134795:+	ONLY_REF_SPLICE	db95e96d-0a27-8899-bb22-ddb5d5f04976,908f65b4-6b3b-2bba-c00f-dd8d33d84554	7.435	[]	7.435	1.0	True
POTEM--C2orf81	2	POTEM	5384	chr14:18976155:+	C2orf81	25823	chr2:74415927:-	ONLY_REF_SPLICE	cd824ab9-146b-4f59-d7bb-c0d9fdbb4c45,962ab1d2-5afc-8eff-d703-90510ffd8634	7.435	["INTERCHROMOSOMAL[chr14--chr2]"]	7.435	1.0	True
PRPF6--ANGPTL5	2	PRPF6	1185	chr20:63981316:+	ANGPTL5	30960	chr11:101900550:-	ONLY_REF_SPLICE	3a94457d-05ac-56ce-d873-b158617c467b,aeeb298e-1b43-7c2f-0006-24231f951f47	7.435	["INTERCHROMOSOMAL[chr20--chr11]"]	7.435	1.0	True
PRDM10--SEMA6B	2	PRDM10	20350	chr11:129915660:-	SEMA6B	38026	chr19:4554476:-	ONLY_REF_SPLICE	44b6bf7a-6b30-eb8f-ffa8-01dc72f6fee2,e82f39c8-c44e-e34d-81be-f1cd8a96dcb5	7.435	["INTERCHROMOSOMAL[chr11--chr19]"]	7.435	1.0	True
PRKAR2A--VRTN	2	PRKAR2A	8273	chr3:48782986:-	VRTN	26426	chr14:74356783:+	ONLY_REF_SPLICE	63119ef9-2c09-7b42-0041-98f19665d914,506303b4-9f68-9d6d-bf83-5426325d0075	7.435	["INTERCHROMOSOMAL[chr3--chr14]"]	7.435	1.0	True
PRSS33--LRRIQ1	2	PRSS33	3574	chr16:2785375:-	LRRIQ1	41989	chr12:85262915:+	ONLY_REF_SPLICE	491ebdd9-f0ea-770a-2ce4-1685395daa91,5aab1fbf-d5db-dec5-c3c4-7d0e3c3671fb	7.435	["INTERCHROMOSOMAL[chr16--chr12]"]	7.435	1.0	True
PWP1--CFAP90	2	PWP1	3911	chr12:107692899:+	CFAP90	18850	chr5:7835498:-	ONLY_REF_SPLICE	26882ffe-de89-779d-7e68-0feeadc17649,87c0a32b-faa0-f1dc-8d7e-3c51269c0470	7.435	[]	7.435	1.0	True
NTSR1--GMFG	2	NTSR1	5484	chr20:62758356:+	GMFG	16366	chr19:39329626:-	ONLY_REF_SPLICE	1302b5fd-e9d5-5486-fdce-c50a961eb173,145b715a-46b4-3e10-fa54-6fc638df7c53	7.435	["INTERCHROMOSOMAL[chr20--chr19]"]	7.435	1.0	True
OPALIN--NBPF14	2	OPALIN	7977	chr10:96348289:-	NBPF14	26614	chr1:148589393:-	ONLY_REF_SPLICE	277ae5f7-9f10-88e4-c509-2847b2c842c8,f09fd98a-38db-40bc-7f07-b245840baa66	7.435	["INTERCHROMOSOMAL[chr10--chr1]"]	7.435	1.0	True
NEK6--POC1B	2	NEK6	9394	chr9:124312649:+	POC1B	23208	chr12:89525204:-	ONLY_REF_SPLICE	91feb871-fbab-b325-7548-1e858d733646,c31aba9a-3196-b0aa-4478-2a96ed8da25d	7.435	["INTERCHROMOSOMAL[chr9--chr12]"]	7.435	1.0	True
NR4A1--LRIT2	2	NR4A1	11632	chr12:52054651:+	LRIT2	19762	chr10:84225114:-	ONLY_REF_SPLICE	a5e93283-9772-8517-05ba-e25f5a782b9f,997c4296-14b5-ddc4-d9c6-5720694b5b15	7.435	["INTERCHROMOSOMAL[chr12--chr10]"]	7.435	1.0	True
NOA1--STC1	2	NOA1	7410	chr4:56964406:-	STC1	14081	chr8:23851531:-	ONLY_REF_SPLICE	0e238e29-b8df-8833-29a3-3a1864980dcc,ae7ff290-5f07-f082-95dd-b7b04d2daef6	7.435	["INTERCHROMOSOMAL[chr4--chr8]"]	7.435	1.0	True
NMS--PCDHGB5	2	NMS	7781	chr2:100482311:+	PCDHGB5	15461	chr5:141494807:+	ONLY_REF_SPLICE	3698ad1f-c5e8-6202-ff2f-c516030207bb,7e246216-f69c-6816-1a73-6419c272035c	7.435	["INTERCHROMOSOMAL[chr2--chr5]"]	7.435	1.0	True
NME1--UGT1A9	2	NME1	4884	chr17:51160081:+	UGT1A9	13310	chr2:233768220:+	ONLY_REF_SPLICE	daa09164-acbf-e3b7-717e-a05e3e154043,c7379076-620f-329a-a17f-3c29d9c3cec0	7.435	[]	7.435	1.0	True
NKX2-3--RANGAP1	2	NKX2-3	1548	chr10:99533489:+	RANGAP1	20611	chr22:41252991:-	ONLY_REF_SPLICE	6d611347-4fc4-eb89-cf6f-c649045046cf,b9dacaf9-1fab-d3c0-d4cf-acb940df03e5	7.435	["INTERCHROMOSOMAL[chr10--chr22]"]	7.435	1.0	True
NDUFA1--FOXJ2	2	NDUFA1	1182	chrX:119872013:+	FOXJ2	14668	chr12:8049362:+	ONLY_REF_SPLICE	b1172857-1a23-4d02-b704-ca762cb2c9cf,ec6685a5-9f99-863a-291f-10b1f94a3aac	7.435	["INTERCHROMOSOMAL[chrX--chr12]"]	7.435	1.0	True
MVP--TMEM60	2	MVP	12039	chr16:29836958:+	TMEM60	23651	chr7:77794423:-	ONLY_REF_SPLICE	03abcf0a-66c3-ff22-c8f2-f7ea0bd1b3e2,3a66584d-b08c-be6c-dae5-33b3c3ed9b09	7.435	["INTERCHROMOSOMAL[chr16--chr7]"]	7.435	1.0	True
MUC3A--FCGBP	2	MUC3A	10957	chr7:100960645:+	FCGBP	51304	chr19:39872651:-	ONLY_REF_SPLICE	20e887b4-de1e-b505-c9cb-5b0c3e410336,9ba2c5c0-f99f-6fa3-a589-4002bff3325f	7.435	["INTERCHROMOSOMAL[chr7--chr19]"]	7.435	1.0	True
MRPL58--ACTRT3	2	MRPL58	1203	chr17:75012872:+	ACTRT3	10123	chr3:169768350:-	ONLY_REF_SPLICE	8c299578-8037-d85b-f4a9-c73dcd0df163,4355d46c-2597-55ef-c1e1-e78e4da0760e	7.435	[]	7.435	1.0	True
MLLT1--PRR20E	2	MLLT1	11038	chr19:6213939:-	PRR20E	17965	chr13:57167565:+	ONLY_REF_SPLICE	2d0535b9-f766-6a07-7328-15532c89b337,1a10cfb0-26f1-210f-d858-b1f85a8f4da4	7.435	["INTERCHROMOSOMAL[chr19--chr13]"]	7.435	1.0	True
SATB1--MAL	2	SATB1	18377	chr3:18394462:-	MAL	39559	chr2:95053381:+	ONLY_REF_SPLICE	15279774-439f-2664-c7c2-1f553631fec9,7737dc07-b7b1-2327-c03a-82d02aca1bb7	7.435	["INTERCHROMOSOMAL[chr3--chr2]"]	7.435	1.0	True
RIN1--STK17B	2	RIN1	2434	chr11:66335407:-	STK17B	20355	chr2:196143686:-	ONLY_REF_SPLICE	33a90629-2644-8e39-a546-4c7c35ff331f,dfc954cc-e68a-51d8-c783-4c945fb3df1b	7.435	["INTERCHROMOSOMAL[chr11--chr2]"]	7.435	1.0	True
TNR--CASC3	2	TNR	7890	chr1:175393780:-	CASC3	44921	chr17:40168203:+	ONLY_REF_SPLICE	7d8310cb-13e1-0e81-a430-998060d7a3a0,9dbff039-379e-b435-f11a-41bf7337d326	7.435	["INTERCHROMOSOMAL[chr1--chr17]"]	7.435	1.0	True
SATB1--TBC1D5	2	SATB1	2015	chr3:18444607:-	TBC1D5	68936	chr3:17308134:-	ONLY_REF_SPLICE	90951505-7d7e-e45b-5c06-87280f0a7a5d,d74eacf5-cd33-abac-a2d7-fb1e5c3a01df	7.435	["INTRACHROMOSOMAL[chr3:0.60Mb]"]	7.435	1.0	True
STARD3NL--GPBP1	2	STARD3NL	9772	chr7:38217305:+	GPBP1	24663	chr5:57237113:+	ONLY_REF_SPLICE	2456b573-4bf2-42bc-496f-b69e1e025b49,fd2d039d-f19c-f7e6-a3d1-98312f66f40a	7.435	["INTERCHROMOSOMAL[chr7--chr5]"]	7.435	1.0	True
ZNF671--MRC2	2	ZNF671	1234	chr19:57727391:-	MRC2	28373	chr17:62692231:+	ONLY_REF_SPLICE	15ebaaaf-7502-0ffa-7768-3b163113cd34,7b5f7433-fb14-696c-b881-6b912ad5c21d	7.435	["INTERCHROMOSOMAL[chr19--chr17]"]	7.435	1.0	True
ZNF284--EIF3L	2	ZNF284	4307	chr19:44082105:+	EIF3L	19546	chr22:37870176:+	ONLY_REF_SPLICE	a8dc41f5-8d49-96da-4133-328cc7816856,bfda86a8-e698-50e4-c9f7-55c4955164df	7.435	["INTERCHROMOSOMAL[chr19--chr22]"]	7.435	1.0	True
ZNF264--NELFB	2	ZNF264	2574	chr19:57194001:+	NELFB	26226	chr9:137266944:+	ONLY_REF_SPLICE	e2eade87-ac2d-8548-43ee-f6d8cafba5d4,639c85e0-ba4d-2323-9e2a-72f087c3b6d9	7.435	["INTERCHROMOSOMAL[chr19--chr9]"]	7.435	1.0	True
YWHAH--CREBZF	2	YWHAH	2157	chr22:31945678:+	CREBZF	12522	chr11:85663601:-	ONLY_REF_SPLICE	bdb2934c-d2a3-ecdc-69e9-e4b0c7b89ca6,cd9b0545-e4bc-fe46-0c91-9a01006eead1	7.435	["INTERCHROMOSOMAL[chr22--chr11]"]	7.435	1.0	True
YEATS4--ZFC3H1	2	YEATS4	7059	chr12:69370798:+	ZFC3H1	35597	chr12:71623597:-	ONLY_REF_SPLICE	425539cf-e307-9691-e830-4f9318fc7407,f1e79559-595a-b3f3-37d1-3900950fea76	7.435	["INTRACHROMOSOMAL[chr12:2.22Mb]"]	7.435	1.0	True
UGT2B10--ZKSCAN2	2	UGT2B10	6164	chr4:68827548:+	ZKSCAN2	20634	chr16:25240738:-	ONLY_REF_SPLICE	99d12092-c8e8-db78-5835-f849d1febd71,cafd9725-ed8e-6dff-7c91-6f3178761fc3	7.435	["INTERCHROMOSOMAL[chr4--chr16]"]	7.435	1.0	True
TSFM--SGK2	2	TSFM	6519	chr12:57793073:+	SGK2	21378	chr20:43570617:+	ONLY_REF_SPLICE	99ebde31-a387-05a4-ef1c-577fe01b79a1,8c71f90f-c423-4895-76ac-98da094d9450	7.435	["INTERCHROMOSOMAL[chr12--chr20]"]	7.435	1.0	True
MFRP--SLC17A2	2	MFRP	5110	chr11:119342596:-	SLC17A2	16910	chr6:25918573:-	ONLY_REF_SPLICE	e6c81c13-131f-6df2-9e33-6aa2751fe4ca,c86c4f99-2f2e-2ec1-b883-19b88a2a9033	7.435	["INTERCHROMOSOMAL[chr11--chr6]"]	7.435	1.0	True
TMEM39A--SIRT5	2	TMEM39A	5920	chr3:119452447:-	SIRT5	30151	chr6:13595477:+	ONLY_REF_SPLICE	913c7710-285a-8e4e-c455-87be37702d09,d3a2b85e-d07e-ffad-0729-a7adff9e18db	7.435	["INTERCHROMOSOMAL[chr3--chr6]"]	7.435	1.0	True
TEX11--DTWD2	2	TEX11	22018	chrX:70624839:-	DTWD2	41534	chr5:118848218:-	ONLY_REF_SPLICE	c7d8d24c-f0e0-c2bd-afb4-091b730e2402,60c51772-4f82-99d3-edfc-aed1b5a12424	7.435	["INTERCHROMOSOMAL[chrX--chr5]"]	7.435	1.0	True
STAM2--WFDC13	2	STAM2	9978	chr2:152132114:-	WFDC13	23835	chr20:45705863:+	ONLY_REF_SPLICE	911767ec-1f9a-f852-e72a-36aa42caa38a,3e685c86-9581-630e-f28b-ee2d6d144cb5	7.435	["INTERCHROMOSOMAL[chr2--chr20]"]	7.435	1.0	True
SDC2--PI4K2B	2	SDC2	10542	chr8:96602528:+	PI4K2B	25131	chr4:25260524:+	ONLY_REF_SPLICE	bd854663-40a5-bda2-1347-32a1aab04d0f,1509ab5c-bbf6-8660-d790-73975f074b1d	7.435	["INTERCHROMOSOMAL[chr8--chr4]"]	7.435	1.0	True
SPINK4--ZNF3	2	SPINK4	4396	chr9:33245152:+	ZNF3	14257	chr7:100075630:-	ONLY_REF_SPLICE	c5ed21ba-8c9e-07a2-ab89-da1e58ca9ab4,71b7a58c-6e5b-e3b3-f964-75d38506fc44	7.435	["INTERCHROMOSOMAL[chr9--chr7]"]	7.435	1.0	True
SPANXA2--FABP4	2	SPANXA2	1132	chrX:141589839:+	FABP4	6198	chr8:81480598:-	ONLY_REF_SPLICE	0bbd141a-4aeb-31ae-00a7-bbce84e12a2b,98fd218e-850e-d431-57b9-ef6c5b36baa0	7.435	["INTERCHROMOSOMAL[chrX--chr8]"]	7.435	1.0	True
SORCS3--ECSCR	2	SORCS3	13847	chr10:105164379:+	ECSCR	41047	chr5:139449174:-	ONLY_REF_SPLICE	feeb3e2d-bef3-856a-19c2-5f0f23e4e00a,20d09ab0-c088-2463-768c-043ad41ed843	7.435	["INTERCHROMOSOMAL[chr10--chr5]"]	7.435	1.0	True
SMCR8--ACP5	2	SMCR8	3857	chr17:18318149:+	ACP5	16448	chr19:11576843:-	ONLY_REF_SPLICE	f222a7c1-f710-a3de-94c3-99ee5b2e26a2,d5173332-a694-2d23-2668-e3e245da9784	7.435	["INTERCHROMOSOMAL[chr17--chr19]"]	7.435	1.0	True
SMAD2--JDP2	2	SMAD2	15347	chr18:47848475:-	JDP2	59839	chr14:75461426:+	ONLY_REF_SPLICE	29734f0f-abc4-4f12-2ab2-8f2166270ae7,46f7cc92-09b9-ec0f-c712-dea34a662a9c	7.435	["INTERCHROMOSOMAL[chr18--chr14]"]	7.435	1.0	True
