sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
NA12878_ONT_dRNA_Q10,DNAJC11:UQCRC2,chr1,6644558,-,chr16,21980547,+,Inf,0,1,TRUE,TRUE,TRUE,d60a9e96-eaf5-4385-a041-12bf21eaa99b,660,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,PLCG2:CLIP4,chr16,81811288,+,chr2,29121374,+,Inf,0,1,FALSE,TRUE,TRUE,87bc36ec-fd6d-4642-8e70-a5e7a49d79d7,166,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,COTL1:ATP5F1C,chr16,84590105,-,chr10,7806974,+,Inf,0,1,FALSE,TRUE,TRUE,72202604-b8bd-4a75-9724-2a9e84a6f7c7,474,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,SUPT6H:GBE1,chr17,28662342,+,chr3,81649921,-,Inf,0,1,FALSE,TRUE,TRUE,69af3383-ca6d-416e-aeef-443badbb14c5,367,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,CRYZ:NBDY,chr1,74710098,-,chrX,56817320,+,Inf,0,1,FALSE,TRUE,TRUE,f3da7624-121d-49ce-bd18-492059ec914c,745,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,IFI44L:PDHX,chr1,78620571,+,chr11,34984570,+,Inf,0,1,FALSE,TRUE,TRUE,96247080-3875-4c2a-b934-825f6cf8ac40,120,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,MAN2B1:DDB2,chr19,12661260,-,chr11,47237837,+,Inf,0,1,TRUE,TRUE,TRUE,dd197bec-da00-4fa4-aa1b-cfd5a316c693,971,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,LINC01841:BIRC2,chr19,14369943,-,chr11,102368306,+,Inf,0,1,FALSE,TRUE,TRUE,a4c3fa39-f7a5-4df0-92bd-90f82f31e6f1,244,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,ZNF430:ENSG00000273269,chr19,21022881,+,chr2,47170764,-,Inf,0,1,TRUE,TRUE,TRUE,fb2c1c5b-2487-4734-b14d-97f67a6a67f0,195,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,ZNF738:COPG2,chr19,21375964,+,chr7,130667534,-,Inf,0,1,TRUE,TRUE,TRUE,b76f5a26-342c-4695-96bf-c778238159ba,457,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,RAB4B:SRSF11,chr19,40780097,+,chr1,70221615,+,Inf,0,1,FALSE,TRUE,TRUE,fd1cf002-0196-445c-8754-9b09c14784b6,217,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,RALGAPA2:RPL37A,chr20,20571458,-,chr2,216529270,+,Inf,0,1,FALSE,TRUE,TRUE,75ac9132-53ab-463a-b735-d171f4fc5a50,429,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,ACSS1:TOMM20,chr20,25057769,-,chr1,235122372,-,Inf,0,1,TRUE,TRUE,TRUE,4a8fec1f-918c-45be-ada6-9094aa5cb86e,341,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,WDR33:PIBF1,chr2,127763062,-,chr13,73015869,+,Inf,0,1,FALSE,TRUE,TRUE,e9381aed-3430-4474-8ebe-aef3d0ed8170,868,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,ATXN10:ARPC2,chr22,45740538,+,chr2,218245420,+,Inf,0,1,TRUE,TRUE,TRUE,cb5295db-d425-4626-bf1f-596eaaa6eb12,1315,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,TBL1XR1:SEC11C,chr3,177197121,-,chr18,59149513,+,Inf,0,1,FALSE,TRUE,TRUE,cbd23f6d-991f-4bc9-975f-98c77f175758,228,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,C4orf47:DCAF13,chr4,185426396,+,chr8,103426056,+,Inf,0,1,FALSE,TRUE,TRUE,98e5ec5e-6ec4-4a29-bdf0-938ce4f0d3f6,144,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,TEC:PSMB1,chr4,48228477,-,chr6,170549113,-,Inf,0,1,FALSE,TRUE,TRUE,8b88c525-d800-415c-b1a1-a6da3871ec02,233,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,CCT5:C8orf76,chr5,10260911,+,chr8,123220297,-,Inf,0,1,TRUE,TRUE,TRUE,8e035998-fc84-4f61-a44c-f30bb86676f1,944,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,FER:UBB,chr5,109100519,+,chr17,16381902,+,Inf,0,1,FALSE,TRUE,TRUE,c5af82ef-2bfa-4917-b2e2-730875f1819e,1540,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,NPM1:TMEM50B,chr5,171392978,+,chr21,33432802,-,Inf,0,1,FALSE,TRUE,TRUE,1c7ea33d-477b-4ce1-8ec8-1841e95a01f1,462,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,KIF2A:SEC31A,chr5,62355254,+,chr4,82861708,-,Inf,0,1,TRUE,TRUE,TRUE,0153f8d0-5ed4-4e59-9545-fd7da3adcd9e,917,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,MRS2:ZC3H14,chr6,24418578,+,chr14,88574693,+,Inf,0,1,TRUE,TRUE,TRUE,037f0660-5974-43a2-b1de-b6b8179448cd,1192,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,ZFAND3:PRKAR1A,chr6,38116739,+,chr17,68515394,+,Inf,0,1,FALSE,TRUE,TRUE,630a1f71-993c-4ac6-842b-b52b99266481,704,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,PABPC1:TIA1,chr8,100709133,-,chr2,70216994,-,Inf,0,1,FALSE,TRUE,TRUE,c42ebacd-f75b-46ea-ba29-547d86c423b0,1788,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,ENSG00000287812:IL3RA,chr8,22701218,-,chrY,1365138,+,Inf,0,1,FALSE,TRUE,TRUE,0a62b8ee-ea98-48bc-8607-7aad0a72bd46,401,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,PLPBP:ENSG00000289694,chr8,37766355,+,chr1,22091428,+,Inf,0,1,FALSE,TRUE,TRUE,7b17ec0a-0754-4ac2-8b93-d87587a9f919,314,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,SLC20A2:CREM,chr8,42540915,-,chr10,35206895,+,Inf,0,1,FALSE,TRUE,TRUE,40f67409-1626-44d5-995e-1f2438c30118,621,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,UBAP2:NPEPPS,chr9,33998787,-,chr17,47619737,+,Inf,0,1,TRUE,TRUE,TRUE,edca823f-c3b3-4425-84d3-ac67e9ba2f06,130,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,UBAP1:ATXN10,chr9,34179240,+,chr22,45700282,+,Inf,0,1,TRUE,TRUE,TRUE,b184b5a7-41f0-4b19-a80e-c1c1562d4c93,169,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,VCP:PHB2,chr9,35061577,-,chr12,6968021,-,Inf,0,1,TRUE,TRUE,TRUE,92f1c8b8-8755-4c7f-9f17-19e8aba2cbed,1433,PotentialTransSplicing,-
NA12878_ONT_dRNA_Q10,P2RY8:TNPO3,chrX,1536921,-,chr7,128957315,-,Inf,0,1,FALSE,TRUE,TRUE,9f88fed1-e78a-46c3-a685-4faef4f45cc5,197,PotentialTransSplicing,-
