#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
RPL30-AS1--RPL30	5	RPL30-AS1	2919	chr8:98043644:+	RPL30	9222	chr8:98043644:-	INCL_NON_REF_SPLICE	5c876f81-5507-4afd-a42c-ca74c87d1223,42a618bb-b750-4449-97df-90e22d554f35,57c2a9b9-e7ae-4eb9-a304-f51c2332f59b,7d6b34bc-80b6-4b38-af9b-d76aec737c33,e2f5fc5f-9ef6-481d-adc0-2a119c459e75	2.082	[]	4.163	0.5001201056930098	True
LINC02067--RPL29	4	LINC02067	3350	chr3:161429463:+	RPL29	10272	chr3:51995469:-	ONLY_REF_SPLICE	dd15d7af-fb72-4e8d-90ee-42f512db775c,7fb28f49-9982-42b0-9952-be2b3a059e7b,20729667-a976-4a29-8c32-3b62920fde06,bcadbac7-3f5b-42c3-97ef-afcf7263823f	1.665	[]	1.665	1.0	True
RPL30-AS1--RPL30	4	RPL30-AS1	2928	chr8:98043653:+	RPL30	9213	chr8:98043653:-	INCL_NON_REF_SPLICE	1f8a6754-0fb4-47d5-8b5c-0a059ca8339d,7cbe8f65-dfe1-4cec-91a1-edcef178fd45,b1a42099-bec4-4187-8a4c-2715dd4d3184,3e10e727-6a1d-4cc4-8b77-616db0a47eba	1.665	[]	4.163	0.39995195772279607	True
RPL30-AS1--RPL30	4	RPL30-AS1	2930	chr8:98043655:+	RPL30	9199	chr8:98043667:-	INCL_NON_REF_SPLICE	33343971-a0c2-4b63-9143-b070eb4ba382,b83fbd1a-e832-45e6-94e8-fafefe36eeb3,5cf62b20-06c1-45f4-a102-d8b6acbf5a44,da4b56d8-8344-4027-a8c9-de1bb1f6f117	1.665	[]	4.163	0.39995195772279607	True
LINC02067--SSB	4	LINC02067	3291	chr3:161429404:+	SSB	12758	chr2:169799318:+	INCL_NON_REF_SPLICE	ae656e0b-6b9d-4309-bc59-31fbed3be6ff,3228034f-07d2-4979-9681-d936a9a190b5,9a85094a-a066-46b3-ad14-bd4f6fdb2bbd,0a553d6b-1419-4bce-8f2a-7b59fa7c285e	1.665	[]	1.665	1.0	True
LINC02067--RPL18	4	LINC02067	3487	chr3:161429600:+	RPL18	11153	chr19:48617877:-	INCL_NON_REF_SPLICE	aaf1274d-c1b0-49d3-a9b3-cdc4e85a9320,79249371-efca-400c-a3ba-1d1aee8ce6f1,e89e112e-6542-4cfd-a5e2-a6149b0fc396,849c66b9-cb11-4f5a-88b9-0ec6f8fdc6ce	1.665	[]	1.665	1.0	True
LINC02067--ENSG00000196656	4	LINC02067	3306	chr3:161429419:+	ENSG00000196656	10961	chr4:113214428:-	INCL_NON_REF_SPLICE	c2495e96-df03-40e6-8cf3-eab247c88457,d8bac8da-da6e-4ff6-9fc4-5960cb736162,c2de536d-c612-4514-8ccf-7319faf91e09,ff3fa578-1af5-4fc8-bb79-d28f8b6d8013	1.665	[]	1.665	1.0	True
ENSG00000243004--RPL23A	4	ENSG00000243004	12177	chr7:20002720:-	RPL23A	24272	chr17:28720707:+	ONLY_REF_SPLICE	e4709ca4-f50c-472f-a6db-cf72778c962a,de32abb0-197f-426b-9c01-4e3b06cfb11b,20db4596-2bd4-4731-8df0-f5b44e6b557e,5d934ef7-7803-45ef-bae2-5e7fb8b37c24	1.665	[]	1.665	1.0	True
CRLF1--NPM1	4	CRLF1	11439	chr19:18581416:-	NPM1	21627	chr5:171400839:+	INCL_NON_REF_SPLICE	af003d1c-9ee5-442b-a5fe-d7e3e1ac4126,b49a4ac2-0ea2-4843-9026-a49d6184389f,508f2c59-083e-4ec9-a4d2-aed2090e6d0c,0d900d49-9837-4e20-94d9-81d5eac75c63	1.665	["INTERCHROMOSOMAL[chr19--chr5]"]	1.665	1.0	True
LINC02067--RPL34	3	LINC02067	3315	chr3:161429428:+	RPL34	11228	chr4:108621951:+	INCL_NON_REF_SPLICE	f6e36963-799e-445e-82ac-c9364302a581,73311aa3-2c90-41a7-9453-ccc597193ba9,f1ccecc3-7d9f-4580-8a0d-8f45f6d60343	1.249	[]	5.412	0.23078344419807836	True
RPL30-AS1--RPL26	3	RPL30-AS1	4363	chr8:98045088:+	RPL26	7284	chr17:8382326:-	INCL_NON_REF_SPLICE	0472a924-50b8-4e44-a5ba-3f1103e5ca04,0b89f06b-8a6c-4e3a-a2a5-d10e82a91d9f,9a214d9d-c8cb-44c3-a9ad-545c914b3187	1.249	[]	1.249	1.0	True
RPL30-AS1--RPL30	3	RPL30-AS1	2910	chr8:98043635:+	RPL30	9231	chr8:98043635:-	INCL_NON_REF_SPLICE	c82d5054-9bc6-43ea-9d91-e68b5227ffc0,9694dab9-afbd-4aeb-900a-9b50f61a4360,e51c01e7-b72f-4fde-8761-f144656dc6be	1.249	[]	4.163	0.300024021138602	True
ENSG00000269888--RPL9	3	ENSG00000269888	1489	chr3:161429600:+	RPL9	4994	chr4:39458440:-	INCL_NON_REF_SPLICE	1df04557-ac22-442c-96e4-a2700b06e861,709f876a-9ba0-4ddf-9eb7-83b0107771c5,c7f7891e-6891-4ed0-b04f-ab38a507fcf2	1.249	[]	1.249	1.0	True
ENSG00000264577--RPL11	3	ENSG00000264577	1164	chr17:28722714:-	RPL11	6222	chr1:23692572:+	INCL_NON_REF_SPLICE	41638e41-1357-49b8-984f-f62b938a7d91,5654ae35-3899-4ddf-84ff-cf6eeafc55da,d617d8eb-8368-415d-a4f8-366f846d992e	1.249	[]	2.914	0.4286204529855868	True
ENSG00000287510--LAPTM5	2	ENSG00000287510	2931	chr1:30733623:+	LAPTM5	5738	chr1:30744975:-	INCL_NON_REF_SPLICE	aa0fcc5c-0612-4111-a87f-85bebc10a881,08860fb8-4a25-4f20-8c65-2746dc7ccc66	0.833	[]	0.833	1.0	True
TRPA1--MSC	2	TRPA1	14335	chr8:72052539:-	MSC	33883	chr8:71844422:-	INCL_NON_REF_SPLICE	7ad859cf-9dba-4fac-bb57-4c9aabe2bb6d,4d5cdaf9-df30-45fe-bad6-e662baf6b906	0.833	["INTRACHROMOSOMAL[chr8:0.18Mb]"]	0.833	1.0	True
SLC38A4-AS1--ENSG00000272369	2	SLC38A4-AS1	3783	chr12:46387972:+	ENSG00000272369	19729	chr12:46652390:+	ONLY_REF_SPLICE	c81da49a-1ad3-42c5-9f9c-8af2800c439a,a6d6b54a-60c4-4833-8979-88042441066e	0.833	[]	0.833	1.0	True
RPL30-AS1--RPL30	2	RPL30-AS1	2930	chr8:98043655:+	RPL30	9211	chr8:98043655:-	INCL_NON_REF_SPLICE	708c242a-4186-48d3-9660-18e26f73a30b,537d055e-058b-4af3-89ac-06394eaeafb4	0.833	[]	4.163	0.20009608455440786	True
RPL30-AS1--RPL30	2	RPL30-AS1	2928	chr8:98043653:+	RPL30	9208	chr8:98043658:-	INCL_NON_REF_SPLICE	56bfb382-aa1c-4a24-b489-a85eef91b1a7,f7eaaf79-c1a0-4286-a1d6-32b4106a1925	0.833	[]	4.163	0.20009608455440786	True
RPL30-AS1--RPL26	2	RPL30-AS1	4389	chr8:98045114:+	RPL26	7295	chr17:8382315:-	INCL_NON_REF_SPLICE	66a42f18-79e3-4956-b02d-eecd6be78b05,3fa25ba7-fb53-47b8-b79a-bd3e6afc27ca	0.833	[]	1.249	0.6669335468374699	True
MFSD11--NME2	2	MFSD11	2440	chr17:76737304:+	NME2	26017	chr17:51166415:+	INCL_NON_REF_SPLICE	6b662873-10ec-476f-9773-3e9b402a2c35,1fc968f4-859b-44be-b1c3-78ae687cc7d6	0.833	[]	0.833	1.0	True
ESRRA--RPL21P16	2	ESRRA	7795	chr11:64317557:+	RPL21P16	9957	chr11:64319719:+	INCL_NON_REF_SPLICE	3771463d-4c81-4864-b998-0261f2cca896,8ab80d6f-5279-4a43-8165-eb628671e189	0.833	[]	0.833	1.0	True
ENSG00000269888--UBA52	2	ENSG00000269888	1464	chr3:161429575:+	UBA52	6066	chr19:18573293:+	INCL_NON_REF_SPLICE	7ad9bbda-f743-4441-89f2-16454d45c091,c518fee8-c5d5-4e42-9eab-410e249bc411	0.833	[]	0.833	1.0	True
ENSG00000269888--RPS27P3	2	ENSG00000269888	1473	chr3:161429584:+	RPS27P3	4470	chr3:161432581:+	INCL_NON_REF_SPLICE	a6da7777-15c5-4251-bf30-f343a0286d2e,4f41e3c3-47d2-4b2d-9bf2-36ebb40b9bd1	0.833	[]	0.833	1.0	True
ENSG00000269888--RPL9	2	ENSG00000269888	1489	chr3:161429600:+	RPL9	4980	chr4:39458454:-	INCL_NON_REF_SPLICE	b4c597b5-431d-4a57-96f9-fc7e54518f79,a93f1e2e-9d90-4aa0-9df2-17c54c1a77e4	0.833	[]	1.249	0.6669335468374699	True
ENSG00000269888--RPL39	2	ENSG00000269888	1489	chr3:161429600:+	RPL39	6164	chrX:119789969:-	INCL_NON_REF_SPLICE	b4f88b4a-23d4-4599-85b9-3cb46d560c6b,6d7caced-f269-43b9-af8d-a0655b588a90	0.833	[]	0.833	1.0	True
ENSG00000269888--LUC7L3	2	ENSG00000269888	1165	chr3:161429276:+	LUC7L3	4541	chr17:50721435:+	INCL_NON_REF_SPLICE	bf0403ef-579c-4029-80bb-0d7361d1c721,83f0480c-6bf1-4a46-b443-1d504bc71e45	0.833	[]	0.833	1.0	True
ENSG00000248120--RPL5	2	ENSG00000248120	1076	chr1:92828829:+	RPL5	5792	chr1:92833545:+	INCL_NON_REF_SPLICE	f8154fec-229d-4eae-9716-5e533c14f2f6,97ef5d0a-11e9-492f-8686-48cc854ab7c6	0.833	[]	0.833	1.0	True
ENSG00000269888--UBA52	2	ENSG00000269888	1442	chr3:161429553:+	UBA52	4645	chr19:18571872:+	INCL_NON_REF_SPLICE	fbf77b11-3498-4a0e-af4c-5c1bb2e9fbb9,9db39296-9f94-4de1-bbf2-7878fec17390	0.833	[]	0.833	1.0	True
BEST1--RPL6P27	2	BEST1	13244	chr11:61964797:+	RPL6P27	16963	chr18:6463030:-	INCL_NON_REF_SPLICE	5a4ad749-df9f-4c02-96de-c951c43febca,d71ae913-1bdd-462b-ae64-71aae5a48563	0.833	["INTERCHROMOSOMAL[chr11--chr18]"]	0.833	1.0	True
MEF2A--SLC15A4	1	MEF2A	1688	chr15:99566104:+	SLC15A4	29082	chr12:128815070:-	ONLY_REF_SPLICE	e9e0740d-a7fb-4665-90e9-25f2076931de	0.416	["INTERCHROMOSOMAL[chr15--chr12]"]	0.416	1.0	True
MIR155HG--DZANK1	1	MIR155HG	1448	chr21:25562257:+	DZANK1	35376	chr20:18385090:-	ONLY_REF_SPLICE	865fbdf9-5669-4c64-843a-86cf932e70d2	0.416	["INTERCHROMOSOMAL[chr21--chr20]"]	0.416	1.0	True
MMGT1--SH3KBP1	1	MMGT1	1433	chrX:135973597:-	SH3KBP1	32719	chrX:19645475:-	ONLY_REF_SPLICE	2e190a74-1b6b-4201-937e-683e801144a9	0.416	["INTRACHROMOSOMAL[chrX:116.07Mb]"]	0.416	1.0	True
MKRN1--MS4A1	1	MKRN1	1377	chr7:140479160:-	MS4A1	24731	chr11:60466998:+	ONLY_REF_SPLICE	5b804844-0c74-43b1-984d-a7fe828f32f8	0.416	["INTERCHROMOSOMAL[chr7--chr11]"]	0.416	1.0	True
METTL16--AHSA2P	1	METTL16	8197	chr17:2464208:-	AHSA2P	27348	chr2:61178981:+	ONLY_REF_SPLICE	1773ed0d-2aaf-4ddd-9f46-81607be267b1	0.416	[]	0.416	1.0	True
MFSD14A--SND1	1	MFSD14A	1222	chr1:100038316:+	SND1	34025	chr7:127844324:+	ONLY_REF_SPLICE	f71ddb87-07f0-4635-939d-21965143e87b	0.416	[]	0.416	1.0	True
METTL3--CDC23	1	METTL3	9879	chr14:21500495:-	CDC23	25365	chr5:138189148:-	ONLY_REF_SPLICE	f4c323b5-e4fe-4544-b4df-16e7c47adf8a	0.416	["INTERCHROMOSOMAL[chr14--chr5]"]	0.416	1.0	True
NAA50--GSTP1	1	NAA50	4360	chr3:113723959:-	GSTP1	15254	chr11:67584134:+	ONLY_REF_SPLICE	e40d7eb2-a08c-42a4-a3ba-e78bba86b773	0.416	["INTERCHROMOSOMAL[chr3--chr11]"]	0.416	1.0	True
METTL15--FAM120B	1	METTL15	3728	chr11:28113604:+	FAM120B	45082	chr6:170395487:+	ONLY_REF_SPLICE	cc457716-def3-4221-af8f-9fa5a11cdaff	0.416	["INTERCHROMOSOMAL[chr11--chr6]"]	0.416	1.0	True
MRPS5--NDUFB5	1	MRPS5	7960	chr2:95108254:-	NDUFB5	28496	chr3:179614971:+	ONLY_REF_SPLICE	d17dc280-9001-41d9-8dd4-aa20300ff38d	0.416	["INTERCHROMOSOMAL[chr2--chr3]"]	0.416	1.0	True
NUP42--ZFAT	1	NUP42	3973	chr7:23187146:+	ZFAT	41165	chr8:134509749:-	ONLY_REF_SPLICE	d43feae6-12eb-47f3-861a-67d334dd6238	0.416	[]	0.416	1.0	True
NANS--RCC1	1	NANS	2425	chr9:98060997:+	RCC1	14753	chr1:28508128:+	ONLY_REF_SPLICE	13520041-65e8-46c3-a66d-f050c96f55ff	0.416	["INTERCHROMOSOMAL[chr9--chr1]"]	0.416	1.0	True
NDUFB6--CLDND1	1	NDUFB6	2397	chr9:32570960:-	CLDND1	10011	chr3:98521442:-	ONLY_REF_SPLICE	b7c4e8ca-a1c5-4426-8ac3-5ac8598f6e5f	0.416	["INTERCHROMOSOMAL[chr9--chr3]"]	0.416	1.0	True
NPAT--ENSG00000278903	1	NPAT	5556	chr11:108192118:-	ENSG00000278903	31528	chr21:6329548:+	ONLY_REF_SPLICE	efaec545-63e9-44bc-8bd9-21d0690bafcc	0.416	[]	0.416	1.0	True
OAZ1--ADNP-AS1	1	OAZ1	1236	chr19:2269744:+	ADNP-AS1	8371	chr20:50931372:+	ONLY_REF_SPLICE	a27588a2-4def-4d0d-8a26-d7118d388637	0.416	["INTERCHROMOSOMAL[chr19--chr20]"]	0.416	1.0	True
PCBP1-AS1--TFCP2	1	PCBP1-AS1	5480	chr2:70088598:-	TFCP2	88825	chr12:51099779:-	ONLY_REF_SPLICE	04716cc3-72ed-49ed-9fd1-f34e8d75536c	0.416	["INTERCHROMOSOMAL[chr2--chr12]"]	0.416	1.0	True
PCMTD1--GMPS	1	PCMTD1	7406	chr8:51845661:-	GMPS	26101	chr3:155906160:+	ONLY_REF_SPLICE	e6da5056-2b27-44cf-b9b1-2dd25ae02ece	0.416	["INTERCHROMOSOMAL[chr8--chr3]"]	0.416	1.0	True
PLPBP--LUC7L2	1	PLPBP	2994	chr8:37766355:+	LUC7L2	28703	chr7:139422163:+	ONLY_REF_SPLICE	3026ddba-3204-42a7-9057-9e97d0c6a654	0.416	[]	0.416	1.0	True
PNN--POP5	1	PNN	6369	chr14:39180676:+	POP5	12059	chr12:120581257:-	ONLY_REF_SPLICE	7a9850c9-7aed-4a91-aeed-56ea1acc6738	0.416	["INTERCHROMOSOMAL[chr14--chr12]"]	0.416	1.0	True
RAN--GAS5	1	RAN	1876	chr12:130872912:+	GAS5	14019	chr1:173864506:-	ONLY_REF_SPLICE	caa74587-da9d-4f85-a4d1-0d271e05c52c	0.416	["INTERCHROMOSOMAL[chr12--chr1]"]	0.416	1.0	True
RBM5--WDR27	1	RBM5	11901	chr3:50105142:+	WDR27	43850	chr6:169660766:-	ONLY_REF_SPLICE	ba572abf-825b-4255-a228-ae48182bc93f	0.416	["INTERCHROMOSOMAL[chr3--chr6]"]	0.416	1.0	True
MEF2C-AS1--GALNT10	1	MEF2C-AS1	6036	chr5:88905270:+	GALNT10	64879	chr5:154409541:+	ONLY_REF_SPLICE	19773a8c-8d20-4366-a7d7-f0c4472f7623	0.416	["INTRACHROMOSOMAL[chr5:64.72Mb]"]	0.416	1.0	True
HERC1--COX5B	1	HERC1	13473	chr15:63749367:-	COX5B	88776	chr2:97647344:+	ONLY_REF_SPLICE	13d22f18-e482-4f28-a1a5-815c581017b4	0.416	["INTERCHROMOSOMAL[chr15--chr2]"]	0.416	1.0	True
MARF1--PPP3CC	1	MARF1	8791	chr16:15630332:-	PPP3CC	50807	chr8:22540615:+	ONLY_REF_SPLICE	875ead6b-3352-4565-8154-f823a876e00b	0.416	[]	0.416	1.0	True
LINC03009--PRIM2	1	LINC03009	2605	chr7:76551522:+	PRIM2	19483	chr6:57379901:+	ONLY_REF_SPLICE	a0c26977-4b78-44f5-ab25-242c2d09f381	0.416	[]	0.416	1.0	True
GTPBP10--NBN	1	GTPBP10	10532	chr7:90353009:+	NBN	55172	chr8:89935612:-	ONLY_REF_SPLICE	40ae481f-9700-4e5c-8ca2-42cdd760721f	0.416	["INTERCHROMOSOMAL[chr7--chr8]"]	0.416	1.0	True
HARS2--PRKAR1B-AS1	1	HARS2	1327	chr5:140691756:+	PRKAR1B-AS1	13010	chr7:607865:+	ONLY_REF_SPLICE	7b83cd4b-1865-430e-a2e7-c71bec139bca	0.416	[]	0.416	1.0	True
RFTN1--UBE2E2	1	RFTN1	3399	chr3:16493725:-	UBE2E2	31854	chr3:23532554:+	ONLY_REF_SPLICE	706689bc-5c61-4539-b0f0-c2cc9ab93c74	0.416	["INTRACHROMOSOMAL[chr3:6.69Mb]"]	0.416	1.0	True
HNRNPH1--DNAJC14	1	HNRNPH1	4526	chr5:179623037:-	DNAJC14	22280	chr12:55822187:-	ONLY_REF_SPLICE	450976d9-f45f-4a36-8281-d3f87202f27f	0.416	["INTERCHROMOSOMAL[chr5--chr12]"]	0.416	1.0	True
HOOK3--DUSP22	1	HOOK3	1243	chr8:42897188:+	DUSP22	43586	chr6:304628:+	ONLY_REF_SPLICE	3acc1584-dc10-4246-ad97-6de5eb134db2	0.416	["INTERCHROMOSOMAL[chr8--chr6]"]	0.416	1.0	True
HPS1--PIK3CD	1	HPS1	3629	chr10:98443124:-	PIK3CD	39314	chr1:9716440:+	ONLY_REF_SPLICE	09dda1e7-2f92-4b6e-b1f7-6ea398e36461	0.416	["INTERCHROMOSOMAL[chr10--chr1]"]	0.416	1.0	True
