#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
POTEM--C2orf81	17	POTEM	5384	chr14:18976155:+	C2orf81	25823	chr2:74415927:-	ONLY_REF_SPLICE	e67d995b-8177-e367-1250-149f9ba8ecf0,0fb91e67-ec15-12ea-9f03-e652ced07c72,d9a6bb71-491a-5892-062c-d8facd6067be,6ffc9ddf-b98e-cd78-a8f4-afcc3fc3ef93,a23dec36-0bea-7b40-a705-0ce4f2e6e06d,51eb3cf6-8d6f-3172-b97d-6be8537d3908,f8f552a8-6638-372d-a9df-a1f21978646c,28f94be9-4f12-0b95-28f8-53ff10c4ee4b,f976c9fc-5c06-85fc-f486-140037bfdff9,34fd96e6-ea97-c446-a55b-84e0be8be6b7,ba793a6c-9921-126e-16b3-b7cc0acfc72d,ae668975-6fc2-a737-3ecf-bcc58a6a5b52,55950cdb-3882-4ae6-0a30-40df8994da05,68b93e99-841f-0ac2-24a2-f867050546b0,9ca7a560-a0be-c922-a29b-be4ef038012b,d5b53096-2477-af47-f2eb-7acd84e7949f,aab01177-bdff-fdd0-6c91-9f78f04ac84a	5.508	["INTERCHROMOSOMAL[chr14--chr2]"]	5.508	1.0	True
ENSG00000232900--JAG1	17	ENSG00000232900	1454	chr20:10908826:-	JAG1	16437	chr20:10673025:-	INCL_NON_REF_SPLICE	68dee963-e1bd-8458-43b9-483edcecadd5,06fd2fe3-c97a-a9b6-7612-7ff998d95138,88e4bcfe-b258-ed33-e079-ae1a7e791e42,2a5e510f-5263-24d1-5eba-6d7e1b8d8bf9,b8beee1c-4fa5-fbb9-c416-90e03e030cdc,7a800d31-eb92-a774-a0d9-1559613b6496,73e23b7e-4c05-10d5-4e3b-d21957a20227,96a2a4d3-adb0-400c-4428-9d82df3d9d46,f7ba6ddb-ec66-70e1-77ae-4e30a22dfa26,0676b5fc-c689-0211-77d7-e08108e44f02,394b3a98-3056-0326-dbd7-a9bd80d99294,7d7ff4c8-4982-a688-a270-32e3b910e629,c62f1551-feed-b65d-da08-5006886f3db3,9aad47a4-c3ca-0805-211d-7b216d91fef1,ccadd702-027f-faea-7bd6-6af0835fdc3c,90ffd33f-2e77-7276-e6d0-55e19f5b7636,a0b79b91-f7d2-267f-23c0-6c1e7b020e5a	5.508	[]	5.508	1.0	True
C19orf85--ZFP69	17	C19orf85	1370	chr19:55464382:-	ZFP69	7654	chr1:40479333:+	ONLY_REF_SPLICE	b5ebc985-f8eb-5ff8-cf3d-559bf6581099,533dd9eb-1441-583c-d25e-f54e4ea552c3,8bb6a593-cdd3-c2f7-9c5e-21079c92c88c,31b9e214-1632-37c2-67f0-ed2ba8ea7964,dbc3ee94-1ccd-b22a-9dc8-c786b75b4d9c,bca625c0-aafa-116f-6d52-33ce65b32975,5019d58b-a563-da2d-b6e4-54111e8751b2,2e596937-4aed-656c-62d4-8620ec122eea,3950e08f-e905-a687-a460-249866d09fae,463065fd-318d-8b58-80df-f2133f2bb077,2562f2d4-1706-e86d-3963-a0b605ea477c,ec1054c4-f878-5bcf-0287-37bb8c23d877,645e8236-b29f-5c7f-9e98-32d0fa5f67a6,eba71442-37b1-63a8-1694-f1779b61decc,7149a2a8-434f-383d-7012-7eef8f985dbd,f7651608-192a-42a3-f9ee-401d5dfde293,820d6bf8-d489-89d3-9d2f-6cc727ebb430	5.508	[]	5.508	1.0	True
NBR1--KANK4	16	NBR1	14494	chr17:43195039:+	KANK4	28567	chr1:62281634:-	ONLY_REF_SPLICE	70009e6e-6d2f-0e9f-e22a-44957c8feef1,c2c361e9-e6b7-c595-dd38-990a4dd4e5fe,f5e2db3d-aa0c-8819-9712-120fbcbc2661,d0c8e706-e180-a922-db06-8aa6f893af2c,c6f7a4ce-cef0-f931-fe71-5392493e0e93,c54295d8-59c8-100e-28de-6ddc83b72b18,189ee1af-7386-ed6c-8656-d1a6634a96f8,efeaa84c-0318-4500-f061-886b45bad8bf,ff25be74-9798-8191-fece-d550872e9156,0443a5b9-1f28-654b-7872-0dd4aba3a7bf,f382f1c6-ba73-7077-545e-7fa5037b8bfd,656ab257-885e-ae99-d495-50a701314a91,55611844-f242-9c73-8855-b83514c9cc20,4f72847d-15fd-b6cc-b407-76e1175be25a,e12576fb-5d09-a0d8-2612-d34d4d35c29d,8a3b2619-6aa9-e7a3-b3f7-a25324479bde	5.184	["INTERCHROMOSOMAL[chr17--chr1]"]	5.184	1.0	True
TRBV6-1--TTC31	16	TRBV6-1	1106	chr7:142328402:+	TTC31	9024	chr2:74492925:+	ONLY_REF_SPLICE	19c1fc3e-6d17-bcd0-9d12-c42330959901,648b10c6-e488-96d0-64ea-4a71df8cfd57,34686da8-ca75-afe0-fbcd-ae56b9c4edca,00b88e44-9564-f695-a45b-10aec7d3907a,1dd2a300-8604-2bc0-7a71-d9575c3489b8,7226fcba-8077-7edd-7748-babc92332c13,0b007206-c1c9-2648-138f-2d3719477cc7,d822b640-58af-d4b2-5c73-7e8341e2db3e,78056cd7-313e-12d2-3d28-41b4f03f2e68,581a98da-3b66-375c-0a81-fb43277210b9,37568e16-226e-f6ae-3898-06fa060df104,17994743-09e3-5663-0622-1a7e28c1b479,4876bdeb-8565-9b11-ac0c-7451af461498,fd6cf559-b80c-e99b-5101-858f0d6dc030,53105956-13c8-d789-5faf-05e07f9bcb95,7678264c-cb3c-1e10-9a0c-9090ee988900	5.184	["INTERCHROMOSOMAL[chr7--chr2]"]	5.184	1.0	True
TEX51--KTN1	16	TEX51	1749	chr2:126899612:+	KTN1	46593	chr14:55671785:+	ONLY_REF_SPLICE	9ce39296-ffed-37d5-e60f-3329fa44ee22,7be24c60-60c2-ac0a-b23b-0617f5bb815c,fbe7d5da-8db9-e5a5-7447-ac7d15f96912,54307943-e997-7db6-a5b8-ea85bdc04130,932ac765-8f04-c9a7-0c85-18edbafd4e50,a2849c1c-b57a-9e90-62d8-52dc27c4a2d5,58cfba1e-68e6-684f-c8e1-af8d64fa53be,d49744bb-8751-82fd-783c-139288e75ecc,aaf1f7b1-626a-bdaa-88fb-b8f41010156d,3562073a-f4da-ccec-f8ac-d8e880f79485,fd2ebdac-37c5-8f05-75bb-d80a32f3c248,0106e85c-7d37-17f6-c203-aed742789690,6ac803c8-5650-0f2f-5b3e-0ee4d142c4f7,e8cc89fb-b15f-c183-b3c7-52c1e8b62204,f53aafc2-fc31-3427-5975-0471854cf82f,d5873a56-def1-dbf9-d965-b67be95f8693	5.184	[]	5.184	1.0	True
STARD8--PHF6	16	STARD8	11082	chrX:68719398:+	PHF6	32057	chrX:134393909:+	ONLY_REF_SPLICE	76e7aeb2-eed3-7bcc-5294-bdba6564df80,e199c08c-2684-c6e4-8fa0-aac737bfaabf,b1605c9e-391b-e121-d52b-9ddc81f8cbb2,e4c02494-837c-046a-8983-7d6c7cb4e2f4,dcc6a935-91a6-ce2c-9355-8cbb2dc8cd0a,29c94f67-2575-9e4f-c265-bf1610adec83,aa87afa9-a850-4bee-2a95-983907c5bedd,8cd65d33-26cc-27f6-a3a0-9aab0e4b9baa,00c85922-ae1e-79ff-f359-254951ab2545,c707231e-27d6-87b3-7fa3-70f4153ce0e3,d43eb554-81ea-1436-80d9-ac946d333806,989a446f-4103-b431-afe8-2da3b06c14e4,4d992cf8-eb9f-a24d-0310-b43bfa2c7b2c,65c9d4bb-efbb-70ad-5897-984da2a3ffd0,cd0afb65-4f0f-6929-711e-61268801bd5c,583aace3-0dee-e6fb-b882-523c294e3b84	5.184	["INTRACHROMOSOMAL[chrX:65.65Mb]"]	5.184	1.0	True
SIAH3--TGFBR3L	16	SIAH3	1259	chr13:45851495:-	TGFBR3L	14719	chr19:7917473:+	ONLY_REF_SPLICE	e836b6ce-84a6-b633-1800-786d784c223f,600d4f14-987e-40ea-7222-88239f871a5b,34043f4f-5b69-b0ca-eeb9-da58b0ff4974,f58583e2-e678-6373-b1e2-d74160558f47,57a9a4d6-493b-a4c3-0efc-5406dfe7d9a1,4599b76e-ea6d-22e2-3577-b100f790cbb5,5078cedd-755d-2218-3168-62e9d20f5663,63f4c7f2-7304-ab85-1933-9182ed3b29cf,491940c4-2bb6-cba1-b073-2690b6205172,f63f1109-945d-3bab-f6d2-32b803bcdaf6,d2de789a-ded1-f7c1-4b63-3dd35a03bb22,dfcfca10-68e8-cd25-7c6c-259d597d845c,586164f9-59ec-ec9d-546d-2018bd63c80c,de16b0db-e1b5-62a7-ec3e-f0d4810aea72,fc444d05-21b0-7a7b-e361-4c72cc11bacb,18310c57-5f5f-3534-370c-9f27ba7264be	5.184	["INTERCHROMOSOMAL[chr13--chr19]"]	5.184	1.0	True
PFDN2--PPP3R1	16	PFDN2	2193	chr1:161102287:-	PPP3R1	10461	chr2:68217131:-	ONLY_REF_SPLICE	abcc4c4e-8b27-e92b-5a87-49609ce7e396,514a8625-640f-88d8-4703-69e11807533f,70956e47-370c-d0a6-be1c-ccb9ae89a334,15db3722-1757-b407-fcf9-9cf0261bbbb5,1798f084-059b-5099-624e-d7ebd3fdb73e,8c20d2ff-fc3a-6caa-4f53-4a745a7e7aff,55bab8ce-5fcd-dd22-7262-3a85284e539a,16bf5be1-535e-feb2-9991-7b3e64650b7f,2b57227d-2de4-ab6b-702f-c30635432135,27a5252a-7085-74df-8274-91cd05933829,76a8dec7-319d-5b09-ef0a-09a23aa08c20,4de6f5a9-adf0-b632-588b-b85641694760,21b52874-9428-f2ad-c7e2-f128b4e7e08b,b32acd97-ac55-75df-dc17-913a3da9f416,5d3c9cf1-47c8-5342-1a1f-e90fc5074ade,3a976af7-5e90-2c12-ac11-e950e2176ebc	5.184	["INTERCHROMOSOMAL[chr1--chr2]"]	5.184	1.0	True
PAUPAR--RCN1	16	PAUPAR	1191	chr11:31812497:+	RCN1	26090	chr11:32097144:+	ONLY_REF_SPLICE	51bba3f1-16e9-15c7-716f-2ec24c8b57a1,ac413000-bba2-5dcc-af67-94bc80f2c1b8,eb011e86-e5d1-0560-6af3-6141dbb5d1ef,cd9aebfc-8d59-ea8a-e35b-d1da59c31fd6,0feec76d-926f-02a4-311d-aadd84241e39,e153326a-169f-51a9-d407-0c1d74c1f053,5907c2d3-112d-3f71-cdaa-a388d415083c,47d564c4-e42b-3255-e28d-9a92eb7d673c,e9c3a41b-1056-59b5-7acd-15187c63d38e,2502f0d6-04b4-8682-b1dc-d1af83dd068f,a9be7bc7-6a0c-b6f5-e2f2-4eba6e933f0c,336971e5-309c-9660-58b2-fb2c2eb6f181,4ae9c1eb-5cc3-c328-4dc0-29ddb99c1423,de253a55-96c3-ceb7-271e-91fff3c34cbf,8a9f5335-663c-44b1-1aa2-6e79bb8a4d26,8a9ea60a-41e6-8ff7-5917-c52aa8389ec1	5.184	["INTRACHROMOSOMAL[chr11:0.00Mb]","NEIGHBORS_OVERLAP:+:+:[2964]"]	5.184	1.0	True
MEF2B--DAPK3	16	MEF2B	10015	chr19:19146555:-	DAPK3	16454	chr19:3964991:-	ONLY_REF_SPLICE	e14773eb-0d40-7dba-51cf-c48d09a9412f,11359b3b-e7cf-32e8-fc02-6414d9d0f345,1ba7735e-70d6-6b70-0954-a77e6e48886e,ff513965-539b-eebf-62df-c185d7d04da7,65ce1362-057f-2e1a-3c33-ae708ea94c6f,ee0dffd9-e42c-4b13-1599-6944a560b82f,5de748d1-8010-2a83-25c6-929e339ec76b,baa54018-08bb-0439-fbb5-1b117f4ad2ba,07613126-30f1-85d3-2ddc-d86d1db7ceff,55e7849a-84e5-2070-78c4-f762a89cd452,b757f087-1c03-c1e7-e7d8-9d2d02e71628,f2924d70-27ac-7c7b-8207-ecff7eae5d01,ca9ca0a1-01ff-66ec-f3d8-9b3db8acb27e,a06b05e6-1514-f0d6-4462-be2a47915e78,0ce68d55-ec1f-6709-e804-a3db23457878,56618aa6-5bec-c36f-4334-6e821167970e	5.184	["INTRACHROMOSOMAL[chr19:15.17Mb]"]	5.184	1.0	True
FUT7--TRIQK	16	FUT7	1110	chr9:137031979:-	TRIQK	18288	chr8:92886735:-	ONLY_REF_SPLICE	9888c09d-b339-5d8e-7a18-52d27f981a43,18f6e957-43b7-c7a8-6682-45d892bc696b,f5464e49-aeda-a13f-eb50-ec070ae62013,73f23ba0-33ce-8f21-6785-871198ae7eb5,eda162e0-686e-f3d2-25d5-7b8a7583fe99,3824fad0-1efa-f1c9-e2d3-cf0ae98840e1,14578da3-fffc-af82-0993-c1e29f79ac1c,1b4acff0-4534-0444-f7a5-d36d7b674bdf,17fe5156-1b5c-b083-9a0b-3e3de15c7d94,7e0dc845-dca8-b83b-aead-ccd91789f880,e63c00df-14ca-2381-38dc-c9814a390fd0,109a5fca-0812-a30a-155b-1a6e22145074,45201f9e-e9a3-b7d1-b912-aa513ff2addb,c6e73502-a91e-2dcf-31b9-413f3389891c,4ae9e6e8-73e9-3eaf-0067-da7ff1906bc0,a11c91dc-2b98-154b-59c3-2e97ec9aea41	5.184	["INTERCHROMOSOMAL[chr9--chr8]"]	5.184	1.0	True
