sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
A549_ONT_dcDNA_Q10,SURF4:REXO4,chr9,133365985,-,chr9,133412921,-,46.934,0,1,TRUE,TRUE,TRUE,7918f72e-7282-4fb1-9cb6-6d425c32f602,1651,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,TMEM123:BIRC2,chr11,102448812,-,chr11,102377496,+,71.317,0,1,TRUE,TRUE,TRUE,7ca1b4e1-609e-4ad5-a3e9-929535574950,1015,PotentialTransSplicing,Yes
A549_ONT_dcDNA_Q10,CASP6:SEC24B,chr4,109697622,-,chr4,109510009,+,187.611,0,1,TRUE,TRUE,TRUE,d7a87717-1d50-4e9a-a970-cd8ede25b5e9,3042,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,NDFIP2:RBM26,chr13,79520975,+,chr13,79322462,-,198.514,0,1,FALSE,TRUE,TRUE,b57c7f4f-5e68-4a96-a6e6-c23b0f72810b,4642,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,NEK9:YLPM1,chr14,75109685,-,chr14,74821057,+,288.628,0,1,TRUE,TRUE,TRUE,01a446a6-e8ed-4da9-93f6-745c3086fc37,945,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ZFYVE28:FAM193A,chr4,2353933,-,chr4,2657803,+,303.877,0,1,TRUE,TRUE,TRUE,ccd058db-8af9-413c-9f38-4adad0b05418,3980,PotentialTransSplicing,Yes
A549_ONT_dcDNA_Q10,HIPK3:QSER1,chr11,33257889,+,chr11,32953857,+,304.029,0,1,FALSE,TRUE,TRUE,c18b6bf0-f718-4f77-93a9-1579658bfe7a,2051,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CENPP:BICD2,chr9,92379859,+,chr9,92722808,-,342.952,0,1,TRUE,TRUE,TRUE,0865dc08-116e-4762-87a1-a5f65227fca9,1010,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,MICU1:MCU,chr10,72475100,-,chr10,72884266,+,409.163,0,1,TRUE,TRUE,TRUE,08ae899e-27d6-4aaa-b4f5-5c192d893035,1095,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,IQCE:MAD1L1,chr7,2559217,+,chr7,2149238,-,409.98,0,1,FALSE,TRUE,TRUE,05a5b7cc-0ea9-459a-87b6-a51294ba7622,1414,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,WDR59:GLG1,chr16,74965773,-,chr16,74459789,-,505.986,0,1,FALSE,TRUE,FALSE,27a339da-6210-4b6f-a0da-07a7df07d28c,901,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RFC2:ENSG00000289346,chr7,74249739,-,chr7,74832943,-,583.202,0,1,TRUE,TRUE,TRUE,d0e17405-5471-431a-87bb-1da8c1799cf8,361,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RBM33:LMBR1,chr7,155665253,+,chr7,156796492,-,1131.239,0,1,FALSE,TRUE,TRUE,5b67995c-5722-4021-85f1-db198c5776a3,2418,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,PDS5B:SPART,chr13,32659280,+,chr13,36304632,-,3645.35,0,1,FALSE,TRUE,TRUE,194faea1-42d4-4e2f-8502-243d2305ceba,1094,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,MOSPD2:MID1,chrX,14873758,+,chrX,10584027,-,4289.73,0,1,FALSE,TRUE,TRUE,48c25b5c-45a5-4437-afda-a4c4be8d90dc,410,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RALGDS:EHMT1,chr9,133148963,-,chr9,137811461,+,4662.495,0,1,TRUE,TRUE,TRUE,208e2368-763c-45db-9010-365f28e72cff,348,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,SCARB2:GRSF1,chr4,76213427,-,chr4,70836314,-,5377.119,0,1,TRUE,TRUE,FALSE,0010f39e-04fd-4bf5-b477-c3bd86aa5107,1431,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,HIF1A:PALS1,chr14,61695839,+,chr14,67269701,+,5573.869,0,1,FALSE,TRUE,FALSE,93e891f9-7ea0-4780-9ea3-db002c4ea378,1609,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,IKBKB:MCM4,chr8,42316904,+,chr8,47974734,+,5657.834,0,1,TRUE,TRUE,FALSE,9cb64eb4-a9c5-4d5f-9f73-439607a54384,615,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,KHDC4:TMCO1,chr1,155915873,-,chr1,165754274,-,9838.398,0,1,TRUE,TRUE,TRUE,f6166ae9-7c7a-4e78-ac2d-a2b646bb35be,1694,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RBBP7:ENSG00000285756,chrX,16857594,-,chrX,3817778,-,13039.817,0,1,FALSE,TRUE,FALSE,bec84d36-6e10-46ec-acb1-86092b0231f4,315,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,DHX15:PGM2,chr4,24554725,-,chr4,37855608,+,13300.885,0,1,FALSE,TRUE,TRUE,bb8f9f79-b82b-4878-9802-28b08bb41357,781,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ANKRD28:TGFBR2,chr3,15751750,-,chr3,30644747,+,14892.997,0,1,FALSE,TRUE,TRUE,26416d07-0aa0-4337-924f-bc225fc4fc10,4182,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,USP12:RB1,chr13,27171592,-,chr13,48452993,+,21281.403,0,1,TRUE,TRUE,TRUE,beaaa0e5-afd7-4bbe-883d-74b4dc34da88,2978,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ACACA:RAD51C,chr17,37221724,-,chr17,58732484,+,21510.76,0,1,TRUE,TRUE,TRUE,945fdae8-da24-4b69-887b-c20f52b4f3b8,3797,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,SBF2:TRIM44,chr11,10193902,-,chr11,35685259,+,25491.362,0,1,TRUE,TRUE,TRUE,f29f4190-78a8-4459-b378-0c6e73d69938,2302,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,KHDC1:COQ3,chr6,73262934,-,chr6,99383824,-,26120.884,0,1,FALSE,TRUE,TRUE,df2549f5-cb87-48e7-9c82-18ac20b0d1fc,1202,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,KATNBL1:ANXA2,chr15,34209951,-,chr15,60364523,-,26154.562,0,1,FALSE,TRUE,TRUE,ad2c87a3-8a16-4c44-b8c8-b9c9a197fe5f,803,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RASAL2:CHD1L,chr1,178094694,+,chr1,147275354,+,30819.338,0,1,TRUE,TRUE,TRUE,3560eb1b-f5d5-454e-b247-02bdd91a6370,1746,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ABCC2:CCAR1,chr10,99784781,+,chr10,68765888,+,31018.889,0,1,TRUE,TRUE,TRUE,eac84a90-bc17-488d-b890-8052f31fabc3,1695,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RRAGC-DT:DNAJC11,chr1,38860239,+,chr1,6681037,-,32179.203,0,1,FALSE,TRUE,TRUE,f9fa8994-89bd-492c-be9a-67d5e686918b,3218,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,MPRIP:LUC7L3,chr17,17042971,+,chr17,50736960,+,33693.992,0,1,TRUE,TRUE,FALSE,14de1bf8-1b8f-4e1f-b276-ac267e6eba01,739,PotentialTransSplicing,Yes
A549_ONT_dcDNA_Q10,ALG13:ZNF182,chrX,111685103,+,chrX,47977797,-,63707.304,0,1,FALSE,TRUE,TRUE,48ce9cea-4670-4120-a6b9-42a5a0fe0094,2355,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ANKMY1:ACVR1,chr2,240552914,-,chr2,157818559,-,82734.358,0,1,FALSE,TRUE,FALSE,e593b5fe-c846-427d-906a-413f53683836,706,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,SPRED2:ING5,chr2,65431962,-,chr2,241704653,+,176272.691,0,1,FALSE,TRUE,TRUE,d712bd11-6c49-45c0-a451-bf56196f099d,2635,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,AKR1C2:CDK5RAP3,chr10,4995319,-,chr17,47971362,+,Inf,0,1,TRUE,TRUE,TRUE,0a7edc27-747f-41b8-8e22-11b7e5c2ce42,1835,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,AKR1C2:SUGP2,chr10,4999200,-,chr19,18993740,-,Inf,0,1,FALSE,TRUE,TRUE,e66c9044-257b-47fe-bcef-b7222788e7b8,2869,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RBM17:SLC38A6,chr10,6101387,+,chr14,61078830,+,Inf,0,1,FALSE,TRUE,TRUE,449b7b68-9637-4db2-8ad4-f502197304bf,351,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,PGD:GUSB,chr1,10403136,+,chr7,65964458,-,Inf,0,1,TRUE,TRUE,TRUE,07bf0ede-6bb0-49b2-b1cb-e1e5c0d9d822,577,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,POGZ:ETFB,chr1,151459152,-,chr19,51354308,-,Inf,0,1,FALSE,TRUE,TRUE,ed40dada-f0c6-4edf-ad60-800832f048b9,243,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ARRB1:RAB3B,chr11,75351588,-,chr1,51977117,-,Inf,0,1,FALSE,TRUE,TRUE,f033190f-8128-4de7-a27c-ff838132eafa,1660,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,TMEM135:CYP24A1,chr11,87236684,+,chr20,54171670,-,Inf,0,1,TRUE,TRUE,TRUE,e81e4b1f-2818-4bd2-9289-85c98c3bc66b,4779,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,SWAP70:ADK,chr11,9694286,+,chr10,74525256,+,Inf,0,1,TRUE,TRUE,TRUE,6af7ab96-e68f-4cc9-9d52-efcbd80333df,865,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,TAOK3:ETFA,chr12,118372648,-,chr15,76274494,-,Inf,0,1,FALSE,TRUE,TRUE,7366b13d-8751-442b-ae85-2c73b2404f8b,592,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ADIPOR2:PSMB1,chr12,1691191,+,chr6,170549113,-,Inf,0,1,FALSE,TRUE,TRUE,2a9bb49a-0312-4cc3-b044-fb301b7b355d,769,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RPAP3:FAF2,chr12,47701464,-,chr5,176486355,+,Inf,0,1,TRUE,TRUE,TRUE,57415b20-bb55-4e78-974d-cfd06c0c9cb4,1337,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ENSG00000144785:TOX4,chr12,56314851,-,chr14,21487451,+,Inf,0,1,TRUE,TRUE,TRUE,7e5b32e7-19cc-4555-980e-f2dd61d98f4f,2240,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CPSF6:IWS1,chr12,69262562,+,chr2,127481175,-,Inf,0,1,FALSE,TRUE,TRUE,15b050bc-e3e2-40dd-a5cb-476fe053f787,427,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CPSF6:TUT7,chr12,69262562,+,chr9,86288744,-,Inf,0,1,FALSE,TRUE,TRUE,75ce8f4a-902d-4f28-9c4c-aa5a7f1462d5,819,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RCC1:CNIH1,chr1,28508905,+,chr14,54436437,-,Inf,0,1,FALSE,TRUE,TRUE,48bfd1c3-079b-46cf-a0c2-3a7a945795cb,1289,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RLF:KCTD1,chr1,40161636,+,chr18,26501250,-,Inf,0,1,TRUE,TRUE,TRUE,75cb8b2e-929e-4550-8039-d4db4c0ba2f0,1564,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,TMX1:RIC8B,chr14,51240444,+,chr12,106870823,+,Inf,0,1,TRUE,TRUE,TRUE,93e1dbaa-63e8-4c1e-a275-e2842726691d,249,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,PPM1A:PAWR,chr14,60249677,+,chr12,79596658,-,Inf,0,1,FALSE,TRUE,TRUE,414f262a-0cf3-4748-944b-88f1a5f68b89,1052,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,GPATCH2L:XPOT,chr14,76195972,+,chr12,64409962,+,Inf,0,1,FALSE,TRUE,TRUE,b437f7a2-ed9e-4bdf-aa3a-20aacaef533a,3671,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ENSG00000290823:TRIB3,chr15,101966223,+,chr20,388011,+,Inf,0,1,FALSE,TRUE,TRUE,cfdb0fbe-64e0-4158-8b64-4c4374a7f2d7,252,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ENSG00000291258:EFNA5,chr15,28838822,+,chr5,107387315,-,Inf,0,1,FALSE,TRUE,TRUE,2a712413-3e97-470d-bede-0e53e8678c5d,547,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,UBE2Q2P2:TOMM7,chr15,82414804,+,chr7,22813185,-,Inf,0,1,FALSE,TRUE,TRUE,b9634379-390a-408d-a993-1deebb2641d7,273,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,PARN:TUBGCP6,chr16,14552021,-,chr22,50220015,-,Inf,0,1,TRUE,TRUE,TRUE,9793a416-9d40-4c55-836d-16840c01c6d3,1663,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,BMERB1:PTK2B,chr16,15434759,+,chr8,27397548,+,Inf,0,1,FALSE,TRUE,TRUE,dd80a412-3805-47dd-a857-e8a0ef9fdf88,3915,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CAPN15:SDF4,chr16,533998,+,chr1,1218927,-,Inf,0,1,FALSE,TRUE,TRUE,de3f4f4d-7be7-4706-b94a-e908f4719f70,1133,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CTCF:ENSG00000272772,chr16,67571264,+,chr5,134174022,-,Inf,0,1,FALSE,TRUE,TRUE,ca04912e-869b-412c-8fd7-850ee84b2bd4,833,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,DHODH:ITGA5,chr16,72017106,+,chr12,54396376,-,Inf,0,1,FALSE,TRUE,TRUE,c7942e7b-34a4-45a7-aabf-ce47d0f8eb9b,1201,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,GSE1:ANXA2,chr16,85556363,+,chr15,60364523,-,Inf,0,1,TRUE,TRUE,TRUE,577923c4-5fd2-4c1f-82fc-495f6f78acd4,1552,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,YWHAE:PRDX1,chr17,1400047,-,chr1,45519054,-,Inf,0,1,FALSE,TRUE,TRUE,02f2654d-e7ce-434c-812c-b73df3070072,772,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,SLC43A2:PSME3IP1,chr17,1613195,-,chr16,57173869,-,Inf,0,1,TRUE,TRUE,TRUE,a6859890-7c4a-4e9e-b389-68cffb209b29,2428,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,TLCD2:ECHDC1,chr17,1709499,-,chr6,127316502,-,Inf,0,1,TRUE,TRUE,TRUE,1b89f957-4ffa-4c59-a863-32e76114ae47,697,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CPD:FUS,chr17,30385236,+,chr16,31188325,+,Inf,0,1,TRUE,TRUE,TRUE,0060964a-50df-4d4c-9fc0-397b4be25c04,1025,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,STAT5B:WDR77,chr17,42224779,-,chr1,111441389,-,Inf,0,1,FALSE,TRUE,TRUE,bbb78322-b7f3-4b2d-a793-81376123cb0d,512,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,USP32:URI1,chr17,60391882,-,chr19,29985223,+,Inf,0,1,FALSE,TRUE,TRUE,cfe6406b-6f1a-4cc9-b1c9-01d5c6d9b5a0,2159,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,TSEN54:NEDD4L,chr17,75517244,+,chr18,58165788,+,Inf,0,1,TRUE,TRUE,TRUE,924e8abd-4ac0-4a4a-8a4e-907996c34f79,466,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RPTOR:RNF145,chr17,80893865,+,chr5,159203656,-,Inf,0,1,FALSE,TRUE,TRUE,520e99c7-5644-43fb-910e-f47d526a5a8c,3362,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,TEPSIN:OGFOD2,chr17,81237387,-,chr12,122978325,+,Inf,0,1,FALSE,TRUE,TRUE,f8b02735-ceec-4b86-b6dd-545700714523,859,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RAB31:CYTOR,chr18,9815222,+,chr2,87521207,+,Inf,0,1,FALSE,TRUE,TRUE,d5a59f02-666f-4d8b-8204-0965a4be8463,761,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,GIPC1:FN1,chr19,14491656,-,chr2,215365630,-,Inf,0,1,FALSE,TRUE,TRUE,486cdd53-ad69-4b42-89f6-cbab4e5c5d82,1190,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,HNRNPL:HUS1,chr19,38843842,-,chr7,47965438,-,Inf,0,1,TRUE,TRUE,TRUE,1a8fa9e1-ec19-44ca-acd4-c625ca33493f,325,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,FBXO27:CLMN,chr19,39026870,-,chr14,95223855,-,Inf,0,1,TRUE,TRUE,TRUE,08540ef4-bd10-4334-ad3a-334a28d3516f,2494,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,STRN4:TESK1,chr19,46727894,-,chr9,35608395,+,Inf,0,1,FALSE,TRUE,TRUE,0265170e-5457-466c-95de-3d062ae09a9c,1239,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,GYS1:PPIP5K2,chr19,48985461,-,chr5,103201522,+,Inf,0,1,TRUE,TRUE,TRUE,5acc238f-3178-4a4b-af83-613e596add64,1785,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,PNKP:TCF25,chr19,49866399,-,chr16,89895038,+,Inf,0,1,TRUE,TRUE,TRUE,43b59ae1-d469-445a-ab16-5e99895663e1,1403,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,LONP1:MRPL20,chr19,5713134,-,chr1,1405886,-,Inf,0,1,FALSE,TRUE,TRUE,f265493c-63a9-4800-aac4-400b852be993,499,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,NSFL1C:ZNF675,chr20,1458200,-,chr19,23654706,-,Inf,0,1,FALSE,TRUE,TRUE,d01f1d70-8c4d-4b2b-8dab-74b925640acb,3189,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CYP24A1:PUS10,chr20,54157169,-,chr2,61009015,-,Inf,0,1,FALSE,TRUE,TRUE,bc16c3f3-25a7-4e44-a7e8-41f14a4f6309,3143,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CYP24A1:DCBLD1,chr20,54157169,-,chr6,117569620,+,Inf,0,1,FALSE,TRUE,TRUE,afae9801-92a8-46d3-a3a4-807907c24b47,276,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CYP24A1:ZNF467,chr20,54157169,-,chr7,149764678,-,Inf,0,1,FALSE,TRUE,TRUE,49b95c48-3d54-4bbb-aec0-58cdc142d94c,368,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CYP24A1:MCPH1-DT,chr20,54157169,-,chr8,6405120,-,Inf,0,1,FALSE,TRUE,TRUE,2e773ba7-b590-4b55-9e45-6e34f2d79b20,259,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ST6GAL2:EIF4A1,chr2,106830066,-,chr17,7575119,+,Inf,0,1,TRUE,TRUE,TRUE,fafe8a82-237b-46bf-83ff-eb24bd242fa3,1246,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,DCAF17:ABCC2,chr2,171435186,+,chr10,99830307,+,Inf,0,1,FALSE,TRUE,TRUE,f1a19537-5ab1-47a5-88c5-e389a75dba47,3005,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,MTX2:SUZ12,chr2,176269669,+,chr17,31996798,+,Inf,0,1,FALSE,TRUE,TRUE,27c5c450-ba0f-4b9c-b020-9fd369f37e03,2118,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,MICAL3:GNAS,chr22,18024281,-,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,c75fd759-4e7a-4a1c-8fbc-b7963549e731,1422,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,ENSG00000286129:CSDE1,chr22,22310401,+,chr1,114749904,-,Inf,0,1,FALSE,TRUE,TRUE,d04cd5e3-777e-45a3-ab86-2e80d35a9c69,4475,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,PACSIN2:TAMM41,chr22,43015021,-,chr3,11817337,-,Inf,0,1,FALSE,TRUE,TRUE,52edd8ee-3c3b-4b38-97aa-1242002e820f,573,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,RAB10:PRPF3,chr2,26034735,+,chr1,150349157,+,Inf,0,1,TRUE,TRUE,TRUE,437e1724-7179-4437-8d8e-b80cd1293825,500,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,PHLDB2:CHEK2,chr3,111859576,+,chr22,28699937,-,Inf,0,1,FALSE,TRUE,TRUE,2367b035-6b96-4dd3-9a3c-27b0c2a049e3,858,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,NR2C2:RPS2,chr3,14947906,+,chr16,1962270,-,Inf,0,1,FALSE,TRUE,TRUE,6a38fbfb-5eff-456a-800c-6955d09b71aa,276,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,MRPS25:ALDH1A1,chr3,15059369,-,chr9,72927177,-,Inf,0,1,TRUE,TRUE,TRUE,3b488f87-0472-4398-a5b8-ecf28c726b83,387,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,OSBPL10:C5orf63,chr3,31830040,-,chr5,127052669,-,Inf,0,1,TRUE,TRUE,TRUE,202c1f49-1af6-4f72-80ca-e1a0069a7a9e,1401,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,CNOT10:OSBPL3,chr3,32703897,+,chr7,24852634,-,Inf,0,1,FALSE,TRUE,TRUE,3db0e97f-b377-4854-ac74-eba903ed5de6,1988,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,QARS1:UTP6,chr3,49103345,-,chr17,31878327,-,Inf,0,1,TRUE,TRUE,TRUE,fbfa5fb9-8242-418a-8e44-416cd20796e2,987,PotentialTransSplicing,-
A549_ONT_dcDNA_Q10,STK32B:RDX,chr4,5168450,+,chr11,110175234,-,Inf,0,1,FALSE,TRUE,TRUE,e179940e-c05e-4f93-a17b-edae247effd0,1668,PotentialTransSplicing,-
