sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
H9_ONT_dRNA_Q10,HECW2:CCDC150,chr2,196592464,-,chr2,196701109,+,108.646,0,1,FALSE,TRUE,TRUE,986e1fc0-038a-4e20-81a5-c2827ab0d6e7,222,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,EPOR:ENSG00000267477,chr19,11383097,-,chr19,11498339,-,115.24,0,1,TRUE,TRUE,TRUE,193b28f2-1fe7-44fe-9d98-e0d3716cc72e,299,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,IFT140:JPT2,chr16,1557935,-,chr16,1685439,+,127.51,0,1,TRUE,TRUE,TRUE,0444281b-b932-4827-a98c-4cd4ea4386a5,2390,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RAPGEF1:MED27,chr9,131739770,-,chr9,131884099,-,144.326,0,1,FALSE,TRUE,TRUE,0bc7465b-614c-48b0-a86a-54afd6936697,243,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,SNX5:KAT14,chr20,17968375,-,chr20,18159084,+,190.706,0,1,FALSE,TRUE,TRUE,86288b0b-1976-4845-a102-817579d3db0f,387,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,GRB2:NUP85,chr17,75405489,-,chr17,75211992,+,193.498,0,1,FALSE,TRUE,TRUE,f364096f-74a6-4912-8a7c-db6d16ff3c61,169,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ARL17B:LRRC37A2,chr17,46352820,-,chr17,46548312,+,195.491,0,1,TRUE,TRUE,TRUE,2ba2abc8-184a-437e-ba0c-9d8ee65f50eb,325,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,NTAN1:NOMO1,chr16,15055891,-,chr16,14857217,+,198.678,0,1,TRUE,TRUE,TRUE,f32a7c31-34cf-4396-b530-74a7a5eb0767,139,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,STK11:DAZAP1,chr19,1207203,+,chr19,1417500,+,210.299,0,1,TRUE,TRUE,FALSE,3e753f75-1c08-4e50-94d0-292102be876e,1015,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,DUSP22:EXOC2,chr6,311962,+,chr6,532610,-,220.65,0,1,TRUE,TRUE,TRUE,d56724ed-7523-4f28-bc3e-8b5f64cd47f2,545,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,NETO2:GPT2,chr16,47143579,-,chr16,46922242,+,221.329,0,1,FALSE,TRUE,TRUE,d99c92f3-5f88-4cdb-9f15-c9bf85c7cadf,351,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,UPRT:ABCB7,chrX,75300965,+,chrX,75076654,-,224.31,0,1,FALSE,TRUE,TRUE,f8082155-9fb6-4833-9e10-47d4e7996612,658,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ENSG00000275778:PRH2,chr12,11171422,-,chr12,10930662,+,240.763,0,1,FALSE,TRUE,TRUE,2ea8bcb8-578f-4104-a644-5c84ee168c65,176,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ZNF597:TRAP1,chr16,3440807,-,chr16,3689137,-,248.326,0,1,TRUE,TRUE,TRUE,cadd369c-56c3-4521-9220-4ae4dbd67b6e,329,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SEH1L:PSMG2,chr18,12955609,+,chr18,12706550,+,249.056,0,1,TRUE,TRUE,TRUE,05fef5df-336b-4271-a958-688897b0fc2d,361,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,GNB1:PRKCZ,chr1,1890820,-,chr1,2155995,+,265.171,0,1,FALSE,TRUE,TRUE,679e67e8-e0b0-414d-931d-bdf59f7f4d58,298,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,UBE3C:DNAJB6,chr7,157139338,+,chr7,157409795,+,270.46,0,1,FALSE,TRUE,FALSE,2150428b-ffa3-41e1-b2a8-17e86b420578,346,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,KCNS3:VSNL1,chr2,17878806,+,chr2,17592070,+,286.732,0,1,FALSE,TRUE,TRUE,db920c3b-2842-4c6c-a8da-69bd5bc6f7e6,129,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,UBAP1:UBE2R2,chr9,34179240,+,chr9,33886881,+,292.355,0,1,FALSE,TRUE,TRUE,53f7a067-84d5-42a8-b00a-41b2c10783db,170,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,MINPP1:ATAD1,chr10,87521169,+,chr10,87814612,-,293.445,0,1,FALSE,TRUE,TRUE,42bb0106-841f-4bf0-898f-9c400ea0e4bf,971,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,NDUFS6:LPCAT1,chr5,1802374,+,chr5,1501603,-,300.771,0,1,TRUE,TRUE,TRUE,0a1507c2-f455-4b2d-aa65-822f7bc09d1e,176,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,EML1:EVL,chr14,99793543,+,chr14,100097481,+,303.94,0,1,FALSE,TRUE,FALSE,6ba367ba-d537-4dbb-b0b8-b2a578ce7962,119,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,HAUS6:RPS6,chr9,19063008,-,chr9,19376651,-,313.638,0,1,FALSE,TRUE,TRUE,229e5a20-0939-42c4-8971-bf4ef4482ede,1453,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ENSG00000290588:EHMT1,chr9,138150308,+,chr9,137834349,+,315.954,0,1,FALSE,TRUE,TRUE,e43a7133-614e-40af-bea5-49d8c7a3378b,202,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,COP1-DT:PAPPA2,chr1,176348734,+,chr1,176670970,+,322.239,0,1,FALSE,TRUE,FALSE,1949d5c3-cac7-4ae3-80eb-4010a8ebbb7c,426,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,INTS1:ZFAND2A-DT,chr7,1486625,-,chr7,1162962,+,323.662,0,1,FALSE,TRUE,TRUE,c4117885-9ce2-41ef-a812-14dad94a646b,2137,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SAMD12-AS1:COLEC10,chr8,118764384,+,chr8,119089680,+,325.298,0,1,FALSE,TRUE,FALSE,14bc64af-04b6-46c4-b8de-d4ed6c21343a,706,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,KANSL1:LRRC37A2,chr17,46170855,-,chr17,46517362,+,346.505,0,1,TRUE,TRUE,TRUE,03352145-4d23-426a-b0d9-394715cf1785,1652,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,MRPS6:ITSN1,chr21,34073745,+,chr21,33718797,+,354.945,0,1,TRUE,TRUE,TRUE,dbb600ef-b92a-4722-b624-fdb4169de8f9,149,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ILRUN:ANKS1A,chr6,34696446,-,chr6,35054099,+,357.651,0,1,FALSE,TRUE,TRUE,0ab69df7-1562-47ae-b133-2b8c901b374e,338,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,PDXK:TRAPPC10,chr21,43743807,+,chr21,44102778,+,358.974,0,1,TRUE,TRUE,FALSE,521f7e89-b4cd-4312-8359-b9b41d600571,440,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,NOP53:DHX34,chr19,47745783,+,chr19,47381980,+,363.796,0,1,FALSE,TRUE,TRUE,b04bfddd-1180-4d32-9576-fbd445c513b1,281,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,KATNAL1:USPL1,chr13,30255447,-,chr13,30630835,+,375.385,0,1,TRUE,TRUE,TRUE,66c65c14-0c0f-48e6-9bac-bfb2c1f3cb82,731,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,TMLHE:VBP1,chrX,155612792,-,chrX,155236229,+,376.564,0,1,FALSE,TRUE,TRUE,782bed73-cae7-4f06-9fb5-db68c4681d1c,154,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,CD83:ENSG00000286277,chr6,14118065,+,chr6,14498057,+,379.996,0,1,FALSE,TRUE,FALSE,272fb1f1-b13b-4ad6-9768-1b398a2c432f,270,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,NXN:YWHAE,chr17,979319,-,chr17,1365058,-,385.735,0,1,FALSE,TRUE,TRUE,e758aabc-65d6-44c0-a53b-84dd33485a4e,444,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,LINC02653:ENSG00000287150,chr10,90451680,-,chr10,90060038,-,391.645,0,1,FALSE,TRUE,FALSE,daaa3b17-01e2-4115-a91f-8a2df39279bb,275,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ZIC3:ENSG00000283692,chrX,137569065,+,chrX,137980290,+,411.227,0,1,FALSE,TRUE,FALSE,b501b428-746f-4ed1-a3cc-cb3ed6686999,1356,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SLC25A4:SORBS2,chr4,185143483,+,chr4,185630598,-,487.116,0,1,TRUE,TRUE,TRUE,7b10ca5d-45e2-4c63-9bdc-3a599f1c639b,207,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,UBE2D3:SLC39A8,chr4,102826485,-,chr4,102315830,-,510.658,0,1,TRUE,TRUE,FALSE,13ff5575-c6c9-4577-94c6-e62ba05d3b40,348,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RFX3:PUM3,chr9,3395472,-,chr9,2838517,-,556.957,0,1,TRUE,TRUE,FALSE,264eaa88-6f0f-4d36-ba38-c8af4c949c81,372,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,GRHL2:YWHAZ,chr8,101492789,+,chr8,100925039,-,567.755,0,1,FALSE,TRUE,TRUE,73ba13a6-a696-47d8-a17d-52421a9c84fb,338,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,OIP5-AS1:RAD51,chr15,41286100,+,chr15,40709025,+,577.071,0,1,FALSE,TRUE,TRUE,8d1aad2c-7447-47a0-9c5d-29c70cb6dc09,321,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SETDB1:MRPS21,chr1,150941428,+,chr1,150308048,+,633.377,0,1,FALSE,TRUE,TRUE,c41f3156-b109-4ea2-a553-daf6959c2bf8,582,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ZNF3:PTCD1,chr7,100079536,-,chr7,99420149,-,659.39,0,1,FALSE,TRUE,FALSE,6675722a-9c28-44a9-88e7-99da1c760272,192,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,AKAP8:TPM4,chr19,15379713,-,chr19,16081913,+,702.199,0,1,FALSE,TRUE,TRUE,63d7a62d-95fa-45e5-ae79-4112f0990618,95,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ENSG00000284707:SDHAF3,chr7,97908795,-,chr7,97181012,+,727.785,0,1,FALSE,TRUE,TRUE,7ca0d76b-5628-4dcc-9ebe-427b061e9269,565,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RXRA:OLFM1,chr9,134326659,+,chr9,135090195,+,763.545,0,1,FALSE,TRUE,FALSE,666c2586-4551-4dbc-beb5-eff22900f15c,287,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RERE:ERRFI1,chr1,8817160,-,chr1,8015692,-,801.471,0,1,FALSE,TRUE,FALSE,aa3e0b6f-ce23-48a6-a068-c11e3b8936e1,431,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RALGAPA1:SRP54,chr14,35808730,-,chr14,34996677,+,812.054,0,1,FALSE,TRUE,TRUE,f18f248e-b4f0-4c90-9a1f-9e4802db2bb4,574,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,HIBCH:WDR75,chr2,190287586,-,chr2,189450903,+,836.685,0,1,FALSE,TRUE,TRUE,93136723-2d62-4035-9c8c-7cc05d4b0dac,475,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SNX9:ARID1B,chr6,157823446,+,chr6,156829227,+,994.204,0,1,TRUE,TRUE,TRUE,6c25be7a-a615-45c4-afff-8c87f70235b2,210,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,BCOR:USP9X,chrX,40077844,-,chrX,41169995,+,1092.148,0,1,TRUE,TRUE,TRUE,7bf891cc-0d5e-420c-a898-c99a16591086,108,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,THUMPD1:VPS35L,chr16,20741509,-,chr16,19616114,+,1125.397,0,1,TRUE,TRUE,TRUE,41afd22c-6126-45ea-aa48-c2499f9411b9,281,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,UFSP2:FAT1,chr4,185418441,-,chr4,186589220,-,1170.775,0,1,FALSE,TRUE,TRUE,be461748-2f02-4cf8-b112-22b5c422f8e0,348,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,VWDE:PHF14,chr7,12403659,-,chr7,11013747,+,1389.92,0,1,TRUE,TRUE,TRUE,fa7ba710-43ef-4787-b7de-9d9a681749b9,227,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ENSG00000285542:MTA3,chr2,44218537,+,chr2,42695765,+,1522.77,0,1,TRUE,TRUE,TRUE,74db1846-7671-4fea-b5d2-a40caeada3df,1526,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ARHGAP42:TMEM123,chr11,100687832,+,chr11,102402206,-,1714.374,0,1,TRUE,TRUE,TRUE,1dcf37c1-9226-486b-9593-2dd3bc8b50d7,1008,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,PBX1:UAP1,chr1,164563311,+,chr1,162576777,+,1986.531,0,1,TRUE,TRUE,TRUE,3befdb7f-1974-4ac9-8c9a-60b91b4c75e0,134,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SLC44A1:RAD23B,chr9,105244904,+,chr9,107300141,+,2055.249,0,1,TRUE,TRUE,FALSE,f41b6a74-984c-41ee-a63c-e9638d223530,273,PotentialTransSplicing,Yes
H9_ONT_dRNA_Q10,MEGF6:ATAD3B,chr1,3579825,-,chr1,1495485,+,2084.342,0,1,FALSE,TRUE,TRUE,d74b7ee1-d53a-4fb1-bf9c-22b7504884f8,666,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SCN8A:KANSL2,chr12,51721908,+,chr12,48655060,-,3066.846,0,1,TRUE,TRUE,TRUE,27a3f350-57eb-4f94-8864-dc0e5b64f28d,557,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,EHD4:SORD,chr15,41972259,-,chr15,45065271,+,3093.008,0,1,TRUE,TRUE,TRUE,9975f587-fbed-4aa8-a66a-d9f33df13711,276,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,PHRF1:RHOG,chr11,576592,+,chr11,3828206,-,3251.616,0,1,FALSE,TRUE,TRUE,8d6851d0-5098-4158-be8f-e13a167e7cbb,129,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,NOTCH2NLR:PTGFRN,chr1,120793496,+,chr1,116961243,+,3832.244,0,1,TRUE,TRUE,TRUE,045a8c24-4b28-4fd9-9ef9-21690eb728f6,881,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,PCMTD1:LYN,chr8,51860845,-,chr8,55941855,+,4081.013,0,1,FALSE,TRUE,TRUE,5992a462-4f17-4180-9a7a-73282f625474,483,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,EIF2AK3:SUCLG1,chr2,88626967,-,chr2,84449752,-,4177.216,0,1,FALSE,TRUE,FALSE,479112f3-4424-40e4-97bc-488d7a28221f,464,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,LINC01618:SLAIN2,chr4,52712959,+,chr4,48369849,+,4343.107,0,1,FALSE,TRUE,TRUE,e80f8177-6ea2-4166-92a1-85d4942826de,151,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,KNTC1:RFC5,chr12,122582985,+,chr12,118019072,+,4563.911,0,1,TRUE,TRUE,TRUE,4efc9cd0-737a-4a89-b06b-8a50779398a3,3339,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RFFL:STAT5B,chr17,35089105,-,chr17,42232137,-,7143.019,0,1,FALSE,TRUE,TRUE,699f180e-d29d-40cd-ba86-d0512e03acbd,179,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,CSNK1G3:ENSG00000272772,chr5,123512570,+,chr5,134174022,-,10661.452,0,1,FALSE,TRUE,TRUE,3c647152-d83e-49e6-bd92-848d92e05182,342,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,TDRP:FDFT1,chr8,544650,-,chr8,11808794,+,11264.152,0,1,TRUE,TRUE,TRUE,10477236-0ebd-4e67-a24c-bd290f50f10a,159,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,TRAF2:NEK6,chr9,136899672,+,chr9,124312509,+,12587.161,0,1,TRUE,TRUE,TRUE,d2d02446-af16-4f37-8732-86b3bd74b12e,446,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,BOLA2-SMG1P6:NOMO1,chr16,29454191,-,chr16,14848899,+,14605.292,0,1,FALSE,TRUE,TRUE,d703c1f5-9e16-4e49-8189-0af401b193d0,119,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,THAP5:NDUFA5,chr7,108569490,-,chr7,123545676,-,14976.182,0,1,FALSE,TRUE,TRUE,f61d0684-1baf-4041-a427-833dff15017f,156,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,UBTD2:CYFIP2,chr5,172283596,-,chr5,157285339,+,14998.259,0,1,FALSE,TRUE,TRUE,6d9e34c4-7091-4103-a7fd-070c7951b726,215,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,CABIN1:RPL3,chr22,24171995,+,chr22,39314846,-,15142.854,0,1,TRUE,TRUE,TRUE,e83d78dd-6136-4738-b2fb-c59afa0943ee,1323,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,CHN1:NAB1,chr2,174846880,-,chr2,190655977,+,15809.095,0,1,FALSE,TRUE,TRUE,3936eac0-7bf7-471e-bb3e-5011a5a5abf4,649,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,CNOT8:NPM1,chr5,154863395,+,chr5,171400839,+,16537.445,0,1,TRUE,TRUE,FALSE,4cf3142c-863e-4055-bba3-8dcca9897f14,343,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ELAVL2:SPATA6L,chr9,23821605,-,chr9,4635399,-,19186.21,0,1,FALSE,TRUE,FALSE,d2685cc8-f053-46af-ab38-3e2d0a30c05e,196,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,BLTP1:UBE2D3,chr4,122154112,+,chr4,102809855,-,19344.256,0,1,FALSE,TRUE,TRUE,f4a238ed-de22-459e-9e61-bae2a5f57a98,297,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RBFOX1:LCMT1,chr16,5240105,+,chr16,25140171,+,19900.07,0,1,TRUE,TRUE,FALSE,a635dbef-356c-4492-8270-b4d231141452,262,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RAPGEF1:ECPAS,chr9,131739770,-,chr9,111451555,-,20288.22,0,1,TRUE,TRUE,FALSE,784b44a6-56d2-4c02-b1a1-a7cab8327f23,260,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,PDLIM5:SEC24D,chr4,94455384,+,chr4,118824749,-,24369.363,0,1,FALSE,TRUE,TRUE,1bf6eb1e-1550-4c9a-ab64-fc3141cc9e0a,171,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,TJP1:TCF12,chr15,29822002,-,chr15,57091789,+,27269.786,0,1,TRUE,TRUE,TRUE,cef33e7d-2b2e-41b7-a609-31063755f534,330,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,YES1:CDH2,chr18,812114,-,chr18,28147784,-,27335.666,0,1,FALSE,TRUE,TRUE,a486325f-357c-4a15-8576-13803d12dffd,168,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,TMX1:DAD1,chr14,51240444,+,chr14,22565137,-,28675.3,0,1,FALSE,TRUE,TRUE,51469304-8dfb-4b59-9ea7-998eb6fb9f85,176,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SMG7:PPP2R5A,chr1,183472649,+,chr1,212329135,+,28856.488,0,1,FALSE,TRUE,FALSE,d0215e0b-76ae-427d-96ad-841f148bec7b,219,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,KHDRBS1:GNB1,chr1,32014377,+,chr1,1793311,-,30221.062,0,1,TRUE,TRUE,TRUE,054ea31d-dd71-45a6-b46a-dded0e491074,452,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,CELF1:ZBED5-AS1,chr11,47482695,-,chr11,10878381,+,36604.315,0,1,FALSE,TRUE,TRUE,a2c7fb7a-e4a9-4a2c-b60e-0b4caf4ede67,823,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RALA:PTPN12,chr7,39623825,+,chr7,77571078,+,37947.255,0,1,FALSE,TRUE,FALSE,5f06d5c1-ca7a-42ca-850a-1ffbc0bb6ddf,199,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,RHOH:NSD2,chr4,40197300,+,chr4,1974863,+,38222.432,0,1,FALSE,TRUE,TRUE,731150e7-5698-4482-91d0-5ffd9fe82c91,307,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,PITPNC1:PRPF8,chr17,67378202,+,chr17,1655543,-,65722.657,0,1,TRUE,TRUE,TRUE,f52a499f-5077-4688-8a40-fdca7e01ff54,925,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,PHC3:ARF4,chr3,170145423,-,chr3,57575673,-,112569.756,0,1,TRUE,TRUE,FALSE,d6946822-ac1c-4914-895b-b968aa764c67,668,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,DHCR24:COP1,chr1,54883618,-,chr1,176085890,-,121202.267,0,1,TRUE,TRUE,TRUE,ae12c9ef-2e17-4e3c-b588-15685cc90f80,427,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ENSG00000284606:DNAAF11,chr8,8065816,+,chr8,132661627,-,124595.815,0,1,FALSE,TRUE,TRUE,e2798aa4-1295-4872-80b8-0c8f5d827060,215,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,CCT5:MATR3,chr5,10250445,+,chr5,139329345,+,129078.904,0,1,TRUE,TRUE,FALSE,c972a1d2-1361-4818-976b-d525fad922e8,159,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,WWC2:CTBP1,chr4,183099622,+,chr4,1241519,-,181858.099,0,1,FALSE,TRUE,TRUE,94be08c2-2213-4dc0-a19b-90092e6f73d6,327,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,CLIC4:SRP9,chr1,24814219,+,chr1,225777935,+,200963.718,0,1,FALSE,TRUE,FALSE,a1ab4174-aa85-49cd-b97a-2b2fdea3b347,380,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,SCD:PSIP1,chr10,100352496,+,chr9,15506637,-,Inf,0,1,TRUE,TRUE,TRUE,313029a4-9e64-4edf-8667-37b09203a72f,733,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,GBF1:RPS6KC1,chr10,102260116,+,chr1,213242569,+,Inf,0,1,TRUE,TRUE,TRUE,f0611298-aee5-4637-9ef6-ad71dae660bf,399,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,DHTKD1:UBE2D2,chr10,12120267,+,chr5,139600372,+,Inf,0,1,TRUE,TRUE,TRUE,cf2fa8d3-641b-4d43-90e6-357d8402336d,474,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ITGB1:TGIF1,chr10,32908368,-,chr18,3456354,+,Inf,0,1,TRUE,TRUE,TRUE,082bc262-387c-40c3-b6cd-7870457d9a5a,2388,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,ZNF33A:ENSG00000254277,chr10,38017386,+,chr8,71702215,+,Inf,0,1,FALSE,TRUE,TRUE,a4add549-c1a7-42ed-83e3-1611e351eb95,407,PotentialTransSplicing,-
H9_ONT_dRNA_Q10,HERC4:FAM120B,chr10,68072883,-,chr6,170395487,+,Inf,0,1,TRUE,TRUE,TRUE,5a1d4c88-3e7a-4534-aeb2-d2ac452d72ef,459,PotentialTransSplicing,-
