sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
HepG2_ONT_dcDNA_Q10,TNPO2:CNN2,chr19,12723249,-,chr19,1036416,+,11686.834,0,1,FALSE,TRUE,TRUE,ERR6053067.667188,2634,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,POLE4:RPIA,chr2,74960146,+,chr2,88749981,+,13789.841,0,1,TRUE,TRUE,FALSE,eaf32b97-b9a3-4d0a-90bd-2b00638f1469,402,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,NBEA:ZBTB38,chr13,35211179,+,chr3,141368621,+,Inf,0,1,FALSE,TRUE,TRUE,ceb68fab-1095-45ff-aa0c-143c42f653ad,1658,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,RBM25:TGIF1,chr14,73099750,+,chr18,3456354,+,Inf,0,1,TRUE,TRUE,TRUE,ERR6053067.931309,1250,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,VEZF1:SP1,chr17,57988079,-,chr12,53381659,+,Inf,0,1,FALSE,TRUE,TRUE,ERR6053067.406891,4249,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,TMED5:ATPSCKMT,chr1,93156300,-,chr5,10227647,-,Inf,0,1,TRUE,TRUE,TRUE,ERR6053067.413088,1363,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,PSMC4:GNAS,chr19,39974828,+,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,ERR6053067.484978,768,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,HNF4A-AS1:TCF12,chr20,44395453,-,chr15,57282445,+,Inf,0,1,FALSE,TRUE,TRUE,ERR6053067.829463,2601,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,SLC25A36:CAP1,chr3,140942095,+,chr1,40059337,+,Inf,0,1,FALSE,TRUE,TRUE,ERR6053067.903102,2194,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,MCM9:ILKAP,chr6,118911650,-,chr2,238194870,-,Inf,0,1,TRUE,TRUE,TRUE,ERR6053067.525941,1450,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,FUCA2:PIBF1,chr6,143497389,-,chr13,72792447,+,Inf,0,1,TRUE,TRUE,TRUE,6868f40e-144d-4ca8-95d6-6c8466430bf6,2315,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,RALA:ENSG00000272772,chr7,39623825,+,chr5,134174022,-,Inf,0,1,FALSE,TRUE,TRUE,ERR6053067.602470,916,PotentialTransSplicing,-
HepG2_ONT_dcDNA_Q10,ENSG00000289346:YAP1,chr7,74868255,-,chr11,102229702,+,Inf,0,1,FALSE,TRUE,TRUE,ERR6053067.341209,405,PotentialTransSplicing,-
