#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
BEST1--FTH1	17	BEST1	13982	chr11:61965535:+	FTH1	16878	chr11:61967719:-	INCL_NON_REF_SPLICE	ERR6053067.983912,ERR6053067.637697,f416ef3d-aaa1-48b9-bf84-dc87b0d89166,ERR6053067.891287,ERR6053067.535830,ERR6053067.991864,ERR6053067.851380,ERR6053067.394559,ERR6053067.601780,ERR6053067.731112,ERR6053067.895640,ERR6053067.571846,ERR6053067.690286,ERR6053067.389174,ERR6053067.416168,ERR6053067.579159,ERR6053067.838876	88.047	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.18681335002440008	True
ENSG00000265749--RPL26	16	ENSG00000265749	8333	chr17:8385216:-	RPL26	11234	chr17:8382315:-	INCL_NON_REF_SPLICE	ERR6053067.409818,ERR6053067.814556,ERR6053067.970652,ERR6053067.598336,ERR6053067.354775,ERR6053067.868669,ERR6053067.508269,ERR6053067.951495,bdd8f2f4-ac33-4407-9a58-0c6e4e5697ff,ERR6053067.389288,ERR6053067.1009760,ERR6053067.550674,ERR6053067.944951,ERR6053067.917486,ERR6053067.906119,ERR6053067.630968	82.868	[]	150.198	0.5517250562590713	True
APOA1-AS--APOA1	15	APOA1-AS	1302	chr11:116836418:+	APOA1	7076	chr11:116837552:-	INCL_NON_REF_SPLICE	ERR6053067.824854,ERR6053067.336994,ERR6053067.477356,ERR6053067.339916,ERR6053067.622955,ERR6053067.1002552,ERR6053067.796033,ERR6053067.957438,ERR6053067.961742,ERR6053067.913384,ERR6053067.816124,ERR6053067.839054,ERR6053067.906118,ERR6053067.329300,ERR6053067.960330	77.688	["INTRACHROMOSOMAL[chr11:0.00Mb]","NEIGHBORS_OVERLAP:+:-:[1833]"]	196.811	0.3947340341749191	True
BEST1--FTH1	15	BEST1	13923	chr11:61965476:+	FTH1	16968	chr11:61967629:-	INCL_NON_REF_SPLICE	ERR6053067.333166,ERR6053067.687847,ERR6053067.574000,ERR6053067.360980,ERR6053067.328601,ERR6053067.967244,ERR6053067.516315,3fa3e536-eba6-47dc-95f6-8169c4590ff3,ERR6053067.329446,ERR6053067.919171,ERR6053067.825591,ERR6053067.438526,ERR6053067.685491,ERR6053067.579913,ERR6053067.359303	77.688	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.16483418556788526	True
BEST1--FTH1	15	BEST1	13982	chr11:61965535:+	FTH1	16881	chr11:61967716:-	INCL_NON_REF_SPLICE	ERR6053067.501290,ERR6053067.746763,ERR6053067.464705,ERR6053067.327584,ERR6053067.512699,ERR6053067.339836,ERR6053067.925570,ERR6053067.701698,ERR6053067.930878,ERR6053067.990043,ERR6053067.452621,ERR6053067.560786,ERR6053067.621285,ERR6053067.536935,ERR6053067.908156	77.688	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.16483418556788526	True
BEST1--FTH1	15	BEST1	13982	chr11:61965535:+	FTH1	16962	chr11:61967635:-	INCL_NON_REF_SPLICE	ERR6053067.344985,ERR6053067.963696,ERR6053067.590524,ERR6053067.344988,ERR6053067.570183,ERR6053067.468160,ERR6053067.672439,ERR6053067.667576,ERR6053067.961847,ERR6053067.806447,ERR6053067.479048,ERR6053067.364987,ERR6053067.523528,ERR6053067.983860,ERR6053067.453426	77.688	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.16483418556788526	True
BEST1--FTH1	14	BEST1	13824	chr11:61965377:+	FTH1	16970	chr11:61967627:-	INCL_NON_REF_SPLICE	ERR6053067.391174,ERR6053067.350052,ERR6053067.525231,ERR6053067.384656,ERR6053067.889914,ERR6053067.343058,ERR6053067.506970,ERR6053067.647699,ERR6053067.389282,ERR6053067.566194,ERR6053067.1013922,ERR6053067.973599,ERR6053067.344618,e0560c83-d85a-45ad-94b4-458e6c840e29	72.509	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.15384566421251405	True
BEST1--FTH1	13	BEST1	13824	chr11:61965377:+	FTH1	16962	chr11:61967635:-	INCL_NON_REF_SPLICE	ERR6053067.413616,ERR6053067.473630,ERR6053067.402761,ERR6053067.989992,ERR6053067.582295,ERR6053067.952661,ERR6053067.351421,ERR6053067.508044,ERR6053067.896797,ERR6053067.815201,ERR6053067.849237,ERR6053067.899006,ERR6053067.358742	67.33	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.14285714285714285	True
ENSG00000265749--RPL26	13	ENSG00000265749	8321	chr17:8385228:-	RPL26	10355	chr17:8383194:-	INCL_NON_REF_SPLICE	ERR6053067.963782,ERR6053067.882856,ERR6053067.946910,95938f73-df71-4eca-a30f-4c005f76de1c,ERR6053067.835573,ERR6053067.977083,ERR6053067.397531,ERR6053067.591932,ERR6053067.652152,ERR6053067.858577,ERR6053067.633677,ERR6053067.536816,ERR6053067.899045	67.33	[]	150.198	0.44827494374092863	True
ENSG00000273149--TPT1	13	ENSG00000273149	2115	chr13:45341153:+	TPT1	5277	chr13:45341153:-	INCL_NON_REF_SPLICE	ERR6053067.593913,ERR6053067.836443,ERR6053067.980583,ERR6053067.977354,ERR6053067.524820,ERR6053067.836107,ERR6053067.780184,ERR6053067.633456,ERR6053067.656898,ERR6053067.660355,ERR6053067.961011,ERR6053067.342369,ERR6053067.660553	67.33	[]	460.951	0.1460675863595046	True
BEST1--FTH1	12	BEST1	13911	chr11:61965464:+	FTH1	16962	chr11:61967635:-	INCL_NON_REF_SPLICE	ERR6053067.434617,ERR6053067.550431,ERR6053067.972503,ERR6053067.363441,ERR6053067.802617,ERR6053067.510226,ERR6053067.378700,ERR6053067.852156,ERR6053067.1010705,ERR6053067.966481,ERR6053067.874537,ERR6053067.876807	62.151	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.13186862150177167	True
PRADX--CTSD	12	PRADX	2153	chr11:1761500:+	CTSD	6774	chr11:1763939:-	INCL_NON_REF_SPLICE	ERR6053067.779842,ERR6053067.495216,43ec4464-db37-4e90-be67-4a31f14ebf47,ff4cc19d-087c-4111-a6a0-946a680a2b44,ERR6053067.499920,ERR6053067.671315,ERR6053067.384845,ERR6053067.820491,ERR6053067.950880,ERR6053067.452448,ERR6053067.462866,2ed62b3f-6e69-49cc-84b1-a7c5e01539cf	62.151	[]	62.151	1.0	True
RPL30-AS1--RPL30	12	RPL30-AS1	4370	chr8:98045095:+	RPL30	7299	chr8:98045567:-	INCL_NON_REF_SPLICE	ERR6053067.515032,ERR6053067.403809,ERR6053067.922186,ERR6053067.765387,ERR6053067.921417,ERR6053067.853982,ERR6053067.486647,ERR6053067.327820,ERR6053067.539392,191f5d4c-729c-4002-8bc7-871e9cb5b0e5,ERR6053067.868659,ERR6053067.574521	62.151	[]	134.66	0.46154017525620084	True
ENSG00000269968--GAPDH	10	ENSG00000269968	2391	chr12:6536980:-	GAPDH	4876	chr12:6534810:+	INCL_NON_REF_SPLICE	ERR6053067.494649,ERR6053067.475429,ERR6053067.874468,ERR6053067.670346,ERR6053067.839612,ERR6053067.494063,ERR6053067.963786,ERR6053067.706714,ERR6053067.417183,ERR6053067.514188	51.792	[]	186.452	0.2777765859309635	True
ENSG00000273149--TPT1	10	ENSG00000273149	2145	chr13:45341183:+	TPT1	5242	chr13:45341188:-	INCL_NON_REF_SPLICE	ERR6053067.331665,ERR6053067.1017506,ERR6053067.531317,ERR6053067.614513,ERR6053067.650334,ERR6053067.569969,ERR6053067.851992,ERR6053067.547790,ERR6053067.973221,ERR6053067.901155	51.792	[]	460.951	0.11235901429869986	True
BEST1--FTH1	9	BEST1	14016	chr11:61965569:+	FTH1	16952	chr11:61967645:-	INCL_NON_REF_SPLICE	ERR6053067.989183,ERR6053067.900185,ERR6053067.415864,ERR6053067.426527,ERR6053067.843148,ERR6053067.622947,ERR6053067.873667,ERR6053067.657421,ERR6053067.640989	46.613	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.09890093568988563	True
ENSG00000265749--RPL26	9	ENSG00000265749	8321	chr17:8385228:-	RPL26	10356	chr17:8383193:-	INCL_NON_REF_SPLICE	ERR6053067.932057,ERR6053067.567293,c2cd29d1-e5ee-45c4-8a67-e2188c43fa31,ERR6053067.997116,ERR6053067.650227,ERR6053067.739003,ERR6053067.874253,ERR6053067.868962,ERR6053067.959253	46.613	[]	150.198	0.3103436796761608	True
ENSG00000269888--RPL23AP42	9	ENSG00000269888	1098	chr3:161429209:+	RPL23AP42	4572	chr3:161432683:+	INCL_NON_REF_SPLICE	ERR6053067.947625,ERR6053067.803134,ERR6053067.326084,ERR6053067.851336,ERR6053067.676697,ERR6053067.818778,ERR6053067.437273,ERR6053067.823458,ERR6053067.676618	46.613	[]	46.613	1.0	True
ENSG00000273149--TPT1	8	ENSG00000273149	2128	chr13:45341166:+	TPT1	5264	chr13:45341166:-	INCL_NON_REF_SPLICE	ERR6053067.419766,ERR6053067.610945,ERR6053067.505825,ERR6053067.974355,ERR6053067.814974,ERR6053067.701330,ERR6053067.879523,ERR6053067.621859	41.434	[]	460.951	0.08988807921015465	True
RPL30-AS1--RPL30	8	RPL30-AS1	4363	chr8:98045088:+	RPL30	7299	chr8:98045567:-	INCL_NON_REF_SPLICE	ERR6053067.739126,ERR6053067.969220,ERR6053067.894358,ERR6053067.383883,ERR6053067.505987,ERR6053067.685496,ERR6053067.940808,ERR6053067.518085	41.434	[]	134.66	0.3076934501708005	True
RPL30-AS1--RPL30	8	RPL30-AS1	4366	chr8:98045091:+	RPL30	7299	chr8:98045567:-	INCL_NON_REF_SPLICE	e68dfb81-9601-4ece-8b23-4bbeb3002746,cda241c8-4ab6-4a08-9806-4c25e023ef75,ERR6053067.973382,ERR6053067.519691,ERR6053067.651333,681e0c97-edf1-41cc-a143-3e4e3dfbd7d5,ERR6053067.848137,ERR6053067.500715	41.434	[]	134.66	0.3076934501708005	True
RPL30-AS1--RPL30	8	RPL30-AS1	4363	chr8:98045088:+	RPL30	7316	chr8:98045550:-	INCL_NON_REF_SPLICE	ERR6053067.382312,ERR6053067.999865,ERR6053067.475653,ERR6053067.864821,ERR6053067.801256,ERR6053067.650243,2a686883-171c-41c1-b769-52b193743664,ERR6053067.830823	41.434	[]	134.66	0.3076934501708005	True
ENSG00000273149--TPT1	8	ENSG00000273149	1148	chr13:45340186:+	TPT1	5242	chr13:45341188:-	INCL_NON_REF_SPLICE	ERR6053067.978667,ERR6053067.970879,ERR6053067.647416,0f595b69-d2a7-44ad-84b8-31764a5399c5,ERR6053067.779000,ERR6053067.907818,ERR6053067.360685,ERR6053067.614571	41.434	[]	460.951	0.08988807921015465	True
ENSG00000265749--RPL26	8	ENSG00000265749	6491	chr17:8377681:+	RPL26	11234	chr17:8382315:-	INCL_NON_REF_SPLICE	ERR6053067.746718,ERR6053067.872975,ERR6053067.611332,ERR6053067.842806,ERR6053067.864443,ERR6053067.421207,b149a6dc-aaa1-4d51-94b5-2602aee47107,ERR6053067.398876	41.434	[]	150.198	0.27586252812953566	True
ENSG00000265749--RPL26	8	ENSG00000265749	8272	chr17:8385277:-	RPL26	10354	chr17:8383195:-	INCL_NON_REF_SPLICE	ERR6053067.431936,ERR6053067.391779,ERR6053067.644595,ERR6053067.673692,ERR6053067.827064,ERR6053067.583104,ERR6053067.469718,ERR6053067.833064	41.434	[]	150.198	0.27586252812953566	True
ENSG00000265749--RPL26	8	ENSG00000265749	8333	chr17:8385216:-	RPL26	10354	chr17:8383195:-	INCL_NON_REF_SPLICE	ERR6053067.978335,0dc4b038-10f5-49b7-87bf-dc3ecf7b2210,ERR6053067.971226,ERR6053067.875635,ERR6053067.831088,ERR6053067.798201,ERR6053067.562575,ERR6053067.450384	41.434	[]	150.198	0.27586252812953566	True
ENSG00000253215--FGL1	8	ENSG00000253215	1148	chr8:17882190:+	FGL1	10065	chr8:17885571:-	ONLY_REF_SPLICE	ERR6053067.962186,ERR6053067.566752,ERR6053067.778614,86384394-a418-4044-879b-fd10208c4473,ERR6053067.371930,ERR6053067.504830,ERR6053067.371574,ERR6053067.454992	41.434	[]	41.434	1.0	True
BEST1--FTH1	8	BEST1	13868	chr11:61965421:+	FTH1	17010	chr11:61967587:-	INCL_NON_REF_SPLICE	ERR6053067.538912,ERR6053067.552070,ERR6053067.874128,ERR6053067.969362,ERR6053067.567585,ERR6053067.676328,ERR6053067.491600,ERR6053067.790608	41.434	["INTRACHROMOSOMAL[chr11:0.01Mb]","NEIGHBORS_OVERLAP:+:-:[5797]"]	471.31	0.08791241433451444	True
ENSG00000273149--TPT1	7	ENSG00000273149	2150	chr13:45341188:+	TPT1	5254	chr13:45341176:-	INCL_NON_REF_SPLICE	ERR6053067.680093,ERR6053067.524590,ERR6053067.360089,ERR6053067.864171,ERR6053067.1008949,ERR6053067.650396,ERR6053067.388741	36.255	[]	460.951	0.07865261166588206	True
SLC9A3R1-AS1--NHERF1	7	SLC9A3R1-AS1	1281	chr17:74748632:-	NHERF1	5568	chr17:74760345:+	INCL_NON_REF_SPLICE	ERR6053067.491667,ERR6053067.477702,ERR6053067.628692,ERR6053067.519075,ERR6053067.600632,ERR6053067.506975,ERR6053067.849228	36.255	[]	36.255	1.0	True
ENSG00000265749--RPL26	7	ENSG00000265749	8333	chr17:8385216:-	RPL26	10356	chr17:8383193:-	INCL_NON_REF_SPLICE	ERR6053067.1006692,ERR6053067.709596,ERR6053067.848444,ERR6053067.643839,ERR6053067.483677,ERR6053067.955020,ERR6053067.797035	36.255	[]	150.198	0.24138137658291056	True
A2M-AS1--A2M	7	A2M-AS1	4693	chr12:9068855:+	A2M	33237	chr12:9072431:-	INCL_NON_REF_SPLICE	ERR6053067.627421,ERR6053067.958000,ERR6053067.799555,ERR6053067.654190,ERR6053067.922770,b7774912-4807-454e-ae09-d2a5ca207681,ERR6053067.516114	36.255	["INTRACHROMOSOMAL[chr12:0.00Mb]","NEIGHBORS_OVERLAP:+:-:[396]"]	36.255	1.0	True
ENSG00000273149--TPT1	6	ENSG00000273149	1148	chr13:45340186:+	TPT1	5267	chr13:45341163:-	INCL_NON_REF_SPLICE	ERR6053067.870412,ERR6053067.902376,ERR6053067.779781,9b8b16c1-ace2-47ea-8975-2cb94cf34ab9,ERR6053067.895767,ERR6053067.484989	31.075	[]	460.951	0.06741497469362252	True
RPL30-AS1--RPL30	6	RPL30-AS1	4370	chr8:98045095:+	RPL30	7402	chr8:98045464:-	INCL_NON_REF_SPLICE	ERR6053067.648694,ERR6053067.406845,ERR6053067.893733,ERR6053067.878632,ERR6053067.910723,ERR6053067.487465	31.075	[]	134.66	0.23076637457299867	True
RPL30-AS1--RPL30	6	RPL30-AS1	4365	chr8:98045090:+	RPL30	7402	chr8:98045464:-	INCL_NON_REF_SPLICE	ERR6053067.422899,ERR6053067.792384,ERR6053067.944135,ERR6053067.1020559,ERR6053067.832476,ERR6053067.389804	31.075	[]	134.66	0.23076637457299867	True
KRT8--KRT18	6	KRT8	1829	chr12:52949126:-	KRT18	18784	chr12:52949118:+	INCL_NON_REF_SPLICE	ERR6053067.695835,ERR6053067.616764,ERR6053067.990066,ERR6053067.983968,ERR6053067.779160,ERR6053067.449137	31.075	["ChimerSeq","INTRACHROMOSOMAL[chr12:0.00Mb]","NEIGHBORS_OVERLAP:-:+:[1083]"]	31.075	1.0	True
